country,variant,freq,year,populationgrowthrate
250,estimates,5yearly,1950,0.772
250,estimates,5yearly,1955,1.046
250,estimates,5yearly,1960,1.303
250,estimates,5yearly,1965,0.758
250,estimates,5yearly,1970,0.835
250,estimates,5yearly,1975,0.396
250,estimates,5yearly,1980,0.485
250,estimates,5yearly,1985,0.557
250,estimates,5yearly,1990,0.445
250,estimates,5yearly,1995,0.464
250,estimates,5yearly,2000,0.538
250,estimates,5yearly,2005,0.577
250,estimates,5yearly,2010,0.449
250,constant_fertility,5yearly,2015,0.392
250,constant_mortality,5yearly,2015,0.326
250,high_variant,5yearly,2015,0.534
250,instant_replacement,5yearly,2015,0.443
250,low_variant,5yearly,2015,0.242
250,medium_variant,5yearly,2015,0.388
250,momentum,5yearly,2015,0.25
250,no_change,5yearly,2015,0.329
250,zero_migration,5yearly,2015,0.257
250,constant_fertility,5yearly,2020,0.347
250,constant_mortality,5yearly,2020,0.239
250,high_variant,5yearly,2020,0.562
250,instant_replacement,5yearly,2020,0.394
250,low_variant,5yearly,2020,0.109
250,medium_variant,5yearly,2020,0.338
250,momentum,5yearly,2020,0.151
250,no_change,5yearly,2020,0.248
250,zero_migration,5yearly,2020,0.193
250,constant_fertility,5yearly,2025,0.326
250,constant_mortality,5yearly,2025,0.188
250,high_variant,5yearly,2025,0.585
250,instant_replacement,5yearly,2025,0.37
250,low_variant,5yearly,2025,0.026
250,medium_variant,5yearly,2025,0.312
250,momentum,5yearly,2025,0.089
250,no_change,5yearly,2025,0.202
250,zero_migration,5yearly,2025,0.155
250,constant_fertility,5yearly,2030,0.298
250,constant_mortality,5yearly,2030,0.135
250,high_variant,5yearly,2030,0.551
250,instant_replacement,5yearly,2030,0.342
250,low_variant,5yearly,2030,-0.008
250,medium_variant,5yearly,2030,0.283
250,momentum,5yearly,2030,0.031
250,no_change,5yearly,2030,0.151
250,zero_migration,5yearly,2030,0.119
250,constant_fertility,5yearly,2035,0.242
250,constant_mortality,5yearly,2035,0.064
250,high_variant,5yearly,2035,0.503
250,instant_replacement,5yearly,2035,0.291
250,low_variant,5yearly,2035,-0.073
250,medium_variant,5yearly,2035,0.227
250,momentum,5yearly,2035,-0.039
250,no_change,5yearly,2035,0.08
250,zero_migration,5yearly,2035,0.06
250,constant_fertility,5yearly,2040,0.177
250,constant_mortality,5yearly,2040,-0.003
250,high_variant,5yearly,2040,0.47
250,instant_replacement,5yearly,2040,0.235
250,low_variant,5yearly,2040,-0.169
250,medium_variant,5yearly,2040,0.161
250,momentum,5yearly,2040,-0.1
250,no_change,5yearly,2040,0.013
250,zero_migration,5yearly,2040,-0.012
250,constant_fertility,5yearly,2045,0.132
250,constant_mortality,5yearly,2045,-0.044
250,high_variant,5yearly,2045,0.486
250,instant_replacement,5yearly,2045,0.204
250,low_variant,5yearly,2045,-0.27
250,medium_variant,5yearly,2045,0.113
250,momentum,5yearly,2045,-0.13
250,no_change,5yearly,2045,-0.023
250,zero_migration,5yearly,2045,-0.07
250,constant_fertility,5yearly,2050,0.116
250,constant_mortality,5yearly,2050,-0.063
250,high_variant,5yearly,2050,0.533
250,instant_replacement,5yearly,2050,0.196
250,low_variant,5yearly,2050,-0.355
250,medium_variant,5yearly,2050,0.091
250,momentum,5yearly,2050,-0.134
250,no_change,5yearly,2050,-0.036
250,zero_migration,5yearly,2050,-0.097
250,constant_fertility,5yearly,2055,0.113
250,constant_mortality,5yearly,2055,-0.06
250,high_variant,5yearly,2055,0.571
250,instant_replacement,5yearly,2055,0.195
250,low_variant,5yearly,2055,-0.414
250,medium_variant,5yearly,2055,0.084
250,momentum,5yearly,2055,-0.122
250,no_change,5yearly,2055,-0.028
250,zero_migration,5yearly,2055,-0.106
250,constant_fertility,5yearly,2060,0.125
250,constant_mortality,5yearly,2060,-0.041
250,high_variant,5yearly,2060,0.599
250,instant_replacement,5yearly,2060,0.208
250,low_variant,5yearly,2060,-0.438
250,medium_variant,5yearly,2060,0.093
250,momentum,5yearly,2060,-0.091
250,no_change,5yearly,2060,-0.006
250,zero_migration,5yearly,2060,-0.093
250,constant_fertility,5yearly,2065,0.142
250,constant_mortality,5yearly,2065,-0.02
250,high_variant,5yearly,2065,0.623
250,instant_replacement,5yearly,2065,0.229
250,low_variant,5yearly,2065,-0.444
250,medium_variant,5yearly,2065,0.11
250,momentum,5yearly,2065,-0.051
250,no_change,5yearly,2065,0.015
250,zero_migration,5yearly,2065,-0.068
