country,variant,freq,year,populationgrowthrate
196,estimates,5yearly,1950,1.405
196,estimates,5yearly,1955,1.559
196,estimates,5yearly,1960,0.279
196,estimates,5yearly,1965,1.093
196,estimates,5yearly,1970,1.144
196,estimates,5yearly,1975,1.068
196,estimates,5yearly,1980,0.527
196,estimates,5yearly,1985,1.713
196,estimates,5yearly,1990,2.192
196,estimates,5yearly,1995,1.956
196,estimates,5yearly,2000,1.713
196,estimates,5yearly,2005,1.588
196,estimates,5yearly,2010,0.851
196,constant_fertility,5yearly,2015,0.816
196,constant_mortality,5yearly,2015,0.735
196,high_variant,5yearly,2015,0.976
196,instant_replacement,5yearly,2015,1.353
196,low_variant,5yearly,2015,0.589
196,medium_variant,5yearly,2015,0.783
196,momentum,5yearly,2015,0.921
196,no_change,5yearly,2015,0.768
196,zero_migration,5yearly,2015,0.379
196,constant_fertility,5yearly,2020,0.668
196,constant_mortality,5yearly,2020,0.558
196,high_variant,5yearly,2020,0.922
196,instant_replacement,5yearly,2020,1.134
196,low_variant,5yearly,2020,0.365
196,medium_variant,5yearly,2020,0.649
196,momentum,5yearly,2020,0.709
196,no_change,5yearly,2020,0.578
196,zero_migration,5yearly,2020,0.276
196,constant_fertility,5yearly,2025,0.536
196,constant_mortality,5yearly,2025,0.426
196,high_variant,5yearly,2025,0.861
196,instant_replacement,5yearly,2025,0.949
196,low_variant,5yearly,2025,0.228
196,medium_variant,5yearly,2025,0.554
196,momentum,5yearly,2025,0.431
196,no_change,5yearly,2025,0.408
196,zero_migration,5yearly,2025,0.14
196,constant_fertility,5yearly,2030,0.433
196,constant_mortality,5yearly,2030,0.323
196,high_variant,5yearly,2030,0.765
196,instant_replacement,5yearly,2030,0.816
196,low_variant,5yearly,2030,0.175
196,medium_variant,5yearly,2030,0.483
196,momentum,5yearly,2030,0.185
196,no_change,5yearly,2030,0.273
196,zero_migration,5yearly,2030,-0.001
196,constant_fertility,5yearly,2035,0.345
196,constant_mortality,5yearly,2035,0.235
196,high_variant,5yearly,2035,0.695
196,instant_replacement,5yearly,2035,0.738
196,low_variant,5yearly,2035,0.117
196,medium_variant,5yearly,2035,0.421
196,momentum,5yearly,2035,0.058
196,no_change,5yearly,2035,0.157
196,zero_migration,5yearly,2035,-0.096
196,constant_fertility,5yearly,2040,0.252
196,constant_mortality,5yearly,2040,0.144
196,high_variant,5yearly,2040,0.646
196,instant_replacement,5yearly,2040,0.723
196,low_variant,5yearly,2040,0.029
196,medium_variant,5yearly,2040,0.347
196,momentum,5yearly,2040,0.069
196,no_change,5yearly,2040,0.045
196,zero_migration,5yearly,2040,-0.164
196,constant_fertility,5yearly,2045,0.152
196,constant_mortality,5yearly,2045,0.048
196,high_variant,5yearly,2045,0.618
196,instant_replacement,5yearly,2045,0.742
196,low_variant,5yearly,2045,-0.097
196,medium_variant,5yearly,2045,0.261
196,momentum,5yearly,2045,0.136
196,no_change,5yearly,2045,-0.069
196,zero_migration,5yearly,2045,-0.242
196,constant_fertility,5yearly,2050,0.031
196,constant_mortality,5yearly,2050,-0.062
196,high_variant,5yearly,2050,0.581
196,instant_replacement,5yearly,2050,0.695
196,low_variant,5yearly,2050,-0.25
196,medium_variant,5yearly,2050,0.159
196,momentum,5yearly,2050,0.119
196,no_change,5yearly,2050,-0.202
196,zero_migration,5yearly,2050,-0.338
196,constant_fertility,5yearly,2055,-0.08
196,constant_mortality,5yearly,2055,-0.159
196,high_variant,5yearly,2055,0.535
196,instant_replacement,5yearly,2055,0.592
196,low_variant,5yearly,2055,-0.378
196,medium_variant,5yearly,2055,0.074
196,momentum,5yearly,2055,-0.019
196,no_change,5yearly,2055,-0.33
196,zero_migration,5yearly,2055,-0.449
196,constant_fertility,5yearly,2060,-0.181
196,constant_mortality,5yearly,2060,-0.237
196,high_variant,5yearly,2060,0.483
196,instant_replacement,5yearly,2060,0.491
