country,variant,freq,year,populationgrowthrate
90,estimates,5yearly,1950,2.554
90,estimates,5yearly,1955,2.887
90,estimates,5yearly,1960,2.986
90,estimates,5yearly,1965,3.163
90,estimates,5yearly,1970,3.76
90,estimates,5yearly,1975,3.515
90,estimates,5yearly,1980,3.213
90,estimates,5yearly,1985,2.822
90,estimates,5yearly,1990,2.829
90,estimates,5yearly,1995,2.771
90,estimates,5yearly,2000,2.6
90,estimates,5yearly,2005,2.324
90,estimates,5yearly,2010,2.143
90,constant_fertility,5yearly,2015,2.15
90,constant_mortality,5yearly,2015,1.887
90,high_variant,5yearly,2015,2.111
90,instant_replacement,5yearly,2015,0.8
90,low_variant,5yearly,2015,1.766
90,medium_variant,5yearly,2015,1.939
90,momentum,5yearly,2015,1.186
90,no_change,5yearly,2015,2.096
90,zero_migration,5yearly,2015,2.351
90,constant_fertility,5yearly,2020,2.188
90,constant_mortality,5yearly,2020,1.721
90,high_variant,5yearly,2020,2.07
90,instant_replacement,5yearly,2020,0.884
90,low_variant,5yearly,2020,1.546
90,medium_variant,5yearly,2020,1.812
90,momentum,5yearly,2020,1.244
90,no_change,5yearly,2020,2.096
90,zero_migration,5yearly,2020,2.213
90,constant_fertility,5yearly,2025,2.231
90,constant_mortality,5yearly,2025,1.605
90,high_variant,5yearly,2025,2.034
90,instant_replacement,5yearly,2025,0.97
90,low_variant,5yearly,2025,1.399
90,medium_variant,5yearly,2025,1.726
90,momentum,5yearly,2025,1.289
90,no_change,5yearly,2025,2.109
90,zero_migration,5yearly,2025,2.095
90,constant_fertility,5yearly,2030,2.241
90,constant_mortality,5yearly,2030,1.493
90,high_variant,5yearly,2030,1.931
90,instant_replacement,5yearly,2030,1.012
90,low_variant,5yearly,2030,1.322
90,medium_variant,5yearly,2030,1.639
90,momentum,5yearly,2030,1.279
90,no_change,5yearly,2030,2.099
90,zero_migration,5yearly,2030,1.967
90,constant_fertility,5yearly,2035,2.221
90,constant_mortality,5yearly,2035,1.357
90,high_variant,5yearly,2035,1.825
90,instant_replacement,5yearly,2035,0.928
90,low_variant,5yearly,2035,1.201
90,medium_variant,5yearly,2035,1.527
90,momentum,5yearly,2035,1.147
90,no_change,5yearly,2035,2.06
90,zero_migration,5yearly,2035,1.817
90,constant_fertility,5yearly,2040,2.197
90,constant_mortality,5yearly,2040,1.199
90,high_variant,5yearly,2040,1.721
90,instant_replacement,5yearly,2040,0.73
90,low_variant,5yearly,2040,1.038
90,medium_variant,5yearly,2040,1.392
90,momentum,5yearly,2040,0.915
90,no_change,5yearly,2040,2.018
90,zero_migration,5yearly,2040,1.659
90,constant_fertility,5yearly,2045,2.187
90,constant_mortality,5yearly,2045,1.031
90,high_variant,5yearly,2045,1.621
90,instant_replacement,5yearly,2045,0.517
90,low_variant,5yearly,2045,0.85
