country,variant,freq,year,populationgrowthrate
833,estimates,5yearly,1950,-1.057
833,estimates,5yearly,1955,-1.575
833,estimates,5yearly,1960,0.691
833,estimates,5yearly,1965,2.004
833,estimates,5yearly,1970,1.412
833,estimates,5yearly,1975,1.324
833,estimates,5yearly,1980,-0.272
833,estimates,5yearly,1985,1.75
833,estimates,5yearly,1990,0.474
833,estimates,5yearly,1995,0.697
833,estimates,5yearly,2000,0.958
833,estimates,5yearly,2005,1.013
833,estimates,5yearly,2010,0.759
833,constant_fertility,5yearly,2015,0.644
833,constant_mortality,5yearly,2015,0.595
833,high_variant,5yearly,2015,0.789
833,instant_replacement,5yearly,2015,0.804
833,low_variant,5yearly,2015,0.5
833,medium_variant,5yearly,2015,0.645
833,momentum,5yearly,2015,0.201
833,no_change,5yearly,2015,0.594
833,zero_migration,5yearly,2015,0.092
833,constant_fertility,5yearly,2020,0.569
833,constant_mortality,5yearly,2020,0.487
833,high_variant,5yearly,2020,0.804
833,instant_replacement,5yearly,2020,0.728
833,low_variant,5yearly,2020,0.341
833,medium_variant,5yearly,2020,0.576
833,momentum,5yearly,2020,0.107
833,no_change,5yearly,2020,0.48
833,zero_migration,5yearly,2020,0.047
833,constant_fertility,5yearly,2025,0.497
833,constant_mortality,5yearly,2025,0.391
833,high_variant,5yearly,2025,0.793
833,instant_replacement,5yearly,2025,0.659
833,low_variant,5yearly,2025,0.215
833,medium_variant,5yearly,2025,0.512
833,momentum,5yearly,2025,0.017
833,no_change,5yearly,2025,0.377
833,zero_migration,5yearly,2025,-0.005
833,constant_fertility,5yearly,2030,0.439
833,constant_mortality,5yearly,2030,0.309
833,high_variant,5yearly,2030,0.724
833,instant_replacement,5yearly,2030,0.597
833,low_variant,5yearly,2030,0.164
833,medium_variant,5yearly,2030,0.455
833,momentum,5yearly,2030,-0.088
833,no_change,5yearly,2030,0.292
833,zero_migration,5yearly,2030,-0.08
833,constant_fertility,5yearly,2035,0.37
833,constant_mortality,5yearly,2035,0.223
833,high_variant,5yearly,2035,0.648
833,instant_replacement,5yearly,2035,0.526
833,low_variant,5yearly,2035,0.093
833,medium_variant,5yearly,2035,0.383
833,momentum,5yearly,2035,-0.18
833,no_change,5yearly,2035,0.209
833,zero_migration,5yearly,2035,-0.163
833,constant_fertility,5yearly,2040,0.318
833,constant_mortality,5yearly,2040,0.164
833,high_variant,5yearly,2040,0.617
833,instant_replacement,5yearly,2040,0.493
833,low_variant,5yearly,2040,0.019
833,medium_variant,5yearly,2040,0.328
833,momentum,5yearly,2040,-0.225
833,no_change,5yearly,2040,0.154
833,zero_migration,5yearly,2040,-0.234
833,constant_fertility,5yearly,2045,0.246
833,constant_mortality,5yearly,2045,0.09
833,high_variant,5yearly,2045,0.604
833,instant_replacement,5yearly,2045,0.46
833,low_variant,5yearly,2045,-0.1
833,medium_variant,5yearly,2045,0.256
833,momentum,5yearly,2045,-0.227
833,no_change,5yearly,2045,0.078
833,zero_migration,5yearly,2045,-0.289
833,constant_fertility,5yearly,2050,0.213
833,constant_mortality,5yearly,2050,0.062
833,high_variant,5yearly,2050,0.643
833,instant_replacement,5yearly,2050,0.464
833,low_variant,5yearly,2050,-0.187
833,medium_variant,5yearly,2050,0.229
833,momentum,5yearly,2050,-0.218
833,no_change,5yearly,2050,0.045
833,zero_migration,5yearly,2050,-0.327
833,constant_fertility,5yearly,2055,0.178
833,constant_mortality,5yearly,2055,0.045
833,high_variant,5yearly,2055,0.659
833,instant_replacement,5yearly,2055,0.446
833,low_variant,5yearly,2055,-0.263
833,medium_variant,5yearly,2055,0.2
833,momentum,5yearly,2055,-0.211
833,no_change,5yearly,2055,0.022
833,zero_migration,5yearly,2055,-0.359
833,constant_fertility,5yearly,2060,0.154
833,constant_mortality,5yearly,2060,0.038
833,high_variant,5yearly,2060,0.655
833,instant_replacement,5yearly,2060,0.424
833,low_variant,5yearly,2060,-0.313
833,medium_variant,5yearly,2060,0.179
833,momentum,5yearly,2060,-0.183
833,no_change,5yearly,2060,0.011
833,zero_migration,5yearly,2060,-0.369
833,constant_fertility,5yearly,2065,0.142
833,constant_mortality,5yearly,2065,0.033
833,high_variant,5yearly,2065,0.646
833,instant_replacement,5yearly,2065,0.414
833,low_variant,5yearly,2065,-0.343
833,medium_variant,5yearly,2065,0.166
833,momentum,5yearly,2065,-0.133
833,no_change,5yearly,2065,0.006
833,zero_migration,5yearly,2065,-0.353
833,constant_fertility,5yearly,2070,0.136
833,constant_mortality,5yearly,2070,0.019
833,high_variant,5yearly,2070,0.652
833,instant_replacement,5yearly,2070,0.416
833,low_variant,5yearly,2070,-0.37
833,medium_variant,5yearly,2070,0.159
833,momentum,5yearly,2070,-0.074
833,no_change,5yearly,2070,-0.006
833,zero_migration,5yearly,2070,-0.321
833,constant_fertility,5yearly,2075,0.128
833,constant_mortality,5yearly,2075,-0.01
833,high_variant,5yearly,2075,0.674
833,instant_replacement,5yearly,2075,0.427
833,low_variant,5yearly,2075,-0.408
833,medium_variant,5yearly,2075,0.15
833,momentum,5yearly,2075,-0.025
833,no_change,5yearly,2075,-0.034
833,zero_migration,5yearly,2075,-0.284
833,constant_fertility,5yearly,2080,0.107
833,constant_mortality,5yearly,2080,-0.04
833,high_variant,5yearly,2080,0.694
833,instant_replacement,5yearly,2080,0.426
833,low_variant,5yearly,2080,-0.471
833,medium_variant,5yearly,2080,0.133
833,momentum,5yearly,2080,0.007
833,no_change,5yearly,2080,-0.069
833,zero_migration,5yearly,2080,-0.263
833,constant_fertility,5yearly,2085,0.076
833,constant_mortality,5yearly,2085,-0.064
833,high_variant,5yearly,2085,0.7
833,instant_replacement,5yearly,2085,0.41
833,low_variant,5yearly,2085,-0.545
833,medium_variant,5yearly,2085,0.105
833,momentum,5yearly,2085,0.023
833,no_change,5yearly,2085,-0.098
833,zero_migration,5yearly,2085,-0.259
833,constant_fertility,5yearly,2090,0.045
833,constant_mortality,5yearly,2090,-0.085
833,high_variant,5yearly,2090,0.691
833,instant_replacement,5yearly,2090,0.386
833,low_variant,5yearly,2090,-0.611
833,medium_variant,5yearly,2090,0.077
833,momentum,5yearly,2090,0.026
833,no_change,5yearly,2090,-0.12
833,zero_migration,5yearly,2090,-0.261
833,constant_fertility,5yearly,2095,0.024
833,constant_mortality,5yearly,2095,-0.105
833,high_variant,5yearly,2095,0.677
833,instant_replacement,5yearly,2095,0.366
833,low_variant,5yearly,2095,-0.654
833,medium_variant,5yearly,2095,0.058
833,momentum,5yearly,2095,0.018
833,no_change,5yearly,2095,-0.143
833,zero_migration,5yearly,2095,-0.255
833,constant_fertility,5yearly,Regi,Isle of Man
833,constant_mortality,5yearly,Regi,Isle of Man
833,estimates,5yearly,Regi,Isle of Man
833,high_variant,5yearly,Regi,Isle of Man
833,instant_replacement,5yearly,Regi,Isle of Man
833,low_variant,5yearly,Regi,Isle of Man
833,medium_variant,5yearly,Regi,Isle of Man
833,momentum,5yearly,Regi,Isle of Man
833,no_change,5yearly,Regi,Isle of Man
833,zero_migration,5yearly,Regi,Isle of Man
