country,variant,freq,year,populationgrowthrate
704,estimates,5yearly,1950,2.525
704,estimates,5yearly,1955,2.98
704,estimates,5yearly,1960,2.948
704,estimates,5yearly,1965,2.735
704,estimates,5yearly,1970,2.313
704,estimates,5yearly,1975,2.192
704,estimates,5yearly,1980,2.316
704,estimates,5yearly,1985,2.218
704,estimates,5yearly,1990,1.951
704,estimates,5yearly,1995,1.309
704,estimates,5yearly,2000,0.978
704,estimates,5yearly,2005,0.964
704,estimates,5yearly,2010,1.121
704,constant_fertility,5yearly,2015,1
704,constant_mortality,5yearly,2015,0.964
704,high_variant,5yearly,2015,1.197
704,instant_replacement,5yearly,2015,1.164
704,low_variant,5yearly,2015,0.797
704,medium_variant,5yearly,2015,0.998
704,momentum,5yearly,2015,1.178
704,no_change,5yearly,2015,0.965
704,zero_migration,5yearly,2015,1.042
704,constant_fertility,5yearly,2020,0.809
704,constant_mortality,5yearly,2020,0.808
704,high_variant,5yearly,2020,1.164
704,instant_replacement,5yearly,2020,1.013
704,low_variant,5yearly,2020,0.578
704,medium_variant,5yearly,2020,0.876
704,momentum,5yearly,2020,1
704,no_change,5yearly,2020,0.741
704,zero_migration,5yearly,2020,0.921
704,constant_fertility,5yearly,2025,0.645
704,constant_mortality,5yearly,2025,0.57
704,high_variant,5yearly,2025,0.983
704,instant_replacement,5yearly,2025,0.78
704,low_variant,5yearly,2025,0.343
704,medium_variant,5yearly,2025,0.674
704,momentum,5yearly,2025,0.735
704,no_change,5yearly,2025,0.54
704,zero_migration,5yearly,2025,0.72
704,constant_fertility,5yearly,2030,0.542
704,constant_mortality,5yearly,2030,0.359
704,high_variant,5yearly,2030,0.777
704,instant_replacement,5yearly,2030,0.601
704,low_variant,5yearly,2030,0.201
704,medium_variant,5yearly,2030,0.503
704,momentum,5yearly,2030,0.522
704,no_change,5yearly,2030,0.398
704,zero_migration,5yearly,2030,0.551
704,constant_fertility,5yearly,2035,0.465
704,constant_mortality,5yearly,2035,0.223
704,high_variant,5yearly,2035,0.683
704,instant_replacement,5yearly,2035,0.512
704,low_variant,5yearly,2035,0.102
704,medium_variant,5yearly,2035,0.407
704,momentum,5yearly,2035,0.399
704,no_change,5yearly,2035,0.281
704,zero_migration,5yearly,2035,0.456
704,constant_fertility,5yearly,2040,0.368
704,constant_mortality,5yearly,2040,0.122
704,high_variant,5yearly,2040,0.661
704,instant_replacement,5yearly,2040,0.476
704,low_variant,5yearly,2040,-0.001
704,medium_variant,5yearly,2040,0.342
704,momentum,5yearly,2040,0.335
704,no_change,5yearly,2040,0.148
704,zero_migration,5yearly,2040,0.391
704,constant_fertility,5yearly,2045,0.244
704,constant_mortality,5yearly,2045,0.015
704,high_variant,5yearly,2045,0.658
704,instant_replacement,5yearly,2045,0.435
704,low_variant,5yearly,2045,-0.148
704,medium_variant,5yearly,2045,0.261
704,momentum,5yearly,2045,0.279
704,no_change,5yearly,2045,-0.003
704,zero_migration,5yearly,2045,0.313
704,constant_fertility,5yearly,2050,0.118
704,constant_mortality,5yearly,2050,-0.105
704,high_variant,5yearly,2050,0.626
704,instant_replacement,5yearly,2050,0.353
704,low_variant,5yearly,2050,-0.324
704,medium_variant,5yearly,2050,0.154
704,momentum,5yearly,2050,0.194
704,no_change,5yearly,2050,-0.144
704,zero_migration,5yearly,2050,0.208
704,constant_fertility,5yearly,2055,0.016
704,constant_mortality,5yearly,2055,-0.231
704,high_variant,5yearly,2055,0.549
704,instant_replacement,5yearly,2055,0.236
704,low_variant,5yearly,2055,-0.492
704,medium_variant,5yearly,2055,0.036
704,momentum,5yearly,2055,0.08
704,no_change,5yearly,2055,-0.254
704,zero_migration,5yearly,2055,0.092
704,constant_fertility,5yearly,2060,-0.058
704,constant_mortality,5yearly,2060,-0.339
704,high_variant,5yearly,2060,0.458
704,instant_replacement,5yearly,2060,0.129
704,low_variant,5yearly,2060,-0.635
704,medium_variant,5yearly,2060,-0.07
704,momentum,5yearly,2060,-0.02
704,no_change,5yearly,2060,-0.329
704,zero_migration,5yearly,2060,-0.012
704,constant_fertility,5yearly,2065,-0.119
704,constant_mortality,5yearly,2065,-0.405
704,high_variant,5yearly,2065,0.406
704,instant_replacement,5yearly,2065,0.068
704,low_variant,5yearly,2065,-0.75
704,medium_variant,5yearly,2065,-0.144
704,momentum,5yearly,2065,-0.068
704,no_change,5yearly,2065,-0.381
704,zero_migration,5yearly,2065,-0.084
704,constant_fertility,5yearly,2070,-0.175
704,constant_mortality,5yearly,2070,-0.425
704,high_variant,5yearly,2070,0.411
704,instant_replacement,5yearly,2070,0.052
704,low_variant,5yearly,2070,-0.852
704,medium_variant,5yearly,2070,-0.184
704,momentum,5yearly,2070,-0.06
704,no_change,5yearly,2070,-0.418
704,zero_migration,5yearly,2070,-0.125
704,constant_fertility,5yearly,2075,-0.221
704,constant_mortality,5yearly,2075,-0.421
704,high_variant,5yearly,2075,0.45
704,instant_replacement,5yearly,2075,0.06
704,low_variant,5yearly,2075,-0.949
704,medium_variant,5yearly,2075,-0.205
704,momentum,5yearly,2075,-0.026
704,no_change,5yearly,2075,-0.441
704,zero_migration,5yearly,2075,-0.147
704,constant_fertility,5yearly,2080,-0.244
704,constant_mortality,5yearly,2080,-0.412
704,high_variant,5yearly,2080,0.491
704,instant_replacement,5yearly,2080,0.068
704,low_variant,5yearly,2080,-1.037
704,medium_variant,5yearly,2080,-0.217
704,momentum,5yearly,2080,0.001
704,no_change,5yearly,2080,-0.446
704,zero_migration,5yearly,2080,-0.161
704,constant_fertility,5yearly,2085,-0.237
704,constant_mortality,5yearly,2085,-0.411
704,high_variant,5yearly,2085,0.518
704,instant_replacement,5yearly,2085,0.072
704,low_variant,5yearly,2085,-1.098
704,medium_variant,5yearly,2085,-0.218
704,momentum,5yearly,2085,0.003
704,no_change,5yearly,2085,-0.437
704,zero_migration,5yearly,2085,-0.165
704,constant_fertility,5yearly,2090,-0.214
704,constant_mortality,5yearly,2090,-0.421
704,high_variant,5yearly,2090,0.529
704,instant_replacement,5yearly,2090,0.076
704,low_variant,5yearly,2090,-1.132
704,medium_variant,5yearly,2090,-0.211
704,momentum,5yearly,2090,-0.014
704,no_change,5yearly,2090,-0.428
704,zero_migration,5yearly,2090,-0.161
704,constant_fertility,5yearly,2095,-0.194
704,constant_mortality,5yearly,2095,-0.43
704,high_variant,5yearly,2095,0.538
704,instant_replacement,5yearly,2095,0.085
704,low_variant,5yearly,2095,-1.149
704,medium_variant,5yearly,2095,-0.199
704,momentum,5yearly,2095,-0.028
704,no_change,5yearly,2095,-0.43
704,zero_migration,5yearly,2095,-0.152
