region,year,variant,age5yearinterval,population
1503,1950,estimates,0_4,71075.904
1503,1950,estimates,5_9,59665.145
1503,1950,estimates,10_14,56558.526
1503,1950,estimates,15_19,54570.06
1503,1950,estimates,20_24,54331.598
1503,1950,estimates,25_29,53025.099
1503,1950,estimates,30_34,42979.818
1503,1950,estimates,35_39,47617.021
1503,1950,estimates,40_44,45646.409
1503,1950,estimates,45_49,41365.114
1503,1950,estimates,50_54,36066.03
1503,1950,estimates,55_59,30446.019
1503,1950,estimates,60_64,26398.632
1503,1950,estimates,65_69,21348.861
1503,1950,estimates,70_74,15480.834
1503,1950,estimates,75_79,9499.326
1503,1950,estimates,80plus,6821.562
1503,1955,estimates,0_4,73508.026
1503,1955,estimates,5_9,70271.354
1503,1955,estimates,10_14,59550.799
1503,1955,estimates,15_19,56069.55
1503,1955,estimates,20_24,53775.529
1503,1955,estimates,25_29,53770.903
1503,1955,estimates,30_34,52522.856
1503,1955,estimates,35_39,42448.934
1503,1955,estimates,40_44,46814.047
1503,1955,estimates,45_49,44147.565
1503,1955,estimates,50_54,40599.883
1503,1955,estimates,55_59,33994.591
1503,1955,estimates,60_64,28235.047
1503,1955,estimates,65_69,23230.647
1503,1955,estimates,70_74,17094.391
1503,1955,estimates,75_79,11040.765
1503,1955,estimates,80plus,8166.258
1503,1960,estimates,0_4,76988.418
1503,1960,estimates,5_9,73352.634
1503,1960,estimates,10_14,70405.407
1503,1960,estimates,15_19,58959.402
1503,1960,estimates,20_24,55402.755
1503,1960,estimates,25_29,53776.326
1503,1960,estimates,30_34,53473.656
1503,1960,estimates,35_39,52050.041
1503,1960,estimates,40_44,41736.628
1503,1960,estimates,45_49,45933.646
1503,1960,estimates,50_54,43326.183
1503,1960,estimates,55_59,38609.877
1503,1960,estimates,60_64,31518.354
1503,1960,estimates,65_69,24904.312
1503,1960,estimates,70_74,18883.312
1503,1960,estimates,75_79,12448.195
1503,1960,estimates,80plus,9788.463
1503,1965,estimates,0_4,78221.45
1503,1965,estimates,5_9,76825.474
1503,1965,estimates,10_14,73481.003
1503,1965,estimates,15_19,70436.354
1503,1965,estimates,20_24,58731.08
1503,1965,estimates,25_29,55706.749
1503,1965,estimates,30_34,53813.128
1503,1965,estimates,35_39,53323.168
1503,1965,estimates,40_44,51605.847
1503,1965,estimates,45_49,40975.961
1503,1965,estimates,50_54,44564.796
1503,1965,estimates,55_59,41536.444
1503,1965,estimates,60_64,35672.329
1503,1965,estimates,65_69,27959.335
1503,1965,estimates,70_74,20643.697
1503,1965,estimates,75_79,14010.843
1503,1965,estimates,80plus,11463.817
1503,1970,estimates,0_4,75495.796
1503,1970,estimates,5_9,78765.51
1503,1970,estimates,10_14,77393.334
1503,1970,estimates,15_19,73532.97
1503,1970,estimates,20_24,69482.6
1503,1970,estimates,25_29,58809.248
1503,1970,estimates,30_34,55785.667
1503,1970,estimates,35_39,53560.684
1503,1970,estimates,40_44,53023.957
1503,1970,estimates,45_49,50788.445
1503,1970,estimates,50_54,39707.256
1503,1970,estimates,55_59,42596.545
1503,1970,estimates,60_64,38492.647
1503,1970,estimates,65_69,31902.178
1503,1970,estimates,70_74,23217.622
1503,1970,estimates,75_79,15323.131
1503,1970,estimates,80plus,13441.535
1503,1975,estimates,0_4,73427.835
1503,1975,estimates,5_9,75843.928
1503,1975,estimates,10_14,79248.019
