region,year,variant,age5yearinterval,population
1500,1950,estimates,0_4,21565.125
1500,1950,estimates,5_9,17301.661
1500,1950,estimates,10_14,14985.69
1500,1950,estimates,15_19,13063.431
1500,1950,estimates,20_24,11317.652
1500,1950,estimates,25_29,9703.669
1500,1950,estimates,30_34,8293.985
1500,1950,estimates,35_39,7071.573
1500,1950,estimates,40_44,5993.716
1500,1950,estimates,45_49,5025.048
1500,1950,estimates,50_54,4032.611
1500,1950,estimates,55_59,3253.97
1500,1950,estimates,60_64,2515.246
1500,1950,estimates,65_69,1851.605
1500,1950,estimates,70_74,1145.329
1500,1950,estimates,75_79,629.653
1500,1955,estimates,0_4,23535.169
1500,1955,estimates,5_9,18701.399
1500,1955,estimates,10_14,16506.217
1500,1955,estimates,15_19,14377.668
1500,1955,estimates,20_24,12297.296
1500,1955,estimates,25_29,10509.206
1500,1955,estimates,30_34,8972.551
1500,1955,estimates,35_39,7641.729
1500,1955,estimates,40_44,6476.5
1500,1955,estimates,45_49,5451.184
1500,1955,estimates,50_54,4495.034
1500,1955,estimates,55_59,3502.538
1500,1955,estimates,60_64,2676.677
1500,1955,estimates,65_69,1897.178
1500,1955,estimates,70_74,1220.194
1500,1955,estimates,75_79,608.325
1500,1960,estimates,0_4,27215.507
1500,1960,estimates,5_9,20702.467
1500,1960,estimates,10_14,17944.632
1500,1960,estimates,15_19,15949.168
1500,1960,estimates,20_24,13714.725
1500,1960,estimates,25_29,11616.082
1500,1960,estimates,30_34,9881.43
1500,1960,estimates,35_39,8388.303
1500,1960,estimates,40_44,7094.164
1500,1960,estimates,45_49,5961.937
1500,1960,estimates,50_54,4943.823
1500,1960,estimates,55_59,3962.637
1500,1960,estimates,60_64,2932.255
1500,1960,estimates,65_69,2063.191
1500,1960,estimates,70_74,1288.512
1500,1960,estimates,75_79,676.803
1500,1965,estimates,0_4,30457.343
1500,1965,estimates,5_9,24270.343
1500,1965,estimates,10_14,19942.745
1500,1965,estimates,15_19,17388.362
1500,1965,estimates,20_24,15250.681
1500,1965,estimates,25_29,12979.817
1500,1965,estimates,30_34,10950.199
1500,1965,estimates,35_39,9273.052
1500,1965,estimates,40_44,7823.528
1500,1965,estimates,45_49,6565.419
1500,1965,estimates,50_54,5437.784
1500,1965,estimates,55_59,4389.598
1500,1965,estimates,60_64,3350.901
1500,1965,estimates,65_69,2294.245
1500,1965,estimates,70_74,1432.108
1500,1965,estimates,75_79,739.447
1500,1970,estimates,0_4,35189.945
1500,1970,estimates,5_9,27455.027
1500,1970,estimates,10_14,23510.608
1500,1970,estimates,15_19,19418.843
1500,1970,estimates,20_24,16750.346
1500,1970,estimates,25_29,14568.284
1500,1970,estimates,30_34,12349.567
1500,1970,estimates,35_39,10367.275
1500,1970,estimates,40_44,8721.144
1500,1970,estimates,45_49,7300.409
1500,1970,estimates,50_54,6041.951
1500,1970,estimates,55_59,4876.74
1500,1970,estimates,60_64,3760.86
1500,1970,estimates,65_69,2667.599
1500,1970,estimates,70_74,1631.291
1500,1970,estimates,75_79,851.353
1500,1975,estimates,0_4,39986.622
1500,1975,estimates,5_9,31927.357
1500,1975,estimates,10_14,26521.408
1500,1975,estimates,15_19,22828.84
1500,1975,estimates,20_24,18619.79
1500,1975,estimates,25_29,15946.303
1500,1975,estimates,30_34,13847.354
1500,1975,estimates,35_39,11691.159
1500,1975,estimates,40_44,9753.573
1500,1975,estimates,45_49,8138.79
1500,1975,estimates,50_54,6724.048
1500,1975,estimates,55_59,5432.355
1500,1975,estimates,60_64,4198.45
1500,1975,estimates,65_69,3023.908
1500,1975,estimates,70_74,1927.139
1500,1975,estimates,75_79,995.831
1500,1980,estimates,0_4,44947.002
1500,1980,estimates,5_9,36325.628
1500,1980,estimates,10_14,30548.803
1500,1980,estimates,15_19,25362.264
1500,1980,estimates,20_24,21745.512
1500,1980,estimates,25_29,17736.279
1500,1980,estimates,30_34,15193.087
1500,1980,estimates,35_39,13121.818
