region,year,variant,age5yearinterval,population
1517,1950,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1950,estimates,0_4,245614.879
1517,1950,estimates,5_9,192807.157
1517,1950,estimates,10_14,188959.15
1517,1950,estimates,15_19,171612.027
1517,1950,estimates,20_24,157098.514
1517,1950,estimates,25_29,133570.436
1517,1950,estimates,30_34,117752.253
1517,1950,estimates,35_39,109874.302
1517,1950,estimates,40_44,96010.244
1517,1950,estimates,45_49,82173.672
1517,1950,estimates,50_54,67718.194
1517,1950,estimates,55_59,55049.608
1517,1950,estimates,60_64,44587.27
1517,1950,estimates,65_69,31980.59
1517,1950,estimates,70_74,20794.091
1517,1950,estimates,75_79,11787.161
1517,1950,estimates,80plus,7091.294
1517,1955,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1955,estimates,0_4,308409.033
1517,1955,estimates,5_9,226731.862
1517,1955,estimates,10_14,187170.284
1517,1955,estimates,15_19,184609.583
1517,1955,estimates,20_24,166453.036
1517,1955,estimates,25_29,151589.544
1517,1955,estimates,30_34,128259.228
1517,1955,estimates,35_39,112366.207
1517,1955,estimates,40_44,103910.143
1517,1955,estimates,45_49,89416.049
1517,1955,estimates,50_54,75203.797
1517,1955,estimates,55_59,60241.748
1517,1955,estimates,60_64,46234.732
1517,1955,estimates,65_69,34442.259
1517,1955,estimates,70_74,22154.608
1517,1955,estimates,75_79,12107.096
1517,1955,estimates,80plus,7593.169
1517,1960,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1960,estimates,0_4,328261.266
1517,1960,estimates,5_9,287935.547
1517,1960,estimates,10_14,221425.835
1517,1960,estimates,15_19,183096.787
1517,1960,estimates,20_24,179623.357
1517,1960,estimates,25_29,161208.442
1517,1960,estimates,30_34,146307.482
1517,1960,estimates,35_39,122948.119
1517,1960,estimates,40_44,106558.571
1517,1960,estimates,45_49,97442.29
1517,1960,estimates,50_54,82266.768
1517,1960,estimates,55_59,67077.794
1517,1960,estimates,60_64,50968.62
1517,1960,estimates,65_69,36098.555
1517,1960,estimates,70_74,24040.417
1517,1960,estimates,75_79,12842.942
1517,1960,estimates,80plus,7828.402
1517,1965,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1965,estimates,0_4,371720.776
1517,1965,estimates,5_9,308314.553
1517,1965,estimates,10_14,281016.869
1517,1965,estimates,15_19,216741.26
1517,1965,estimates,20_24,178229.516
1517,1965,estimates,25_29,174409.949
1517,1965,estimates,30_34,155828.361
1517,1965,estimates,35_39,140816.988
1517,1965,estimates,40_44,117263.499
1517,1965,estimates,45_49,100235.656
1517,1965,estimates,50_54,90322.561
1517,1965,estimates,55_59,74101.234
1517,1965,estimates,60_64,57419.841
1517,1965,estimates,65_69,40492.965
1517,1965,estimates,70_74,25672.004
1517,1965,estimates,75_79,14789.794
1517,1965,estimates,80plus,9118.012
1517,1970,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1970,estimates,0_4,412801.605
1517,1970,estimates,5_9,354135.897
1517,1970,estimates,10_14,303427.223
1517,1970,estimates,15_19,276693.309
1517,1970,estimates,20_24,212196.966
1517,1970,estimates,25_29,173830.101
1517,1970,estimates,30_34,169889.285
1517,1970,estimates,35_39,151024.516
1517,1970,estimates,40_44,135825.635
1517,1970,estimates,45_49,112112.008
1517,1970,estimates,50_54,94163.686
1517,1970,estimates,55_59,83278.532
1517,1970,estimates,60_64,65675.536
1517,1970,estimates,65_69,47810.541
1517,1970,estimates,70_74,30763.382
1517,1970,estimates,75_79,16931.974
1517,1970,estimates,80plus,11441.169
1517,1975,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1975,estimates,0_4,429700.673
1517,1975,estimates,5_9,396530.959
1517,1975,estimates,10_14,348912.528
1517,1975,estimates,15_19,298510.892
1517,1975,estimates,20_24,271166.832
1517,1975,estimates,25_29,207964.624
1517,1975,estimates,30_34,170353.943
1517,1975,estimates,35_39,166107.326
1517,1975,estimates,40_44,146837.49
1517,1975,estimates,45_49,130962.593
1517,1975,estimates,50_54,106745.388
1517,1975,estimates,55_59,87478.353
1517,1975,estimates,60_64,74521.094
1517,1975,estimates,65_69,55464.554
1517,1975,estimates,70_74,37051.213
1517,1975,estimates,75_79,20707.851
1517,1975,estimates,80plus,13659.481
1517,1980,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1980,estimates,0_4,433373.667
1517,1980,estimates,5_9,415809.883
1517,1980,estimates,10_14,391956.371
1517,1980,estimates,15_19,345115.538
1517,1980,estimates,20_24,294084.119
1517,1980,estimates,25_29,266650.722
1517,1980,estimates,30_34,204124.796
1517,1980,estimates,35_39,166749.249
1517,1980,estimates,40_44,162042.031
1517,1980,estimates,45_49,142064.315
1517,1980,estimates,50_54,125100.404
1517,1980,estimates,55_59,99904.522
1517,1980,estimates,60_64,79074.058
1517,1980,estimates,65_69,63861.399
1517,1980,estimates,70_74,43709.257
1517,1980,estimates,75_79,25570.651
1517,1980,estimates,80plus,16796.719
1517,1985,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1985,estimates,0_4,471972.843
1517,1985,estimates,5_9,421898.772
1517,1985,estimates,10_14,411999.974
1517,1985,estimates,15_19,388528.898
1517,1985,estimates,20_24,340681.472
1517,1985,estimates,25_29,289732.946
1517,1985,estimates,30_34,262713.297
1517,1985,estimates,35_39,200784.913
1517,1985,estimates,40_44,163240.222
1517,1985,estimates,45_49,157282.972
1517,1985,estimates,50_54,136197.798
1517,1985,estimates,55_59,117539.726
1517,1985,estimates,60_64,90814.79
1517,1985,estimates,65_69,68214.396
1517,1985,estimates,70_74,50880.509
1517,1985,estimates,75_79,30554.015
1517,1985,estimates,80plus,21102.977
1517,1990,estimates,"Region, subregion, country or area *",Middle-income countries
1517,1990,estimates,0_4,517942.322
1517,1990,estimates,5_9,460603.667
1517,1990,estimates,10_14,418261.467
1517,1990,estimates,15_19,408259.01
1517,1990,estimates,20_24,382811.195
1517,1990,estimates,25_29,335231.674
1517,1990,estimates,30_34,285364.192
