region,year,variant,age5yearinterval,population
912,1950,estimates,0_4,8251.446
912,1950,estimates,5_9,5902.98
912,1950,estimates,10_14,5420.193
912,1950,estimates,15_19,5104.222
912,1950,estimates,20_24,4563.611
912,1950,estimates,25_29,3781.876
912,1950,estimates,30_34,3163.658
912,1950,estimates,35_39,2671.663
912,1950,estimates,40_44,2385.556
912,1950,estimates,45_49,2037.487
912,1950,estimates,50_54,1753.018
912,1950,estimates,55_59,1359.028
912,1950,estimates,60_64,1041.637
912,1950,estimates,65_69,752.164
912,1950,estimates,70_74,481.091
912,1950,estimates,75_79,233.555
912,1950,estimates,80plus,145.758
912,1955,estimates,0_4,9846.683
912,1955,estimates,5_9,7356.442
912,1955,estimates,10_14,5775.488
912,1955,estimates,15_19,5301.564
912,1955,estimates,20_24,4934.115
912,1955,estimates,25_29,4370.518
912,1955,estimates,30_34,3606.827
912,1955,estimates,35_39,3013.183
912,1955,estimates,40_44,2538.996
912,1955,estimates,45_49,2264.038
912,1955,estimates,50_54,1910.657
912,1955,estimates,55_59,1608.964
912,1955,estimates,60_64,1204.376
912,1955,estimates,65_69,866.934
912,1955,estimates,70_74,563.237
912,1955,estimates,75_79,301.456
912,1955,estimates,80plus,151.622
912,1960,estimates,0_4,11466.052
912,1960,estimates,5_9,8992.469
912,1960,estimates,10_14,7216.127
912,1960,estimates,15_19,5578.301
912,1960,estimates,20_24,5082.382
912,1960,estimates,25_29,4747.548
912,1960,estimates,30_34,4226.486
912,1960,estimates,35_39,3478.402
912,1960,estimates,40_44,2883.916
912,1960,estimates,45_49,2425.136
912,1960,estimates,50_54,2131.582
912,1960,estimates,55_59,1761.16
912,1960,estimates,60_64,1433.61
912,1960,estimates,65_69,1010.951
912,1960,estimates,70_74,658.005
912,1960,estimates,75_79,362.547
912,1960,estimates,80plus,197.214
912,1965,estimates,0_4,13075.726
912,1965,estimates,5_9,10632.637
912,1965,estimates,10_14,8851.65
912,1965,estimates,15_19,6895.777
912,1965,estimates,20_24,5271.506
912,1965,estimates,25_29,4860.034
912,1965,estimates,30_34,4592.852
912,1965,estimates,35_39,4079.38
912,1965,estimates,40_44,3330.754
912,1965,estimates,45_49,2750.183
912,1965,estimates,50_54,2282.235
912,1965,estimates,55_59,1971.814
912,1965,estimates,60_64,1573.069
912,1965,estimates,65_69,1209.237
912,1965,estimates,70_74,773.018
912,1965,estimates,75_79,431.561
912,1965,estimates,80plus,250.239
912,1970,estimates,0_4,14521.198
912,1970,estimates,5_9,12232.467
912,1970,estimates,10_14,10474.794
912,1970,estimates,15_19,8577.897
912,1970,estimates,20_24,6522.005
912,1970,estimates,25_29,5012.005
912,1970,estimates,30_34,4680.014
912,1970,estimates,35_39,4424.218
912,1970,estimates,40_44,3922.587
912,1970,estimates,45_49,3189.782
912,1970,estimates,50_54,2600.743
912,1970,estimates,55_59,2116.602
912,1970,estimates,60_64,1773.134
912,1970,estimates,65_69,1337.961
912,1970,estimates,70_74,936.57
912,1970,estimates,75_79,514.212
912,1970,estimates,80plus,312.623
912,1975,estimates,0_4,15891.069
912,1975,estimates,5_9,13677.685
912,1975,estimates,10_14,12029.581
912,1975,estimates,15_19,10160.671
912,1975,estimates,20_24,8014.177
912,1975,estimates,25_29,6030.218
912,1975,estimates,30_34,4765.725
912,1975,estimates,35_39,4557.383
912,1975,estimates,40_44,4307.928
912,1975,estimates,45_49,3815.466
912,1975,estimates,50_54,3048.959
912,1975,estimates,55_59,2421.857
912,1975,estimates,60_64,1915.237
912,1975,estimates,65_69,1515.829
912,1975,estimates,70_74,1047.818
912,1975,estimates,75_79,630.619
912,1975,estimates,80plus,386.981
912,1980,estimates,0_4,17998.551
912,1980,estimates,5_9,15195.978
912,1980,estimates,10_14,13535.529
912,1980,estimates,15_19,11748.361
912,1980,estimates,20_24,9623.739
912,1980,estimates,25_29,7595.942
912,1980,estimates,30_34,5872.134
912,1980,estimates,35_39,4684.824
912,1980,estimates,40_44,4485.727
912,1980,estimates,45_49,4198.009
912,1980,estimates,50_54,3647.112
912,1980,estimates,55_59,2853.894
912,1980,estimates,60_64,2206.844
912,1980,estimates,65_69,1656.951
912,1980,estimates,70_74,1198.984
912,1980,estimates,75_79,716.164
912,1980,estimates,80plus,483.939
912,1985,estimates,0_4,20283.338
912,1985,estimates,5_9,17428.765
912,1985,estimates,10_14,15076.072
912,1985,estimates,15_19,13301.525
912,1985,estimates,20_24,11302.473
912,1985,estimates,25_29,9249.745
912,1985,estimates,30_34,7479.096
912,1985,estimates,35_39,5886.358
912,1985,estimates,40_44,4645.958
912,1985,estimates,45_49,4382.5
912,1985,estimates,50_54,4047.154
912,1985,estimates,55_59,3453.016
912,1985,estimates,60_64,2644.81
912,1985,estimates,65_69,1945.088
912,1985,estimates,70_74,1349.271
912,1985,estimates,75_79,842.223
912,1985,estimates,80plus,579.139
912,1990,estimates,0_4,21723.333
912,1990,estimates,5_9,19797.398
912,1990,estimates,10_14,17294.499
912,1990,estimates,15_19,14759.892
912,1990,estimates,20_24,12774.044
912,1990,estimates,25_29,10925.769
912,1990,estimates,30_34,9157.532
912,1990,estimates,35_39,7478.484
912,1990,estimates,40_44,5858.632
912,1990,estimates,45_49,4607.104
912,1990,estimates,50_54,4250.425
912,1990,estimates,55_59,3841.934
912,1990,estimates,60_64,3196.458
912,1990,estimates,65_69,2343.4
912,1990,estimates,70_74,1578.169
912,1990,estimates,75_79,955.012
912,1990,estimates,80_84,483.696
912,1990,estimates,85_89,168.948
912,1990,estimates,90_94,38.165
912,1990,estimates,95_99,4.797
912,1990,estimates,100plus,0.333
912,1995,estimates,0_4,21350.279
912,1995,estimates,5_9,21355.33
912,1995,estimates,10_14,19721.968
912,1995,estimates,15_19,17100.21
912,1995,estimates,20_24,14288.341
912,1995,estimates,25_29,12305.285
912,1995,estimates,30_34,10718.132
912,1995,estimates,35_39,9098.259
912,1995,estimates,40_44,7434.494
912,1995,estimates,45_49,5814.612
912,1995,estimates,50_54,4496.843
912,1995,estimates,55_59,4071.601
912,1995,estimates,60_64,3602.802
912,1995,estimates,65_69,2852.369
912,1995,estimates,70_74,1939.351
912,1995,estimates,75_79,1138.769
912,1995,estimates,80_84,563.102
912,1995,estimates,85_89,208.565
912,1995,estimates,90_94,47.99
912,1995,estimates,95_99,6.553
912,1995,estimates,100plus,0.454
912,2000,estimates,0_4,20551.666
912,2000,estimates,5_9,20939.19
912,2000,estimates,10_14,21148.329
912,2000,estimates,15_19,19436.694
912,2000,estimates,20_24,16612.514
912,2000,estimates,25_29,13749.411
912,2000,estimates,30_34,11889.637
912,2000,estimates,35_39,10435.068
912,2000,estimates,40_44,8890.87
912,2000,estimates,45_49,7231.655
912,2000,estimates,50_54,5587.071
912,2000,estimates,55_59,4284.071
912,2000,estimates,60_64,3806.895
912,2000,estimates,65_69,3218.454
912,2000,estimates,70_74,2364.441
912,2000,estimates,75_79,1413.153
912,2000,estimates,80_84,678.788
912,2000,estimates,85_89,249.536
912,2000,estimates,90_94,61.965
912,2000,estimates,95_99,8.778
912,2000,estimates,100plus,0.684
912,2005,estimates,0_4,21625.016
912,2005,estimates,5_9,20188.217
912,2005,estimates,10_14,20749.2
912,2005,estimates,15_19,20869.178
912,2005,estimates,20_24,19001.381
912,2005,estimates,25_29,16099.205
912,2005,estimates,30_34,13294.178
912,2005,estimates,35_39,11605.802
912,2005,estimates,40_44,10230.639
912,2005,estimates,45_49,8679.333
912,2005,estimates,50_54,6990.504
912,2005,estimates,55_59,5351.895
912,2005,estimates,60_64,4050.934
912,2005,estimates,65_69,3430.114
912,2005,estimates,70_74,2674.407
912,2005,estimates,75_79,1736.547
912,2005,estimates,80_84,856.598
912,2005,estimates,85_89,309.186
912,2005,estimates,90_94,77.054
912,2005,estimates,95_99,11.917
912,2005,estimates,100plus,0.95
912,2010,estimates,0_4,23964.708
912,2010,estimates,5_9,21266.061
912,2010,estimates,10_14,19988.153
912,2010,estimates,15_19,20430.443
912,2010,estimates,20_24,20280.4
912,2010,estimates,25_29,18296.234
912,2010,estimates,30_34,15498.797
912,2010,estimates,35_39,12931.564
912,2010,estimates,40_44,11379.622
912,2010,estimates,45_49,10003.263
912,2010,estimates,50_54,8391.771
912,2010,estimates,55_59,6681.663
912,2010,estimates,60_64,5027.236
912,2010,estimates,65_69,3668.221
912,2010,estimates,70_74,2899.752
912,2010,estimates,75_79,2015.881
912,2010,estimates,80_84,1078.511
912,2010,estimates,85_89,393.984
912,2010,estimates,90_94,97.164
912,2010,estimates,95_99,15.412
912,2010,estimates,100plus,1.35
912,2015,constant_fertility,0_4,28062.047
912,2015,constant_mortality,0_4,28062.047
912,2015,estimates,0_4,28062.047
912,2015,high_variant,0_4,28062.047
912,2015,instant_replacement,0_4,28062.047
912,2015,low_variant,0_4,28062.047
912,2015,medium_variant,0_4,28062.047
912,2015,momentum,0_4,28062.047
912,2015,no_change,0_4,28062.047
912,2015,zero_migration,0_4,28062.047
912,2015,constant_fertility,5_9,23624.147
912,2015,constant_mortality,5_9,23624.147
912,2015,estimates,5_9,23624.147
912,2015,high_variant,5_9,23624.147
912,2015,instant_replacement,5_9,23624.147
912,2015,low_variant,5_9,23624.147
912,2015,medium_variant,5_9,23624.147
912,2015,momentum,5_9,23624.147
912,2015,no_change,5_9,23624.147
912,2015,zero_migration,5_9,23624.147
912,2015,constant_fertility,10_14,21078.16
912,2015,constant_mortality,10_14,21078.16
912,2015,estimates,10_14,21078.16
912,2015,high_variant,10_14,21078.16
912,2015,instant_replacement,10_14,21078.16
912,2015,low_variant,10_14,21078.16
912,2015,medium_variant,10_14,21078.16
912,2015,momentum,10_14,21078.16
912,2015,no_change,10_14,21078.16
912,2015,zero_migration,10_14,21078.16
912,2015,constant_fertility,15_19,19749.324
912,2015,constant_mortality,15_19,19749.324
912,2015,estimates,15_19,19749.324
912,2015,high_variant,15_19,19749.324
912,2015,instant_replacement,15_19,19749.324
912,2015,low_variant,15_19,19749.324
912,2015,medium_variant,15_19,19749.324
912,2015,momentum,15_19,19749.324
912,2015,no_change,15_19,19749.324
912,2015,zero_migration,15_19,19749.324
912,2015,constant_fertility,20_24,19953.214
912,2015,constant_mortality,20_24,19953.214
912,2015,estimates,20_24,19953.214
912,2015,high_variant,20_24,19953.214
912,2015,instant_replacement,20_24,19953.214
912,2015,low_variant,20_24,19953.214
912,2015,medium_variant,20_24,19953.214
912,2015,momentum,20_24,19953.214
912,2015,no_change,20_24,19953.214
912,2015,zero_migration,20_24,19953.214
912,2015,constant_fertility,25_29,19642.08
912,2015,constant_mortality,25_29,19642.08
912,2015,estimates,25_29,19642.08
912,2015,high_variant,25_29,19642.08
912,2015,instant_replacement,25_29,19642.08
912,2015,low_variant,25_29,19642.08
912,2015,medium_variant,25_29,19642.08
912,2015,momentum,25_29,19642.08
912,2015,no_change,25_29,19642.08
912,2015,zero_migration,25_29,19642.08
912,2015,constant_fertility,30_34,17835.355
912,2015,constant_mortality,30_34,17835.355
912,2015,estimates,30_34,17835.355
912,2015,high_variant,30_34,17835.355
912,2015,instant_replacement,30_34,17835.355
912,2015,low_variant,30_34,17835.355
912,2015,medium_variant,30_34,17835.355
912,2015,momentum,30_34,17835.355
912,2015,no_change,30_34,17835.355
912,2015,zero_migration,30_34,17835.355
912,2015,constant_fertility,35_39,15289.734
912,2015,constant_mortality,35_39,15289.734
912,2015,estimates,35_39,15289.734
912,2015,high_variant,35_39,15289.734
912,2015,instant_replacement,35_39,15289.734
912,2015,low_variant,35_39,15289.734
912,2015,medium_variant,35_39,15289.734
912,2015,momentum,35_39,15289.734
912,2015,no_change,35_39,15289.734
912,2015,zero_migration,35_39,15289.734
912,2015,constant_fertility,40_44,12805.41
912,2015,constant_mortality,40_44,12805.41
912,2015,estimates,40_44,12805.41
912,2015,high_variant,40_44,12805.41
912,2015,instant_replacement,40_44,12805.41
912,2015,low_variant,40_44,12805.41
912,2015,medium_variant,40_44,12805.41
912,2015,momentum,40_44,12805.41
912,2015,no_change,40_44,12805.41
912,2015,zero_migration,40_44,12805.41
912,2015,constant_fertility,45_49,11243.183
912,2015,constant_mortality,45_49,11243.183
912,2015,estimates,45_49,11243.183
912,2015,high_variant,45_49,11243.183
912,2015,instant_replacement,45_49,11243.183
912,2015,low_variant,45_49,11243.183
912,2015,medium_variant,45_49,11243.183
912,2015,momentum,45_49,11243.183
912,2015,no_change,45_49,11243.183
912,2015,zero_migration,45_49,11243.183
912,2015,constant_fertility,50_54,9741.237
912,2015,constant_mortality,50_54,9741.237
912,2015,estimates,50_54,9741.237
912,2015,high_variant,50_54,9741.237
912,2015,instant_replacement,50_54,9741.237
912,2015,low_variant,50_54,9741.237
912,2015,medium_variant,50_54,9741.237
912,2015,momentum,50_54,9741.237
912,2015,no_change,50_54,9741.237
912,2015,zero_migration,50_54,9741.237
912,2015,constant_fertility,55_59,8035.43
912,2015,constant_mortality,55_59,8035.43
912,2015,estimates,55_59,8035.43
912,2015,high_variant,55_59,8035.43
912,2015,instant_replacement,55_59,8035.43
912,2015,low_variant,55_59,8035.43
912,2015,medium_variant,55_59,8035.43
912,2015,momentum,55_59,8035.43
912,2015,no_change,55_59,8035.43
912,2015,zero_migration,55_59,8035.43
912,2015,constant_fertility,60_64,6285.355
912,2015,constant_mortality,60_64,6285.355
912,2015,estimates,60_64,6285.355
912,2015,high_variant,60_64,6285.355
912,2015,instant_replacement,60_64,6285.355
912,2015,low_variant,60_64,6285.355
912,2015,medium_variant,60_64,6285.355
912,2015,momentum,60_64,6285.355
912,2015,no_change,60_64,6285.355
912,2015,zero_migration,60_64,6285.355
912,2015,constant_fertility,65_69,4535.665
912,2015,constant_mortality,65_69,4535.665
912,2015,estimates,65_69,4535.665
912,2015,high_variant,65_69,4535.665
912,2015,instant_replacement,65_69,4535.665
912,2015,low_variant,65_69,4535.665
912,2015,medium_variant,65_69,4535.665
912,2015,momentum,65_69,4535.665
912,2015,no_change,65_69,4535.665
912,2015,zero_migration,65_69,4535.665
912,2015,constant_fertility,70_74,3111.051
912,2015,constant_mortality,70_74,3111.051
912,2015,estimates,70_74,3111.051
912,2015,high_variant,70_74,3111.051
912,2015,instant_replacement,70_74,3111.051
912,2015,low_variant,70_74,3111.051
912,2015,medium_variant,70_74,3111.051
912,2015,momentum,70_74,3111.051
912,2015,no_change,70_74,3111.051
912,2015,zero_migration,70_74,3111.051
912,2015,constant_fertility,75_79,2211.408
912,2015,constant_mortality,75_79,2211.408
912,2015,estimates,75_79,2211.408
912,2015,high_variant,75_79,2211.408
912,2015,instant_replacement,75_79,2211.408
912,2015,low_variant,75_79,2211.408
912,2015,medium_variant,75_79,2211.408
912,2015,momentum,75_79,2211.408
912,2015,no_change,75_79,2211.408
912,2015,zero_migration,75_79,2211.408
912,2015,constant_fertility,80_84,1279.271
912,2015,constant_mortality,80_84,1279.271
912,2015,estimates,80_84,1279.271
912,2015,high_variant,80_84,1279.271
912,2015,instant_replacement,80_84,1279.271
912,2015,low_variant,80_84,1279.271
912,2015,medium_variant,80_84,1279.271
912,2015,momentum,80_84,1279.271
912,2015,no_change,80_84,1279.271
912,2015,zero_migration,80_84,1279.271
912,2015,constant_fertility,85_89,506.37
912,2015,constant_mortality,85_89,506.37
912,2015,estimates,85_89,506.37
912,2015,high_variant,85_89,506.37
912,2015,instant_replacement,85_89,506.37
912,2015,low_variant,85_89,506.37
912,2015,medium_variant,85_89,506.37
912,2015,momentum,85_89,506.37
912,2015,no_change,85_89,506.37
912,2015,zero_migration,85_89,506.37
912,2015,constant_fertility,90_94,125.224
912,2015,constant_mortality,90_94,125.224
912,2015,estimates,90_94,125.224
912,2015,high_variant,90_94,125.224
912,2015,instant_replacement,90_94,125.224
912,2015,low_variant,90_94,125.224
912,2015,medium_variant,90_94,125.224
912,2015,momentum,90_94,125.224
912,2015,no_change,90_94,125.224
912,2015,zero_migration,90_94,125.224
912,2015,constant_fertility,95_99,20.159
912,2015,constant_mortality,95_99,20.159
912,2015,estimates,95_99,20.159
912,2015,high_variant,95_99,20.159
912,2015,instant_replacement,95_99,20.159
912,2015,low_variant,95_99,20.159
912,2015,medium_variant,95_99,20.159
912,2015,momentum,95_99,20.159
912,2015,no_change,95_99,20.159
912,2015,zero_migration,95_99,20.159
912,2015,constant_fertility,100plus,1.833
912,2015,constant_mortality,100plus,1.833
912,2015,estimates,100plus,1.833
912,2015,high_variant,100plus,1.833
912,2015,instant_replacement,100plus,1.833
912,2015,low_variant,100plus,1.833
912,2015,medium_variant,100plus,1.833
912,2015,momentum,100plus,1.833
912,2015,no_change,100plus,1.833
912,2015,zero_migration,100plus,1.833
912,2020,constant_fertility,0_4,29975.013
912,2020,constant_mortality,0_4,27600.209
912,2020,high_variant,0_4,30004.268
912,2020,instant_replacement,0_4,19424.328
912,2020,low_variant,0_4,25478.43
912,2020,medium_variant,0_4,27741.345
912,2020,momentum,0_4,19605.439
912,2020,no_change,0_4,29822.498
912,2020,zero_migration,0_4,27906.988
912,2020,constant_fertility,5_9,27817.655
912,2020,constant_mortality,5_9,27787.723
912,2020,high_variant,5_9,27817.653
912,2020,instant_replacement,5_9,27817.653
912,2020,low_variant,5_9,27817.654
912,2020,medium_variant,5_9,27817.652
912,2020,momentum,5_9,27843.768
912,2020,no_change,5_9,27787.722
912,2020,zero_migration,5_9,27873.744
912,2020,constant_fertility,10_14,23503.845
912,2020,constant_mortality,10_14,23492.265
912,2020,high_variant,10_14,23503.845
912,2020,instant_replacement,10_14,23503.845
912,2020,low_variant,10_14,23503.848
912,2020,medium_variant,10_14,23503.845
912,2020,momentum,10_14,23528.131
912,2020,no_change,10_14,23492.265
912,2020,zero_migration,10_14,23539.713
912,2020,constant_fertility,15_19,20918.678
912,2020,constant_mortality,15_19,20909.067
912,2020,high_variant,15_19,20918.678
912,2020,instant_replacement,15_19,20918.678
912,2020,low_variant,15_19,20918.678
912,2020,medium_variant,15_19,20918.678
912,2020,momentum,15_19,20994.318
912,2020,no_change,15_19,20909.067
912,2020,zero_migration,15_19,21003.939
912,2020,constant_fertility,20_24,19411.67
912,2020,constant_mortality,20_24,19400.453
912,2020,high_variant,20_24,19411.67
912,2020,instant_replacement,20_24,19411.67
912,2020,low_variant,20_24,19411.67
912,2020,medium_variant,20_24,19411.67
912,2020,momentum,20_24,19643.607
912,2020,no_change,20_24,19400.453
912,2020,zero_migration,20_24,19654.862
912,2020,constant_fertility,25_29,19499.299
912,2020,constant_mortality,25_29,19486.66
912,2020,high_variant,25_29,19499.299
912,2020,instant_replacement,25_29,19499.299
912,2020,low_variant,25_29,19499.299
912,2020,medium_variant,25_29,19499.299
912,2020,momentum,25_29,19826.254
912,2020,no_change,25_29,19486.66
912,2020,zero_migration,25_29,19839.005
912,2020,constant_fertility,30_34,19325.41
912,2020,constant_mortality,30_34,19312.28
912,2020,high_variant,30_34,19325.41
912,2020,instant_replacement,30_34,19325.41
912,2020,low_variant,30_34,19325.41
912,2020,medium_variant,30_34,19325.41
912,2020,momentum,30_34,19502.483
912,2020,no_change,30_34,19312.28
912,2020,zero_migration,30_34,19515.734
912,2020,constant_fertility,35_39,17707.264
912,2020,constant_mortality,35_39,17693.881
912,2020,high_variant,35_39,17707.264
912,2020,instant_replacement,35_39,17707.264
912,2020,low_variant,35_39,17707.264
912,2020,medium_variant,35_39,17707.264
912,2020,momentum,35_39,17682.734
