region,year,variant,age5yearinterval,population
957,1950,estimates,0_4,42.301
957,1950,estimates,5_9,36.131
957,1950,estimates,10_14,31.44
957,1950,estimates,15_19,25.813
957,1950,estimates,20_24,21.701
957,1950,estimates,25_29,18.888
957,1950,estimates,30_34,14.729
957,1950,estimates,35_39,12.623
957,1950,estimates,40_44,10.059
957,1950,estimates,45_49,8.052
957,1950,estimates,50_54,6.354
957,1950,estimates,55_59,4.441
957,1950,estimates,60_64,3.944
957,1950,estimates,65_69,2.514
957,1950,estimates,70_74,1.544
957,1950,estimates,75_79,0.833
957,1950,estimates,80plus,0.632
957,1955,estimates,0_4,52.581
957,1955,estimates,5_9,38.734
957,1955,estimates,10_14,33.981
957,1955,estimates,15_19,28.967
957,1955,estimates,20_24,23.193
957,1955,estimates,25_29,20.104
957,1955,estimates,30_34,17.154
957,1955,estimates,35_39,13.951
957,1955,estimates,40_44,11.668
957,1955,estimates,45_49,9.514
957,1955,estimates,50_54,7.428
957,1955,estimates,55_59,5.763
957,1955,estimates,60_64,4.119
957,1955,estimates,65_69,3.36
957,1955,estimates,70_74,1.926
957,1955,estimates,75_79,1.022
957,1955,estimates,80plus,0.657
957,1960,estimates,0_4,58.168
957,1960,estimates,5_9,48.634
957,1960,estimates,10_14,37.063
957,1960,estimates,15_19,31.347
957,1960,estimates,20_24,25.242
957,1960,estimates,25_29,20.829
957,1960,estimates,30_34,17.746
957,1960,estimates,35_39,16.095
957,1960,estimates,40_44,12.332
957,1960,estimates,45_49,11.493
957,1960,estimates,50_54,8.67
957,1960,estimates,55_59,6.71
957,1960,estimates,60_64,5.372
957,1960,estimates,65_69,3.366
957,1960,estimates,70_74,2.83
957,1960,estimates,75_79,1.221
957,1960,estimates,80plus,0.837
957,1965,estimates,0_4,69.765
957,1965,estimates,5_9,57.465
957,1965,estimates,10_14,47.402
957,1965,estimates,15_19,34.023
957,1965,estimates,20_24,28.376
957,1965,estimates,25_29,23.812
957,1965,estimates,30_34,20.744
957,1965,estimates,35_39,18.15
957,1965,estimates,40_44,15.136
957,1965,estimates,45_49,11.891
957,1965,estimates,50_54,10.559
957,1965,estimates,55_59,7.709
957,1965,estimates,60_64,5.759
957,1965,estimates,65_69,4.431
957,1965,estimates,70_74,2.525
957,1965,estimates,75_79,1.739
957,1965,estimates,80plus,0.928
957,1970,estimates,0_4,74.264
957,1970,estimates,5_9,67.737
957,1970,estimates,10_14,56.48
957,1970,estimates,15_19,43.709
957,1970,estimates,20_24,29.141
957,1970,estimates,25_29,25.598
957,1970,estimates,30_34,22.905
957,1970,estimates,35_39,20.399
957,1970,estimates,40_44,16.794
957,1970,estimates,45_49,14.38
957,1970,estimates,50_54,11.508
957,1970,estimates,55_59,9.18
957,1970,estimates,60_64,6.677
957,1970,estimates,65_69,4.918
957,1970,estimates,70_74,3.209
957,1970,estimates,75_79,1.506
957,1970,estimates,80plus,1.233
957,1975,estimates,0_4,69.393
957,1975,estimates,5_9,70.13
957,1975,estimates,10_14,64.828
957,1975,estimates,15_19,51.472
957,1975,estimates,20_24,36.772
957,1975,estimates,25_29,25.466
957,1975,estimates,30_34,23.924
957,1975,estimates,35_39,21.579
957,1975,estimates,40_44,19.089
957,1975,estimates,45_49,15.933
957,1975,estimates,50_54,13.452
957,1975,estimates,55_59,10.203
957,1975,estimates,60_64,8.041
957,1975,estimates,65_69,5.534
957,1975,estimates,70_74,3.813
957,1975,estimates,75_79,2.049
957,1975,estimates,80plus,1.302
957,1980,estimates,0_4,68.837
957,1980,estimates,5_9,65.195
957,1980,estimates,10_14,67.705
957,1980,estimates,15_19,59.017
957,1980,estimates,20_24,43.052
957,1980,estimates,25_29,32.024
957,1980,estimates,30_34,24.884
957,1980,estimates,35_39,23.71
957,1980,estimates,40_44,20.677
957,1980,estimates,45_49,18.156
957,1980,estimates,50_54,14.883
957,1980,estimates,55_59,12.43
957,1980,estimates,60_64,8.817
957,1980,estimates,65_69,6.757
957,1980,estimates,70_74,4.231
957,1980,estimates,75_79,2.549
957,1980,estimates,80plus,1.686
957,1985,estimates,0_4,72.14
957,1985,estimates,5_9,65.103
957,1985,estimates,10_14,64.746
957,1985,estimates,15_19,65.496
957,1985,estimates,20_24,50.909
957,1985,estimates,25_29,37.505
957,1985,estimates,30_34,32.609
957,1985,estimates,35_39,24.439
957,1985,estimates,40_44,22.987
957,1985,estimates,45_49,18.462
957,1985,estimates,50_54,17.206
957,1985,estimates,55_59,13.126
957,1985,estimates,60_64,10.924
957,1985,estimates,65_69,6.692
957,1985,estimates,70_74,5.596
957,1985,estimates,75_79,2.665
957,1985,estimates,80plus,2.167
957,1990,estimates,0_4,77.177
957,1990,estimates,5_9,68.568
957,1990,estimates,10_14,62.944
957,1990,estimates,15_19,61.298
957,1990,estimates,20_24,57.136
957,1990,estimates,25_29,45.109
957,1990,estimates,30_34,34.887
957,1990,estimates,35_39,30.951
957,1990,estimates,40_44,23.217
957,1990,estimates,45_49,21.493
957,1990,estimates,50_54,17.348
957,1990,estimates,55_59,15.465
957,1990,estimates,60_64,11.737
957,1990,estimates,65_69,9.288
957,1990,estimates,70_74,5.409
957,1990,estimates,75_79,3.946
957,1990,estimates,80_84,1.72
957,1990,estimates,85_89,0.703
957,1990,estimates,90_94,0.184
957,1990,estimates,95_99,0.024
957,1990,estimates,100plus,0.002
957,1995,estimates,0_4,76.821
957,1995,estimates,5_9,73.707
957,1995,estimates,10_14,67.852
957,1995,estimates,15_19,58.36
957,1995,estimates,20_24,51.991
957,1995,estimates,25_29,50.039
957,1995,estimates,30_34,42.315
957,1995,estimates,35_39,33.163
957,1995,estimates,40_44,30.116
957,1995,estimates,45_49,21.882
957,1995,estimates,50_54,19.905
957,1995,estimates,55_59,16.264
957,1995,estimates,60_64,13.32
957,1995,estimates,65_69,10.039
957,1995,estimates,70_74,7.082
957,1995,estimates,75_79,3.962
957,1995,estimates,80_84,2.389
957,1995,estimates,85_89,0.814
957,1995,estimates,90_94,0.244
957,1995,estimates,95_99,0.039
957,1995,estimates,100plus,0.003
957,2000,estimates,0_4,74.987
957,2000,estimates,5_9,75.117
957,2000,estimates,10_14,72.001
957,2000,estimates,15_19,61.633
957,2000,estimates,20_24,48.985
957,2000,estimates,25_29,47.62
957,2000,estimates,30_34,47.808
957,2000,estimates,35_39,40.967
957,2000,estimates,40_44,33.293
957,2000,estimates,45_49,28.769
957,2000,estimates,50_54,20.671
957,2000,estimates,55_59,17.994
957,2000,estimates,60_64,14.82
957,2000,estimates,65_69,11.388
957,2000,estimates,70_74,7.874
957,2000,estimates,75_79,5.123
957,2000,estimates,80_84,2.379
957,2000,estimates,85_89,1.179
957,2000,estimates,90_94,0.296
957,2000,estimates,95_99,0.056
957,2000,estimates,100plus,0.006
957,2005,estimates,0_4,73.63
957,2005,estimates,5_9,72.288
957,2005,estimates,10_14,71.607
957,2005,estimates,15_19,65.665
957,2005,estimates,20_24,53.133
957,2005,estimates,25_29,45.778
957,2005,estimates,30_34,46.062
957,2005,estimates,35_39,46.243
957,2005,estimates,40_44,39.697
957,2005,estimates,45_49,32.675
957,2005,estimates,50_54,26.63
957,2005,estimates,55_59,19.433
957,2005,estimates,60_64,16.168
957,2005,estimates,65_69,12.943
957,2005,estimates,70_74,9.201
957,2005,estimates,75_79,6.047
957,2005,estimates,80_84,3.222
957,2005,estimates,85_89,1.225
957,2005,estimates,90_94,0.441
957,2005,estimates,95_99,0.073
957,2005,estimates,100plus,0.009
957,2010,estimates,0_4,71.425
957,2010,estimates,5_9,69.853
957,2010,estimates,10_14,68.643
957,2010,estimates,15_19,66.523
957,2010,estimates,20_24,54.771
957,2010,estimates,25_29,46.867
957,2010,estimates,30_34,44.359
957,2010,estimates,35_39,44.577
957,2010,estimates,40_44,43.585
957,2010,estimates,45_49,37.263
957,2010,estimates,50_54,31.327
957,2010,estimates,55_59,24.384
957,2010,estimates,60_64,17.509
957,2010,estimates,65_69,14.188
957,2010,estimates,70_74,10.484
957,2010,estimates,75_79,6.947
957,2010,estimates,80_84,4.042
957,2010,estimates,85_89,1.711
957,2010,estimates,90_94,0.489
957,2010,estimates,95_99,0.114
957,2010,estimates,100plus,0.012
957,2015,constant_fertility,0_4,68.687
957,2015,constant_mortality,0_4,68.687
957,2015,estimates,0_4,68.687
957,2015,high_variant,0_4,68.687
957,2015,instant_replacement,0_4,68.687
957,2015,low_variant,0_4,68.687
957,2015,medium_variant,0_4,68.687
957,2015,momentum,0_4,68.687
957,2015,no_change,0_4,68.687
957,2015,zero_migration,0_4,68.687
957,2015,constant_fertility,5_9,69.729
957,2015,constant_mortality,5_9,69.729
957,2015,estimates,5_9,69.729
957,2015,high_variant,5_9,69.729
957,2015,instant_replacement,5_9,69.729
957,2015,low_variant,5_9,69.729
957,2015,medium_variant,5_9,69.729
957,2015,momentum,5_9,69.729
957,2015,no_change,5_9,69.729
957,2015,zero_migration,5_9,69.729
957,2015,constant_fertility,10_14,68.356
957,2015,constant_mortality,10_14,68.356
957,2015,estimates,10_14,68.356
957,2015,high_variant,10_14,68.356
957,2015,instant_replacement,10_14,68.356
957,2015,low_variant,10_14,68.356
957,2015,medium_variant,10_14,68.356
957,2015,momentum,10_14,68.356
957,2015,no_change,10_14,68.356
957,2015,zero_migration,10_14,68.356
957,2015,constant_fertility,15_19,65.377
957,2015,constant_mortality,15_19,65.377
957,2015,estimates,15_19,65.377
957,2015,high_variant,15_19,65.377
957,2015,instant_replacement,15_19,65.377
957,2015,low_variant,15_19,65.377
957,2015,medium_variant,15_19,65.377
957,2015,momentum,15_19,65.377
957,2015,no_change,15_19,65.377
957,2015,zero_migration,15_19,65.377
957,2015,constant_fertility,20_24,58.848
957,2015,constant_mortality,20_24,58.848
957,2015,estimates,20_24,58.848
957,2015,high_variant,20_24,58.848
957,2015,instant_replacement,20_24,58.848
957,2015,low_variant,20_24,58.848
957,2015,medium_variant,20_24,58.848
957,2015,momentum,20_24,58.848
957,2015,no_change,20_24,58.848
957,2015,zero_migration,20_24,58.848
957,2015,constant_fertility,25_29,47.874
957,2015,constant_mortality,25_29,47.874
957,2015,estimates,25_29,47.874
957,2015,high_variant,25_29,47.874
957,2015,instant_replacement,25_29,47.874
957,2015,low_variant,25_29,47.874
957,2015,medium_variant,25_29,47.874
957,2015,momentum,25_29,47.874
957,2015,no_change,25_29,47.874
957,2015,zero_migration,25_29,47.874
957,2015,constant_fertility,30_34,43.73
957,2015,constant_mortality,30_34,43.73
957,2015,estimates,30_34,43.73
957,2015,high_variant,30_34,43.73
957,2015,instant_replacement,30_34,43.73
957,2015,low_variant,30_34,43.73
957,2015,medium_variant,30_34,43.73
957,2015,momentum,30_34,43.73
957,2015,no_change,30_34,43.73
957,2015,zero_migration,30_34,43.73
957,2015,constant_fertility,35_39,42.082
957,2015,constant_mortality,35_39,42.082
957,2015,estimates,35_39,42.082
957,2015,high_variant,35_39,42.082
957,2015,instant_replacement,35_39,42.082
957,2015,low_variant,35_39,42.082
957,2015,medium_variant,35_39,42.082
957,2015,momentum,35_39,42.082
957,2015,no_change,35_39,42.082
957,2015,zero_migration,35_39,42.082
957,2015,constant_fertility,40_44,41.972
957,2015,constant_mortality,40_44,41.972
957,2015,estimates,40_44,41.972
957,2015,high_variant,40_44,41.972
957,2015,instant_replacement,40_44,41.972
957,2015,low_variant,40_44,41.972
957,2015,medium_variant,40_44,41.972
957,2015,momentum,40_44,41.972
957,2015,no_change,40_44,41.972
957,2015,zero_migration,40_44,41.972
957,2015,constant_fertility,45_49,41.026
957,2015,constant_mortality,45_49,41.026
957,2015,estimates,45_49,41.026
957,2015,high_variant,45_49,41.026
957,2015,instant_replacement,45_49,41.026
957,2015,low_variant,45_49,41.026
957,2015,medium_variant,45_49,41.026
957,2015,momentum,45_49,41.026
957,2015,no_change,45_49,41.026
957,2015,zero_migration,45_49,41.026
957,2015,constant_fertility,50_54,34.939
957,2015,constant_mortality,50_54,34.939
957,2015,estimates,50_54,34.939
957,2015,high_variant,50_54,34.939
957,2015,instant_replacement,50_54,34.939
957,2015,low_variant,50_54,34.939
957,2015,medium_variant,50_54,34.939
957,2015,momentum,50_54,34.939
957,2015,no_change,50_54,34.939
957,2015,zero_migration,50_54,34.939
957,2015,constant_fertility,55_59,28.978
957,2015,constant_mortality,55_59,28.978
957,2015,estimates,55_59,28.978
957,2015,high_variant,55_59,28.978
957,2015,instant_replacement,55_59,28.978
957,2015,low_variant,55_59,28.978
957,2015,medium_variant,55_59,28.978
957,2015,momentum,55_59,28.978
957,2015,no_change,55_59,28.978
957,2015,zero_migration,55_59,28.978
957,2015,constant_fertility,60_64,22.009
957,2015,constant_mortality,60_64,22.009
957,2015,estimates,60_64,22.009
957,2015,high_variant,60_64,22.009
957,2015,instant_replacement,60_64,22.009
957,2015,low_variant,60_64,22.009
957,2015,medium_variant,60_64,22.009
957,2015,momentum,60_64,22.009
957,2015,no_change,60_64,22.009
957,2015,zero_migration,60_64,22.009
957,2015,constant_fertility,65_69,15.326
957,2015,constant_mortality,65_69,15.326
957,2015,estimates,65_69,15.326
957,2015,high_variant,65_69,15.326
957,2015,instant_replacement,65_69,15.326
957,2015,low_variant,65_69,15.326
957,2015,medium_variant,65_69,15.326
957,2015,momentum,65_69,15.326
957,2015,no_change,65_69,15.326
957,2015,zero_migration,65_69,15.326
957,2015,constant_fertility,70_74,11.862
957,2015,constant_mortality,70_74,11.862
957,2015,estimates,70_74,11.862
957,2015,high_variant,70_74,11.862
957,2015,instant_replacement,70_74,11.862
957,2015,low_variant,70_74,11.862
957,2015,medium_variant,70_74,11.862
957,2015,momentum,70_74,11.862
957,2015,no_change,70_74,11.862
957,2015,zero_migration,70_74,11.862
957,2015,constant_fertility,75_79,8.143
957,2015,constant_mortality,75_79,8.143
957,2015,estimates,75_79,8.143
957,2015,high_variant,75_79,8.143
957,2015,instant_replacement,75_79,8.143
957,2015,low_variant,75_79,8.143
957,2015,medium_variant,75_79,8.143
957,2015,momentum,75_79,8.143
957,2015,no_change,75_79,8.143
957,2015,zero_migration,75_79,8.143
957,2015,constant_fertility,80_84,4.686
957,2015,constant_mortality,80_84,4.686
957,2015,estimates,80_84,4.686
957,2015,high_variant,80_84,4.686
957,2015,instant_replacement,80_84,4.686
957,2015,low_variant,80_84,4.686
957,2015,medium_variant,80_84,4.686
957,2015,momentum,80_84,4.686
957,2015,no_change,80_84,4.686
957,2015,zero_migration,80_84,4.686
957,2015,constant_fertility,85_89,2.245
957,2015,constant_mortality,85_89,2.245
957,2015,estimates,85_89,2.245
957,2015,high_variant,85_89,2.245
957,2015,instant_replacement,85_89,2.245
957,2015,low_variant,85_89,2.245
957,2015,medium_variant,85_89,2.245
957,2015,momentum,85_89,2.245
957,2015,no_change,85_89,2.245
957,2015,zero_migration,85_89,2.245
957,2015,constant_fertility,90_94,0.717
957,2015,constant_mortality,90_94,0.717
957,2015,estimates,90_94,0.717
957,2015,high_variant,90_94,0.717
957,2015,instant_replacement,90_94,0.717
957,2015,low_variant,90_94,0.717
957,2015,medium_variant,90_94,0.717
957,2015,momentum,90_94,0.717
957,2015,no_change,90_94,0.717
957,2015,zero_migration,90_94,0.717
957,2015,constant_fertility,95_99,0.14
957,2015,constant_mortality,95_99,0.14
957,2015,estimates,95_99,0.14
957,2015,high_variant,95_99,0.14
957,2015,instant_replacement,95_99,0.14
957,2015,low_variant,95_99,0.14
957,2015,medium_variant,95_99,0.14
957,2015,momentum,95_99,0.14
957,2015,no_change,95_99,0.14
957,2015,zero_migration,95_99,0.14
957,2015,constant_fertility,100plus,0.021
957,2015,constant_mortality,100plus,0.021
957,2015,estimates,100plus,0.021
957,2015,high_variant,100plus,0.021
957,2015,instant_replacement,100plus,0.021
957,2015,low_variant,100plus,0.021
957,2015,medium_variant,100plus,0.021
957,2015,momentum,100plus,0.021
957,2015,no_change,100plus,0.021
957,2015,zero_migration,100plus,0.021
957,2020,constant_fertility,0_4,69.838
957,2020,constant_mortality,0_4,65.648
957,2020,high_variant,0_4,71.7
957,2020,instant_replacement,0_4,48.708
957,2020,low_variant,0_4,59.844
