region,year,variant,age5yearinterval,population
928,1950,estimates,"Region, subregion, country or area *",Melanesia
928,1950,estimates,0_4,343.647
928,1950,estimates,5_9,283.751
928,1950,estimates,10_14,249.842
928,1950,estimates,15_19,222.136
928,1950,estimates,20_24,194.141
928,1950,estimates,25_29,169.382
928,1950,estimates,30_34,146.751
928,1950,estimates,35_39,124.347
928,1950,estimates,40_44,104.249
928,1950,estimates,45_49,85.571
928,1950,estimates,50_54,71.183
928,1950,estimates,55_59,47.464
928,1950,estimates,60_64,40.107
928,1950,estimates,65_69,35.914
928,1950,estimates,70_74,25.067
928,1950,estimates,75_79,14.175
928,1950,estimates,80plus,7.613
928,1955,estimates,"Region, subregion, country or area *",Melanesia
928,1955,estimates,0_4,407.797
928,1955,estimates,5_9,317.751
928,1955,estimates,10_14,275.34
928,1955,estimates,15_19,241.718
928,1955,estimates,20_24,212.298
928,1955,estimates,25_29,183.149
928,1955,estimates,30_34,158.863
928,1955,estimates,35_39,135.721
928,1955,estimates,40_44,113.44
928,1955,estimates,45_49,93.371
928,1955,estimates,50_54,73.853
928,1955,estimates,55_59,58.707
928,1955,estimates,60_64,36.832
928,1955,estimates,65_69,28.612
928,1955,estimates,70_74,23.454
928,1955,estimates,75_79,14.449
928,1955,estimates,80plus,9.029
928,1960,estimates,"Region, subregion, country or area *",Melanesia
928,1960,estimates,0_4,459.653
928,1960,estimates,5_9,380.87
928,1960,estimates,10_14,309.94
928,1960,estimates,15_19,266.168
928,1960,estimates,20_24,230.837
928,1960,estimates,25_29,200.656
928,1960,estimates,30_34,172.603
928,1960,estimates,35_39,148.754
928,1960,estimates,40_44,125.908
928,1960,estimates,45_49,103.29
928,1960,estimates,50_54,82.143
928,1960,estimates,55_59,62.868
928,1960,estimates,60_64,48.156
928,1960,estimates,65_69,27.951
928,1960,estimates,70_74,19.767
928,1960,estimates,75_79,14.028
928,1960,estimates,80plus,10.092
928,1965,estimates,"Region, subregion, country or area *",Melanesia
928,1965,estimates,0_4,510.671
928,1965,estimates,5_9,433.948
928,1965,estimates,10_14,373.788
928,1965,estimates,15_19,302.261
928,1965,estimates,20_24,257.104
928,1965,estimates,25_29,220.784
928,1965,estimates,30_34,191.252
928,1965,estimates,35_39,163.311
928,1965,estimates,40_44,138.818
928,1965,estimates,45_49,115.542
928,1965,estimates,50_54,92.38
928,1965,estimates,55_59,71.176
928,1965,estimates,60_64,51.899
928,1965,estimates,65_69,37.12
928,1965,estimates,70_74,19.869
928,1965,estimates,75_79,12.071
928,1965,estimates,80plus,10.431
928,1970,estimates,"Region, subregion, country or area *",Melanesia
928,1970,estimates,0_4,565.334
928,1970,estimates,5_9,484.04
928,1970,estimates,10_14,427.126
928,1970,estimates,15_19,366.677
928,1970,estimates,20_24,293.973
928,1970,estimates,25_29,248.715
928,1970,estimates,30_34,212.428
928,1970,estimates,35_39,182.726
928,1970,estimates,40_44,154.072
928,1970,estimates,45_49,128.754
928,1970,estimates,50_54,104.495
928,1970,estimates,55_59,80.672
928,1970,estimates,60_64,59.661
928,1970,estimates,65_69,40.924
928,1970,estimates,70_74,26.785
928,1970,estimates,75_79,12.676
928,1970,estimates,80plus,10.06
928,1975,estimates,"Region, subregion, country or area *",Melanesia
928,1975,estimates,0_4,647.744
928,1975,estimates,5_9,543.506
928,1975,estimates,10_14,482.236
928,1975,estimates,15_19,421.342
928,1975,estimates,20_24,355.945
928,1975,estimates,25_29,283.325
928,1975,estimates,30_34,239.38
928,1975,estimates,35_39,203.979
928,1975,estimates,40_44,173.769
928,1975,estimates,45_49,144.041
928,1975,estimates,50_54,117.61
928,1975,estimates,55_59,92.254
928,1975,estimates,60_64,68.389
928,1975,estimates,65_69,47.374
928,1975,estimates,70_74,29.765
928,1975,estimates,75_79,17.264
928,1975,estimates,80plus,10.409
928,1980,estimates,"Region, subregion, country or area *",Melanesia
928,1980,estimates,0_4,736.174
928,1980,estimates,5_9,627.403
