region,year,variant,age5yearinterval,population
913,1950,estimates,0_4,2330.163
913,1950,estimates,5_9,1952.29
913,1950,estimates,10_14,1702.874
913,1950,estimates,15_19,1527.38
913,1950,estimates,20_24,1365.671
913,1950,estimates,25_29,1198.477
913,1950,estimates,30_34,1084.079
913,1950,estimates,35_39,926.606
913,1950,estimates,40_44,802.968
913,1950,estimates,45_49,642.326
913,1950,estimates,50_54,550.736
913,1950,estimates,55_59,447.162
913,1950,estimates,60_64,368.879
913,1950,estimates,65_69,262.903
913,1950,estimates,70_74,182.796
913,1950,estimates,75_79,91.425
913,1950,estimates,80plus,96.446
913,1955,estimates,0_4,2921.152
913,1955,estimates,5_9,2192.011
913,1955,estimates,10_14,1917.983
913,1955,estimates,15_19,1667.556
913,1955,estimates,20_24,1479.983
913,1955,estimates,25_29,1314.076
913,1955,estimates,30_34,1149.727
913,1955,estimates,35_39,1036.508
913,1955,estimates,40_44,880.482
913,1955,estimates,45_49,756.453
913,1955,estimates,50_54,595.614
913,1955,estimates,55_59,497.962
913,1955,estimates,60_64,387.643
913,1955,estimates,65_69,300.188
913,1955,estimates,70_74,194.038
913,1955,estimates,75_79,114.732
913,1955,estimates,80plus,73.007
913,1960,estimates,0_4,3299.067
913,1960,estimates,5_9,2776.072
913,1960,estimates,10_14,2158.76
913,1960,estimates,15_19,1882.771
913,1960,estimates,20_24,1620.452
913,1960,estimates,25_29,1428.795
913,1960,estimates,30_34,1265.195
913,1960,estimates,35_39,1102.976
913,1960,estimates,40_44,988.223
913,1960,estimates,45_49,832.094
913,1960,estimates,50_54,704.831
913,1960,estimates,55_59,541.845
913,1960,estimates,60_64,435.828
913,1960,estimates,65_69,318.752
913,1960,estimates,70_74,224.832
913,1960,estimates,75_79,124.446
913,1960,estimates,80plus,79.777
913,1965,estimates,0_4,3711.62
913,1965,estimates,5_9,3154.39
913,1965,estimates,10_14,2738.645
913,1965,estimates,15_19,2126.156
913,1965,estimates,20_24,1844.426
913,1965,estimates,25_29,1585.354
913,1965,estimates,30_34,1397.445
913,1965,estimates,35_39,1231.813
913,1965,estimates,40_44,1065.714
913,1965,estimates,45_49,944.933
913,1965,estimates,50_54,782.224
913,1965,estimates,55_59,646.432
913,1965,estimates,60_64,478.09
913,1965,estimates,65_69,362.302
913,1965,estimates,70_74,241.211
913,1965,estimates,75_79,146.389
913,1965,estimates,80plus,90.101
913,1970,estimates,0_4,4153.553
913,1970,estimates,5_9,3569.34
913,1970,estimates,10_14,3117.36
913,1970,estimates,15_19,2706.277
913,1970,estimates,20_24,2100.037
913,1970,estimates,25_29,1823.773
913,1970,estimates,30_34,1569.002
913,1970,estimates,35_39,1380.099
913,1970,estimates,40_44,1204.814
913,1970,estimates,45_49,1029.305
913,1970,estimates,50_54,897.46
913,1970,estimates,55_59,723.932
913,1970,estimates,60_64,575.487
913,1970,estimates,65_69,400.995
913,1970,estimates,70_74,277.379
913,1970,estimates,75_79,158.883
913,1970,estimates,80plus,106.515
913,1975,estimates,0_4,4780.551
913,1975,estimates,5_9,4044.913
913,1975,estimates,10_14,3548.661
913,1975,estimates,15_19,3094.69
913,1975,estimates,20_24,2679.51
913,1975,estimates,25_29,2086.321
913,1975,estimates,30_34,1817.326
913,1975,estimates,35_39,1557.794
913,1975,estimates,40_44,1353.253
913,1975,estimates,45_49,1160.392
913,1975,estimates,50_54,970.428
913,1975,estimates,55_59,820.542
913,1975,estimates,60_64,629.763
913,1975,estimates,65_69,466.43
913,1975,estimates,70_74,295.296
913,1975,estimates,75_79,179.59
913,1975,estimates,80plus,125.283
913,1980,estimates,0_4,5351.845
913,1980,estimates,5_9,4668.212
913,1980,estimates,10_14,4015.561
913,1980,estimates,15_19,3515.794
913,1980,estimates,20_24,3047.008
913,1980,estimates,25_29,2628.612
913,1980,estimates,30_34,2043.957
913,1980,estimates,35_39,1773.529
913,1980,estimates,40_44,1507.36
913,1980,estimates,45_49,1291.94
913,1980,estimates,50_54,1084.267
913,1980,estimates,55_59,877.979
913,1980,estimates,60_64,706.555
913,1980,estimates,65_69,504.529
913,1980,estimates,70_74,340.042
913,1980,estimates,75_79,188.771
913,1980,estimates,80plus,141.83
913,1985,estimates,0_4,5869.083
913,1985,estimates,5_9,5252.294
913,1985,estimates,10_14,4637.045
913,1985,estimates,15_19,3979.837
913,1985,estimates,20_24,3467.276
913,1985,estimates,25_29,3000.346
913,1985,estimates,30_34,2590.544
913,1985,estimates,35_39,2005.927
913,1985,estimates,40_44,1722.603
913,1985,estimates,45_49,1449.415
913,1985,estimates,50_54,1216.629
913,1985,estimates,55_59,983.96
913,1985,estimates,60_64,759.063
913,1985,estimates,65_69,569.618
913,1985,estimates,70_74,368.909
913,1985,estimates,75_79,218.906
913,1985,estimates,80plus,153.386
913,1990,estimates,0_4,6074.338
913,1990,estimates,5_9,5777.095
913,1990,estimates,10_14,5209.026
913,1990,estimates,15_19,4587.484
913,1990,estimates,20_24,3921.121
913,1990,estimates,25_29,3398.087
913,1990,estimates,30_34,2933.527
913,1990,estimates,35_39,2528.183
913,1990,estimates,40_44,1943.096
913,1990,estimates,45_49,1646.91
913,1990,estimates,50_54,1356.973
913,1990,estimates,55_59,1107.772
913,1990,estimates,60_64,860.948
913,1990,estimates,65_69,622.517
913,1990,estimates,70_74,426.149
913,1990,estimates,75_79,244.467
913,1990,estimates,80_84,122.286
913,1990,estimates,85_89,43.746
913,1990,estimates,90_94,12.405
913,1990,estimates,95_99,2.08
913,1990,estimates,100plus,0.23
913,1995,estimates,0_4,6042.259
913,1995,estimates,5_9,5993.695
913,1995,estimates,10_14,5743.446
913,1995,estimates,15_19,5183.848
913,1995,estimates,20_24,4594.632
913,1995,estimates,25_29,3956.484
913,1995,estimates,30_34,3435.768
913,1995,estimates,35_39,2957.957
913,1995,estimates,40_44,2518.267
913,1995,estimates,45_49,1912.715
913,1995,estimates,50_54,1596.006
