region,year,variant,age5yearinterval,population
902,1950,estimates,0_4,255463.966
902,1950,estimates,5_9,202505.866
902,1950,estimates,10_14,187537.965
902,1950,estimates,15_19,171166.312
902,1950,estimates,20_24,151622.911
902,1950,estimates,25_29,132107.818
902,1950,estimates,30_34,118726.849
902,1950,estimates,35_39,105886.364
902,1950,estimates,40_44,91807.06
902,1950,estimates,45_49,78409.551
902,1950,estimates,50_54,64993.51
902,1950,estimates,55_59,52777.967
902,1950,estimates,60_64,42332.888
902,1950,estimates,65_69,29961.354
902,1950,estimates,70_74,19244.993
902,1950,estimates,75_79,10673.632
902,1955,estimates,0_4,317982.823
902,1955,estimates,5_9,234001.762
902,1955,estimates,10_14,195955.486
902,1955,estimates,15_19,182596.06
902,1955,estimates,20_24,165378.003
902,1955,estimates,25_29,145572.473
902,1955,estimates,30_34,126246.417
902,1955,estimates,35_39,112814.73
902,1955,estimates,40_44,99525.728
902,1955,estimates,45_49,84974.999
902,1955,estimates,50_54,71264.1629999999
902,1955,estimates,55_59,57365.119
902,1955,estimates,60_64,43858.293
902,1955,estimates,65_69,32168.132
902,1955,estimates,70_74,20250.864
902,1955,estimates,75_79,10815.247
902,1960,estimates,0_4,343137.999
902,1960,estimates,5_9,294954.931
902,1960,estimates,10_14,227614.596
902,1960,estimates,15_19,191095.518
902,1960,estimates,20_24,176984.96
902,1960,estimates,25_29,159761.349
902,1960,estimates,30_34,140016.735
902,1960,estimates,35_39,120647.683
902,1960,estimates,40_44,106696.527
902,1960,estimates,45_49,92963.6229999999
902,1960,estimates,50_54,77771.6470000001
902,1960,estimates,55_59,63100.842
902,1960,estimates,60_64,47989.593
902,1960,estimates,65_69,33666.067
902,1960,estimates,70_74,21919.417
902,1960,estimates,75_79,11324.611
902,1965,estimates,0_4,392589.072
902,1965,estimates,5_9,320023.07
902,1965,estimates,10_14,287439.76
902,1965,estimates,15_19,222627.289
902,1965,estimates,20_24,185424.046
902,1965,estimates,25_29,171430.812
902,1965,estimates,30_34,154101.522
902,1965,estimates,35_39,134301.841
902,1965,estimates,40_44,114701.449
902,1965,estimates,45_49,100063.6
902,1965,estimates,50_54,85519.698
902,1965,estimates,55_59,69360.712
902,1965,estimates,60_64,53333.307
902,1965,estimates,65_69,37503.811
902,1965,estimates,70_74,23391.654
902,1965,estimates,75_79,12983.518
902,1970,estimates,0_4,440695.745
902,1970,estimates,5_9,371951.571
902,1970,estimates,10_14,314577.238
902,1970,estimates,15_19,282959.623
902,1970,estimates,20_24,217370.481
902,1970,estimates,25_29,180570.862
902,1970,estimates,30_34,166688.669
902,1970,estimates,35_39,149223.931
902,1970,estimates,40_44,129222.329
902,1970,estimates,45_49,109132.725
902,1970,estimates,50_54,93691.1489999999
902,1970,estimates,55_59,78221.4250000001
902,1970,estimates,60_64,60808.75
902,1970,estimates,65_69,43800.681
902,1970,estimates,70_74,28062.123
902,1970,estimates,75_79,15136.413
902,1975,estimates,0_4,461775.325
902,1975,estimates,5_9,421342.692
902,1975,estimates,10_14,366046.697
902,1975,estimates,15_19,309295.972
902,1975,estimates,20_24,276890.018
902,1975,estimates,25_29,212580.038
902,1975,estimates,30_34,176593.242
902,1975,estimates,35_39,162567.811
902,1975,estimates,40_44,144747.691
902,1975,estimates,45_49,124203.482
902,1975,estimates,50_54,103367.829
902,1975,estimates,55_59,86583.918
902,1975,estimates,60_64,69459.193
902,1975,estimates,65_69,50758.609
902,1975,estimates,70_74,33437.272
902,1975,estimates,75_79,18550.711
902,1980,estimates,0_4,470009.771
902,1980,estimates,5_9,444388.702
902,1980,estimates,10_14,415532.619
902,1980,estimates,15_19,361055.393
902,1980,estimates,20_24,303888.927
902,1980,estimates,25_29,271624.322
902,1980,estimates,30_34,208399.515
902,1980,estimates,35_39,172738.056
902,1980,estimates,40_44,158241.138
902,1980,estimates,45_49,139794.064
902,1980,estimates,50_54,118305.128
902,1980,estimates,55_59,96472.387
902,1980,estimates,60_64,77983.274
902,1980,estimates,65_69,59110.565
902,1980,estimates,70_74,39496.119
902,1980,estimates,75_79,22691.778
902,1985,estimates,0_4,514521.215
902,1985,estimates,5_9,454423.924
902,1985,estimates,10_14,439154.333
902,1985,estimates,15_19,411006.359
902,1985,estimates,20_24,355547.485
902,1985,estimates,25_29,298865.315
902,1985,estimates,30_34,267187.924
902,1985,estimates,35_39,204612.679
902,1985,estimates,40_44,168617.621
902,1985,estimates,45_49,153173.959
902,1985,estimates,50_54,133659.989
902,1985,estimates,55_59,110788.481
902,1985,estimates,60_64,87324.0919999999
902,1985,estimates,65_69,66918.437
902,1985,estimates,70_74,46620.279
902,1985,estimates,75_79,27193.528
902,1990,estimates,0_4,567246.419
902,1990,estimates,5_9,499411.381
902,1990,estimates,10_14,449647.556
902,1990,estimates,15_19,434361.38
902,1990,estimates,20_24,404725.029
902,1990,estimates,25_29,349882.636
902,1990,estimates,30_34,294093.093
902,1990,estimates,35_39,262477.287
902,1990,estimates,40_44,200033.689
902,1990,estimates,45_49,163680.479
902,1990,estimates,50_54,146913.114
902,1990,estimates,55_59,125914.196
902,1990,estimates,60_64,101033.894
902,1990,estimates,65_69,75639.685
902,1990,estimates,70_74,53487.129
902,1990,estimates,75_79,32658.568
902,1990,estimates,80_84,15605.17
902,1990,estimates,85_89,5549.851
902,1990,estimates,90_94,1345.399
902,1990,estimates,95_99,212.618
902,1990,estimates,100plus,25.696
902,1995,estimates,0_4,551753.024
902,1995,estimates,5_9,552918.601
902,1995,estimates,10_14,494739.164
902,1995,estimates,15_19,444144.815
902,1995,estimates,20_24,426729.032
902,1995,estimates,25_29,397789.61
902,1995,estimates,30_34,344163.937
902,1995,estimates,35_39,288933.445
902,1995,estimates,40_44,257048.833
902,1995,estimates,45_49,194442.331
902,1995,estimates,50_54,157286.458
902,1995,estimates,55_59,138739.215
902,1995,estimates,60_64,115482.991
902,1995,estimates,65_69,88120.2010000001
902,1995,estimates,70_74,60989.211
902,1995,estimates,75_79,38166.456
902,1995,estimates,80_84,19460.63
902,1995,estimates,85_89,7083.504
902,1995,estimates,90_94,1815.327
902,1995,estimates,95_99,307.019
902,1995,estimates,100plus,35.141
902,2000,estimates,0_4,543527.972
902,2000,estimates,5_9,539350.096
902,2000,estimates,10_14,547805.074
902,2000,estimates,15_19,488982.078
902,2000,estimates,20_24,436547.532
902,2000,estimates,25_29,419625.552
902,2000,estimates,30_34,391190.792
902,2000,estimates,35_39,338043.589
902,2000,estimates,40_44,282688.899
902,2000,estimates,45_49,250224.321
902,2000,estimates,50_54,187084.021
902,2000,estimates,55_59,148684.344
902,2000,estimates,60_64,127611.15
902,2000,estimates,65_69,101571.148
902,2000,estimates,70_74,71868.046
902,2000,estimates,75_79,44302.347
902,2000,estimates,80_84,23272.256
902,2000,estimates,85_89,9191.763
902,2000,estimates,90_94,2436.761
902,2000,estimates,95_99,441.256
902,2000,estimates,100plus,53.257
902,2005,estimates,0_4,557820.943
902,2005,estimates,5_9,533543.816
902,2005,estimates,10_14,535308.011
902,2005,estimates,15_19,542479.819
902,2005,estimates,20_24,480599.071
902,2005,estimates,25_29,429401.277
902,2005,estimates,30_34,412328.005
902,2005,estimates,35_39,384162.805
902,2005,estimates,40_44,330617.152
902,2005,estimates,45_49,274347.63
902,2005,estimates,50_54,241513.69
902,2005,estimates,55_59,178428.889
902,2005,estimates,60_64,137877.761
902,2005,estimates,65_69,112872.562
902,2005,estimates,70_74,83965.205
902,2005,estimates,75_79,53001.919
902,2005,estimates,80_84,27862.729
902,2005,estimates,85_89,11455.364
902,2005,estimates,90_94,3324.323
902,2005,estimates,95_99,620.615
902,2005,estimates,100plus,82.267
902,2010,estimates,0_4,582239.349
902,2010,estimates,5_9,548966.934
902,2010,estimates,10_14,529138.204
902,2010,estimates,15_19,529551.492
902,2010,estimates,20_24,533511.617
902,2010,estimates,25_29,474029.78
902,2010,estimates,30_34,422584.13
902,2010,estimates,35_39,406183.207
902,2010,estimates,40_44,377533.392
902,2010,estimates,45_49,323063.383
902,2010,estimates,50_54,266080.73
902,2010,estimates,55_59,230521.777
902,2010,estimates,60_64,165804.774
902,2010,estimates,65_69,122637.49
902,2010,estimates,70_74,94231.556
902,2010,estimates,75_79,62873.046
902,2010,estimates,80_84,34383.768
902,2010,estimates,85_89,14321.335
902,2010,estimates,90_94,4356.597
902,2010,estimates,95_99,893.177
902,2010,estimates,100plus,120.915
902,2015,constant_fertility,0_4,604529.175
902,2015,constant_mortality,0_4,604529.175
902,2015,estimates,0_4,604529.175
902,2015,high_variant,0_4,604529.175
902,2015,instant_replacement,0_4,604529.175
902,2015,low_variant,0_4,604529.175
902,2015,medium_variant,0_4,604529.175
902,2015,momentum,0_4,604529.175
902,2015,no_change,0_4,604529.175
902,2015,zero_migration,0_4,604529.175
902,2015,constant_fertility,5_9,574684.519
902,2015,constant_mortality,5_9,574684.519
902,2015,estimates,5_9,574684.519
902,2015,high_variant,5_9,574684.519
902,2015,instant_replacement,5_9,574684.519
902,2015,low_variant,5_9,574684.519
902,2015,medium_variant,5_9,574684.519
902,2015,momentum,5_9,574684.519
902,2015,no_change,5_9,574684.519
902,2015,zero_migration,5_9,574684.519
902,2015,constant_fertility,10_14,545278.06
902,2015,constant_mortality,10_14,545278.06
902,2015,estimates,10_14,545278.06
902,2015,high_variant,10_14,545278.06
902,2015,instant_replacement,10_14,545278.06
902,2015,low_variant,10_14,545278.06
902,2015,medium_variant,10_14,545278.06
902,2015,momentum,10_14,545278.06
902,2015,no_change,10_14,545278.06
902,2015,zero_migration,10_14,545278.06
902,2015,constant_fertility,15_19,524684.792
902,2015,constant_mortality,15_19,524684.792
902,2015,estimates,15_19,524684.792
902,2015,high_variant,15_19,524684.792
902,2015,instant_replacement,15_19,524684.792
902,2015,low_variant,15_19,524684.792
902,2015,medium_variant,15_19,524684.792
902,2015,momentum,15_19,524684.792
902,2015,no_change,15_19,524684.792
902,2015,zero_migration,15_19,524684.792
902,2015,constant_fertility,20_24,523347.654
902,2015,constant_mortality,20_24,523347.654
