region,year,variant,age5yearinterval,population
910,1950,estimates,"Region, subregion, country or area *",Eastern Africa
910,1950,estimates,0_4,11939.678
910,1950,estimates,5_9,9054.136
910,1950,estimates,10_14,7709.697
910,1950,estimates,15_19,6851.703
910,1950,estimates,20_24,5889.318
910,1950,estimates,25_29,4984.494
910,1950,estimates,30_34,4220.749
910,1950,estimates,35_39,3571.989
910,1950,estimates,40_44,3050.209
910,1950,estimates,45_49,2550.504
910,1950,estimates,50_54,2021.98
910,1950,estimates,55_59,1631.217
910,1950,estimates,60_64,1282.922
910,1950,estimates,65_69,934.84
910,1950,estimates,70_74,595.086
910,1950,estimates,75_79,317.136
910,1950,estimates,80plus,152.596
910,1955,estimates,"Region, subregion, country or area *",Eastern Africa
910,1955,estimates,0_4,13550.719
910,1955,estimates,5_9,10385.534
910,1955,estimates,10_14,8638.971
910,1955,estimates,15_19,7443.009
910,1955,estimates,20_24,6557.608
910,1955,estimates,25_29,5588.082
910,1955,estimates,30_34,4704.545
910,1955,estimates,35_39,3957.445
910,1955,estimates,40_44,3319.689
910,1955,estimates,45_49,2806.793
910,1955,estimates,50_54,2313.152
910,1955,estimates,55_59,1786.529
910,1955,estimates,60_64,1375.824
910,1955,estimates,65_69,1002.856
910,1955,estimates,70_74,643.824
910,1955,estimates,75_79,336.855
910,1955,estimates,80plus,174.371
910,1960,estimates,"Region, subregion, country or area *",Eastern Africa
910,1960,estimates,0_4,15472.381
910,1960,estimates,5_9,11970.533
910,1960,estimates,10_14,9954.053
910,1960,estimates,15_19,8364.211
910,1960,estimates,20_24,7145.332
910,1960,estimates,25_29,6246.133
910,1960,estimates,30_34,5297.683
910,1960,estimates,35_39,4432.822
910,1960,estimates,40_44,3699.539
910,1960,estimates,45_49,3074.579
910,1960,estimates,50_54,2562.815
910,1960,estimates,55_59,2059.198
910,1960,estimates,60_64,1524.3
910,1960,estimates,65_69,1092.791
910,1960,estimates,70_74,707.664
910,1960,estimates,75_79,378.193
910,1960,estimates,80plus,200.242
910,1965,estimates,"Region, subregion, country or area *",Eastern Africa
910,1965,estimates,0_4,17901.649
910,1965,estimates,5_9,13883.285
910,1965,estimates,10_14,11544.963
910,1965,estimates,15_19,9668.542
910,1965,estimates,20_24,8038.009
910,1965,estimates,25_29,6809.721
910,1965,estimates,30_34,5934.271
910,1965,estimates,35_39,5010.192
910,1965,estimates,40_44,4163.854
910,1965,estimates,45_49,3447.176
910,1965,estimates,50_54,2826.4
910,1965,estimates,55_59,2300.957
910,1965,estimates,60_64,1777.239
910,1965,estimates,65_69,1231.338
910,1965,estimates,70_74,789.68
910,1965,estimates,75_79,430.595
910,1965,estimates,80plus,238.782
910,1970,estimates,"Region, subregion, country or area *",Eastern Africa
910,1970,estimates,0_4,20646.945
910,1970,estimates,5_9,16241.647
910,1970,estimates,10_14,13447.748
910,1970,estimates,15_19,11256.27
910,1970,estimates,20_24,9334.082
910,1970,estimates,25_29,7703.724
910,1970,estimates,30_34,6505.415
910,1970,estimates,35_39,5644.036
910,1970,estimates,40_44,4734.118
910,1970,estimates,45_49,3901.775
910,1970,estimates,50_54,3187.446
910,1970,estimates,55_59,2554.666
910,1970,estimates,60_64,2001.992
910,1970,estimates,65_69,1450.403
910,1970,estimates,70_74,904.787
910,1970,estimates,75_79,492.271
910,1970,estimates,80plus,284.745
910,1975,estimates,"Region, subregion, country or area *",Eastern Africa
910,1975,estimates,0_4,24063.57
910,1975,estimates,5_9,18876.793
910,1975,estimates,10_14,15709.124
910,1975,estimates,15_19,13090.6
910,1975,estimates,20_24,10858.329
910,1975,estimates,25_29,8938.156
910,1975,estimates,30_34,7349.903
910,1975,estimates,35_39,6181.005
910,1975,estimates,40_44,5331.743
910,1975,estimates,45_49,4433.873
910,1975,estimates,50_54,3610.217
910,1975,estimates,55_59,2887.906
910,1975,estimates,60_64,2231.45
910,1975,estimates,65_69,1646.821
910,1975,estimates,70_74,1078.606
910,1975,estimates,75_79,577.266
910,1975,estimates,80plus,338.908
910,1980,estimates,"Region, subregion, country or area *",Eastern Africa
910,1980,estimates,0_4,28092.605
910,1980,estimates,5_9,22141.966
910,1980,estimates,10_14,18090.324
910,1980,estimates,15_19,15087.887
910,1980,estimates,20_24,12632.569
910,1980,estimates,25_29,10486.758
910,1980,estimates,30_34,8636.331
910,1980,estimates,35_39,7070.121
910,1980,estimates,40_44,5856.627
910,1980,estimates,45_49,5065.929
910,1980,estimates,50_54,4114.552
910,1980,estimates,55_59,3354.386
910,1980,estimates,60_64,2567.487
910,1980,estimates,65_69,1903.676
910,1980,estimates,70_74,1260.004
910,1980,estimates,75_79,734.545
910,1980,estimates,80plus,423.123
910,1985,estimates,"Region, subregion, country or area *",Eastern Africa
910,1985,estimates,0_4,32330.845
910,1985,estimates,5_9,25982.228
910,1985,estimates,10_14,21508.135
910,1985,estimates,15_19,17691.876
910,1985,estimates,20_24,14640.987
910,1985,estimates,25_29,12157.73
910,1985,estimates,30_34,10051.523
910,1985,estimates,35_39,8235.808
910,1985,estimates,40_44,6697.749
910,1985,estimates,45_49,5514.73
910,1985,estimates,50_54,4709.021
910,1985,estimates,55_59,3754.002
910,1985,estimates,60_64,2949.663
910,1985,estimates,65_69,2131.445
910,1985,estimates,70_74,1432.339
910,1985,estimates,75_79,817.042
910,1985,estimates,80plus,517.957
910,1990,estimates,"Region, subregion, country or area *",Eastern Africa
910,1990,estimates,0_4,36952.995
910,1990,estimates,5_9,30250.216
910,1990,estimates,10_14,25342.509
910,1990,estimates,15_19,21052.804
910,1990,estimates,20_24,17174.973
910,1990,estimates,25_29,14062.444
910,1990,estimates,30_34,11655.669
910,1990,estimates,35_39,9571.719
910,1990,estimates,40_44,7808.593
910,1990,estimates,45_49,6276.725
910,1990,estimates,50_54,5110.027
910,1990,estimates,55_59,4312.546
910,1990,estimates,60_64,3325.436
910,1990,estimates,65_69,2485.329
910,1990,estimates,70_74,1665.011
910,1990,estimates,75_79,976.674
910,1990,estimates,80_84,444.795
910,1990,estimates,85_89,144.169
910,1990,estimates,90_94,29.504
910,1990,estimates,95_99,3.539
910,1990,estimates,100plus,0.26
910,1995,estimates,"Region, subregion, country or area *",Eastern Africa
910,1995,estimates,0_4,40596.688
910,1995,estimates,5_9,34276.301
910,1995,estimates,10_14,29325.57
910,1995,estimates,15_19,24322.867
910,1995,estimates,20_24,20028.898
910,1995,estimates,25_29,16323.261
910,1995,estimates,30_34,13300.356
910,1995,estimates,35_39,10985.789
910,1995,estimates,40_44,8901.535
910,1995,estimates,45_49,7207.077
910,1995,estimates,50_54,5760.528
910,1995,estimates,55_59,4617.247
910,1995,estimates,60_64,3822.678
910,1995,estimates,65_69,2757.458
910,1995,estimates,70_74,1905.797
910,1995,estimates,75_79,1141.446
