region,year,variant,age5yearinterval,population
954,1950,estimates,0_4,23.507
954,1950,estimates,5_9,17.113
954,1950,estimates,10_14,15.253
954,1950,estimates,15_19,16.523
954,1950,estimates,20_24,19.702
954,1950,estimates,25_29,15.082
954,1950,estimates,30_34,11.389
954,1950,estimates,35_39,8.802
954,1950,estimates,40_44,6.755
954,1950,estimates,45_49,5.513
954,1950,estimates,50_54,4.134
954,1950,estimates,55_59,3.453
954,1950,estimates,60_64,2.67
954,1950,estimates,65_69,1.934
954,1950,estimates,70_74,1.453
954,1950,estimates,75_79,0.959
954,1955,estimates,0_4,28.629
954,1955,estimates,5_9,21.417
954,1955,estimates,10_14,17.798
954,1955,estimates,15_19,16.768
954,1955,estimates,20_24,17.758
954,1955,estimates,25_29,14.391
954,1955,estimates,30_34,13.543
954,1955,estimates,35_39,10.206
954,1955,estimates,40_44,7.527
954,1955,estimates,45_49,6.195
954,1955,estimates,50_54,4.703
954,1955,estimates,55_59,3.63
954,1955,estimates,60_64,2.902
954,1955,estimates,65_69,2.213
954,1955,estimates,70_74,1.453
954,1955,estimates,75_79,0.996
954,1960,estimates,0_4,33.375
954,1960,estimates,5_9,27.494
954,1960,estimates,10_14,21.746
954,1960,estimates,15_19,16.762
954,1960,estimates,20_24,16.778
954,1960,estimates,25_29,14.043
954,1960,estimates,30_34,14.446
954,1960,estimates,35_39,12.392
954,1960,estimates,40_44,8.744
954,1960,estimates,45_49,7.005
954,1960,estimates,50_54,5.373
954,1960,estimates,55_59,4.124
954,1960,estimates,60_64,3.075
954,1960,estimates,65_69,2.452
954,1960,estimates,70_74,1.651
954,1960,estimates,75_79,1.026
954,1965,estimates,0_4,36.664
954,1965,estimates,5_9,32.074
954,1965,estimates,10_14,26.929
954,1965,estimates,15_19,20.568
954,1965,estimates,20_24,19.342
954,1965,estimates,25_29,15.489
954,1965,estimates,30_34,14.656
954,1965,estimates,35_39,12.779
954,1965,estimates,40_44,10.9
954,1965,estimates,45_49,8.288
954,1965,estimates,50_54,6.085
954,1965,estimates,55_59,4.751
954,1965,estimates,60_64,3.494
954,1965,estimates,65_69,2.585
954,1965,estimates,70_74,1.835
954,1965,estimates,75_79,1.153
954,1970,estimates,0_4,38.927
954,1970,estimates,5_9,36.108
954,1970,estimates,10_14,32.043
954,1970,estimates,15_19,26.119
954,1970,estimates,20_24,23.617
954,1970,estimates,25_29,16.611
954,1970,estimates,30_34,15.254
954,1970,estimates,35_39,13.343
954,1970,estimates,40_44,11.932
954,1970,estimates,45_49,10.227
954,1970,estimates,50_54,7.236
954,1970,estimates,55_59,5.484
954,1970,estimates,60_64,4.023
954,1970,estimates,65_69,2.943
954,1970,estimates,70_74,1.935
954,1970,estimates,75_79,1.27
954,1975,estimates,0_4,41.276
954,1975,estimates,5_9,37.997
954,1975,estimates,10_14,34.075
954,1975,estimates,15_19,29.719
954,1975,estimates,20_24,26.623
954,1975,estimates,25_29,19.659
954,1975,estimates,30_34,16.12
954,1975,estimates,35_39,13.438
954,1975,estimates,40_44,11.895
954,1975,estimates,45_49,10.471
954,1975,estimates,50_54,9.467
954,1975,estimates,55_59,7.041
954,1975,estimates,60_64,4.982
954,1975,estimates,65_69,3.746
954,1975,estimates,70_74,2.487
954,1975,estimates,75_79,1.573
954,1980,estimates,0_4,45.531
954,1980,estimates,5_9,41.01
954,1980,estimates,10_14,36.741
954,1980,estimates,15_19,32.766
954,1980,estimates,20_24,29.299
954,1980,estimates,25_29,24.98
954,1980,estimates,30_34,20.662
954,1980,estimates,35_39,14.879
954,1980,estimates,40_44,12.317
954,1980,estimates,45_49,10.775
954,1980,estimates,50_54,10.122
954,1980,estimates,55_59,8.615
954,1980,estimates,60_64,5.978
954,1980,estimates,65_69,4.26
954,1980,estimates,70_74,2.702
954,1980,estimates,75_79,1.601
954,1985,estimates,0_4,52.205
954,1985,estimates,5_9,44.99
954,1985,estimates,10_14,40.15
954,1985,estimates,15_19,37.768
954,1985,estimates,20_24,34.754
954,1985,estimates,25_29,31.227
954,1985,estimates,30_34,26.764
954,1985,estimates,35_39,20.714
954,1985,estimates,40_44,15.985
954,1985,estimates,45_49,12.281
954,1985,estimates,50_54,10.683
954,1985,estimates,55_59,8.703
954,1985,estimates,60_64,7.159
954,1985,estimates,65_69,5.356
954,1985,estimates,70_74,3.435
954,1985,estimates,75_79,1.879
954,1990,estimates,0_4,58.361
954,1990,estimates,5_9,50.863
954,1990,estimates,10_14,43.775
954,1990,estimates,15_19,39.727
954,1990,estimates,20_24,39.852
954,1990,estimates,25_29,36.411
954,1990,estimates,30_34,33.318
954,1990,estimates,35_39,28.215
954,1990,estimates,40_44,21.667
954,1990,estimates,45_49,15.618
954,1990,estimates,50_54,12.441
954,1990,estimates,55_59,9.947
954,1990,estimates,60_64,8.594
954,1990,estimates,65_69,6.218
954,1990,estimates,70_74,4.167
954,1990,estimates,75_79,2.406
954,1990,estimates,80_84,1.166
954,1990,estimates,85_89,0.436
954,1990,estimates,90_94,0.11
954,1990,estimates,95_99,0.012
954,1990,estimates,100plus,0
954,1995,estimates,0_4,63.42
954,1995,estimates,5_9,56.748
954,1995,estimates,10_14,50.573
954,1995,estimates,15_19,42.735
954,1995,estimates,20_24,38.321
954,1995,estimates,25_29,40.375
954,1995,estimates,30_34,38.683
954,1995,estimates,35_39,34.019
954,1995,estimates,40_44,27.598
954,1995,estimates,45_49,20.993
954,1995,estimates,50_54,14.18
954,1995,estimates,55_59,11.139
954,1995,estimates,60_64,9.516
954,1995,estimates,65_69,7.03
954,1995,estimates,70_74,4.955
954,1995,estimates,75_79,3.031
954,1995,estimates,80_84,1.384
954,1995,estimates,85_89,0.519
954,1995,estimates,90_94,0.127
954,1995,estimates,95_99,0.016
954,1995,estimates,100plus,0
954,2000,estimates,0_4,61.681
954,2000,estimates,5_9,55.861
954,2000,estimates,10_14,53.791
954,2000,estimates,15_19,48.104
954,2000,estimates,20_24,40.153
954,2000,estimates,25_29,40.284
954,2000,estimates,30_34,42.097
954,2000,estimates,35_39,38.15
954,2000,estimates,40_44,31.242
954,2000,estimates,45_49,25.368
954,2000,estimates,50_54,19.342
954,2000,estimates,55_59,12.41
954,2000,estimates,60_64,10.095
954,2000,estimates,65_69,7.76
954,2000,estimates,70_74,4.831
954,2000,estimates,75_79,3.495
954,2000,estimates,80_84,2.167
954,2000,estimates,85_89,0.62
954,2000,estimates,90_94,0.16
954,2000,estimates,95_99,0.021
954,2000,estimates,100plus,0
954,2005,estimates,0_4,56.918
954,2005,estimates,5_9,57.738
954,2005,estimates,10_14,52.685
954,2005,estimates,15_19,49.563
954,2005,estimates,20_24,41.396
954,2005,estimates,25_29,34.715
954,2005,estimates,30_34,35.707
954,2005,estimates,35_39,37.742
954,2005,estimates,40_44,34.64
954,2005,estimates,45_49,28.7
954,2005,estimates,50_54,23.02
954,2005,estimates,55_59,17.135
954,2005,estimates,60_64,10.731
954,2005,estimates,65_69,8.444
954,2005,estimates,70_74,6.442
954,2005,estimates,75_79,3.602
954,2005,estimates,80_84,2.289
954,2005,estimates,85_89,1.049
954,2005,estimates,90_94,0.196
954,2005,estimates,95_99,0.028
954,2005,estimates,100plus,0.002
954,2010,estimates,0_4,53.524
954,2010,estimates,5_9,53.353
954,2010,estimates,10_14,54.745
954,2010,estimates,15_19,48.694
954,2010,estimates,20_24,43.037
954,2010,estimates,25_29,35.653
954,2010,estimates,30_34,29.932
954,2010,estimates,35_39,31.782
954,2010,estimates,40_44,34.293
954,2010,estimates,45_49,31.952
954,2010,estimates,50_54,25.948
954,2010,estimates,55_59,20.801
954,2010,estimates,60_64,14.884
954,2010,estimates,65_69,9.13
954,2010,estimates,70_74,6.93
954,2010,estimates,75_79,4.574
954,2010,estimates,80_84,2.314
954,2010,estimates,85_89,1.101
954,2010,estimates,90_94,0.362
954,2010,estimates,95_99,0.044
954,2010,estimates,100plus,0.003
954,2015,constant_fertility,0_4,51.374
954,2015,constant_mortality,0_4,51.374
954,2015,estimates,0_4,51.374
954,2015,high_variant,0_4,51.374
954,2015,instant_replacement,0_4,51.374
954,2015,low_variant,0_4,51.374
954,2015,medium_variant,0_4,51.374
954,2015,momentum,0_4,51.374
954,2015,no_change,0_4,51.374
954,2015,zero_migration,0_4,51.374
954,2015,constant_fertility,5_9,51.969
954,2015,constant_mortality,5_9,51.969
954,2015,estimates,5_9,51.969
954,2015,high_variant,5_9,51.969
954,2015,instant_replacement,5_9,51.969
954,2015,low_variant,5_9,51.969
954,2015,medium_variant,5_9,51.969
954,2015,momentum,5_9,51.969
954,2015,no_change,5_9,51.969
954,2015,zero_migration,5_9,51.969
954,2015,constant_fertility,10_14,52.343
954,2015,constant_mortality,10_14,52.343
954,2015,estimates,10_14,52.343
954,2015,high_variant,10_14,52.343
954,2015,instant_replacement,10_14,52.343
954,2015,low_variant,10_14,52.343
954,2015,medium_variant,10_14,52.343
954,2015,momentum,10_14,52.343
954,2015,no_change,10_14,52.343
954,2015,zero_migration,10_14,52.343
954,2015,constant_fertility,15_19,52.889
954,2015,constant_mortality,15_19,52.889
954,2015,estimates,15_19,52.889
954,2015,high_variant,15_19,52.889
954,2015,instant_replacement,15_19,52.889
954,2015,low_variant,15_19,52.889
954,2015,medium_variant,15_19,52.889
954,2015,momentum,15_19,52.889
954,2015,no_change,15_19,52.889
954,2015,zero_migration,15_19,52.889
954,2015,constant_fertility,20_24,45.514
954,2015,constant_mortality,20_24,45.514
954,2015,estimates,20_24,45.514
954,2015,high_variant,20_24,45.514
954,2015,instant_replacement,20_24,45.514
