region,year,variant,age5yearinterval,population
948,1950,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,0_4,177361.119
948,1950,estimates,5_9,143841.574
948,1950,estimates,10_14,131720.764
948,1950,estimates,15_19,117902.68
948,1950,estimates,20_24,104399.038
948,1950,estimates,25_29,89546.894
948,1950,estimates,30_34,76824.607
948,1950,estimates,35_39,68114.942
948,1950,estimates,40_44,59176.782
948,1950,estimates,45_49,48993.417
948,1950,estimates,50_54,41098.276
948,1950,estimates,55_59,31288.494
948,1950,estimates,60_64,25635.586
948,1950,estimates,65_69,17418.46
948,1950,estimates,70_74,12210.602
948,1950,estimates,75_79,7004.217
948,1950,estimates,80plus,4659.084
948,1955,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,0_4,213193.069
948,1955,estimates,5_9,161555.878
948,1955,estimates,10_14,139402.047
948,1955,estimates,15_19,128180.404
948,1955,estimates,20_24,113638.468
948,1955,estimates,25_29,99846.8920000001
948,1955,estimates,30_34,85215.288
948,1955,estimates,35_39,72671.872
948,1955,estimates,40_44,63910.806
948,1955,estimates,45_49,54937.25
948,1955,estimates,50_54,44659.894
948,1955,estimates,55_59,36384.461
948,1955,estimates,60_64,26488.518
948,1955,estimates,65_69,20165.952
948,1955,estimates,70_74,12352.871
948,1955,estimates,75_79,7330.742
948,1955,estimates,80plus,4702.536
948,1960,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,0_4,244800.189
948,1960,estimates,5_9,197178.104
948,1960,estimates,10_14,157311.092
948,1960,estimates,15_19,135809.612
948,1960,estimates,20_24,123937.063
948,1960,estimates,25_29,109528.086
948,1960,estimates,30_34,95856.0660000001
948,1960,estimates,35_39,81301.459
948,1960,estimates,40_44,68660.593
948,1960,estimates,45_49,59789.648
948,1960,estimates,50_54,50474.603
948,1960,estimates,55_59,40000.363
948,1960,estimates,60_64,31191.409
948,1960,estimates,65_69,21232.742
948,1960,estimates,70_74,14591.837
948,1960,estimates,75_79,7690.776
948,1960,estimates,80plus,5170.126
948,1965,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1965,estimates,0_4,275429.187
948,1965,estimates,5_9,228551.922
948,1965,estimates,10_14,192498.773
948,1965,estimates,15_19,153780.076
948,1965,estimates,20_24,131841.837
948,1965,estimates,25_29,119923.659
948,1965,estimates,30_34,105609.687
948,1965,estimates,35_39,91946.283
948,1965,estimates,40_44,77342.418
948,1965,estimates,45_49,64594.075
948,1965,estimates,50_54,55379.978
948,1965,estimates,55_59,45640.65
948,1965,estimates,60_64,34719.528
948,1965,estimates,65_69,25318.62
948,1965,estimates,70_74,15667.887
948,1965,estimates,75_79,9319.377
948,1965,estimates,80plus,5743.492
948,1970,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1970,estimates,0_4,303832.453
948,1970,estimates,5_9,259202.254
948,1970,estimates,10_14,223861.518
948,1970,estimates,15_19,188654.722
948,1970,estimates,20_24,149659.535
948,1970,estimates,25_29,127818.158
948,1970,estimates,30_34,116138.987
948,1970,estimates,35_39,101820.106
948,1970,estimates,40_44,88064.487
948,1970,estimates,45_49,73313.486
948,1970,estimates,50_54,60250.865
948,1970,estimates,55_59,50488.886
948,1970,estimates,60_64,40000.368
948,1970,estimates,65_69,28587.724
948,1970,estimates,70_74,18973.479
948,1970,estimates,75_79,10228.194
948,1970,estimates,80plus,6999.732
948,1975,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1975,estimates,0_4,333718.008
948,1975,estimates,5_9,287665.428
948,1975,estimates,10_14,254210.795
948,1975,estimates,15_19,219165.844
948,1975,estimates,20_24,183411.006
948,1975,estimates,25_29,145590.971
948,1975,estimates,30_34,124471.105
948,1975,estimates,35_39,112746.229
948,1975,estimates,40_44,98241.756
948,1975,estimates,45_49,84168.541
948,1975,estimates,50_54,69048.776
948,1975,estimates,55_59,55344.538
948,1975,estimates,60_64,44607.968
948,1975,estimates,65_69,33229.311
948,1975,estimates,70_74,21715.985
948,1975,estimates,75_79,12567.43
948,1975,estimates,80plus,8114.448
948,1980,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1980,estimates,0_4,367005.925
948,1980,estimates,5_9,318417.683
948,1980,estimates,10_14,282682.491
948,1980,estimates,15_19,249720.878
948,1980,estimates,20_24,214237.933
948,1980,estimates,25_29,178900.879
948,1980,estimates,30_34,141887.88
948,1980,estimates,35_39,121009.718
