region,year,variant,age5yearinterval,population
922,1950,estimates,"Region, subregion, country or area *",Western Asia
922,1950,estimates,0_4,7640.407
922,1950,estimates,5_9,6053.77
922,1950,estimates,10_14,5785.67
922,1950,estimates,15_19,5415.433
922,1950,estimates,20_24,4717.012
922,1950,estimates,25_29,3638.135
922,1950,estimates,30_34,2887.422
922,1950,estimates,35_39,3061.516
922,1950,estimates,40_44,2730.603
922,1950,estimates,45_49,2326.356
922,1950,estimates,50_54,1997.558
922,1950,estimates,55_59,1458.568
922,1950,estimates,60_64,1302.961
922,1950,estimates,65_69,906.899
922,1950,estimates,70_74,679.585
922,1950,estimates,75_79,356.329
922,1950,estimates,80plus,234.367
922,1955,estimates,"Region, subregion, country or area *",Western Asia
922,1955,estimates,0_4,9823.847
922,1955,estimates,5_9,7036.071
922,1955,estimates,10_14,5925.25
922,1955,estimates,15_19,5720.149
922,1955,estimates,20_24,5302.058
922,1955,estimates,25_29,4587.263
922,1955,estimates,30_34,3524.788
922,1955,estimates,35_39,2789.246
922,1955,estimates,40_44,2946.835
922,1955,estimates,45_49,2606.53
922,1955,estimates,50_54,2186.837
922,1955,estimates,55_59,1828.87
922,1955,estimates,60_64,1285.991
922,1955,estimates,65_69,1079.659
922,1955,estimates,70_74,678.228
922,1955,estimates,75_79,427.771
922,1955,estimates,80plus,245.589
922,1960,estimates,"Region, subregion, country or area *",Western Asia
922,1960,estimates,0_4,11051.945
922,1960,estimates,5_9,9155.721
922,1960,estimates,10_14,6911.062
922,1960,estimates,15_19,5859.007
922,1960,estimates,20_24,5624.568
922,1960,estimates,25_29,5188.47
922,1960,estimates,30_34,4481.093
922,1960,estimates,35_39,3424.982
922,1960,estimates,40_44,2697.562
922,1960,estimates,45_49,2824.648
922,1960,estimates,50_54,2466.742
922,1960,estimates,55_59,2015.509
922,1960,estimates,60_64,1624.648
922,1960,estimates,65_69,1073.099
922,1960,estimates,70_74,823.422
922,1960,estimates,75_79,442.5
922,1960,estimates,80plus,299.65
922,1965,estimates,"Region, subregion, country or area *",Western Asia
922,1965,estimates,0_4,12580.862
922,1965,estimates,5_9,10419.079
922,1965,estimates,10_14,9023.46
922,1965,estimates,15_19,6851.401
922,1965,estimates,20_24,5780.467
922,1965,estimates,25_29,5527.083
922,1965,estimates,30_34,5078.009
922,1965,estimates,35_39,4377.291
922,1965,estimates,40_44,3333.551
922,1965,estimates,45_49,2592.319
922,1965,estimates,50_54,2686.98
922,1965,estimates,55_59,2289.466
922,1965,estimates,60_64,1811.162
922,1965,estimates,65_69,1374.844
922,1965,estimates,70_74,833.978
922,1965,estimates,75_79,550.849
922,1965,estimates,80plus,343.586
922,1970,estimates,"Region, subregion, country or area *",Western Asia
922,1970,estimates,0_4,14090.057
922,1970,estimates,5_9,11973.065
922,1970,estimates,10_14,10274.535
922,1970,estimates,15_19,8904.371
922,1970,estimates,20_24,6741.91
922,1970,estimates,25_29,5665.361
922,1970,estimates,30_34,5410.225
922,1970,estimates,35_39,4962.064
922,1970,estimates,40_44,4265.704
922,1970,estimates,45_49,3215.538
922,1970,estimates,50_54,2477.411
922,1970,estimates,55_59,2504.772
922,1970,estimates,60_64,2076.613
922,1970,estimates,65_69,1560.295
922,1970,estimates,70_74,1089.005
922,1970,estimates,75_79,577.863
922,1970,estimates,80plus,437.044
922,1975,estimates,"Region, subregion, country or area *",Western Asia
922,1975,estimates,0_4,15873.786
922,1975,estimates,5_9,13575.51
922,1975,estimates,10_14,11815.565
922,1975,estimates,15_19,10138.42
922,1975,estimates,20_24,8743.538
922,1975,estimates,25_29,6672.226
922,1975,estimates,30_34,5596.406
922,1975,estimates,35_39,5334.44
922,1975,estimates,40_44,4875.36
922,1975,estimates,45_49,4150.893
922,1975,estimates,50_54,3122.118
922,1975,estimates,55_59,2352.154
922,1975,estimates,60_64,2335.698
922,1975,estimates,65_69,1830.96
922,1975,estimates,70_74,1279.343
922,1975,estimates,75_79,773.076
922,1975,estimates,80plus,506.737
922,1980,estimates,"Region, subregion, country or area *",Western Asia
922,1980,estimates,0_4,17919.82
922,1980,estimates,5_9,15400.394
922,1980,estimates,10_14,13416.348
922,1980,estimates,15_19,11714.393
922,1980,estimates,20_24,10136.598
922,1980,estimates,25_29,8794.517
922,1980,estimates,30_34,6690.37
922,1980,estimates,35_39,5541.262
922,1980,estimates,40_44,5241.273
922,1980,estimates,45_49,4714.123
922,1980,estimates,50_54,3981.951
922,1980,estimates,55_59,2947.262
922,1980,estimates,60_64,2163.973
922,1980,estimates,65_69,2046.013
922,1980,estimates,70_74,1485.976
922,1980,estimates,75_79,917.054
922,1980,estimates,80plus,649.842
922,1985,estimates,"Region, subregion, country or area *",Western Asia
922,1985,estimates,0_4,20106.958
922,1985,estimates,5_9,17497.078
922,1985,estimates,10_14,15225.48
922,1985,estimates,15_19,13277.588
922,1985,estimates,20_24,11739.246
922,1985,estimates,25_29,10352.92
922,1985,estimates,30_34,8959.185
922,1985,estimates,35_39,6844.489
922,1985,estimates,40_44,5550.418
922,1985,estimates,45_49,5150.245
922,1985,estimates,50_54,4555.344
922,1985,estimates,55_59,3722.55
922,1985,estimates,60_64,2700.126
922,1985,estimates,65_69,1900.476
922,1985,estimates,70_74,1674.711
922,1985,estimates,75_79,1082.067
922,1985,estimates,80plus,807.367
922,1990,estimates,"Region, subregion, country or area *",Western Asia
922,1990,estimates,0_4,21621.847
922,1990,estimates,5_9,19741.961
922,1990,estimates,10_14,17329.086
922,1990,estimates,15_19,15071.969
922,1990,estimates,20_24,13396.975
922,1990,estimates,25_29,11992.942
922,1990,estimates,30_34,10340.956
922,1990,estimates,35_39,8691.573
922,1990,estimates,40_44,6440.718
922,1990,estimates,45_49,5265.687
922,1990,estimates,50_54,4885.463
922,1990,estimates,55_59,4300.821
922,1990,estimates,60_64,3479.974
922,1990,estimates,65_69,2439.6
922,1990,estimates,70_74,1587.021
922,1990,estimates,75_79,1222.206
922,1990,estimates,80_84,653.776
922,1990,estimates,85_89,251.741
922,1990,estimates,90_94,63.729
922,1990,estimates,95_99,8.893
922,1990,estimates,100plus,0.993
922,1995,estimates,"Region, subregion, country or area *",Western Asia
922,1995,estimates,0_4,22337.186
922,1995,estimates,5_9,21156.262
922,1995,estimates,10_14,19546.034
922,1995,estimates,15_19,17036.994
922,1995,estimates,20_24,14752.285
922,1995,estimates,25_29,13470.512
922,1995,estimates,30_34,12156.023
922,1995,estimates,35_39,10333.717
922,1995,estimates,40_44,8550.551
922,1995,estimates,45_49,6199.806
922,1995,estimates,50_54,5050.295
922,1995,estimates,55_59,4659.09
922,1995,estimates,60_64,4015.434
922,1995,estimates,65_69,3133.195
922,1995,estimates,70_74,2081.011
922,1995,estimates,75_79,1215.126
922,1995,estimates,80_84,770.279
922,1995,estimates,85_89,307.763
922,1995,estimates,90_94,78.79
922,1995,estimates,95_99,12.174
922,1995,estimates,100plus,1.067
922,2000,estimates,"Region, subregion, country or area *",Western Asia
922,2000,estimates,0_4,23192.066
922,2000,estimates,5_9,22124.8
922,2000,estimates,10_14,20876.332
922,2000,estimates,15_19,18972.998
922,2000,estimates,20_24,17118.409
922,2000,estimates,25_29,15374.875
922,2000,estimates,30_34,13590.58
922,2000,estimates,35_39,11875.123
922,2000,estimates,40_44,9900.947
922,2000,estimates,45_49,8106.251
922,2000,estimates,50_54,5840.492
922,2000,estimates,55_59,4717.541
922,2000,estimates,60_64,4306.804
922,2000,estimates,65_69,3596.421
922,2000,estimates,70_74,2627.713
922,2000,estimates,75_79,1561.791
922,2000,estimates,80_84,757.117
922,2000,estimates,85_89,363.408
922,2000,estimates,90_94,98.333
922,2000,estimates,95_99,15.462
922,2000,estimates,100plus,1.414
922,2005,estimates,"Region, subregion, country or area *",Western Asia
922,2005,estimates,0_4,23802.603
922,2005,estimates,5_9,22947.424
922,2005,estimates,10_14,22039.398
922,2005,estimates,15_19,20734.735
922,2005,estimates,20_24,19305.377
922,2005,estimates,25_29,18031.398
922,2005,estimates,30_34,15909.872
922,2005,estimates,35_39,13638.225
922,2005,estimates,40_44,11674.486
922,2005,estimates,45_49,9486.346
922,2005,estimates,50_54,7708.022
922,2005,estimates,55_59,5570.06
922,2005,estimates,60_64,4454.175
922,2005,estimates,65_69,3912.746
922,2005,estimates,70_74,3055.37
922,2005,estimates,75_79,1975.029
922,2005,estimates,80_84,978.424
922,2005,estimates,85_89,366.841
922,2005,estimates,90_94,118.729
922,2005,estimates,95_99,19.546
922,2005,estimates,100plus,1.876
