country,year,variant,agebroad,feminityrato_femaleper100male
474,1950,estimates,total,109.438857336931
474,1950,estimates,0_1,94.8321058544501
474,1950,estimates,0_4,100
474,1950,estimates,0_14,102.439024390244
474,1950,estimates,0_17,103.034789045152
474,1950,estimates,0_19,103.921568627451
474,1950,estimates,0_24,106.779661016949
474,1950,estimates,3_4,106.437994722955
474,1950,estimates,3_5,107.392996108949
474,1950,estimates,3_6,107.963936889557
474,1950,estimates,4_5,108.675799086758
474,1950,estimates,4_6,109.0625
474,1950,estimates,5_10,107.400709466509
474,1950,estimates,5_11,106.23402864444
474,1950,estimates,5_14,104.166666666667
474,1950,estimates,6_9,108.011838072085
474,1950,estimates,6_10,106.943740496706
474,1950,estimates,6_11,105.648096304591
474,1950,estimates,6_12,104.498538273373
474,1950,estimates,7_10,106.182281708094
474,1950,estimates,7_12,103.585129385506
474,1950,estimates,11_16,101.229508196721
474,1950,estimates,11_17,102.332159919537
474,1950,estimates,11_18,103.520098809791
474,1950,estimates,12_14,99.3168827547749
474,1950,estimates,12_16,101.623319951126
474,1950,estimates,12_17,102.868182493684
474,1950,estimates,12_18,104.179143340711
474,1950,estimates,13_17,103.996358670915
474,1950,estimates,13_18,105.392194894872
474,1950,estimates,13_19,106.829931972789
474,1950,estimates,15plus,113.854272439152
474,1950,estimates,15_17,106.921241050119
474,1950,estimates,15_24,116.666666666667
474,1950,estimates,15_49,109.803921568627
474,1950,estimates,15_59,110.344827586207
474,1950,estimates,15_64,110.927152317881
474,1950,estimates,16plus,114.192233597096
474,1950,estimates,17plus,114.44501177672
474,1950,estimates,18plus,114.596426685743
474,1950,estimates,18_23,121.845425867508
474,1950,estimates,20plus,114.55507472999
474,1950,estimates,20_64,111.111111111111
474,1950,estimates,20_69,112.595419847328
474,1950,estimates,21plus,114.342823895948
474,1950,estimates,25plus,112.777139452743
474,1950,estimates,25_49,106.060606060606
474,1950,estimates,25_64,108.490566037736
474,1950,estimates,25_69,110.36036036036
474,1950,estimates,50plus,128.611230175739
474,1950,estimates,60plus,142.940840240069
474,1950,estimates,65plus,152.30535015224
474,1950,estimates,70plus,154.080061585835
474,1950,estimates,75plus,136.123032904149
474,1950,estimates,80plus,141.164658634538
474,1950,estimates,85plus,132.338308457711
474,1950,estimates,90plus,118.461538461538
474,1955,estimates,total,108.306695720742
474,1955,estimates,0_1,98.2337549062364
474,1955,estimates,0_4,100.418310595617
474,1955,estimates,0_14,98.6241012597384
474,1955,estimates,0_17,98.6433062226789
474,1955,estimates,0_19,99.0491104581706
474,1955,estimates,0_24,100.721323508653
474,1955,estimates,3_4,102.592496091714
474,1955,estimates,3_5,102.652022502009
474,1955,estimates,3_6,102.538525041277
474,1955,estimates,4_5,102.827586206897
474,1955,estimates,4_6,102.616416359686
474,1955,estimates,5_10,99.9625327838142
474,1955,estimates,5_11,99.0572232645403
474,1955,estimates,5_14,97.317782238527
474,1955,estimates,6_9,100.169313875675
474,1955,estimates,6_10,99.3073878627968
474,1955,estimates,6_11,98.3199415631848
474,1955,estimates,6_12,97.4151063934346
474,1955,estimates,7_10,98.5029180411063
474,1955,estimates,7_12,96.4848342346579
474,1955,estimates,11_16,94.1810061736503
474,1955,estimates,11_17,95.1409684162947
474,1955,estimates,11_18,96.0794094173982
474,1955,estimates,12_14,92.4214417744917
474,1955,estimates,12_16,94.5031376598618
474,1955,estimates,12_17,95.5782764573098
474,1955,estimates,12_18,96.5998506691172
474,1955,estimates,13_17,96.4908073541167
474,1955,estimates,13_18,97.5435762837338
474,1955,estimates,13_19,98.5381318616803
474,1955,estimates,15plus,115.415380091163
474,1955,estimates,15_17,98.7713675213676
474,1955,estimates,15_24,105.729042130936
474,1955,estimates,15_49,108.640273489193
474,1955,estimates,15_59,111.435853032952
474,1955,estimates,15_64,112.996149641109
474,1955,estimates,16plus,116.138486902363
474,1955,estimates,17plus,116.829907135487
474,1955,estimates,18plus,117.474637321966
474,1955,estimates,18_23,108.912489379779
474,1955,estimates,20plus,118.546759763567
474,1955,estimates,20_64,115.859099804305
474,1955,estimates,20_69,117.552830188679
474,1955,estimates,21plus,118.941947912422
474,1955,estimates,25plus,119.715917535404
474,1955,estimates,25_49,110.457652924142
474,1955,estimates,25_64,116.597156398104
474,1955,estimates,25_69,118.600907029478
474,1955,estimates,50plus,142.515806499044
474,1955,estimates,60plus,151.242829827916
474,1955,estimates,65plus,146.58093488467
474,1955,estimates,70plus,136.112037345782
474,1955,estimates,75plus,98.7
474,1955,estimates,80plus,100.679611650485
474,1955,estimates,85plus,166.129032258065
474,1955,estimates,90plus,159.375
474,1960,estimates,total,104.03912334722
474,1960,estimates,0_1,98.5294117647059
474,1960,estimates,0_4,99.9823951410589
474,1960,estimates,0_14,98.0446556135163
474,1960,estimates,0_17,96.2195565249
474,1960,estimates,0_19,95.4475496152288
474,1960,estimates,0_24,95.8432676986776
474,1960,estimates,3_4,101.210254153372
474,1960,estimates,3_5,101.235481245839
474,1960,estimates,3_6,101.155420943407
474,1960,estimates,4_5,101.307993292342
474,1960,estimates,4_6,101.176736818285
474,1960,estimates,5_10,99.4968296175087
474,1960,estimates,5_11,98.9469914040115
474,1960,estimates,5_14,96.8697462172764
474,1960,estimates,6_9,99.6574714049789
474,1960,estimates,6_10,99.1007643503023
474,1960,estimates,6_11,98.5058743402009
474,1960,estimates,6_12,97.8467738925999
474,1960,estimates,7_10,98.6055396370583
474,1960,estimates,7_12,97.2603958194352
474,1960,estimates,11_16,89.569738447663
474,1960,estimates,11_17,88.5556943865981
474,1960,estimates,11_18,87.9950596953478
474,1960,estimates,12_14,90.798701978436
474,1960,estimates,12_16,88.3244438662677
474,1960,estimates,12_17,87.3056137641998
474,1960,estimates,12_18,86.8123949075186
