country,year,variant,agebroad,feminityrato_femaleper100male
728,1950,estimates,total,96.0816748553071
728,1950,estimates,0_1,97.3467160819087
728,1950,estimates,0_4,97.4357219544119
728,1950,estimates,0_14,97.4435014162918
728,1950,estimates,0_17,97.6452570848065
728,1950,estimates,0_19,97.7330039188959
728,1950,estimates,0_24,97.593708088256
728,1950,estimates,3_4,97.5215492069425
728,1950,estimates,3_5,97.5209447059762
728,1950,estimates,3_6,97.514314584035
728,1950,estimates,4_5,97.5246612532708
728,1950,estimates,4_6,97.514409221902
728,1950,estimates,5_10,97.4256563278998
728,1950,estimates,5_11,97.3924838619821
728,1950,estimates,5_14,97.4488859414875
728,1950,estimates,6_9,97.4293669013544
728,1950,estimates,6_10,97.4044631196411
728,1950,estimates,6_11,97.3682059664896
728,1950,estimates,6_12,97.3478730259689
728,1950,estimates,7_10,97.3802888269572
728,1950,estimates,7_12,97.3205713063334
728,1950,estimates,11_16,97.9213036789938
728,1950,estimates,11_17,98.117702420517
728,1950,estimates,11_18,98.2362440529823
728,1950,estimates,12_14,97.6040059067139
728,1950,estimates,12_16,98.0863018779794
728,1950,estimates,12_17,98.2936422632915
728,1950,estimates,12_18,98.4084062834847
728,1950,estimates,13_17,98.5312247587468
728,1950,estimates,13_18,98.6306623758757
728,1950,estimates,13_19,98.6194024014473
728,1950,estimates,15plus,95.0378767052564
728,1950,estimates,15_17,99.0506251980403
728,1950,estimates,15_24,97.9421696918531
728,1950,estimates,15_49,95.866843870219
728,1950,estimates,15_59,95.4880497345212
728,1950,estimates,15_64,95.3096859402069
728,1950,estimates,16plus,94.8986816066003
728,1950,estimates,17plus,94.7297426520659
728,1950,estimates,18plus,94.5417423209348
728,1950,estimates,18_23,97.6489598343569
728,1950,estimates,20plus,94.1844265504281
728,1950,estimates,20_64,94.4504714276895
728,1950,estimates,20_69,94.3268098030003
728,1950,estimates,21plus,94.0310344769024
728,1950,estimates,25plus,93.6048688951061
728,1950,estimates,25_49,94.4196472795922
728,1950,estimates,25_64,93.8786857178159
728,1950,estimates,25_69,93.7501187327574
728,1950,estimates,50plus,91.6334524934599
728,1950,estimates,60plus,90.910702354818
728,1950,estimates,65plus,90.9126407358396
728,1950,estimates,70plus,90.9147771696638
728,1950,estimates,75plus,90.9161692187906
728,1950,estimates,80plus,90.9114448472294
728,1950,estimates,85plus,90.9734513274336
728,1950,estimates,90plus,91.4414414414414
728,1955,estimates,total,97.8840311773395
728,1955,estimates,0_1,102.167472661526
728,1955,estimates,0_4,101.119227902954
728,1955,estimates,0_14,99.0970990543592
728,1955,estimates,0_17,98.8127514202021
728,1955,estimates,0_19,98.7394853759908
728,1955,estimates,0_24,98.8797635618088
728,1955,estimates,3_4,100.007288275594
728,1955,estimates,3_5,99.7249070021433
728,1955,estimates,3_6,99.4678528204424
728,1955,estimates,4_5,99.4161551252079
728,1955,estimates,4_6,99.1688044285425
728,1955,estimates,5_10,98.2193415124913
728,1955,estimates,5_11,98.1156620199672
728,1955,estimates,5_14,97.8778641622265
728,1955,estimates,6_9,98.1435767756437
728,1955,estimates,6_10,98.0241166845769
728,1955,estimates,6_11,97.9330498745309
728,1955,estimates,6_12,97.8588185448754
728,1955,estimates,7_10,97.8583993563607
728,1955,estimates,7_12,97.7170743429657
728,1955,estimates,11_16,97.2150785911692
728,1955,estimates,11_17,97.1942892067414
728,1955,estimates,11_18,97.2311202087598
728,1955,estimates,12_14,97.2643411083639
728,1955,estimates,12_16,97.163451789127
728,1955,estimates,12_17,97.1467808301125
728,1955,estimates,12_18,97.1956267719817
728,1955,estimates,13_17,97.0945937377145
728,1955,estimates,13_18,97.1604971411698
728,1955,estimates,13_19,97.2975247177617
728,1955,estimates,15plus,97.0044839898728
728,1955,estimates,15_17,97.0174365249312
728,1955,estimates,15_24,98.4191940860038
728,1955,estimates,15_49,97.0467828689657
728,1955,estimates,15_59,97.067414129458
728,1955,estimates,15_64,96.9941591287081
728,1955,estimates,16plus,97.0024884557858
728,1955,estimates,17plus,97.0048923040085
728,1955,estimates,18plus,97.0028035820083
728,1955,estimates,18_23,99.0586297551551
728,1955,estimates,20plus,96.9280028091056
728,1955,estimates,20_64,96.9100620550626
728,1955,estimates,20_69,96.8493704792511
728,1955,estimates,21plus,96.8423284434586
728,1955,estimates,25plus,96.2687065294298
728,1955,estimates,25_49,96.0724642963133
728,1955,estimates,25_64,96.1907026267095
728,1955,estimates,25_69,96.1425134699883
728,1955,estimates,50plus,96.8063331312627
728,1955,estimates,60plus,96.3201334882751
728,1955,estimates,65plus,97.1965374778674
728,1955,estimates,70plus,99.2375695776229
728,1955,estimates,75plus,103.362445414847
728,1955,estimates,80plus,109.9685204617
728,1955,estimates,85plus,121.660649819495
728,1955,estimates,90plus,136.666666666667
728,1960,estimates,total,99.0922069530992
728,1960,estimates,0_1,99.2485247885951
728,1960,estimates,0_4,100.489502797159
728,1960,estimates,0_14,100.258169801314
728,1960,estimates,0_17,99.8357202678894
728,1960,estimates,0_19,99.6258815840596
728,1960,estimates,0_24,99.3786063511032
728,1960,estimates,3_4,101.989945538333
728,1960,estimates,3_5,102.169122378072
728,1960,estimates,3_6,102.246988476026
728,1960,estimates,4_5,102.428350457123
728,1960,estimates,4_6,102.454659027269
728,1960,estimates,5_10,101.552654951616
728,1960,estimates,5_11,101.142934568192
728,1960,estimates,5_14,100.093794227747
728,1960,estimates,6_9,101.722262252928
728,1960,estimates,6_10,101.331468974848
728,1960,estimates,6_11,100.885055686518
728,1960,estimates,6_12,100.450508379215
728,1960,estimates,7_10,101.023547298021
728,1960,estimates,7_12,100.095626613405
728,1960,estimates,11_16,97.7091977461004
728,1960,estimates,11_17,97.6443249833286
728,1960,estimates,11_18,97.5963815563502
728,1960,estimates,12_14,97.6402169658334
728,1960,estimates,12_16,97.5091888195572
728,1960,estimates,12_17,97.4648643724017
728,1960,estimates,12_18,97.4337456013893
728,1960,estimates,13_17,97.3718127351261
728,1960,estimates,13_18,97.3498043052838
728,1960,estimates,13_19,97.3411572886768
728,1960,estimates,15plus,98.2723721835398
728,1960,estimates,15_17,97.2790392193657
728,1960,estimates,15_24,97.6077435380162
728,1960,estimates,15_49,97.8257819399319
728,1960,estimates,15_59,98.0086313728944
728,1960,estimates,15_64,98.118472512266
728,1960,estimates,16plus,98.3104685723023
728,1960,estimates,17plus,98.3546558744773
728,1960,estimates,18plus,98.4029507954087
