country,year,variant,agebroad,feminityrato_femaleper100male
170,1950,estimates,total,101.61780786177
170,1950,estimates,0_1,97.4539276385799
170,1950,estimates,0_4,97.6835822068813
170,1950,estimates,0_14,98.2220255690911
170,1950,estimates,0_17,98.3542959345754
170,1950,estimates,0_19,98.4428670197968
170,1950,estimates,0_24,98.6664374516911
170,1950,estimates,3_4,97.9517261993723
170,1950,estimates,3_5,98.0227549067726
170,1950,estimates,3_6,98.0892718957919
170,1950,estimates,4_5,98.1031848381895
170,1950,estimates,4_6,98.1693351395168
170,1950,estimates,5_10,98.4548020701684
170,1950,estimates,5_11,98.4948234598828
170,1950,estimates,5_14,98.6144185362208
170,1950,estimates,6_9,98.4744615091715
170,1950,estimates,6_10,98.5181923597968
170,1950,estimates,6_11,98.5563013846705
170,1950,estimates,6_12,98.5926783482235
170,1950,estimates,7_10,98.5751802603165
170,1950,estimates,7_12,98.6460698783506
170,1950,estimates,11_16,99.00273915632
170,1950,estimates,11_17,99.0550879836468
170,1950,estimates,11_18,99.1083133889236
170,1950,estimates,12_14,98.9437798604577
170,1950,estimates,12_16,99.05382357727
170,1950,estimates,12_17,99.1078105684067
170,1950,estimates,12_18,99.162575450494
170,1950,estimates,13_17,99.166667956974
170,1950,estimates,13_18,99.2223204107885
170,1950,estimates,13_19,99.2787618006085
170,1950,estimates,15plus,104.22001929366
170,1950,estimates,15_17,99.2858146830986
170,1950,estimates,15_24,99.6990170807807
170,1950,estimates,15_49,100.777162244175
170,1950,estimates,15_59,101.807142251358
170,1950,estimates,15_64,102.438991758943
170,1950,estimates,16plus,104.414711990244
170,1950,estimates,17plus,104.615526441842
170,1950,estimates,18plus,104.822469476873
170,1950,estimates,18_23,99.8413517134766
170,1950,estimates,20plus,105.253109596136
170,1950,estimates,20_64,103.133199550538
170,1950,estimates,20_69,103.892833207103
170,1950,estimates,21plus,105.477003508851
170,1950,estimates,25plus,106.444876456696
170,1950,estimates,25_49,101.4966760968
170,1950,estimates,25_64,103.898352871
170,1950,estimates,25_69,104.81342920824
170,1950,estimates,50plus,120.340072474462
170,1950,estimates,60plus,131.479398290259
170,1950,estimates,65plus,137.385765245456
170,1950,estimates,70plus,142.446936363365
170,1950,estimates,75plus,147.305539957013
170,1950,estimates,80plus,158.462122444553
170,1950,estimates,85plus,169.74972796518
170,1950,estimates,90plus,178.934624697337
170,1955,estimates,total,101.471036868193
170,1955,estimates,0_1,96.7972429875202
170,1955,estimates,0_4,97.2916989513921
170,1955,estimates,0_14,98.0106347584564
170,1955,estimates,0_17,98.1438962048269
170,1955,estimates,0_19,98.241975412545
170,1955,estimates,0_24,98.5204790119708
170,1955,estimates,3_4,97.818720544077
170,1955,estimates,3_5,97.9306107579967
170,1955,estimates,3_6,98.0260647678224
170,1955,estimates,4_5,98.0607064987675
170,1955,estimates,4_6,98.1502388934917
170,1955,estimates,5_10,98.4523833735342
170,1955,estimates,5_11,98.4702778453047
170,1955,estimates,5_14,98.5333195274304
170,1955,estimates,6_9,98.492738239078
170,1955,estimates,6_10,98.5178219640138
170,1955,estimates,6_11,98.5297826239863
170,1955,estimates,6_12,98.538802256413
170,1955,estimates,7_10,98.5673721918045
170,1955,estimates,7_12,98.5777324542252
170,1955,estimates,11_16,98.8134894162994
170,1955,estimates,11_17,98.8794519404752
170,1955,estimates,11_18,98.9501451783336
170,1955,estimates,12_14,98.722806172996
