country,year,variant,agebroad,feminityratio_femaleper100male
348,1950,estimates,total,107.763043425055
348,1950,estimates,0_1,95.5285782426097
348,1950,estimates,0_4,95.8391805158818
348,1950,estimates,0_14,96.9389144999277
348,1950,estimates,0_17,97.2414634890605
348,1950,estimates,0_19,97.497973361622
348,1950,estimates,0_24,98.5124501897521
348,1950,estimates,3_4,96.1616823109947
348,1950,estimates,3_5,96.2713383581177
348,1950,estimates,3_6,96.3817055781911
348,1950,estimates,4_5,96.3826628971957
348,1950,estimates,4_6,96.4944664718688
348,1950,estimates,5_10,97.0772545742416
348,1950,estimates,5_11,97.2065930928621
348,1950,estimates,5_14,97.5476305634706
348,1950,estimates,6_9,97.0753858955421
348,1950,estimates,6_10,97.1988788241681
348,1950,estimates,6_11,97.3313226362505
348,1950,estimates,6_12,97.4605548156094
348,1950,estimates,7_10,97.3221412402026
348,1950,estimates,7_12,97.5895024941509
348,1950,estimates,11_16,98.4237954879128
348,1950,estimates,11_17,98.5179599749676
348,1950,estimates,11_18,98.6487681564479
348,1950,estimates,12_14,98.3783637324278
348,1950,estimates,12_16,98.5037975975863
348,1950,estimates,12_17,98.5998568871392
348,1950,estimates,12_18,98.7371021681491
348,1950,estimates,13_17,98.6648185416694
348,1950,estimates,13_18,98.8133301765512
348,1950,estimates,13_19,99.0089519506178
348,1950,estimates,15plus,111.625519900761
348,1950,estimates,15_17,98.8157813641846
348,1950,estimates,15_24,100.935322086889
348,1950,estimates,15_49,106.841475278095
348,1950,estimates,15_59,108.843957051439
348,1950,estimates,15_64,109.894077836215
348,1950,estimates,16plus,111.927329271016
348,1950,estimates,17plus,112.24245606322
348,1950,estimates,18plus,112.568645010772
348,1950,estimates,18_23,101.246186854417
348,1950,estimates,20plus,113.235921687259
348,1950,estimates,20_64,111.449262709022
348,1950,estimates,20_69,112.267157050099
348,1950,estimates,21plus,113.572876947676
348,1950,estimates,25plus,114.85031403735
348,1950,estimates,25_49,109.681082265994
348,1950,estimates,25_64,112.985316010529
348,1950,estimates,25_69,113.848843603237
348,1950,estimates,50plus,123.555469770945
348,1950,estimates,60plus,127.832816380367
348,1950,estimates,65plus,127.815326927584
348,1950,estimates,70plus,127.68143552668
348,1950,estimates,75plus,128.695325533349
348,1950,estimates,80plus,130.970097260541
348,1950,estimates,85plus,145.151546713884
348,1950,estimates,90plus,163.369495851946
348,1955,estimates,total,106.764211531625
348,1955,estimates,0_1,95.4412730681268
348,1955,estimates,0_4,95.6575139262041
348,1955,estimates,0_14,96.1485793201584
348,1955,estimates,0_17,96.5161390595329
348,1955,estimates,0_19,96.7640604156805
348,1955,estimates,0_24,97.3189025090875
348,1955,estimates,3_4,95.8875272957938
348,1955,estimates,3_5,95.9332300913577
348,1955,estimates,3_6,95.972635800915
348,1955,estimates,4_5,95.9858598074329
348,1955,estimates,4_6,96.0222187328257
348,1955,estimates,5_10,96.1884585290314
348,1955,estimates,5_11,96.2157003436764
348,1955,estimates,5_14,96.4424502322948
348,1955,estimates,6_9,96.1900099752466
348,1955,estimates,6_10,96.2217309141213
348,1955,estimates,6_11,96.2482048703901
348,1955,estimates,6_12,96.2912675598174
348,1955,estimates,7_10,96.2535745667827
348,1955,estimates,7_12,96.3244217109487
348,1955,estimates,11_16,97.3364968645602
348,1955,estimates,11_17,97.5913675692173
348,1955,estimates,11_18,97.8034533200809
348,1955,estimates,12_14,96.9914496514874
348,1955,estimates,12_16,97.5377241999958
348,1955,estimates,12_17,97.8062100790867
348,1955,estimates,12_18,98.0215251965145
348,1955,estimates,13_17,98.0761193390059
348,1955,estimates,13_18,98.2868575153702
348,1955,estimates,13_19,98.4311914908414
348,1955,estimates,15plus,110.707092912454
348,1955,estimates,15_17,98.6856100199885
348,1955,estimates,15_24,99.3540823025034
348,1955,estimates,15_49,105.717267931698
348,1955,estimates,15_59,106.807917695496
348,1955,estimates,15_64,108.082265198556
348,1955,estimates,16plus,110.984012592512
348,1955,estimates,17plus,111.25082995827
348,1955,estimates,18plus,111.514377925329
348,1955,estimates,18_23,99.5014387182288
348,1955,estimates,20plus,112.080357220528
348,1955,estimates,20_64,109.282210739166
348,1955,estimates,20_69,110.44824743846
348,1955,estimates,21plus,112.391095626596
348,1955,estimates,25plus,113.79049502902
