country,year,variant,agebroad,feminityrato_femaleper100male
222,1950,estimates,total,102.671053164949
222,1950,estimates,0_1,97.8199665195556
222,1950,estimates,0_4,98.2757308574597
222,1950,estimates,0_14,98.6436464263593
222,1950,estimates,0_17,99.158369658619
222,1950,estimates,0_19,99.5713592863047
222,1950,estimates,0_24,100.571062421755
222,1950,estimates,3_4,98.7297466785282
222,1950,estimates,3_5,98.7753687753688
222,1950,estimates,3_6,98.7957628974171
222,1950,estimates,4_5,98.8387057701334
222,1950,estimates,4_6,98.845988141887
222,1950,estimates,5_10,98.7562476287877
222,1950,estimates,5_11,98.7062803773944
222,1950,estimates,5_14,98.8777843505575
222,1950,estimates,6_9,98.7703020078727
222,1950,estimates,6_10,98.7311614958374
222,1950,estimates,6_11,98.6760155338492
222,1950,estimates,6_12,98.6560071887988
222,1950,estimates,7_10,98.6964886557221
222,1950,estimates,7_12,98.6187717800189
222,1950,estimates,11_16,100
222,1950,estimates,11_17,100.484130647722
222,1950,estimates,11_18,100.931332432962
222,1950,estimates,12_14,99.3321634621454
222,1950,estimates,12_16,100.356336576809
222,1950,estimates,12_17,100.877398143631
222,1950,estimates,12_18,101.348241094482
222,1950,estimates,13_17,101.4030726965
222,1950,estimates,13_18,101.884706831106
222,1950,estimates,13_19,102.299186161089
222,1950,estimates,15plus,105.781825841458
222,1950,estimates,15_17,102.615139985235
222,1950,estimates,15_24,105.068442471328
222,1950,estimates,15_49,105.872503534501
222,1950,estimates,15_59,105.247665245261
222,1950,estimates,15_64,105.191949408276
222,1950,estimates,16plus,105.962196507412
222,1950,estimates,17plus,106.098638979775
222,1950,estimates,18plus,106.193367688654
222,1950,estimates,18_23,106.112848590909
222,1950,estimates,20plus,106.302112507002
222,1950,estimates,20_64,105.61385853939
222,1950,estimates,20_69,105.675334839929
222,1950,estimates,21plus,106.319894560847
222,1950,estimates,25plus,106.134822574897
222,1950,estimates,25_49,106.445220544316
222,1950,estimates,25_64,105.259819468163
222,1950,estimates,25_69,105.351657026023
