country,year,variant,agebroad,feminityratio_femaleper100male
624,1950,estimates,total,102.300600748101
624,1950,estimates,0_1,98.4473639310698
624,1950,estimates,0_4,98.911934716083
624,1950,estimates,0_14,99.5195075945597
624,1950,estimates,0_17,99.499179690873
624,1950,estimates,0_19,99.4880777039131
624,1950,estimates,0_24,99.5578689282341
624,1950,estimates,3_4,99.4077063264775
624,1950,estimates,3_5,99.5116970746215
624,1950,estimates,3_6,99.601539352246
624,1950,estimates,4_5,99.6386445762596
624,1950,estimates,4_6,99.7209691670929
624,1950,estimates,5_10,99.9791986271094
624,1950,estimates,5_11,99.9863468802621
624,1950,estimates,5_14,99.9395526899053
624,1950,estimates,6_9,100.023462245337
624,1950,estimates,6_10,100.035148261759
624,1950,estimates,6_11,100.035342413615
624,1950,estimates,6_12,100.023761435191
624,1950,estimates,7_10,100.073589533933
624,1950,estimates,7_12,100.048228318534
624,1950,estimates,11_16,99.7242617589534
624,1950,estimates,11_17,99.6572407883462
624,1950,estimates,11_18,99.6132045636996
624,1950,estimates,12_14,99.8078155028828
624,1950,estimates,12_16,99.657614193448
624,1950,estimates,12_17,99.5894428152493
624,1950,estimates,12_18,99.5480067377878
624,1950,estimates,13_17,99.5155191429021
624,1950,estimates,13_18,99.4788574444224
624,1950,estimates,13_19,99.4713355882102
624,1950,estimates,15plus,104.009393680615
624,1950,estimates,15_17,99.3633952254643
624,1950,estimates,15_24,99.6374647249058
624,1950,estimates,15_49,101.297847993799
624,1950,estimates,15_59,102.356193146707
624,1950,estimates,15_64,102.97930626471
624,1950,estimates,16plus,104.15295043273
624,1950,estimates,17plus,104.310098278821
624,1950,estimates,18plus,104.480048367594
624,1950,estimates,18_23,99.6630657542812
624,1950,estimates,20plus,104.840901736598
624,1950,estimates,20_64,103.668348248119
624,1950,estimates,20_69,104.088426527958
624,1950,estimates,21plus,105.03080005661
624,1950,estimates,25plus,105.848708327195
624,1950,estimates,25_49,102.225341740691
624,1950,estimates,25_64,104.496115333913
624,1950,estimates,25_69,104.976420836226
624,1950,estimates,50plus,116.903633491311
624,1950,estimates,60plus,122.517295246597
624,1950,estimates,65plus,123.002134218639
624,1950,estimates,70plus,127.39420935412
624,1950,estimates,75plus,134.106130860381
624,1950,estimates,80plus,142.096774193548
624,1950,estimates,85plus,147.008547008547
624,1950,estimates,90plus,146.153846153846
624,1955,estimates,total,102.434304733155
624,1955,estimates,0_1,102.192860454335
624,1955,estimates,0_4,101.43536676959
624,1955,estimates,0_14,100.37854226179
624,1955,estimates,0_17,100.284171858515
624,1955,estimates,0_19,100.230675549824
624,1955,estimates,0_24,100.132088222645
624,1955,estimates,3_4,100.54399243141
624,1955,estimates,3_5,100.34956507601
624,1955,estimates,3_6,100.188022938799
624,1955,estimates,4_5,100.119836013876
624,1955,estimates,4_6,99.9697806941807
624,1955,estimates,5_10,99.5502499940193
624,1955,estimates,5_11,99.5620680351176
624,1955,estimates,5_14,99.6132346275872
624,1955,estimates,6_9,99.4649893359361
624,1955,estimates,6_10,99.4664477734455
624,1955,estimates,6_11,99.4937146526389
624,1955,estimates,6_12,99.5336599140052
624,1955,estimates,7_10,99.4179538840385
624,1955,estimates,7_12,99.5131598965465
624,1955,estimates,11_16,99.6865025079799
624,1955,estimates,11_17,99.6734632833142
624,1955,estimates,11_18,99.657960199005
624,1955,estimates,12_14,99.7501249375312
624,1955,estimates,12_16,99.6969485857601
624,1955,estimates,12_17,99.6798861817535
624,1955,estimates,12_18,99.6610081772073
624,1955,estimates,13_17,99.654319190743
624,1955,estimates,13_18,99.6356675311844
624,1955,estimates,13_19,99.6184949356546
624,1955,estimates,15plus,103.813482102441
624,1955,estimates,15_17,99.5994659546061
624,1955,estimates,15_24,99.5539384969577
624,1955,estimates,15_49,101.171101903664
624,1955,estimates,15_59,102.160930078568
624,1955,estimates,15_64,102.733811174577
624,1955,estimates,16plus,103.952986910438
624,1955,estimates,17plus,104.09577938372
624,1955,estimates,18plus,104.242832527951
624,1955,estimates,18_23,99.4861868731304
624,1955,estimates,20plus,104.561010515836
624,1955,estimates,20_64,103.323819978046
624,1955,estimates,20_69,103.917278927077
624,1955,estimates,21plus,104.734874210914
624,1955,estimates,25plus,105.519558040162
624,1955,estimates,25_49,102.027924807772
