country,year,variant,agebroad,feminityrato_femaleper100male
694,1950,estimates,total,104.180338199769
694,1950,estimates,0_1,99.9006588654658
694,1950,estimates,0_4,100.32175032175
694,1950,estimates,0_14,100.917912404931
694,1950,estimates,0_17,100.952318148846
694,1950,estimates,0_19,100.985945038808
694,1950,estimates,0_24,101.157407407407
694,1950,estimates,3_4,100.795741802257
694,1950,estimates,3_5,100.90012180268
694,1950,estimates,3_6,100.988857808422
694,1950,estimates,4_5,101.022383431374
694,1950,estimates,4_6,101.105128205128
694,1950,estimates,5_10,101.347374941923
694,1950,estimates,5_11,101.34992269569
694,1950,estimates,5_14,101.32802124834
694,1950,estimates,6_9,101.388918385117
694,1950,estimates,6_10,101.396734637641
694,1950,estimates,6_11,101.392025444221
694,1950,estimates,6_12,101.380516718473
694,1950,estimates,7_10,101.42767991066
694,1950,estimates,7_12,101.398590971782
694,1950,estimates,11_16,101.258055614175
694,1950,estimates,11_17,101.246530583565
694,1950,estimates,11_18,101.251529474606
694,1950,estimates,12_14,101.27045823228
694,1950,estimates,12_16,101.23498095866
694,1950,estimates,12_17,101.225047626936
694,1950,estimates,12_18,101.233700096114
694,1950,estimates,13_17,101.207833837435
694,1950,estimates,13_18,101.220760543124
694,1950,estimates,13_19,101.25615619137
694,1950,estimates,15plus,106.359670637701
694,1950,estimates,15_17,101.176691922215
694,1950,estimates,15_24,101.663893510815
694,1950,estimates,15_49,103.341186549582
694,1950,estimates,15_59,104.503135094053
694,1950,estimates,15_64,105.094374198277
694,1950,estimates,16plus,106.545599753147
694,1950,estimates,17plus,106.743376486527
694,1950,estimates,18plus,106.951170239552
694,1950,estimates,18_23,101.793183065539
694,1950,estimates,20plus,107.38346655448
694,1950,estimates,20_64,105.907172995781
694,1950,estimates,20_69,106.495468277946
694,1950,estimates,21plus,107.605127779259
694,1950,estimates,25plus,108.527784891165
694,1950,estimates,25_49,104.396371249128
694,1950,estimates,25_64,106.787082649152
694,1950,estimates,25_69,107.476882430647
694,1950,estimates,50plus,119.923965351299
694,1950,estimates,60plus,128.316853932584
