country,year,variant,agebroad,feminityratio_femaleper100male
586,1950,estimates,total,83.4804822914194
586,1950,estimates,0_1,93.2012201264451
586,1950,estimates,0_4,92.726389816252
586,1950,estimates,0_14,90.8421876744748
586,1950,estimates,0_17,90.2378917588412
586,1950,estimates,0_19,89.8087941478113
586,1950,estimates,0_24,88.6505474201578
586,1950,estimates,3_4,92.2144255508115
586,1950,estimates,3_5,92.0307492206251
586,1950,estimates,3_6,91.8418833771163
586,1950,estimates,4_5,91.8429027113237
586,1950,estimates,4_6,91.6487936940322
586,1950,estimates,5_10,90.6015938613459
586,1950,estimates,5_11,90.3760010255306
586,1950,estimates,5_14,89.6976812028735
586,1950,estimates,6_9,90.5995556357827
586,1950,estimates,6_10,90.3743817351058
586,1950,estimates,6_11,90.1426584968277
586,1950,estimates,6_12,89.9088888488564
586,1950,estimates,7_10,90.1412504406054
586,1950,estimates,7_12,89.6636043192129
586,1950,estimates,11_16,87.6668306180767
586,1950,estimates,11_17,87.4245370131022
586,1950,estimates,11_18,87.1634931627919
586,1950,estimates,12_14,87.8772501050379
586,1950,estimates,12_16,87.404821752931
586,1950,estimates,12_17,87.1594182267196
586,1950,estimates,12_18,86.8922359087458
586,1950,estimates,13_17,86.901395406128
586,1950,estimates,13_18,86.626085942788
586,1950,estimates,13_19,86.3260707269831
586,1950,estimates,15plus,78.8175158160006
586,1950,estimates,15_17,86.3868588809135
586,1950,estimates,15_24,84.0838442644627
586,1950,estimates,15_49,78.858881437666
586,1950,estimates,15_59,77.9886982442931
586,1950,estimates,15_64,77.7711633223153
586,1950,estimates,16plus,78.533854334732
586,1950,estimates,17plus,78.2543593141744
586,1950,estimates,18plus,77.9821451554401
586,1950,estimates,18_23,83.2703876554533
586,1950,estimates,20plus,77.479257571754
586,1950,estimates,20_64,76.0502888614247
586,1950,estimates,20_69,76.0491161387182
586,1950,estimates,21plus,77.253544450367
586,1950,estimates,25plus,76.5174572268923
586,1950,estimates,25_49,75.4872988380406
586,1950,estimates,25_64,74.6144257634661
586,1950,estimates,25_69,74.6847453110403
586,1950,estimates,50plus,78.6749776320137
586,1950,estimates,60plus,84.514831320833
586,1950,estimates,65plus,89.6446300456555
586,1950,estimates,70plus,97.4025124685088
586,1950,estimates,75plus,110.150723879698
586,1950,estimates,80plus,134.644703940181
586,1950,estimates,85plus,183.996577659278
586,1950,estimates,90plus,299.262189905903
586,1955,estimates,total,85.1933110642442
586,1955,estimates,0_1,98.0961448067623
586,1955,estimates,0_4,96.4227380994227
586,1955,estimates,0_14,93.6255327132863
586,1955,estimates,0_17,92.7849159808164
586,1955,estimates,0_19,92.2364432275319
586,1955,estimates,0_24,91.0678146533475
586,1955,estimates,3_4,94.7056162404086
586,1955,estimates,3_5,94.3348638379658
586,1955,estimates,3_6,94.0167646381389
586,1955,estimates,4_5,93.9212429517589
586,1955,estimates,4_6,93.6278921977864
586,1955,estimates,5_10,92.5942011925589
586,1955,estimates,5_11,92.5025519624712
586,1955,estimates,5_14,92.0250879409137
586,1955,estimates,6_9,92.5052530422599
586,1955,estimates,6_10,92.3916540048204
586,1955,estimates,6_11,92.3171716661829
586,1955,estimates,6_12,92.22806947976
586,1955,estimates,7_10,92.2287230159385
586,1955,estimates,7_12,92.090351393781
586,1955,estimates,11_16,90.2186333407794
586,1955,estimates,11_17,89.764770321247
586,1955,estimates,11_18,89.3641383038031
586,1955,estimates,12_14,90.840898592092
586,1955,estimates,12_16,89.852910581113
586,1955,estimates,12_17,89.374002947332
586,1955,estimates,12_18,88.961902484274
586,1955,estimates,13_17,88.8753852585729
586,1955,estimates,13_18,88.4651545254573
586,1955,estimates,13_19,88.1375009426184
586,1955,estimates,15plus,80.1123297484356
586,1955,estimates,15_17,87.7766954491873
586,1955,estimates,15_24,86.0514938905574
586,1955,estimates,15_49,80.6246576108223
586,1955,estimates,15_59,79.6054351023022
586,1955,estimates,15_64,79.3474743578783
586,1955,estimates,16plus,79.799258408312
586,1955,estimates,17plus,79.5137624742666
586,1955,estimates,18plus,79.2499391334183
586,1955,estimates,18_23,85.4452729134396
586,1955,estimates,20plus,78.7345182597485
586,1955,estimates,20_64,77.6648447217223
586,1955,estimates,20_69,77.6149591759442
586,1955,estimates,21plus,78.475116796331
586,1955,estimates,25plus,77.4783444294885
586,1955,estimates,25_49,77.1563275532766
586,1955,estimates,25_64,76.0031711271519
586,1955,estimates,25_69,76.0175361376163
586,1955,estimates,50plus,78.2084222414647
586,1955,estimates,60plus,84.104539270318
586,1955,estimates,65plus,89.2969146908388
586,1955,estimates,70plus,97.2643594541358
586,1955,estimates,75plus,110.430873578603
586,1955,estimates,80plus,133.641132869234
586,1955,estimates,85plus,180.078178982489
586,1955,estimates,90plus,277.945141794514
586,1960,estimates,total,86.6816587902735
586,1960,estimates,0_1,94.7746105702784
586,1960,estimates,0_4,95.6267114590803
586,1960,estimates,0_14,95.0755959456628
586,1960,estimates,0_17,94.4871927537787
586,1960,estimates,0_19,94.04800834359
586,1960,estimates,0_24,92.8221410142996
586,1960,estimates,3_4,96.5795815192751
586,1960,estimates,3_5,96.6724776755964
586,1960,estimates,3_6,96.6950590800957
586,1960,estimates,4_5,96.8139112894893
586,1960,estimates,4_6,96.8001250890469
586,1960,estimates,5_10,96.005237768828
586,1960,estimates,5_11,95.6724065186436
586,1960,estimates,5_14,94.6979100227833
586,1960,estimates,6_9,96.1293494018733
586,1960,estimates,6_10,95.8143976754775
586,1960,estimates,6_11,95.4516688521091
586,1960,estimates,6_12,95.0807605499454
586,1960,estimates,7_10,95.5609879441229
586,1960,estimates,7_12,94.7808965146281
586,1960,estimates,11_16,92.1822268947177
586,1960,estimates,11_17,91.9467757920792
586,1960,estimates,11_18,91.6795588760538
586,1960,estimates,12_14,92.3249506206768
586,1960,estimates,12_16,91.8960149016302
586,1960,estimates,12_17,91.667157150787
586,1960,estimates,12_18,91.3991558179805
586,1960,estimates,13_17,91.4327824666304
586,1960,estimates,13_18,91.1563961564702
586,1960,estimates,13_19,90.8346568651846
586,1960,estimates,15plus,81.6507501460711
586,1960,estimates,15_17,90.9922581843793
586,1960,estimates,15_24,88.4530206379471
586,1960,estimates,15_49,82.8435533763165
586,1960,estimates,15_59,81.6293346111858
586,1960,estimates,15_64,81.2863648124413
586,1960,estimates,16plus,81.3071648334468
586,1960,estimates,17plus,80.9555683545075
586,1960,estimates,18plus,80.6023464421098
586,1960,estimates,18_23,87.5123126475957
586,1960,estimates,20plus,79.9379576009105
586,1960,estimates,20_64,79.3398132912802
586,1960,estimates,20_69,79.2119943603636
586,1960,estimates,21plus,79.6375926579627
586,1960,estimates,25plus,78.6071285643616
586,1960,estimates,25_49,79.2627953494993
586,1960,estimates,25_64,77.7217538786846
586,1960,estimates,25_69,77.6327348956012
586,1960,estimates,50plus,77.0703395480415
586,1960,estimates,60plus,81.8345540292521
586,1960,estimates,65plus,86.5387213711381
586,1960,estimates,70plus,93.4931131375086
586,1960,estimates,75plus,105.078466076696
586,1960,estimates,80plus,125.822892616423
586,1960,estimates,85plus,164.143856066881
586,1960,estimates,90plus,243.40830449827
586,1965,estimates,total,88.0095699731167
586,1965,estimates,0_1,95.484120973754
586,1965,estimates,0_4,95.1423181566202
586,1965,estimates,0_14,95.5625502431227
586,1965,estimates,0_17,95.23283032131
586,1965,estimates,0_19,94.9186549659638
586,1965,estimates,0_24,94.0843220104004
586,1965,estimates,3_4,94.8375331847242
586,1965,estimates,3_5,94.8646854051423
586,1965,estimates,3_6,94.9223498585161
586,1965,estimates,4_5,94.8747151165389
586,1965,estimates,4_6,94.950395339995
586,1965,estimates,5_10,95.5537682051425
586,1965,estimates,5_11,95.7266280096111
586,1965,estimates,5_14,95.8637613888215
586,1965,estimates,6_9,95.5390859968204
586,1965,estimates,6_10,95.7016442269627
586,1965,estimates,6_11,95.8878796998805
586,1965,estimates,6_12,96.034575273473
586,1965,estimates,7_10,95.8697716453448
586,1965,estimates,7_12,96.2195527233124
586,1965,estimates,11_16,95.4905625499313
586,1965,estimates,11_17,94.9874993818376
586,1965,estimates,11_18,94.5401755144157
586,1965,estimates,12_14,96.267244982941
586,1965,estimates,12_16,95.170867508645
586,1965,estimates,12_17,94.6316127934517
586,1965,estimates,12_18,94.166465069088
586,1965,estimates,13_17,94.1273438066155
586,1965,estimates,13_18,93.6662926561391
586,1965,estimates,13_19,93.2933204291904
586,1965,estimates,15plus,83.2107292050816
586,1965,estimates,15_17,92.9814061361764
586,1965,estimates,15_24,90.9554797038493
586,1965,estimates,15_49,85.0386224525885
586,1965,estimates,15_59,83.6288948813959
586,1965,estimates,15_64,83.210955049321
586,1965,estimates,16plus,82.8619306964055
586,1965,estimates,17plus,82.5295467461834
586,1965,estimates,18plus,82.2083176159814
586,1965,estimates,18_23,90.3445889057997
586,1965,estimates,20plus,81.5597492819649
586,1965,estimates,20_64,81.4193530368076
586,1965,estimates,20_69,81.1908008019247
586,1965,estimates,21plus,81.2258632665027
586,1965,estimates,25plus,79.8887696734925
586,1965,estimates,25_49,81.4116016256338
586,1965,estimates,25_64,79.5408416623694
586,1965,estimates,25_69,79.3379445011274
586,1965,estimates,50plus,76.3401287766677
586,1965,estimates,60plus,79.5768095426149
586,1965,estimates,65plus,83.2075540419952
586,1965,estimates,70plus,89.065031843052
586,1965,estimates,75plus,98.3724120367423
586,1965,estimates,80plus,115.112166904891
586,1965,estimates,85plus,146.611885197094
586,1965,estimates,90plus,207.072659900113
586,1970,estimates,total,89.1440876176249
586,1970,estimates,0_1,95.010286136566
586,1970,estimates,0_4,94.8672884111732
586,1970,estimates,0_14,95.0197213630455
586,1970,estimates,0_17,95.1694197185327
586,1970,estimates,0_19,95.1642238613961
586,1970,estimates,0_24,94.6634166282048
586,1970,estimates,3_4,94.7309249614369
586,1970,estimates,3_5,94.7262228603361
586,1970,estimates,3_6,94.7326861934593
586,1970,estimates,4_5,94.7148367292923
586,1970,estimates,4_6,94.7272770272967
586,1970,estimates,5_10,94.8926772752185
586,1970,estimates,5_11,94.9407398466879
586,1970,estimates,5_14,95.1226844711556
586,1970,estimates,6_9,94.8796839418521
586,1970,estimates,6_10,94.9324545650492
586,1970,estimates,6_11,94.9837376146816
586,1970,estimates,6_12,95.0391881980485
586,1970,estimates,7_10,94.9818693887426
586,1970,estimates,7_12,95.0939004273783
586,1970,estimates,11_16,95.7744694211763
586,1970,estimates,11_17,95.8483340022015
586,1970,estimates,11_18,95.8284326589125
586,1970,estimates,12_14,95.6519168779014
586,1970,estimates,12_16,95.8912115836094
586,1970,estimates,12_17,95.9628889340188
586,1970,estimates,12_18,95.9252968627816
