country,year,variant,agebroad,feminityrato_femaleper100male
96,1950,estimates,total,94.3281648516254
96,1950,estimates,0_1,90.6081081081081
96,1950,estimates,0_4,91.0939289805269
96,1950,estimates,0_14,91.8669739874877
96,1950,estimates,0_17,91.9757759273278
96,1950,estimates,0_19,92.0344737529381
96,1950,estimates,0_24,92.1195652173913
96,1950,estimates,3_4,91.5717539863326
96,1950,estimates,3_5,91.7181069958848
96,1950,estimates,3_6,91.8103448275862
96,1950,estimates,4_5,91.9152276295134
96,1950,estimates,4_6,91.9766206163655
96,1950,estimates,5_10,92.2749218971883
96,1950,estimates,5_11,92.2944362383062
96,1950,estimates,5_14,92.347392774515
96,1950,estimates,6_9,92.2715627668659
96,1950,estimates,6_10,92.3289564616448
96,1950,estimates,6_11,92.3435225618632
96,1950,estimates,6_12,92.3600605143721
96,1950,estimates,7_10,92.3884514435696
96,1950,estimates,7_12,92.4061941631924
96,1950,estimates,11_16,92.5625202987983
96,1950,estimates,11_17,92.5457102672293
96,1950,estimates,11_18,92.5852202040309
96,1950,estimates,12_14,92.4855491329479
96,1950,estimates,12_16,92.5925925925926
96,1950,estimates,12_17,92.5680159256802
96,1950,estimates,12_18,92.6106958021852
96,1950,estimates,13_17,92.5896093435361
96,1950,estimates,13_18,92.6365795724466
96,1950,estimates,13_19,92.6219870664315
96,1950,estimates,15plus,95.7665169980757
96,1950,estimates,15_17,92.6561427590942
96,1950,estimates,15_24,92.630410654828
96,1950,estimates,15_49,93.1942374565325
96,1950,estimates,15_59,93.9109732342544
96,1950,estimates,15_64,94.3432671081678
96,1950,estimates,16plus,95.8659069829071
96,1950,estimates,17plus,95.9682387569307
96,1950,estimates,18plus,96.087171867261
96,1950,estimates,18_23,92.6164331692541
96,1950,estimates,20plus,96.3220826396246
96,1950,estimates,20_64,94.6699669966997
96,1950,estimates,20_69,95.2161474888748
96,1950,estimates,21plus,96.4523455243167
96,1950,estimates,25plus,97.0410464591791
96,1950,estimates,25_49,93.5296447907038
96,1950,estimates,25_64,95.1156040436393
96,1950,estimates,25_69,95.7532281205165
96,1950,estimates,50plus,104.612756264237
96,1950,estimates,60plus,110.641989589358
96,1950,estimates,65plus,114.625228519196
96,1950,estimates,70plus,118.412698412698
96,1950,estimates,75plus,121.495327102804
96,1950,estimates,80plus,121.25
96,1950,estimates,85plus,186.842105263158
96,1950,estimates,90plus,380
96,1955,estimates,total,93.7920283653258
96,1955,estimates,0_1,98.6963434022258
96,1955,estimates,0_4,96.8901390842319
96,1955,estimates,0_14,94.5736434108527
96,1955,estimates,0_17,94.3881047005619
96,1955,estimates,0_19,94.2675159235669
96,1955,estimates,0_24,94.0217391304348
96,1955,estimates,3_4,94.3283582089552
96,1955,estimates,3_5,93.7940761636107
96,1955,estimates,3_6,93.268156424581
96,1955,estimates,4_5,93.0760499432464
96,1955,estimates,4_6,92.5379090183559
96,1955,estimates,5_10,91.4821124361158
96,1955,estimates,5_11,91.7090754877014
96,1955,estimates,5_14,92.2934933087217
96,1955,estimates,6_9,91.044776119403
96,1955,estimates,6_10,91.2275357904356
96,1955,estimates,6_11,91.5424164524422
96,1955,estimates,6_12,91.88528234771
96,1955,estimates,7_10,91.2170145726664
96,1955,estimates,7_12,92.0085242408098
96,1955,estimates,11_16,93.5053885422575
96,1955,estimates,11_17,93.3920704845815
96,1955,estimates,11_18,93.320405085111
96,1955,estimates,12_14,93.8375350140055
96,1955,estimates,12_16,93.5594381637547
96,1955,estimates,12_17,93.4176487496407
96,1955,estimates,12_18,93.3316807139316
96,1955,estimates,13_17,93.2776036224313
96,1955,estimates,13_18,93.1990659661413
96,1955,estimates,13_19,93.1103847120946
96,1955,estimates,15plus,93.2832054905127
96,1955,estimates,15_17,92.9752066115704
96,1955,estimates,15_24,92.7272727272727
96,1955,estimates,15_49,91.6129032258065
96,1955,estimates,15_59,91.5197740112994
96,1955,estimates,15_64,91.8864864864865
96,1955,estimates,16plus,93.2820699329766
96,1955,estimates,17plus,93.2930093137779
96,1955,estimates,18plus,93.3119964683809
96,1955,estimates,18_23,92.6344743276284
96,1955,estimates,20plus,93.3533145275036
96,1955,estimates,20_64,91.7133757961784
96,1955,estimates,20_69,92.0245398773006
96,1955,estimates,21plus,93.3754326310037
96,1955,estimates,25plus,93.4967868119587
96,1955,estimates,25_49,91
96,1955,estimates,25_64,91.5307692307692
96,1955,estimates,25_69,91.9117647058824
96,1955,estimates,50plus,99.2817423540315
96,1955,estimates,60plus,108.034026465028
96,1955,estimates,65plus,112.917933130699
96,1955,estimates,70plus,123.603351955307
96,1955,estimates,75plus,153.164556962025
96,1955,estimates,80plus,160
96,1955,estimates,85plus,120
96,1955,estimates,90plus,175
96,1960,estimates,total,93.8062529606822
96,1960,estimates,0_1,92.7294398092968
96,1960,estimates,0_4,95.1577933028186
96,1960,estimates,0_14,94.5218198700093
96,1960,estimates,0_17,94.3689897888371
96,1960,estimates,0_19,94.3798177995795
96,1960,estimates,0_24,94.2746378290145
96,1960,estimates,3_4,97.3247232472325
96,1960,estimates,3_5,97.4795211090107
96,1960,estimates,3_6,97.534868634447
96,1960,estimates,4_5,97.7441185949081
96,1960,estimates,4_6,97.73735581189
96,1960,estimates,5_10,96.3231273920175
96,1960,estimates,5_11,95.634969704464
96,1960,estimates,5_14,93.99420405716
96,1960,estimates,6_9,96.5700285830952
96,1960,estimates,6_10,95.9359393835027
96,1960,estimates,6_11,95.1352994831256
96,1960,estimates,6_12,94.3148889195529
96,1960,estimates,7_10,95.3657428441617
96,1960,estimates,7_12,93.4953782951044
96,1960,estimates,11_16,89.0132248219735
96,1960,estimates,11_17,89.7936786654961
96,1960,estimates,11_18,90.3961352657005
96,1960,estimates,12_14,87.0833333333333
96,1960,estimates,12_16,88.9908256880733
96,1960,estimates,12_17,89.9339498018494
96,1960,estimates,12_18,90.622161671208
96,1960,estimates,13_17,90.7252888318358
96,1960,estimates,13_18,91.4056224899599
96,1960,estimates,13_19,91.8104439843571
96,1960,estimates,15plus,93.2583329848187
96,1960,estimates,15_17,92.8686327077748
96,1960,estimates,15_24,93.5442220787605
96,1960,estimates,15_49,91.532599491956
96,1960,estimates,15_59,91.6170450316338
96,1960,estimates,15_64,91.9539203429184
96,1960,estimates,16plus,93.323888030225
96,1960,estimates,17plus,93.3303925893251
96,1960,estimates,18plus,93.2913000090719
96,1960,estimates,18_23,93.8378378378379
96,1960,estimates,20plus,93.2164304588037
96,1960,estimates,20_64,91.699481865285
96,1960,estimates,20_69,91.99
96,1960,estimates,21plus,93.1947537738184
96,1960,estimates,25plus,93.1583403895004
96,1960,estimates,25_49,90.5511811023622
96,1960,estimates,25_64,91.3456790123457
96,1960,estimates,25_69,91.7041420118343
96,1960,estimates,50plus,99.7607178464606
96,1960,estimates,60plus,107.867494824017
96,1960,estimates,65plus,112.541254125413
96,1960,estimates,70plus,123.312883435583
96,1960,estimates,75plus,121.44578313253
96,1960,estimates,80plus,176.521739130435
96,1960,estimates,85plus,187.878787878788
96,1960,estimates,90plus,130
96,1965,estimates,total,93.7651194436044
96,1965,estimates,0_1,93.9522150323544
96,1965,estimates,0_4,94.8010002083767
96,1965,estimates,0_14,95.4784826791739
96,1965,estimates,0_17,95.2047353238677
96,1965,estimates,0_19,94.9978577549272
96,1965,estimates,0_24,94.6006856272219
96,1965,estimates,3_4,95.660480349345
96,1965,estimates,3_5,95.8087149187592
96,1965,estimates,3_6,95.9516446443632
96,1965,estimates,4_5,95.9797582232218
96,1965,estimates,4_6,96.1179828734539
96,1965,estimates,5_10,96.2997416020672
96,1965,estimates,5_11,96.2315182113235
96,1965,estimates,5_14,95.9205874354093
96,1965,estimates,6_9,96.3754646840148
96,1965,estimates,6_10,96.3397702890319
96,1965,estimates,6_11,96.2526766595289
96,1965,estimates,6_12,96.1599700290344
96,1965,estimates,7_10,96.3212851405623
96,1965,estimates,7_12,96.113152912351
96,1965,estimates,11_16,94.6134441311767
96,1965,estimates,11_17,94.2991913746631
96,1965,estimates,11_18,94.0148698884758
96,1965,estimates,12_14,94.9668141592921
96,1965,estimates,12_16,94.3066516347238
96,1965,estimates,12_17,93.9530234882559
96,1965,estimates,12_18,93.6419660303623
96,1965,estimates,13_17,93.5062151735962
96,1965,estimates,13_18,93.1715575620768
96,1965,estimates,13_19,92.9108844674804
96,1965,estimates,15plus,92.3093057400546
96,1965,estimates,15_17,92.4172601591956
96,1965,estimates,15_24,91.636565712698
96,1965,estimates,15_49,91.1014312383323
96,1965,estimates,15_59,91.0382130905129
96,1965,estimates,15_64,91.0291812821852
96,1965,estimates,16plus,92.2726780101875
96,1965,estimates,17plus,92.271375464684
96,1965,estimates,18plus,92.2994774781647
96,1965,estimates,18_23,91.2037037037037
96,1965,estimates,20plus,92.3787343398651
96,1965,estimates,20_64,90.8988569449255
96,1965,estimates,20_69,91.2035487110814
96,1965,estimates,21plus,92.4178636288592
96,1965,estimates,25plus,92.5355007473842
96,1965,estimates,25_49,90.8496732026144
96,1965,estimates,25_64,90.8061224489796
96,1965,estimates,25_69,91.1666666666667
96,1965,estimates,50plus,96.7583497053045
96,1965,estimates,60plus,103.541953232462
96,1965,estimates,65plus,111.283185840708
96,1965,estimates,70plus,120.238095238095
96,1965,estimates,75plus,120.472440944882
96,1965,estimates,80plus,101.449275362319
96,1965,estimates,85plus,191.666666666667
96,1965,estimates,90plus,216.666666666667
96,1970,estimates,total,93.5531518090265
96,1970,estimates,0_1,93.3061962912709
96,1970,estimates,0_4,93.5265789961104
96,1970,estimates,0_14,93.7543396750451
96,1970,estimates,0_17,94.0023520188162
96,1970,estimates,0_19,94.1075691616346
96,1970,estimates,0_24,94.0010498162822
96,1970,estimates,3_4,93.7321937321938
96,1970,estimates,3_5,93.7629937629938
96,1970,estimates,3_6,93.7795562022554
96,1970,estimates,4_5,93.8196800775569
96,1970,estimates,4_6,93.8235294117647
96,1970,estimates,5_10,93.8158696977615
96,1970,estimates,5_11,93.8006820765441
96,1970,estimates,5_14,93.8909252471398
96,1970,estimates,6_9,93.8274827091218
96,1970,estimates,6_10,93.8135593220339
96,1970,estimates,6_11,93.7959476421015
96,1970,estimates,6_12,93.7856194862987
96,1970,estimates,7_10,93.8087563792641
96,1970,estimates,7_12,93.7771613499769
96,1970,estimates,11_16,94.4684437888526
96,1970,estimates,11_17,94.6710768099963
96,1970,estimates,11_18,94.7986852917009
96,1970,estimates,12_14,94.1384327582623
96,1970,estimates,12_16,94.6380352320946
96,1970,estimates,12_17,94.8527808069793
96,1970,estimates,12_18,94.9789594491201
96,1970,estimates,13_17,95.103127079175
96,1970,estimates,13_18,95.2164526758323
96,1970,estimates,13_19,95.2094004218138
96,1970,estimates,15plus,93.4015331885613
