country,year,variant,agebroad,feminityrato_femaleper100male
732,1950,estimates,total,101.995597945708
732,1950,estimates,0_1,98.8505747126437
732,1950,estimates,0_4,99.2468619246862
732,1950,estimates,0_14,99.5910020449898
732,1950,estimates,0_17,99.6137849079026
732,1950,estimates,0_19,99.6423658872077
732,1950,estimates,0_24,99.7642065550578
732,1950,estimates,3_4,99.5412844036697
732,1950,estimates,3_5,99.6865203761755
732,1950,estimates,3_6,99.6394230769231
732,1950,estimates,4_5,99.7584541062802
732,1950,estimates,4_6,99.6710526315789
732,1950,estimates,5_10,99.9094202898551
732,1950,estimates,5_11,99.8423955870764
732,1950,estimates,5_14,99.8274870615296
732,1950,estimates,6_9,99.8635743519782
732,1950,estimates,6_10,99.8891352549889
732,1950,estimates,6_11,99.8125585754452
732,1950,estimates,6_12,99.8371335504886
732,1950,estimates,7_10,100
732,1950,estimates,7_12,99.9032882011605
732,1950,estimates,11_16,99.6763754045307
732,1950,estimates,11_17,99.7188378631677
732,1950,estimates,11_18,99.6677740863787
732,1950,estimates,12_14,99.7872340425532
732,1950,estimates,12_16,99.737532808399
732,1950,estimates,12_17,99.7782705099778
732,1950,estimates,12_18,99.711260827719
732,1950,estimates,13_17,99.7300944669366
732,1950,estimates,13_18,99.6583143507973
732,1950,estimates,13_19,99.8019801980198
732,1950,estimates,15plus,103.813450141716
732,1950,estimates,15_17,99.7685185185185
732,1950,estimates,15_24,100.153022188217
732,1950,estimates,15_49,101.554726368159
732,1950,estimates,15_59,102.340484814712
732,1950,estimates,15_64,102.748585286985
732,1950,estimates,16plus,103.991427806054
732,1950,estimates,17plus,104.151574254667
732,1950,estimates,18plus,104.320092780516
732,1950,estimates,18_23,100.262812089356
732,1950,estimates,20plus,104.685534591195
732,1950,estimates,20_64,103.421926910299
732,1950,estimates,20_69,103.87847446671
732,1950,estimates,21plus,104.849279161206
732,1950,estimates,25plus,105.672105672106
732,1950,estimates,25_49,102.514405447878
732,1950,estimates,25_64,104.159733777038
732,1950,estimates,25_69,104.702572347267
732,1950,estimates,50plus,114.736842105263
732,1950,estimates,60plus,121.917808219178
732,1950,estimates,65plus,127.058823529412
732,1950,estimates,70plus,133.720930232558
732,1950,estimates,75plus,145.714285714286
732,1950,estimates,80plus,170
732,1950,estimates,85plus,250
732,1950,estimates,90plus,0
732,1955,estimates,total,91.6885706516813
732,1955,estimates,0_1,102.219140083218
732,1955,estimates,0_4,101.481481481481
732,1955,estimates,0_14,99.7296633079381
732,1955,estimates,0_17,98.6921320323853
732,1955,estimates,0_19,97.9362101313321
732,1955,estimates,0_24,96.2464053276828
732,1955,estimates,3_4,100.518134715026
732,1955,estimates,3_5,100.355029585799
732,1955,estimates,3_6,100.181653042688
732,1955,estimates,4_5,100.3663003663
732,1955,estimates,4_6,100.124688279302
732,1955,estimates,5_10,99.3284083277368
732,1955,estimates,5_11,99.2468134414832
732,1955,estimates,5_14,98.5708452429563
732,1955,estimates,6_9,99.2893401015228
732,1955,estimates,6_10,99.1823385118561
732,1955,estimates,6_11,99.1095890410959
732,1955,estimates,6_12,98.9994114184815
732,1955,estimates,7_10,99.0692864529473
732,1955,estimates,7_12,98.8911988911989
