country,year,variant,agebroad,feminityratio_femaleper100male
196,1950,estimates,total,102.76890745955
196,1950,estimates,0_1,92.3546209761163
196,1950,estimates,0_4,94.1176470588235
196,1950,estimates,0_14,95.6811394440616
196,1950,estimates,0_17,96.0806414933903
196,1950,estimates,0_19,96.6147966147966
196,1950,estimates,0_24,98.6669748805671
196,1950,estimates,3_4,96.1181780878129
196,1950,estimates,3_5,96.4427986309824
196,1950,estimates,3_6,96.6778408114148
196,1950,estimates,4_5,96.8479390370626
196,1950,estimates,4_6,97.0399576296122
196,1950,estimates,5_10,97.1149647557857
196,1950,estimates,5_11,96.9350301406564
196,1950,estimates,5_14,96.6995447647951
196,1950,estimates,6_9,97.2704129737885
196,1950,estimates,6_10,97.108689070542
196,1950,estimates,6_11,96.897781424559
196,1950,estimates,6_12,96.7141233151085
196,1950,estimates,7_10,97.0208303541637
196,1950,estimates,7_12,96.5874099234945
196,1950,estimates,11_16,96.6769373488388
196,1950,estimates,11_17,97.0665284854766
196,1950,estimates,11_18,97.5797186550588
196,1950,estimates,12_14,96.1286131860994
196,1950,estimates,12_16,96.8539325842697
196,1950,estimates,12_17,97.2857433670354
196,1950,estimates,12_18,97.8499380640595
196,1950,estimates,13_17,97.6502168077638
196,1950,estimates,13_18,98.2615980730967
196,1950,estimates,13_19,99.0141357762543
196,1950,estimates,15plus,106.709926296831
196,1950,estimates,15_17,98.5510334540806
196,1950,estimates,15_24,104.751872659176
196,1950,estimates,15_49,107.348104552536
196,1950,estimates,15_59,106.896295746418
196,1950,estimates,15_64,106.730431113299
196,1950,estimates,16plus,106.99881376038
196,1950,estimates,17plus,107.272405796707
196,1950,estimates,18plus,107.516053194849
196,1950,estimates,18_23,107.218939667993
196,1950,estimates,20plus,107.825397774853
196,1950,estimates,20_64,107.984249329759
196,1950,estimates,20_69,107.685554668795
196,1950,estimates,21plus,107.869383974062
196,1950,estimates,25plus,107.444622059831
196,1950,estimates,25_49,108.871189233727
196,1950,estimates,25_64,107.580174927114
196,1950,estimates,25_69,107.247889194574
196,1950,estimates,50plus,104.912998976459
196,1950,estimates,60plus,105.561653860227
196,1950,estimates,65plus,106.50723025584
196,1950,estimates,70plus,109.900521080057
196,1950,estimates,75plus,111.325057005321
196,1950,estimates,80plus,113.319238900634
196,1950,estimates,85plus,110.065645514223
196,1950,estimates,90plus,98.876404494382
196,1955,estimates,total,104.190763137312
196,1955,estimates,0_1,96.14543687748
196,1955,estimates,0_4,94.8895690793422
196,1955,estimates,0_14,95.3573044358748
196,1955,estimates,0_17,95.7243882013585
196,1955,estimates,0_19,96.1142318082415
196,1955,estimates,0_24,97.8815514778596
196,1955,estimates,3_4,93.9385376192158
196,1955,estimates,3_5,93.8736108495008
196,1955,estimates,3_6,93.8790717479242
196,1955,estimates,4_5,93.7742094513698
196,1955,estimates,4_6,93.8141404587373
196,1955,estimates,5_10,94.5242896893268
196,1955,estimates,5_11,94.8239096765505
196,1955,estimates,5_14,95.6192236598891
196,1955,estimates,6_9,94.4252196067993
196,1955,estimates,6_10,94.6964975694877
196,1955,estimates,6_11,95.0280224179344
196,1955,estimates,6_12,95.3711975175138
196,1955,estimates,7_10,94.9176807444524
196,1955,estimates,7_12,95.6591368846932
196,1955,estimates,11_16,97.7874344855039
196,1955,estimates,11_17,97.8640665656364
196,1955,estimates,11_18,98.0804641190566
196,1955,estimates,12_14,97.9878334113243
196,1955,estimates,12_16,97.9570413436692
196,1955,estimates,12_17,98.0199357999662
196,1955,estimates,12_18,98.2490442699974
196,1955,estimates,13_17,98.042973050108
196,1955,estimates,13_18,98.3081612383986
196,1955,estimates,13_19,98.7641851345731
196,1955,estimates,15plus,109.109667512432
196,1955,estimates,15_17,98.0527466520908
196,1955,estimates,15_24,103.246262677137
196,1955,estimates,15_49,110.038410153641
196,1955,estimates,15_59,109.608963839058
196,1955,estimates,15_64,109.287190566328
196,1955,estimates,16plus,109.449436952249
196,1955,estimates,17plus,109.809820017335
196,1955,estimates,18plus,110.173793538799
196,1955,estimates,18_23,104.773014868712
196,1955,estimates,20plus,110.779197156889
196,1955,estimates,20_64,111.218744035121
196,1955,estimates,20_69,110.937334962956
196,1955,estimates,21plus,110.994922979288
