country,year,variant,agebroad,feminityrato_femaleper100male
32,1950,estimates,total,94.2950535371545
32,1950,estimates,0_1,95.7745733307989
32,1950,estimates,0_4,96.221853610558
32,1950,estimates,0_14,96.8199355716466
32,1950,estimates,0_17,96.8377648202572
32,1950,estimates,0_19,96.8404353905724
32,1950,estimates,0_24,96.8313370734196
32,1950,estimates,3_4,96.6785848204619
32,1950,estimates,3_5,96.7766116941529
32,1950,estimates,3_6,96.8591145084551
32,1950,estimates,4_5,96.887238792593
32,1950,estimates,4_6,96.9628885114687
32,1950,estimates,5_10,97.1904316881186
32,1950,estimates,5_11,97.1957784757323
32,1950,estimates,5_14,97.1758059167822
32,1950,estimates,6_9,97.224710478786
32,1950,estimates,6_10,97.2352233650662
32,1950,estimates,6_11,97.2343914631345
32,1950,estimates,6_12,97.2261187902012
32,1950,estimates,7_10,97.2655244117178
32,1950,estimates,7_12,97.2450135672901
32,1950,estimates,11_16,97.0919389448626
32,1950,estimates,11_17,97.0602868853931
32,1950,estimates,11_18,97.0351077549982
32,1950,estimates,12_14,97.1258443055435
32,1950,estimates,12_16,97.0639278786955
32,1950,estimates,12_17,97.0316041662948
32,1950,estimates,12_18,97.0068989948669
32,1950,estimates,13_17,97.0030748361411
32,1950,estimates,13_18,96.9790209496665
32,1950,estimates,13_19,96.9638393181955
32,1950,estimates,15plus,93.205987729743
32,1950,estimates,15_17,96.9373527472481
32,1950,estimates,15_24,96.8503094702785
32,1950,estimates,15_49,94.1512712094051
32,1950,estimates,15_59,92.7809706798331
32,1950,estimates,15_64,92.5264352103001
32,1950,estimates,16plus,93.1055315522832
32,1950,estimates,17plus,93.0018600689974
32,1950,estimates,18plus,92.8937324835526
32,1950,estimates,18_23,96.8536148181783
32,1950,estimates,20plus,92.6569664221589
32,1950,estimates,20_64,91.830957228519
32,1950,estimates,20_69,91.8863314580697
32,1950,estimates,21plus,92.5263781438018
32,1950,estimates,25plus,91.9307977594816
32,1950,estimates,25_49,92.7946824549626
32,1950,estimates,25_64,90.8867964990056
32,1950,estimates,25_69,90.9888958234094
32,1950,estimates,50plus,89.9513109585646
32,1950,estimates,60plus,97.0594716712563
32,1950,estimates,65plus,104.401009863453
32,1950,estimates,70plus,114.510221930688
32,1950,estimates,75plus,127.8596114885
32,1950,estimates,80plus,148.183143950902
32,1950,estimates,85plus,176.290552948378
32,1950,estimates,90plus,217.029328287606
32,1955,estimates,total,95.7828194418085
32,1955,estimates,0_1,97.5673724843197
32,1955,estimates,0_4,97.021218890475
32,1955,estimates,0_14,96.9892454938771
32,1955,estimates,0_17,97.074465927019
32,1955,estimates,0_19,97.1160625080973
32,1955,estimates,0_24,97.1869281205363
32,1955,estimates,3_4,96.5185829544682
32,1955,estimates,3_5,96.4661270741869
32,1955,estimates,3_6,96.4430949022479
32,1955,estimates,4_5,96.3953085209407
32,1955,estimates,4_6,96.3873845276288
32,1955,estimates,5_10,96.6022412764574
32,1955,estimates,5_11,96.7070669677563
32,1955,estimates,5_14,96.9705446845865
32,1955,estimates,6_9,96.5579872462106
32,1955,estimates,6_10,96.6546261122829
32,1955,estimates,6_11,96.7702251110866
32,1955,estimates,6_12,96.8847148834574
32,1955,estimates,7_10,96.7299189267534
32,1955,estimates,7_12,96.9778691249162
32,1955,estimates,11_16,97.5951176439022
32,1955,estimates,11_17,97.5893519536043
32,1955,estimates,11_18,97.5849205372903
32,1955,estimates,12_14,97.6611058178368
32,1955,estimates,12_16,97.6377291940502
32,1955,estimates,12_17,97.6240710042276
32,1955,estimates,12_18,97.6141597275083
32,1955,estimates,13_17,97.622054553501
32,1955,estimates,13_18,97.6107309215006
32,1955,estimates,13_19,97.6045260799027
32,1955,estimates,15plus,95.2511927857694
32,1955,estimates,15_17,97.585381329733
32,1955,estimates,15_24,97.5458243346278
32,1955,estimates,15_49,96.2534777793401
32,1955,estimates,15_59,94.9992948500549
32,1955,estimates,15_64,94.6572702555598
32,1955,estimates,16plus,95.190974551293
32,1955,estimates,17plus,95.1293950114576
32,1955,estimates,18plus,95.0660135193707
32,1955,estimates,18_23,97.5347601391022
32,1955,estimates,20plus,94.9290496531969
32,1955,estimates,20_64,94.2192321720094
32,1955,estimates,20_69,94.1768149249648
32,1955,estimates,21plus,94.8548265374515
32,1955,estimates,25plus,94.515727507663
32,1955,estimates,25_49,95.6405595000114
32,1955,estimates,25_64,93.6411470182686
32,1955,estimates,25_69,93.6173628331804
32,1955,estimates,50plus,92.1708735837009
32,1955,estimates,60plus,97.2384105960265
32,1955,estimates,65plus,103.482962710378
32,1955,estimates,70plus,112.976374213463
32,1955,estimates,75plus,127.072944121049
32,1955,estimates,80plus,147.185858844627
32,1955,estimates,85plus,175.384615384615
32,1955,estimates,90plus,214.539143848824
32,1960,estimates,total,96.9158744712901
32,1960,estimates,0_1,96.4887519207196
32,1960,estimates,0_4,96.8597211086482
32,1960,estimates,0_14,96.8653009780902
32,1960,estimates,0_17,96.9384815078984
32,1960,estimates,0_19,96.9985674260576
32,1960,estimates,0_24,97.0931529027853
32,1960,estimates,3_4,97.1881432415283
32,1960,estimates,3_5,97.2112551648912
32,1960,estimates,3_6,97.2138427927092
32,1960,estimates,4_5,97.2468739873283
32,1960,estimates,4_6,97.2386159051287
32,1960,estimates,5_10,97.0490899704614
