country,year,variant,agebroad,feminityrato_femaleper100male
44,1950,estimates,total,115.422329964863
44,1950,estimates,0_1,101.824534161491
44,1950,estimates,0_4,101.621531260448
44,1950,estimates,0_14,99.9549085287297
44,1950,estimates,0_17,102.130553037171
44,1950,estimates,0_19,103.838223632038
44,1950,estimates,0_24,107.154916723705
44,1950,estimates,3_4,101.26069338136
44,1950,estimates,3_5,100.916030534351
44,1950,estimates,3_6,100.534635053463
44,1950,estimates,4_5,100.606626224918
44,1950,estimates,4_6,100.189274447949
44,1950,estimates,5_10,98.4294068504595
44,1950,estimates,5_11,98.1524249422633
44,1950,estimates,5_14,98.9100817438692
44,1950,estimates,6_9,98.3161598391556
44,1950,estimates,6_10,98.053133238694
44,1950,estimates,6_11,97.7868573374191
44,1950,estimates,6_12,97.6898175397292
44,1950,estimates,7_10,97.7202868852459
44,1950,estimates,7_12,97.3998959958398
44,1950,estimates,11_16,104.182433778132
44,1950,estimates,11_17,106.565745467347
44,1950,estimates,11_18,108.672258268713
44,1950,estimates,12_14,100.918133129304
44,1950,estimates,12_16,105.983325159392
44,1950,estimates,12_17,108.590122414521
44,1950,estimates,12_18,110.825892857143
44,1950,estimates,13_17,111.373165618449
44,1950,estimates,13_18,113.673102828918
44,1950,estimates,13_19,115.423962227031
44,1950,estimates,15plus,126.754448062674
44,1950,estimates,15_17,118.032015065913
44,1950,estimates,15_24,124.644030668127
44,1950,estimates,15_49,124.389812522108
44,1950,estimates,15_59,125.628723572521
44,1950,estimates,15_64,125.789767253182
44,1950,estimates,16plus,127.320344625024
44,1950,estimates,17plus,127.62484157161
44,1950,estimates,18plus,127.726199842644
44,1950,estimates,18_23,128.199566160521
44,1950,estimates,20plus,127.733453196988
44,1950,estimates,20_64,126.656460502143
44,1950,estimates,20_69,126.816302421737
44,1950,estimates,21plus,127.708248442866
44,1950,estimates,25plus,127.665900797405
44,1950,estimates,25_49,124.236117680447
44,1950,estimates,25_64,126.339084771193
44,1950,estimates,25_69,126.547020818378
44,1950,estimates,50plus,136.243198485924
44,1950,estimates,60plus,136.363636363636
44,1950,estimates,65plus,139.713896457766
44,1950,estimates,70plus,145.622119815668
44,1950,estimates,75plus,152.272727272727
44,1950,estimates,80plus,169.879518072289
44,1950,estimates,85plus,188.461538461538
44,1950,estimates,90plus,230
44,1955,estimates,total,114.469990319458
44,1955,estimates,0_1,94.0841054882395
44,1955,estimates,0_4,99.2083272247471
44,1955,estimates,0_14,100.118150106898
44,1955,estimates,0_17,100.617525975299
44,1955,estimates,0_19,101.715484989506
44,1955,estimates,0_24,106.253271592511
44,1955,estimates,3_4,103.966754816774
44,1955,estimates,3_5,104.438775510204
44,1955,estimates,3_6,104.636275460718
44,1955,estimates,4_5,105.075552111585
44,1955,estimates,4_6,105.136268343816
44,1955,estimates,5_10,103.206128528869
44,1955,estimates,5_11,102.302550136172
44,1955,estimates,5_14,100.684743905779
44,1955,estimates,6_9,103.550924941527
44,1955,estimates,6_10,102.718144044321
44,1955,estimates,6_11,101.719324026451
44,1955,estimates,6_12,100.8212498396
44,1955,estimates,7_10,102.025985465756
44,1955,estimates,7_12,99.9847514486124
44,1955,estimates,11_16,98.0836849507735
44,1955,estimates,11_17,99.2959902050811
44,1955,estimates,11_18,100.778263244129
44,1955,estimates,12_14,96.1391304347826
44,1955,estimates,12_16,98.5189954925949
44,1955,estimates,12_17,99.8910081743869
44,1955,estimates,12_18,101.54090548054
44,1955,estimates,13_17,101.040513615231
44,1955,estimates,13_18,102.826455624647
44,1955,estimates,13_19,104.924556458299
44,1955,estimates,15plus,125.303660919052
44,1955,estimates,15_17,103.992395437262
44,1955,estimates,15_24,121.69664353491
44,1955,estimates,15_49,122.400168580761
44,1955,estimates,15_59,123.832854383568
44,1955,estimates,15_64,124.01474469828
44,1955,estimates,16plus,126.274180726084
44,1955,estimates,17plus,127.18500137855
44,1955,estimates,18plus,127.983362019507
44,1955,estimates,18_23,130.856553147575
44,1955,estimates,20plus,128.878466137512
44,1955,estimates,20_64,127.605159842961
44,1955,estimates,20_69,127.955591659897
44,1955,estimates,21plus,128.886279950905
44,1955,estimates,25plus,126.848650288141
44,1955,estimates,25_49,122.81687777871
44,1955,estimates,25_64,125.112318111715
44,1955,estimates,25_69,125.630306148701
44,1955,estimates,50plus,137.37949167397
44,1955,estimates,60plus,138.766709788702
44,1955,estimates,65plus,143.320610687023
44,1955,estimates,70plus,147.065101387407
44,1955,estimates,75plus,153.164556962025
44,1955,estimates,80plus,164.36170212766
44,1955,estimates,85plus,184.615384615385
44,1955,estimates,90plus,200
44,1960,estimates,total,109.078934809583
44,1960,estimates,0_1,97.3655019412091
44,1960,estimates,0_4,98.1298877932676
44,1960,estimates,0_14,100.025849812589
44,1960,estimates,0_17,100.179081729853
44,1960,estimates,0_19,100.442225392297
44,1960,estimates,0_24,102.123954348975
44,1960,estimates,3_4,98.9266028430519
44,1960,estimates,3_5,99.1594996090696
44,1960,estimates,3_6,99.3771318404271
44,1960,estimates,4_5,99.4075829383886
44,1960,estimates,4_6,99.620227863282
44,1960,estimates,5_10,100.622852233677
44,1960,estimates,5_11,100.823815764838
44,1960,estimates,5_14,101.188490408674
44,1960,estimates,6_9,100.659376005146
44,1960,estimates,6_10,100.837367525841
44,1960,estimates,6_11,101.042937978476
44,1960,estimates,6_12,101.220575414124
44,1960,estimates,7_10,101.047207446808
44,1960,estimates,7_12,101.4374425023
