country,year,variant,agebroad,feminityrato_femaleper100male
400,1950,estimates,total,92.7004447649959
400,1950,estimates,0_1,86.534786426321
400,1950,estimates,0_4,88.2583876717583
400,1950,estimates,0_14,91.2523071760166
400,1950,estimates,0_17,91.5746094938843
400,1950,estimates,0_19,91.8438515188373
400,1950,estimates,0_24,92.979494022494
400,1950,estimates,3_4,90.1874651982924
400,1950,estimates,3_5,90.6479993232383
400,1950,estimates,3_6,91.0537941787942
400,1950,estimates,4_5,91.1745535132316
400,1950,estimates,4_6,91.5628891656289
400,1950,estimates,5_10,92.9853140812045
400,1950,estimates,5_11,93.1188118811881
400,1950,estimates,5_14,93.3601258081426
400,1950,estimates,6_9,93.139076785847
400,1950,estimates,6_10,93.289139120959
400,1950,estimates,6_11,93.4019137528539
400,1950,estimates,6_12,93.4823923979877
400,1950,estimates,7_10,93.5351818954198
400,1950,estimates,7_12,93.6886358193864
400,1950,estimates,11_16,94.0042228156244
400,1950,estimates,11_17,94.0196532106595
400,1950,estimates,11_18,94.1278276131045
400,1950,estimates,12_14,94.039895713333
400,1950,estimates,12_16,93.9987053044439
400,1950,estimates,12_17,94.0179267342167
400,1950,estimates,12_18,94.1446449442687
400,1950,estimates,13_17,94.0154902587033
400,1950,estimates,13_18,94.1673768535879
400,1950,estimates,13_19,94.454264912964
400,1950,estimates,15plus,93.9367171210747
400,1950,estimates,15_17,93.9925868941884
400,1950,estimates,15_24,97.6571572835143
400,1950,estimates,15_49,97.7369550768694
400,1950,estimates,15_59,95.2505151385769
400,1950,estimates,15_64,94.625946969697
400,1950,estimates,16plus,93.934923502793
400,1950,estimates,17plus,93.9373543877815
400,1950,estimates,18plus,93.929543189145
400,1950,estimates,18_23,98.8323528090896
400,1950,estimates,20plus,93.7804522954479
400,1950,estimates,20_64,94.6204331656093
400,1950,estimates,20_69,94.1947546091924
400,1950,estimates,21plus,93.616463758768
400,1950,estimates,25plus,92.2241074748978
400,1950,estimates,25_49,97.7975426019283
400,1950,estimates,25_64,93.0129772428061
400,1950,estimates,25_69,92.5945543742827
400,1950,estimates,50plus,83.6417839959857
400,1950,estimates,60plus,86.0379464285714
400,1950,estimates,65plus,87.1662360034453
400,1950,estimates,70plus,87.8756476683938
400,1950,estimates,75plus,87.0206489675516
400,1950,estimates,80plus,85.7829010566763
400,1950,estimates,85plus,96.0526315789474
400,1950,estimates,90plus,114.035087719298
400,1955,estimates,total,91.6584054090955
400,1955,estimates,0_1,91.6886332774183
400,1955,estimates,0_4,87.787135647859
400,1955,estimates,0_14,87.8463753443209
400,1955,estimates,0_17,88.5784721226888
400,1955,estimates,0_19,88.932892586619
400,1955,estimates,0_24,89.6388759279877
400,1955,estimates,3_4,83.9651707970529
400,1955,estimates,3_5,83.5618926528017
400,1955,estimates,3_6,83.3914107031593
400,1955,estimates,4_5,83.003696857671
400,1955,estimates,4_6,82.9524107701941
400,1955,estimates,5_10,84.7912154845696
400,1955,estimates,5_11,85.670982931136
400,1955,estimates,5_14,87.8841722125304
400,1955,estimates,6_9,84.4294790343075
400,1955,estimates,6_10,85.2473899228325
400,1955,estimates,6_11,86.2199504553226
400,1955,estimates,6_12,87.1842332842773
400,1955,estimates,7_10,85.8958235078342
400,1955,estimates,7_12,87.987987987988
400,1955,estimates,11_16,93.4073347234147
400,1955,estimates,11_17,93.4066913967755
400,1955,estimates,11_18,93.4107664929452
400,1955,estimates,12_14,93.9241827965626
400,1955,estimates,12_16,93.8195796515402
400,1955,estimates,12_17,93.7563537783802
400,1955,estimates,12_18,93.7167159763314
400,1955,estimates,13_17,93.7867294897351
400,1955,estimates,13_18,93.7350245103427
400,1955,estimates,13_19,93.7213099010852
400,1955,estimates,15plus,94.796080150214
400,1955,estimates,15_17,93.5690597830957
400,1955,estimates,15_24,93.875870213824
400,1955,estimates,15_49,96.7078189300411
400,1955,estimates,15_59,95.312655148446
400,1955,estimates,15_64,94.98241929394
400,1955,estimates,16plus,94.8425023435471
400,1955,estimates,17plus,94.8986990326745
400,1955,estimates,18plus,94.9645822178733
400,1955,estimates,18_23,93.792692182587
400,1955,estimates,20plus,95.09362567175
400,1955,estimates,20_64,95.3638076439979
400,1955,estimates,20_69,95.1582522332259
400,1955,estimates,21plus,95.1556414782439
400,1955,estimates,25plus,95.2877103552482
400,1955,estimates,25_49,99.0575038679732
400,1955,estimates,25_64,95.6596165550822
400,1955,estimates,25_69,95.3843809387214
400,1955,estimates,50plus,88.4707747546105
400,1955,estimates,60plus,91.2789960704779
400,1955,estimates,65plus,92.73155108177
400,1955,estimates,70plus,94.0753232152894
400,1955,estimates,75plus,95.0071326676177
400,1955,estimates,80plus,95.0148809523809
400,1955,estimates,85plus,96.0526315789474
400,1955,estimates,90plus,114.035087719298
400,1960,estimates,total,91.2159181627062
400,1960,estimates,0_1,91.7917892313595
400,1960,estimates,0_4,89.9311572144429
400,1960,estimates,0_14,86.8155769668609
400,1960,estimates,0_17,87.3587246840102
400,1960,estimates,0_19,87.7999602972259
400,1960,estimates,0_24,88.5750117049027
400,1960,estimates,3_4,87.6094822630279
400,1960,estimates,3_5,87.006820139196
400,1960,estimates,3_6,86.4745568075791
400,1960,estimates,4_5,86.3080153500833
400,1960,estimates,4_6,85.794568365806
400,1960,estimates,5_10,84.1706683884159
400,1960,estimates,5_11,84.1244090108464
400,1960,estimates,5_14,84.6167194123334
400,1960,estimates,6_9,83.9064537157758
400,1960,estimates,6_10,83.84000787492
400,1960,estimates,6_11,83.839464515952
400,1960,estimates,6_12,83.9377505305352
400,1960,estimates,7_10,83.6162882404217
400,1960,estimates,7_12,83.8054657247151
400,1960,estimates,11_16,86.8213744054894
400,1960,estimates,11_17,87.5804590332094
400,1960,estimates,11_18,88.2163862672685
400,1960,estimates,12_14,85.8401727861772
400,1960,estimates,12_16,87.4588992137241
400,1960,estimates,12_17,88.258097733089
400,1960,estimates,12_18,88.9072170390214
400,1960,estimates,13_17,89.0767326275336
400,1960,estimates,13_18,89.7220699913881
400,1960,estimates,13_19,90.1742464557152
400,1960,estimates,15plus,94.7327464052591
400,1960,estimates,15_17,90.9395758814511
400,1960,estimates,15_24,92.497866871159
400,1960,estimates,15_49,95.1571978534764
400,1960,estimates,15_59,94.7594808726499
400,1960,estimates,15_64,94.5351737762004
400,1960,estimates,16plus,94.9780600741836
400,1960,estimates,17plus,95.1471996422832
400,1960,estimates,18plus,95.2560114898979
400,1960,estimates,18_23,93.2816296019436
