country,year,variant,agebroad,feminityrato_femaleper100male
682,1950,estimates,total,97.0301579606513
682,1950,estimates,0_1,97.1404154063995
682,1950,estimates,0_4,97.0798904133705
682,1950,estimates,0_14,96.7716716210518
682,1950,estimates,0_17,96.6650870284649
682,1950,estimates,0_19,96.6010690049229
682,1950,estimates,0_24,96.4802303318938
682,1950,estimates,3_4,97.0056138441226
682,1950,estimates,3_5,96.9748964642811
682,1950,estimates,3_6,96.9432406834188
682,1950,estimates,4_5,96.9432082505762
682,1950,estimates,4_6,96.9099353006383
682,1950,estimates,5_10,96.719889343738
682,1950,estimates,5_11,96.6804055581642
682,1950,estimates,5_14,96.5582397041793
682,1950,estimates,6_9,96.7183979371754
682,1950,estimates,6_10,96.6775033783122
682,1950,estimates,6_11,96.6370729082593
682,1950,estimates,6_12,96.5960584046609
682,1950,estimates,7_10,96.6334522235802
682,1950,estimates,7_12,96.5506345329393
682,1950,estimates,11_16,96.1825793485992
682,1950,estimates,11_17,96.1390890274304
682,1950,estimates,11_18,96.1009857926634
682,1950,estimates,12_14,96.227658192702
682,1950,estimates,12_16,96.1319033731104
682,1950,estimates,12_17,96.088296796615
682,1950,estimates,12_18,96.0507679180888
682,1950,estimates,13_17,96.0368751756174
682,1950,estimates,13_18,96.0004041526687
682,1950,estimates,13_19,95.9718397695182
682,1950,estimates,15plus,97.2178487413637
682,1950,estimates,15_17,95.9363939471659
682,1950,estimates,15_24,95.8187013995565
682,1950,estimates,15_49,95.7541704493098
682,1950,estimates,15_59,96.2298208282776
682,1950,estimates,15_64,96.5396779675663
682,1950,estimates,16plus,97.2628653357335
682,1950,estimates,17plus,97.3137692217396
682,1950,estimates,18plus,97.3701213208762
682,1950,estimates,18_23,95.7607110007089
682,1950,estimates,20plus,97.4956374346273
682,1950,estimates,20_64,96.6861496859243
682,1950,estimates,20_69,97.0345743956696
682,1950,estimates,21plus,97.5642120008317
682,1950,estimates,25plus,97.8759536420234
682,1950,estimates,25_49,95.711113787751
682,1950,estimates,25_64,96.9082342617162
682,1950,estimates,25_69,97.3265157536854
682,1950,estimates,50plus,103.048353378764
682,1950,estimates,60plus,106.953971332608
682,1950,estimates,65plus,109.024351105227
682,1950,estimates,70plus,110.859442822192
682,1950,estimates,75plus,112.46354267937
682,1950,estimates,80plus,115.504930295818
682,1950,estimates,85plus,130.90692124105
682,1950,estimates,90plus,157.142857142857
682,1955,estimates,total,98.2663913279447
682,1955,estimates,0_1,102.737258998807
682,1955,estimates,0_4,101.157399752647
682,1955,estimates,0_14,98.7180415159248
682,1955,estimates,0_17,98.4166906997239
682,1955,estimates,0_19,98.2614819005127
682,1955,estimates,0_24,97.9910767411248
682,1955,estimates,3_4,99.4981190451078
682,1955,estimates,3_5,99.1266792905912
682,1955,estimates,3_6,98.8037731369452
682,1955,estimates,4_5,98.7047650387108
682,1955,estimates,4_6,98.4007800467034
682,1955,estimates,5_10,97.3463506359901
682,1955,estimates,5_11,97.2697533596979
682,1955,estimates,5_14,97.105482335813
682,1955,estimates,6_9,97.2227624965451
682,1955,estimates,6_10,97.1244941085264
682,1955,estimates,6_11,97.0670983430413
682,1955,estimates,6_12,97.0292758089368
682,1955,estimates,7_10,96.951271321452
682,1955,estimates,7_12,96.8917309489345
682,1955,estimates,11_16,96.5768839082532
682,1955,estimates,11_17,96.541154430712
682,1955,estimates,11_18,96.5123841263165
682,1955,estimates,12_14,96.6481371186554
682,1955,estimates,12_16,96.5395075866018
682,1955,estimates,12_17,96.5029131584862
682,1955,estimates,12_18,96.4744794407277
682,1955,estimates,13_17,96.444001854662
682,1955,estimates,13_18,96.4194077188982
682,1955,estimates,13_19,96.4018966746212
682,1955,estimates,15plus,97.9347400667772
682,1955,estimates,15_17,96.3440023172454
682,1955,estimates,15_24,96.3301290243044
682,1955,estimates,15_49,96.3424610220022
682,1955,estimates,15_59,96.7685699605511
682,1955,estimates,15_64,97.1002635844408
682,1955,estimates,16plus,97.9934435570108
682,1955,estimates,17plus,98.0570065568477
682,1955,estimates,18plus,98.1248694971054
682,1955,estimates,18_23,96.3146781489033
682,1955,estimates,20plus,98.2717751309925
682,1955,estimates,20_64,97.2750976362671
682,1955,estimates,20_69,97.6624314931078
682,1955,estimates,21plus,98.3502101863559
682,1955,estimates,25plus,98.6946961886155
682,1955,estimates,25_49,96.3507872960704
682,1955,estimates,25_64,97.4987010481841
682,1955,estimates,25_69,97.9653259114017
682,1955,estimates,50plus,104.201965273803
682,1955,estimates,60plus,109.002798166998
682,1955,estimates,65plus,111.640790758765
682,1955,estimates,70plus,114.461479000258
682,1955,estimates,75plus,117.18500494259
682,1955,estimates,80plus,119.875930521092
682,1955,estimates,85plus,126.436781609195
682,1955,estimates,90plus,157.142857142857
682,1960,estimates,total,99.1301508872208
682,1960,estimates,0_1,99.2226306536679
682,1960,estimates,0_4,100.502731075345
682,1960,estimates,0_14,99.9056663673388
682,1960,estimates,0_17,99.5004849516386
