country,year,variant,agebroad,feminityrato_femaleper100male
710,1950,estimates,total,100.762663135156
710,1950,estimates,0_1,99.7638598425583
710,1950,estimates,0_4,99.5447460889159
710,1950,estimates,0_14,99.7277724668104
710,1950,estimates,0_17,99.2687460971487
710,1950,estimates,0_19,98.804040212312
710,1950,estimates,0_24,97.5551156699865
710,1950,estimates,3_4,99.3551149767174
710,1950,estimates,3_5,99.387099250492
710,1950,estimates,3_6,99.4388168990031
710,1950,estimates,4_5,99.4077255055056
710,1950,estimates,4_6,99.4715552050359
710,1950,estimates,5_10,99.8695038271941
710,1950,estimates,5_11,99.9589834443049
710,1950,estimates,5_14,99.8477075985893
710,1950,estimates,6_9,99.8768550019828
710,1950,estimates,6_10,99.9613820621494
710,1950,estimates,6_11,100.053411205917
710,1950,estimates,6_12,100.100510640264
710,1950,estimates,7_10,100.057562460657
710,1950,estimates,7_12,100.19221406577
710,1950,estimates,11_16,98.8745390215456
710,1950,estimates,11_17,98.3791331657043
710,1950,estimates,11_18,97.8683160380045
710,1950,estimates,12_14,99.5518089184527
710,1950,estimates,12_16,98.5199044685892
710,1950,estimates,12_17,97.9939361896251
710,1950,estimates,12_18,97.4576913094107
710,1950,estimates,13_17,97.4880370931445
710,1950,estimates,13_18,96.9388482033454
710,1950,estimates,13_19,96.3898065125059
710,1950,estimates,15plus,101.418335684603
710,1950,estimates,15_17,96.369301794321
710,1950,estimates,15_24,93.158057934287
710,1950,estimates,15_49,97.1675274990588
710,1950,estimates,15_59,98.9481852381015
710,1950,estimates,15_64,99.7545100727862
710,1950,estimates,16plus,101.557596539182
710,1950,estimates,17plus,101.743235825609
710,1950,estimates,18plus,101.981230920629
710,1950,estimates,18_23,91.6198558963408
710,1950,estimates,20plus,102.633446587515
710,1950,estimates,20_64,100.699190526671
710,1950,estimates,20_69,101.428416155369
710,1950,estimates,21plus,103.05578135131
710,1950,estimates,25plus,105.182725249374
710,1950,estimates,25_49,99.6879390162379
710,1950,estimates,25_64,102.99924943444
710,1950,estimates,25_69,103.807916269446
710,1950,estimates,50plus,119.666235347846
710,1950,estimates,60plus,127.762928334974
710,1950,estimates,65plus,132.693548693226
710,1950,estimates,70plus,139.816498670346
710,1950,estimates,75plus,151.116374961618
710,1950,estimates,80plus,164.304850535815
710,1950,estimates,85plus,187.13464901324
710,1950,estimates,90plus,215.140415140415
710,1955,estimates,total,100.266165759032
710,1955,estimates,0_1,92.3544633583889
710,1955,estimates,0_4,93.8291681396677
710,1955,estimates,0_14,96.9346019732257
710,1955,estimates,0_17,97.4470015093912
710,1955,estimates,0_19,97.6216772169999
710,1955,estimates,0_24,97.4133281255812
710,1955,estimates,3_4,95.537372805751
710,1955,estimates,3_5,95.9848255603693
710,1955,estimates,3_6,96.3964577579347
710,1955,estimates,4_5,96.4904399776534
710,1955,estimates,4_6,96.8950204127408
710,1955,estimates,5_10,98.5125693325019
710,1955,estimates,5_11,98.6863373534281
710,1955,estimates,5_14,99.1224694566711
710,1955,estimates,6_9,98.6565612808134
710,1955,estimates,6_10,98.8632712082262
710,1955,estimates,6_11,99.0157329137414
710,1955,estimates,6_12,99.142392337671
710,1955,estimates,7_10,99.1636053175903
710,1955,estimates,7_12,99.400006260484
710,1955,estimates,11_16,100.441629332097
710,1955,estimates,11_17,100.510872154781
710,1955,estimates,11_18,100.489181232911
710,1955,estimates,12_14,100.300438401011
710,1955,estimates,12_16,100.571514588926
710,1955,estimates,12_17,100.633464580293
710,1955,estimates,12_18,100.592182054525
710,1955,estimates,13_17,100.777554674643
710,1955,estimates,13_18,100.706156536098
710,1955,estimates,13_19,100.520339243009
710,1955,estimates,15plus,102.537121546948
710,1955,estimates,15_17,100.999465645456
710,1955,estimates,15_24,98.4762467040011
710,1955,estimates,15_49,98.0366168143215
710,1955,estimates,15_59,99.6774081254164
710,1955,estimates,15_64,100.48442532127
710,1955,estimates,16plus,102.593753695572
710,1955,estimates,17plus,102.64566368577
710,1955,estimates,18plus,102.70478794881
710,1955,estimates,18_23,97.8144330397166
710,1955,estimates,20plus,102.91795748972
710,1955,estimates,20_64,100.472541905211
710,1955,estimates,20_69,101.346282704796
710,1955,estimates,21plus,103.090433212948
710,1955,estimates,25plus,104.336150709904
710,1955,estimates,25_49,97.7687808289694
710,1955,estimates,25_64,101.448197179301
710,1955,estimates,25_69,102.478364180155
710,1955,estimates,50plus,121.84020766566
710,1955,estimates,60plus,132.105976507035
710,1955,estimates,65plus,139.000727027771
710,1955,estimates,70plus,147.676759913926
710,1955,estimates,75plus,160.479548183094
710,1955,estimates,80plus,179.742765273312
710,1955,estimates,85plus,187.431421446384
710,1955,estimates,90plus,214.774114774115
710,1960,estimates,total,100.025353334067
710,1960,estimates,0_1,97.4672959591753
710,1960,estimates,0_4,95.1384403541127
710,1960,estimates,0_14,95.3169235393031
710,1960,estimates,0_17,95.9365167844173
710,1960,estimates,0_19,96.3029415014055
710,1960,estimates,0_24,97.0130299195369
710,1960,estimates,3_4,92.9245714019532
710,1960,estimates,3_5,92.6908445654419
710,1960,estimates,3_6,92.5903507078029
710,1960,estimates,4_5,92.3684908561751
710,1960,estimates,4_6,92.3353998283452
710,1960,estimates,5_10,93.4184298223052
710,1960,estimates,5_11,93.9557558016289
710,1960,estimates,5_14,95.4354619664423
710,1960,estimates,6_9,93.1985039769559
710,1960,estimates,6_10,93.6954126237529
710,1960,estimates,6_11,94.2959137338117
710,1960,estimates,6_12,94.9115112322529
710,1960,estimates,7_10,94.0943573568008
710,1960,estimates,7_12,95.4270212143447
710,1960,estimates,11_16,99.5505946367231
710,1960,estimates,11_17,99.670512516057
710,1960,estimates,11_18,99.803196150155
710,1960,estimates,12_14,99.7551483239555
710,1960,estimates,12_16,99.9455425352486
710,1960,estimates,12_17,100.026431513065
710,1960,estimates,12_18,100.134084465126
710,1960,estimates,13_17,100.187623854417
710,1960,estimates,13_18,100.290094364469
710,1960,estimates,13_19,100.427378903758
710,1960,estimates,15plus,103.42511687695
710,1960,estimates,15_17,100.320746040154
710,1960,estimates,15_24,101.0025445785
710,1960,estimates,15_49,98.8250533799462
710,1960,estimates,15_59,100.365476360197
710,1960,estimates,15_64,101.102976213541
710,1960,estimates,16plus,103.54156904485
710,1960,estimates,17plus,103.659996924962
710,1960,estimates,18plus,103.777897242712
710,1960,estimates,18_23,101.502797209807
710,1960,estimates,20plus,103.980817474777
710,1960,estimates,20_64,101.206216260661
710,1960,estimates,20_69,102.094347605764
710,1960,estimates,21plus,104.065961205715
710,1960,estimates,25plus,104.498203164419
710,1960,estimates,25_49,97.4921021116709
710,1960,estimates,25_64,101.151271712159
710,1960,estimates,25_69,102.231478948695
710,1960,estimates,50plus,122.840016001604
710,1960,estimates,60plus,134.780236300264
710,1960,estimates,65plus,143.58829453489
710,1960,estimates,70plus,154.645032570062
710,1960,estimates,75plus,169.447745147966
710,1960,estimates,80plus,190.742620793382
710,1960,estimates,85plus,210.731948565776
710,1960,estimates,90plus,219.262782401903
710,1965,estimates,total,101.199166078303
710,1965,estimates,0_1,96.7040117148536
710,1965,estimates,0_4,97.0869519399451
710,1965,estimates,0_14,97.5545883574541
710,1965,estimates,0_17,97.684958340973
710,1965,estimates,0_19,97.8243260386072
710,1965,estimates,0_24,98.329925650402
710,1965,estimates,3_4,97.4691861776258
710,1965,estimates,3_5,97.5390391840174
710,1965,estimates,3_6,97.594362891372
710,1965,estimates,4_5,97.6203679268288
710,1965,estimates,4_6,97.6688973598757
710,1965,estimates,5_10,97.8004969222975
710,1965,estimates,5_11,97.8014691686632
710,1965,estimates,5_14,97.8465546848785
710,1965,estimates,6_9,97.8219934951177
710,1965,estimates,6_10,97.8256853070986
710,1965,estimates,6_11,97.8229403081206
710,1965,estimates,6_12,97.8236013368475
710,1965,estimates,7_10,97.8405865457918
710,1965,estimates,7_12,97.8334463054263
710,1965,estimates,11_16,98.0902632989814
710,1965,estimates,11_17,98.1901267302754
710,1965,estimates,11_18,98.3175592983275
710,1965,estimates,12_14,97.9707781590502
710,1965,estimates,12_16,98.1540874560296
710,1965,estimates,12_17,98.2637697331613
710,1965,estimates,12_18,98.4035050559193
710,1965,estimates,13_17,98.3635372536269
710,1965,estimates,13_18,98.5156233470534
710,1965,estimates,13_19,98.6998994346308
710,1965,estimates,15plus,103.9060337743
710,1965,estimates,15_17,98.6014243697198
710,1965,estimates,15_24,100.161912868808
710,1965,estimates,15_49,99.5905759024172
710,1965,estimates,15_59,100.683323403341
710,1965,estimates,15_64,101.423195626725
710,1965,estimates,16plus,104.118749129482
710,1965,estimates,17plus,104.328755335996
710,1965,estimates,18plus,104.532688496461
710,1965,estimates,18_23,100.738522778998
710,1965,estimates,20plus,104.906923006926
710,1965,estimates,20_64,101.95236841342
710,1965,estimates,20_69,102.793608600378
710,1965,estimates,21plus,105.074027114879
710,1965,estimates,25plus,105.622454615373
710,1965,estimates,25_49,99.2244801369082
710,1965,estimates,25_64,102.052357844128
710,1965,estimates,25_69,103.075823145102
710,1965,estimates,50plus,121.708005920637
710,1965,estimates,60plus,136.752571806583
710,1965,estimates,65plus,146.137102428453
710,1965,estimates,70plus,159.418717524125
710,1965,estimates,75plus,177.174249090347
710,1965,estimates,80plus,201.192775886916
710,1965,estimates,85plus,225.911232333251
710,1965,estimates,90plus,253.007518796992
710,1970,estimates,total,100.904613060562
710,1970,estimates,0_1,99.5667716839195
710,1970,estimates,0_4,98.8285387393069
710,1970,estimates,0_14,98.2486037333744
710,1970,estimates,0_17,98.213983658387
710,1970,estimates,0_19,98.1918545799432
710,1970,estimates,0_24,98.2050359753867
710,1970,estimates,3_4,98.0791542564245
710,1970,estimates,3_5,97.9549318522443
710,1970,estimates,3_6,97.8648158461369
710,1970,estimates,4_5,97.8051006983703
710,1970,estimates,4_6,97.7313631100968
710,1970,estimates,5_10,97.6683753035505
710,1970,estimates,5_11,97.7349384940462
710,1970,estimates,5_14,97.8861930273466
710,1970,estimates,6_9,97.6080234382359
710,1970,estimates,6_10,97.6628222233767
710,1970,estimates,6_11,97.7424307362536
710,1970,estimates,6_12,97.8227963259839
710,1970,estimates,7_10,97.6857166181574
710,1970,estimates,7_12,97.8675371045361
710,1970,estimates,11_16,98.1843255728606
710,1970,estimates,11_17,98.14879728875
710,1970,estimates,11_18,98.1210480269273
710,1970,estimates,12_14,98.2870131725222
710,1970,estimates,12_16,98.18734108824
710,1970,estimates,12_17,98.1448233812901
710,1970,estimates,12_18,98.1131456397678
710,1970,estimates,13_17,98.1004936865091
710,1970,estimates,13_18,98.0697173160275
710,1970,estimates,13_19,98.0529525753122
710,1970,estimates,15plus,102.878263800723
710,1970,estimates,15_17,97.9890718709525
710,1970,estimates,15_24,98.1076668744816
710,1970,estimates,15_49,98.5849707584862
710,1970,estimates,15_59,99.555274920881
710,1970,estimates,15_64,100.354676972698
710,1970,estimates,16plus,103.074991357606
710,1970,estimates,17plus,103.285824950791
710,1970,estimates,18plus,103.509725465801
710,1970,estimates,18_23,98.0556818070346
710,1970,estimates,20plus,103.984300561735
710,1970,estimates,20_64,100.926292398973
710,1970,estimates,20_69,101.863520534277
710,1970,estimates,21plus,104.232250114286
710,1970,estimates,25plus,105.254572066853
710,1970,estimates,25_49,98.9121545378389
710,1970,estimates,25_64,101.559951364967
710,1970,estimates,25_69,102.693503665966
710,1970,estimates,50plus,122.11583979802
710,1970,estimates,60plus,140.739176305623
710,1970,estimates,65plus,153.337079863165
710,1970,estimates,70plus,167.955679657795
710,1970,estimates,75plus,186.696301784281
710,1970,estimates,80plus,208.856225296443
710,1970,estimates,85plus,241.055689102564
710,1970,estimates,90plus,274.915824915825
710,1975,estimates,total,100.701345758523
710,1975,estimates,0_1,98.0177961115931
710,1975,estimates,0_4,98.7722375104065
710,1975,estimates,0_14,98.790446086971
710,1975,estimates,0_17,98.7248889669816
710,1975,estimates,0_19,98.6828394964679
710,1975,estimates,0_24,98.5003401378494
710,1975,estimates,3_4,99.4992828006916
710,1975,estimates,3_5,99.5741919751302
710,1975,estimates,3_6,99.6050880143368
710,1975,estimates,4_5,99.6779907035734
710,1975,estimates,4_6,99.6863135597693
710,1975,estimates,5_10,99.3437283302612
710,1975,estimates,5_11,99.1781946493016
710,1975,estimates,5_14,98.8018449791006
710,1975,estimates,6_9,99.4098052613598
710,1975,estimates,6_10,99.2589378918551
710,1975,estimates,6_11,99.075898597415
710,1975,estimates,6_12,98.898741430906
710,1975,estimates,7_10,99.1391497674091
710,1975,estimates,7_12,98.7500685159176
710,1975,estimates,11_16,97.9817063104555
710,1975,estimates,11_17,98.0434667628087
710,1975,estimates,11_18,98.0751730840453
710,1975,estimates,12_14,97.7900344358416
710,1975,estimates,12_16,97.9615239429626
710,1975,estimates,12_17,98.0376676533943
710,1975,estimates,12_18,98.0751365631055
710,1975,estimates,13_17,98.105525139657
710,1975,estimates,13_18,98.1391480746901
710,1975,estimates,13_19,98.1261565282996
