country,year,variant,agebroad,feminityratio_femaleper100male
620,1950,estimates,total,108.016948859325
620,1950,estimates,0_1,94.8861392654995
620,1950,estimates,0_4,95.5080234867756
620,1950,estimates,0_14,96.3517574312841
620,1950,estimates,0_17,97.0705556577226
620,1950,estimates,0_19,97.4643786336426
620,1950,estimates,0_24,97.9182509876413
620,1950,estimates,3_4,96.148736825473
620,1950,estimates,3_5,96.2450952471363
620,1950,estimates,3_6,96.3144019938039
620,1950,estimates,4_5,96.3628583654257
620,1950,estimates,4_6,96.4180835875138
620,1950,estimates,5_10,96.5428260531634
620,1950,estimates,5_11,96.5190401021621
620,1950,estimates,5_14,96.8303838379845
620,1950,estimates,6_9,96.5661803754959
620,1950,estimates,6_10,96.5626232716996
620,1950,estimates,6_11,96.5314512330012
620,1950,estimates,6_12,96.5413885878771
620,1950,estimates,7_10,96.5704033183192
620,1950,estimates,7_12,96.5429968006423
620,1950,estimates,11_16,98.2904935009737
620,1950,estimates,11_17,98.7757407566585
620,1950,estimates,11_18,99.1179257181177
620,1950,estimates,12_14,97.5451354674789
620,1950,estimates,12_16,98.6717183846919
620,1950,estimates,12_17,99.174789860944
620,1950,estimates,12_18,99.5097013731526
620,1950,estimates,13_17,99.6936753548793
620,1950,estimates,13_18,99.9995892135699
620,1950,estimates,13_19,100.117084025006
620,1950,estimates,15plus,113.344294306078
620,1950,estimates,15_17,100.820959980258
620,1950,estimates,15_24,100.456824000123
620,1950,estimates,15_49,105.704204575961
620,1950,estimates,15_59,108.23088657851
620,1950,estimates,15_64,109.452061676422
620,1950,estimates,16plus,113.75452413633
620,1950,estimates,17plus,114.149908116983
620,1950,estimates,18plus,114.545585819323
620,1950,estimates,18_23,100.192056656714
620,1950,estimates,20plus,115.442031542224
620,1950,estimates,20_64,111.044048095184
620,1950,estimates,20_69,112.393524106129
620,1950,estimates,21plus,115.962797016446
620,1950,estimates,25plus,118.40122349667
620,1950,estimates,25_49,108.803071384492
620,1950,estimates,25_64,113.441358531785
620,1950,estimates,25_69,114.94284742495
620,1950,estimates,50plus,137.406858556464
620,1950,estimates,60plus,148.619329668986
620,1950,estimates,65plus,156.488410135041
620,1950,estimates,70plus,166.480910157096
620,1950,estimates,75plus,187.798656324618
620,1950,estimates,80plus,225.385647216633
620,1950,estimates,85plus,279.303075396825
620,1950,estimates,90plus,352.42242787153
620,1955,estimates,total,108.455004435562
620,1955,estimates,0_1,94.8252980593508
620,1955,estimates,0_4,95.2019467466668
620,1955,estimates,0_14,97.3262876054602
620,1955,estimates,0_17,97.9897821708218
620,1955,estimates,0_19,98.4202052665888
620,1955,estimates,0_24,99.4061899179832
620,1955,estimates,3_4,95.6072084605937
620,1955,estimates,3_5,95.7953401514378
620,1955,estimates,3_6,95.998554857499
620,1955,estimates,4_5,95.9782734311799
620,1955,estimates,4_6,96.1911636774205
620,1955,estimates,5_10,97.4226279486718
620,1955,estimates,5_11,97.7081009007048
620,1955,estimates,5_14,98.5301118561628
620,1955,estimates,6_9,97.4065724010754
620,1955,estimates,6_10,97.6890826207034
620,1955,estimates,6_11,97.9850065686657
620,1955,estimates,6_12,98.2810877777681
620,1955,estimates,7_10,97.9712325469427
620,1955,estimates,7_12,98.5825494714994
620,1955,estimates,11_16,100.792005234352
620,1955,estimates,11_17,100.972211169344
620,1955,estimates,11_18,101.161266993544
620,1955,estimates,12_14,100.678862782582
620,1955,estimates,12_16,101.036715336246
620,1955,estimates,12_17,101.206816215137
620,1955,estimates,12_18,101.390072270825
620,1955,estimates,13_17,101.400857189282
620,1955,estimates,13_18,101.582383141371
620,1955,estimates,13_19,101.77987919596
620,1955,estimates,15plus,113.373803431514
620,1955,estimates,15_17,101.73285198556
620,1955,estimates,15_24,102.979218176104
620,1955,estimates,15_49,105.639429933852
620,1955,estimates,15_59,108.02611174728
620,1955,estimates,15_64,109.227317618985
620,1955,estimates,16plus,113.693472126557
620,1955,estimates,17plus,114.023662399252
620,1955,estimates,18plus,114.363368947108
620,1955,estimates,18_23,103.481727185459
620,1955,estimates,20plus,115.058466172302
620,1955,estimates,20_64,110.410582381791
620,1955,estimates,20_69,111.649436409316
620,1955,estimates,21plus,115.413869307719
620,1955,estimates,25plus,116.97467408065
620,1955,estimates,25_49,107.051756708951
620,1955,estimates,25_64,111.683171046451
620,1955,estimates,25_69,113.08308058365
620,1955,estimates,50plus,135.607020204873
620,1955,estimates,60plus,147.894695989651
620,1955,estimates,65plus,156.278796852726
620,1955,estimates,70plus,168.732251317996
620,1955,estimates,75plus,186.928323081038
620,1955,estimates,80plus,222.378706421716
620,1955,estimates,85plus,271.5139204206
620,1955,estimates,90plus,353.105590062112
620,1960,estimates,total,109.062143576258
620,1960,estimates,0_1,95.2060654791357
620,1960,estimates,0_4,95.3746598540836
620,1960,estimates,0_14,96.6556432888578
620,1960,estimates,0_17,97.5874543728324
620,1960,estimates,0_19,98.3084204197906
620,1960,estimates,0_24,100.065802610996
620,1960,estimates,3_4,95.5595998392211
620,1960,estimates,3_5,95.6349979760424
620,1960,estimates,3_6,95.7207111699135
620,1960,estimates,4_5,95.7083515150829
620,1960,estimates,4_6,95.7992573524387
620,1960,estimates,5_10,96.4238533207076
620,1960,estimates,5_11,96.5884797903251
620,1960,estimates,5_14,97.3557743099493
620,1960,estimates,6_9,96.3874862756345
620,1960,estimates,6_10,96.5530367210329
620,1960,estimates,6_11,96.7241352615118
620,1960,estimates,6_12,96.9295935205234
620,1960,estimates,7_10,96.6969062572691
620,1960,estimates,7_12,97.0892719100949
620,1960,estimates,11_16,99.9383718164804
620,1960,estimates,11_17,100.532537231636
620,1960,estimates,11_18,101.119015906355
620,1960,estimates,12_14,99.229184341292
620,1960,estimates,12_16,100.44681921046
620,1960,estimates,12_17,101.072606204864
620,1960,estimates,12_18,101.682408117132
620,1960,estimates,13_17,101.714573089541
620,1960,estimates,13_18,102.339758706873
620,1960,estimates,13_19,102.926893594088
620,1960,estimates,15plus,114.645048577513
620,1960,estimates,15_17,103.13426227138
620,1960,estimates,15_24,106.478233193559
620,1960,estimates,15_49,107.622632972492
620,1960,estimates,15_59,109.397175489657
620,1960,estimates,15_64,110.428326980912
620,1960,estimates,16plus,114.991324611063
620,1960,estimates,17plus,115.304153728455
620,1960,estimates,18plus,115.586371457697
620,1960,estimates,18_23,107.922076662285
620,1960,estimates,20plus,116.093004049498
620,1960,estimates,20_64,111.387744061013
620,1960,estimates,20_69,112.605069670163
620,1960,estimates,21plus,116.323279860081
620,1960,estimates,25plus,117.214311981145
620,1960,estimates,25_49,108.193976239286
620,1960,estimates,25_64,111.84875083848
620,1960,estimates,25_69,113.241687188383
620,1960,estimates,50plus,132.582441862159
620,1960,estimates,60plus,146.044879714922
620,1960,estimates,65plus,154.729899452407
620,1960,estimates,70plus,166.439188051661
620,1960,estimates,75plus,186.232337421647
620,1960,estimates,80plus,218.802457385135
620,1960,estimates,85plus,270.014159677595
620,1960,estimates,90plus,341.461877756774
620,1965,estimates,total,109.514330600272
620,1965,estimates,0_1,95.243940762855
620,1965,estimates,0_4,95.10774151903
620,1965,estimates,0_14,97.1861461952699
620,1965,estimates,0_17,97.9517996045169
620,1965,estimates,0_19,98.4924794588204
620,1965,estimates,0_24,100.015796236648
620,1965,estimates,3_4,95.050043047783
620,1965,estimates,3_5,95.1917419129879
620,1965,estimates,3_6,95.3766991147516
620,1965,estimates,4_5,95.3129829984544
620,1965,estimates,4_6,95.5232657679453
620,1965,estimates,5_10,96.9720983016357
620,1965,estimates,5_11,97.3530914146727
620,1965,estimates,5_14,98.4127947043008
620,1965,estimates,6_9,96.917695473251
