variant,region,year,childdependencyratio2569
estimates,931,1950,153.859
estimates,931,1951,154.494
estimates,931,1952,154.884
estimates,931,1953,155.225
estimates,931,1954,155.569
estimates,931,1955,155.932
estimates,931,1956,157.133
estimates,931,1957,158.221
estimates,931,1958,159.238
estimates,931,1959,160.221
estimates,931,1960,161.194
estimates,931,1961,162.43
estimates,931,1962,163.673
estimates,931,1963,164.84
estimates,931,1964,165.804
estimates,931,1965,166.508
estimates,931,1966,167.815
estimates,931,1967,168.593
estimates,931,1968,168.951
estimates,931,1969,169.023
estimates,931,1970,168.848
estimates,931,1971,168.538
estimates,931,1972,167.996
estimates,931,1973,167.193
estimates,931,1974,166.095
estimates,931,1975,164.738
estimates,931,1976,163.541
estimates,931,1977,162.196
estimates,931,1978,160.686
estimates,931,1979,158.983
estimates,931,1980,157.091
estimates,931,1981,155.681
estimates,931,1982,153.905
estimates,931,1983,151.869
estimates,931,1984,149.659
estimates,931,1985,147.304
estimates,931,1986,144.917
estimates,931,1987,142.381
estimates,931,1988,139.773
estimates,931,1989,137.167
estimates,931,1990,134.613
estimates,931,1991,132.232
estimates,931,1992,129.898
estimates,931,1993,127.609
estimates,931,1994,125.38
estimates,931,1995,123.22
estimates,931,1996,121.167
estimates,931,1997,119.234
estimates,931,1998,117.339
estimates,931,1999,115.372
estimates,931,2000,113.283
estimates,931,2001,111.257
estimates,931,2002,109.093
estimates,931,2003,106.837
estimates,931,2004,104.531
estimates,931,2005,102.193
estimates,931,2006,99.901
estimates,931,2007,97.515
estimates,931,2008,95.122
estimates,931,2009,92.829
estimates,931,2010,90.694
estimates,931,2011,88.595
estimates,931,2012,86.724
estimates,931,2013,85.015
estimates,931,2014,83.379
estimates,931,2015,81.782
medium_variant,931,2015,81.782
medium_variant,931,2016,80.471
medium_variant,931,2017,79.141
medium_variant,931,2018,77.821
medium_variant,931,2019,76.547
medium_variant,931,2020,75.326
medium_variant,931,2021,74.135
medium_variant,931,2022,72.986
medium_variant,931,2023,71.875
medium_variant,931,2024,70.784
medium_variant,931,2025,69.708
medium_variant,931,2026,68.701
medium_variant,931,2027,67.704
medium_variant,931,2028,66.735
medium_variant,931,2029,65.828
medium_variant,931,2030,65.001
medium_variant,931,2031,64.287
medium_variant,931,2032,63.647
medium_variant,931,2033,63.056
medium_variant,931,2034,62.475
medium_variant,931,2035,61.882
medium_variant,931,2036,61.32
medium_variant,931,2037,60.744
medium_variant,931,2038,60.169
medium_variant,931,2039,59.62
medium_variant,931,2040,59.112
medium_variant,931,2041,58.672
medium_variant,931,2042,58.259
medium_variant,931,2043,57.872
medium_variant,931,2044,57.511
medium_variant,931,2045,57.174
medium_variant,931,2046,56.89
medium_variant,931,2047,56.626
medium_variant,931,2048,56.379
medium_variant,931,2049,56.146
medium_variant,931,2050,55.925
medium_variant,931,2051,55.744
medium_variant,931,2052,55.57
medium_variant,931,2053,55.401
medium_variant,931,2054,55.237
medium_variant,931,2055,55.075
medium_variant,931,2056,54.941
medium_variant,931,2057,54.806
medium_variant,931,2058,54.673
medium_variant,931,2059,54.55
medium_variant,931,2060,54.441
medium_variant,931,2061,54.37
medium_variant,931,2062,54.306
medium_variant,931,2063,54.25
medium_variant,931,2064,54.205
medium_variant,931,2065,54.17
medium_variant,931,2066,54.169
medium_variant,931,2067,54.177
medium_variant,931,2068,54.185
medium_variant,931,2069,54.183
medium_variant,931,2070,54.162
medium_variant,931,2071,54.15
medium_variant,931,2072,54.114
medium_variant,931,2073,54.065
medium_variant,931,2074,54.017
medium_variant,931,2075,53.978
medium_variant,931,2076,53.968
medium_variant,931,2077,53.963
medium_variant,931,2078,53.961
medium_variant,931,2079,53.96
medium_variant,931,2080,53.959
medium_variant,931,2081,53.979
medium_variant,931,2082,53.996
medium_variant,931,2083,54.012
medium_variant,931,2084,54.027
medium_variant,931,2085,54.044
medium_variant,931,2086,54.079
medium_variant,931,2087,54.112
medium_variant,931,2088,54.142
medium_variant,931,2089,54.17
medium_variant,931,2090,54.195
medium_variant,931,2091,54.236
medium_variant,931,2092,54.27
medium_variant,931,2093,54.299
medium_variant,931,2094,54.324
medium_variant,931,2095,54.347
medium_variant,931,2096,54.382
medium_variant,931,2097,54.413
medium_variant,931,2098,54.44
medium_variant,931,2099,54.464
medium_variant,931,2100,54.486
