variant,region,year,childdependencyratio2569
estimates,928,1950,163.829
estimates,928,1951,165.746
estimates,928,1952,167.629
estimates,928,1953,169.237
estimates,928,1954,170.516
estimates,928,1955,171.534
estimates,928,1956,173.001
estimates,928,1957,173.965
estimates,928,1958,174.692
estimates,928,1959,175.429
estimates,928,1960,176.288
estimates,928,1961,177.445
estimates,928,1962,178.569
estimates,928,1963,179.596
estimates,928,1964,180.399
estimates,928,1965,180.933
estimates,928,1966,181.753
estimates,928,1967,182.185
estimates,928,1968,182.38
estimates,928,1969,182.605
estimates,928,1970,183.038
estimates,928,1971,184.204
estimates,928,1972,185.704
estimates,928,1973,187.237
estimates,928,1974,188.314
estimates,928,1975,188.696
estimates,928,1976,189.846
estimates,928,1977,189.801
estimates,928,1978,189.064
estimates,928,1979,188.292
estimates,928,1980,187.794
estimates,928,1981,187.05
estimates,928,1982,186.568
estimates,928,1983,186.115
estimates,928,1984,185.317
estimates,928,1985,184.047
estimates,928,1986,183.269
estimates,928,1987,181.999
estimates,928,1988,180.416
estimates,928,1989,178.838
estimates,928,1990,177.414
estimates,928,1991,176.101
estimates,928,1992,174.96
estimates,928,1993,173.742
estimates,928,1994,172.106
estimates,928,1995,169.962
estimates,928,1996,168.29
estimates,928,1997,166.154
estimates,928,1998,163.8
estimates,928,1999,161.501
estimates,928,2000,159.357
estimates,928,2001,156.946
estimates,928,2002,154.575
estimates,928,2003,152.266
estimates,928,2004,150.025
estimates,928,2005,147.861
estimates,928,2006,146.317
estimates,928,2007,144.84
estimates,928,2008,143.408
estimates,928,2009,141.983
estimates,928,2010,140.554
estimates,928,2011,139.643
estimates,928,2012,138.621
estimates,928,2013,137.517
estimates,928,2014,136.363
estimates,928,2015,135.153
medium_variant,928,2015,135.153
medium_variant,928,2016,133.966
medium_variant,928,2017,132.743
medium_variant,928,2018,131.436
medium_variant,928,2019,129.978
medium_variant,928,2020,128.351
medium_variant,928,2021,126.852
medium_variant,928,2022,125.18
medium_variant,928,2023,123.403
medium_variant,928,2024,121.611
medium_variant,928,2025,119.85
medium_variant,928,2026,118.324
medium_variant,928,2027,116.8
medium_variant,928,2028,115.273
medium_variant,928,2029,113.717
medium_variant,928,2030,112.124
medium_variant,928,2031,110.694
medium_variant,928,2032,109.214
medium_variant,928,2033,107.734
medium_variant,928,2034,106.309
medium_variant,928,2035,104.969
medium_variant,928,2036,103.874
medium_variant,928,2037,102.822
medium_variant,928,2038,101.793
medium_variant,928,2039,100.759
medium_variant,928,2040,99.702
medium_variant,928,2041,98.795
medium_variant,928,2042,97.854
medium_variant,928,2043,96.886
medium_variant,928,2044,95.9
medium_variant,928,2045,94.899
medium_variant,928,2046,94.038
medium_variant,928,2047,93.148
medium_variant,928,2048,92.229
medium_variant,928,2049,91.277
medium_variant,928,2050,90.292
medium_variant,928,2051,89.435
medium_variant,928,2052,88.535
medium_variant,928,2053,87.609
medium_variant,928,2054,86.676
medium_variant,928,2055,85.747
medium_variant,928,2056,84.965
medium_variant,928,2057,84.17
medium_variant,928,2058,83.37
medium_variant,928,2059,82.575
medium_variant,928,2060,81.789
medium_variant,928,2061,81.154
medium_variant,928,2062,80.508
medium_variant,928,2063,79.854
medium_variant,928,2064,79.193
medium_variant,928,2065,78.528
medium_variant,928,2066,77.986
medium_variant,928,2067,77.425
medium_variant,928,2068,76.853
medium_variant,928,2069,76.272
medium_variant,928,2070,75.686
medium_variant,928,2071,75.222
medium_variant,928,2072,74.738
medium_variant,928,2073,74.235
medium_variant,928,2074,73.714
medium_variant,928,2075,73.175
medium_variant,928,2076,72.736
medium_variant,928,2077,72.27
medium_variant,928,2078,71.781
medium_variant,928,2079,71.273
medium_variant,928,2080,70.75
medium_variant,928,2081,70.327
medium_variant,928,2082,69.877
medium_variant,928,2083,69.406
medium_variant,928,2084,68.924
medium_variant,928,2085,68.434
medium_variant,928,2086,68.043
medium_variant,928,2087,67.635
medium_variant,928,2088,67.214
medium_variant,928,2089,66.784
medium_variant,928,2090,66.349
medium_variant,928,2091,66.008
medium_variant,928,2092,65.651
medium_variant,928,2093,65.283
medium_variant,928,2094,64.909
medium_variant,928,2095,64.532
medium_variant,928,2096,64.244
medium_variant,928,2097,63.944
medium_variant,928,2098,63.633
medium_variant,928,2099,63.313
medium_variant,928,2100,62.988
high_variant,928,2015,130.266048322086
low_variant,928,2015,130.266048322086
constant_fertility,928,2015,130.266048322086
instant_replacement,928,2015,130.266048322086
zero_migration,928,2015,130.266048322086
constant_mortality,928,2015,130.266048322086
no_change,928,2015,130.266048322086
high_variant,928,2020,125.284105490833
low_variant,928,2020,121.309368263912
constant_fertility,928,2020,125.218289045298
instant_replacement,928,2020,113.908559104966
zero_migration,928,2020,122.960540788969
constant_mortality,928,2020,123.378658477032
no_change,928,2020,125.296335283074
high_variant,928,2025,119.739593683966
low_variant,928,2025,110.027524882321
constant_fertility,928,2025,120.086501286959
instant_replacement,928,2025,98.8687628587859
zero_migration,928,2025,114.306444767933
constant_mortality,928,2025,115.078672459945
no_change,928,2025,120.270776664785
high_variant,928,2030,115.341794578188
low_variant,928,2030,99.0980070352052
constant_fertility,928,2030,116.685041519385
instant_replacement,928,2030,86.5895392095094
zero_migration,928,2030,106.499695063827
constant_mortality,928,2030,107.515047921288
no_change,928,2030,116.968400363313
high_variant,928,2035,111.211682107421
low_variant,928,2035,89.0819178771058
constant_fertility,928,2035,114.624544030327
instant_replacement,928,2035,76.1876409492679
zero_migration,928,2035,99.3956350950274
constant_mortality,928,2035,100.493373451598
no_change,928,2035,114.984452047799
high_variant,928,2040,108.518721371933
low_variant,928,2040,80.4812650696338
constant_fertility,928,2040,114.843900060787
instant_replacement,928,2040,67.3452050600074
zero_migration,928,2040,93.7099598764415
constant_mortality,928,2040,94.8216675983249
no_change,928,2040,115.273737578995
high_variant,928,2045,104.874122061429
low_variant,928,2045,74.7339194694909
constant_fertility,928,2045,114.953642324232
instant_replacement,928,2045,68.4428270350977
zero_migration,928,2045,89.0706650262354
constant_mortality,928,2045,90.2266681710567
no_change,928,2045,115.482802750153
high_variant,928,2050,100.598629375898
low_variant,928,2050,69.9620865934243
constant_fertility,928,2050,114.525193383327
instant_replacement,928,2050,67.6671736260052
zero_migration,928,2050,84.5675001917301
constant_mortality,928,2050,85.8288398061457
no_change,928,2050,115.171414030246
high_variant,928,2055,96.2215294767239
low_variant,928,2055,65.7294949131988
constant_fertility,928,2055,113.979973845977
instant_replacement,928,2055,65.4289761429003
zero_migration,928,2055,80.251154294038
constant_mortality,928,2055,81.6080395888774
no_change,928,2055,114.739216939641
high_variant,928,2060,92.5570130647271
low_variant,928,2060,61.3524015920863
constant_fertility,928,2060,113.578526490923
instant_replacement,928,2060,62.5428873179374
zero_migration,928,2060,76.2034351514741
constant_mortality,928,2060,77.6314841463817
no_change,928,2060,114.466131749008
high_variant,928,2065,89.5367153617422
low_variant,928,2065,57.4128978073236
constant_fertility,928,2065,113.709405856892
instant_replacement,928,2065,60.5714908078761
zero_migration,928,2065,72.7380118360378
constant_mortality,928,2065,74.2072417642771
no_change,928,2065,114.713108484699
high_variant,928,2070,86.8743204951872
