variant,region,year,childdependencyratio2569
estimates,906,1950,124.549
estimates,906,1951,127.462
estimates,906,1952,130.618
estimates,906,1953,133.047
estimates,906,1954,134.345
estimates,906,1955,134.701
estimates,906,1956,136.525
estimates,906,1957,136.93
estimates,906,1958,136.789
estimates,906,1959,136.873
estimates,906,1960,137.466
estimates,906,1961,137.465
estimates,906,1962,138.639
estimates,906,1963,140.454
estimates,906,1964,142.236
estimates,906,1965,143.791
estimates,906,1966,146.644
estimates,906,1967,149.037
estimates,906,1968,151.005
estimates,906,1969,152.606
estimates,906,1970,153.748
estimates,906,1971,154.903
estimates,906,1972,155.194
estimates,906,1973,154.687
estimates,906,1974,153.304
estimates,906,1975,151.01
estimates,906,1976,147.751
estimates,906,1977,143.677
estimates,906,1978,139.241
estimates,906,1979,135.083
estimates,906,1980,131.559
estimates,906,1981,128.219
estimates,906,1982,125.775
estimates,906,1983,123.778
estimates,906,1984,121.722
estimates,906,1985,119.418
estimates,906,1986,117.673
estimates,906,1987,115.789
estimates,906,1988,113.685
estimates,906,1989,111.177
estimates,906,1990,108.134
estimates,906,1991,105.45
estimates,906,1992,101.755
estimates,906,1993,97.598
estimates,906,1994,93.607
estimates,906,1995,90.05
estimates,906,1996,85.978
estimates,906,1997,82.555
estimates,906,1998,79.604
estimates,906,1999,76.923
estimates,906,2000,74.473
estimates,906,2001,72.523
estimates,906,2002,70.916
estimates,906,2003,69.5
estimates,906,2004,68.139
estimates,906,2005,66.744
estimates,906,2006,65.676
estimates,906,2007,64.468
estimates,906,2008,63.131
estimates,906,2009,61.641
estimates,906,2010,59.988
estimates,906,2011,58.16
estimates,906,2012,56.164
estimates,906,2013,54.159
estimates,906,2014,52.331
estimates,906,2015,50.787
medium_variant,906,2015,50.787
medium_variant,906,2016,49.594
medium_variant,906,2017,48.61
medium_variant,906,2018,47.815
medium_variant,906,2019,47.18
medium_variant,906,2020,46.676
medium_variant,906,2021,46.273
medium_variant,906,2022,46.031
medium_variant,906,2023,45.906
medium_variant,906,2024,45.836
medium_variant,906,2025,45.785
medium_variant,906,2026,45.765
medium_variant,906,2027,45.779
medium_variant,906,2028,45.811
medium_variant,906,2029,45.86
medium_variant,906,2030,45.93
medium_variant,906,2031,46.115
medium_variant,906,2032,46.29
medium_variant,906,2033,46.444
medium_variant,906,2034,46.56
medium_variant,906,2035,46.621
medium_variant,906,2036,46.685
