variant,region,year,childdependencyratio2569
estimates,1500,1950,170.599
estimates,1500,1951,171.423
estimates,1500,1952,171.851
estimates,1500,1953,171.977
estimates,1500,1954,172.006
estimates,1500,1955,172.069
estimates,1500,1956,173.107
estimates,1500,1957,173.939
estimates,1500,1958,174.541
estimates,1500,1959,174.834
estimates,1500,1960,174.801
estimates,1500,1961,176.089
estimates,1500,1962,176.713
estimates,1500,1963,176.907
estimates,1500,1964,176.972
estimates,1500,1965,177.089
estimates,1500,1966,177.919
estimates,1500,1967,178.741
estimates,1500,1968,179.501
estimates,1500,1969,180.057
estimates,1500,1970,180.385
estimates,1500,1971,181.93
estimates,1500,1972,183.027
estimates,1500,1973,183.803
estimates,1500,1974,184.404
estimates,1500,1975,184.885
estimates,1500,1976,185.851
estimates,1500,1977,186.525
estimates,1500,1978,186.942
estimates,1500,1979,187.107
estimates,1500,1980,187.054
estimates,1500,1981,188.054
estimates,1500,1982,188.845
estimates,1500,1983,189.448
estimates,1500,1984,189.887
estimates,1500,1985,190.225
estimates,1500,1986,191.663
estimates,1500,1987,192.652
estimates,1500,1988,193.31
estimates,1500,1989,193.746
estimates,1500,1990,194.01
estimates,1500,1991,194.523
estimates,1500,1992,194.708
estimates,1500,1993,194.62
estimates,1500,1994,194.291
estimates,1500,1995,193.789
estimates,1500,1996,194.487
estimates,1500,1997,194.924
estimates,1500,1998,195.177
estimates,1500,1999,195.343
estimates,1500,2000,195.481
estimates,1500,2001,195.918
estimates,1500,2002,196.18
estimates,1500,2003,196.235
estimates,1500,2004,196.01
estimates,1500,2005,195.48
estimates,1500,2006,194.984
estimates,1500,2007,194.095
estimates,1500,2008,192.91
estimates,1500,2009,191.585
estimates,1500,2010,190.252
estimates,1500,2011,189.169
estimates,1500,2012,187.954
estimates,1500,2013,186.6
estimates,1500,2014,185.08
estimates,1500,2015,183.387
medium_variant,1500,2015,183.387
medium_variant,1500,2016,181.794
medium_variant,1500,2017,180.034
medium_variant,1500,2018,178.132
medium_variant,1500,2019,176.111
medium_variant,1500,2020,173.994
medium_variant,1500,2021,172.083
medium_variant,1500,2022,170.018
medium_variant,1500,2023,167.841
medium_variant,1500,2024,165.598
medium_variant,1500,2025,163.322
medium_variant,1500,2026,161.189
medium_variant,1500,2027,159.006
medium_variant,1500,2028,156.79
medium_variant,1500,2029,154.549
medium_variant,1500,2030,152.3
medium_variant,1500,2031,150.242
medium_variant,1500,2032,148.144
medium_variant,1500,2033,146.03
medium_variant,1500,2034,143.93
medium_variant,1500,2035,141.861
medium_variant,1500,2036,139.977
medium_variant,1500,2037,138.095
medium_variant,1500,2038,136.214
medium_variant,1500,2039,134.324
medium_variant,1500,2040,132.427
medium_variant,1500,2041,130.667
medium_variant,1500,2042,128.877
medium_variant,1500,2043,127.089
medium_variant,1500,2044,125.334
medium_variant,1500,2045,123.633
medium_variant,1500,2046,122.099
medium_variant,1500,2047,120.585
medium_variant,1500,2048,119.087
medium_variant,1500,2049,117.592
medium_variant,1500,2050,116.099
medium_variant,1500,2051,114.724
medium_variant,1500,2052,113.334
medium_variant,1500,2053,111.943
medium_variant,1500,2054,110.562
medium_variant,1500,2055,109.2
medium_variant,1500,2056,107.963
medium_variant,1500,2057,106.723
medium_variant,1500,2058,105.487
medium_variant,1500,2059,104.262
medium_variant,1500,2060,103.053
medium_variant,1500,2061,101.956
medium_variant,1500,2062,100.859
medium_variant,1500,2063,99.765
medium_variant,1500,2064,98.68
medium_variant,1500,2065,97.606
medium_variant,1500,2066,96.637
medium_variant,1500,2067,95.662
medium_variant,1500,2068,94.689
medium_variant,1500,2069,93.724
medium_variant,1500,2070,92.772
medium_variant,1500,2071,91.914
medium_variant,1500,2072,91.055
medium_variant,1500,2073,90.197
medium_variant,1500,2074,89.343
medium_variant,1500,2075,88.493
medium_variant,1500,2076,87.729
medium_variant,1500,2077,86.956
medium_variant,1500,2078,86.179
medium_variant,1500,2079,85.406
medium_variant,1500,2080,84.641
medium_variant,1500,2081,83.953
medium_variant,1500,2082,83.262
medium_variant,1500,2083,82.569
medium_variant,1500,2084,81.875
medium_variant,1500,2085,81.183
medium_variant,1500,2086,80.561
medium_variant,1500,2087,79.931
medium_variant,1500,2088,79.296
medium_variant,1500,2089,78.66
medium_variant,1500,2090,78.027
medium_variant,1500,2091,77.462
medium_variant,1500,2092,76.888
medium_variant,1500,2093,76.311
medium_variant,1500,2094,75.732
medium_variant,1500,2095,75.157
