variant,region,year,childdependencyratio2569
estimates,925,1950,99.686
estimates,925,1951,98.322
estimates,925,1952,96.545
estimates,925,1953,94.985
estimates,925,1954,93.72
estimates,925,1955,92.613
estimates,925,1956,91.296
estimates,925,1957,90.381
estimates,925,1958,89.675
estimates,925,1959,89.06
estimates,925,1960,88.53
estimates,925,1961,88.009
estimates,925,1962,87.515
estimates,925,1963,87.111
estimates,925,1964,86.904
estimates,925,1965,86.913
estimates,925,1966,87.115
estimates,925,1967,87.452
estimates,925,1968,87.862
estimates,925,1969,88.233
estimates,925,1970,88.492
estimates,925,1971,88.412
estimates,925,1972,88.145
estimates,925,1973,87.736
estimates,925,1974,87.255
estimates,925,1975,86.748
estimates,925,1976,86.415
estimates,925,1977,85.982
estimates,925,1978,85.413
estimates,925,1979,84.648
estimates,925,1980,83.65
estimates,925,1981,82.463
estimates,925,1982,81.052
estimates,925,1983,79.502
estimates,925,1984,77.898
estimates,925,1985,76.286
estimates,925,1986,74.76
estimates,925,1987,73.239
estimates,925,1988,71.71
estimates,925,1989,70.158
estimates,925,1990,68.582
estimates,925,1991,67.089
estimates,925,1992,65.564
estimates,925,1993,64.032
estimates,925,1994,62.508
estimates,925,1995,61.001
estimates,925,1996,59.521
estimates,925,1997,58.03
estimates,925,1998,56.566
estimates,925,1999,55.17
estimates,925,2000,53.87
estimates,925,2001,52.712
estimates,925,2002,51.581
estimates,925,2003,50.494
estimates,925,2004,49.456
estimates,925,2005,48.48
estimates,925,2006,47.717
estimates,925,2007,47.015
estimates,925,2008,46.383
estimates,925,2009,45.819
estimates,925,2010,45.314
estimates,925,2011,45.087
estimates,925,2012,44.907
estimates,925,2013,44.774
estimates,925,2014,44.687
estimates,925,2015,44.64
medium_variant,925,2015,44.64
medium_variant,925,2016,44.487
medium_variant,925,2017,44.381
medium_variant,925,2018,44.299
medium_variant,925,2019,44.215
medium_variant,925,2020,44.121
medium_variant,925,2021,44.155
medium_variant,925,2022,44.16
medium_variant,925,2023,44.145
medium_variant,925,2024,44.132
medium_variant,925,2025,44.127
medium_variant,925,2026,44.186
medium_variant,925,2027,44.252
medium_variant,925,2028,44.313
medium_variant,925,2029,44.347
medium_variant,925,2030,44.343
medium_variant,925,2031,44.401
medium_variant,925,2032,44.413
medium_variant,925,2033,44.406
medium_variant,925,2034,44.426
medium_variant,925,2035,44.5
medium_variant,925,2036,44.712
medium_variant,925,2037,44.977
medium_variant,925,2038,45.283
medium_variant,925,2039,45.603
medium_variant,925,2040,45.918
medium_variant,925,2041,46.322
medium_variant,925,2042,46.721
medium_variant,925,2043,47.107
medium_variant,925,2044,47.473
medium_variant,925,2045,47.812
medium_variant,925,2046,48.206
medium_variant,925,2047,48.564
medium_variant,925,2048,48.881
medium_variant,925,2049,49.155
medium_variant,925,2050,49.388
medium_variant,925,2051,49.656
medium_variant,925,2052,49.883
medium_variant,925,2053,50.069
medium_variant,925,2054,50.216
medium_variant,925,2055,50.33
medium_variant,925,2056,50.497
medium_variant,925,2057,50.639
medium_variant,925,2058,50.75
medium_variant,925,2059,50.821
medium_variant,925,2060,50.851
medium_variant,925,2061,50.932
medium_variant,925,2062,50.977
medium_variant,925,2063,50.992
medium_variant,925,2064,50.988
medium_variant,925,2065,50.973
medium_variant,925,2066,51.03
medium_variant,925,2067,51.078
medium_variant,925,2068,51.123
medium_variant,925,2069,51.171
medium_variant,925,2070,51.229
medium_variant,925,2071,51.375
medium_variant,925,2072,51.533
medium_variant,925,2073,51.696
medium_variant,925,2074,51.849
medium_variant,925,2075,51.983
medium_variant,925,2076,52.172
medium_variant,925,2077,52.342
medium_variant,925,2078,52.494
medium_variant,925,2079,52.629
medium_variant,925,2080,52.749
medium_variant,925,2081,52.919
medium_variant,925,2082,53.074
medium_variant,925,2083,53.208
medium_variant,925,2084,53.318
medium_variant,925,2085,53.403
medium_variant,925,2086,53.522
medium_variant,925,2087,53.619
medium_variant,925,2088,53.692
medium_variant,925,2089,53.738
medium_variant,925,2090,53.76
medium_variant,925,2091,53.818
medium_variant,925,2092,53.856
medium_variant,925,2093,53.872
medium_variant,925,2094,53.869
medium_variant,925,2095,53.849
medium_variant,925,2096,53.869
medium_variant,925,2097,53.877
medium_variant,925,2098,53.874
medium_variant,925,2099,53.862
medium_variant,925,2100,53.845
high_variant,925,2015,40.486966287276
low_variant,925,2015,40.486966287276
constant_fertility,925,2015,40.486966287276
instant_replacement,925,2015,40.486966287276
zero_migration,925,2015,40.486966287276
constant_mortality,925,2015,40.486966287276
no_change,925,2015,40.486966287276
high_variant,925,2020,41.0844682593493
low_variant,925,2020,38.5874114854144
constant_fertility,925,2020,39.5274586581256
instant_replacement,925,2020,43.0497010205014
zero_migration,925,2020,39.7516274584515
constant_mortality,925,2020,39.8845316005036
no_change,925,2020,39.5758022300629
high_variant,925,2025,42.5181025460039
low_variant,925,2025,36.2129644686062
constant_fertility,925,2025,38.5679417482233
instant_replacement,925,2025,45.4600538264536
zero_migration,925,2025,39.2316188388188
constant_mortality,925,2025,39.4926029973446
no_change,925,2025,38.6927941779837
high_variant,925,2030,44.4492536956796
low_variant,925,2030,33.3922419588074
constant_fertility,925,2030,37.4602673953667
instant_replacement,925,2030,47.721914204692
zero_migration,925,2030,38.7068979354269
constant_mortality,925,2030,39.1419882532222
no_change,925,2030,37.673860709723
high_variant,925,2035,46.7562440728391
low_variant,925,2035,30.6455705943986
constant_fertility,925,2035,36.3816917168882
instant_replacement,925,2035,50.2384296253673
zero_migration,925,2035,38.3172335942205
constant_mortality,925,2035,39.0121114927369
no_change,925,2035,36.6784433059795
high_variant,925,2040,50.464804409344
low_variant,925,2040,28.6380839300605
constant_fertility,925,2040,36.090349149229
instant_replacement,925,2040,54.1506296627521
zero_migration,925,2040,38.9821455928673
constant_mortality,925,2040,39.9332001913654
no_change,925,2040,36.4669033581429
high_variant,925,2045,53.3774077570594
low_variant,925,2045,28.9669784820125
constant_fertility,925,2045,36.824294109433
instant_replacement,925,2045,53.7880035449542
zero_migration,925,2045,40.6021442543872
constant_mortality,925,2045,41.7335826918305
no_change,925,2045,37.2789838809896
high_variant,925,2050,55.7965284012991
low_variant,925,2050,30.1941309729715
constant_fertility,925,2050,37.7206910369732
instant_replacement,925,2050,54.8737526018564
zero_migration,925,2050,42.5171330764851
constant_mortality,925,2050,43.7128810706207
no_change,925,2050,38.2465705207661
high_variant,925,2055,57.3385832082466
low_variant,925,2055,31.2429351157294
constant_fertility,925,2055,38.0168301031931
instant_replacement,925,2055,56.3865387379427
zero_migration,925,2055,43.8606203449963
constant_mortality,925,2055,45.0444657176732
no_change,925,2055,38.6095692932144
high_variant,925,2060,58.6227515656843
low_variant,925,2060,31.3144209496305
constant_fertility,925,2060,37.6565077452849
instant_replacement,925,2060,57.5921078386216
zero_migration,925,2060,44.4590257816639
constant_mortality,925,2060,45.6456693145054
no_change,925,2060,38.3129815524792
high_variant,925,2065,59.6732081356091
low_variant,925,2065,30.855019410343
constant_fertility,925,2065,37.0066933740926
instant_replacement,925,2065,58.1749202101074
zero_migration,925,2065,44.6012368701238
constant_mortality,925,2065,45.8589576900245
no_change,925,2065,37.7207727878397
high_variant,925,2070,60.3400786984208
low_variant,925,2070,30.3208592006136
constant_fertility,925,2070,36.3676081978033
instant_replacement,925,2070,57.9263891325724
zero_migration,925,2070,44.5247358183014
constant_mortality,925,2070,45.9305590648767
no_change,925,2070,37.1379565090063
high_variant,925,2075,60.8422142924453
low_variant,925,2075,30.449369965094
constant_fertility,925,2075,36.2210686526878
instant_replacement,925,2075,57.0941501251514
zero_migration,925,2075,44.8681030848661
constant_mortality,925,2075,46.3864345665428
no_change,925,2075,37.0492999752676
high_variant,925,2080,61.1556103489154
low_variant,925,2080,31.6030798947929
constant_fertility,925,2080,36.6293277242759
instant_replacement,925,2080,56.0197204614138
zero_migration,925,2080,45.8164375445054
constant_mortality,925,2080,47.323346319081
no_change,925,2080,37.5075164752579
high_variant,925,2085,60.920334141305
low_variant,925,2085,33.2423509601411
constant_fertility,925,2085,37.0220238740262
instant_replacement,925,2085,54.9655581254898
zero_migration,925,2085,46.671241985525
constant_mortality,925,2085,48.1247686514665
no_change,925,2085,37.9423413344714
high_variant,925,2090,61.2460996235689
low_variant,925,2090,34.0523761571226
constant_fertility,925,2090,37.0660536201825
