variant,region,year,childdependencyratio2569
estimates,934,1950,139.067
estimates,934,1951,141.082
estimates,934,1952,143.333
estimates,934,1953,145.103
estimates,934,1954,146.145
estimates,934,1955,146.624
estimates,934,1956,148.561
estimates,934,1957,149.469
estimates,934,1958,149.964
estimates,934,1959,150.567
estimates,934,1960,151.466
estimates,934,1961,152.308
estimates,934,1962,153.739
estimates,934,1963,155.473
estimates,934,1964,157.128
estimates,934,1965,158.594
estimates,934,1966,161.039
estimates,934,1967,163.101
estimates,934,1968,164.834
estimates,934,1969,166.332
estimates,934,1970,167.577
estimates,934,1971,169.076
estimates,934,1972,170.07
estimates,934,1973,170.508
estimates,934,1974,170.232
estimates,934,1975,169.173
estimates,934,1976,167.703
estimates,934,1977,165.488
estimates,934,1978,162.827
estimates,934,1979,160.142
estimates,934,1980,157.688
estimates,934,1981,155.572
estimates,934,1982,153.762
estimates,934,1983,152.06
estimates,934,1984,150.214
estimates,934,1985,148.137
estimates,934,1986,146.545
estimates,934,1987,144.715
estimates,934,1988,142.67
estimates,934,1989,140.382
estimates,934,1990,137.823
estimates,934,1991,135.609
estimates,934,1992,132.864
estimates,934,1993,129.854
estimates,934,1994,126.887
estimates,934,1995,124.107
estimates,934,1996,121.172
estimates,934,1997,118.532
estimates,934,1998,116.097
estimates,934,1999,113.751
estimates,934,2000,111.477
estimates,934,2001,109.626
estimates,934,2002,107.878
estimates,934,2003,106.162
estimates,934,2004,104.412
estimates,934,2005,102.597
estimates,934,2006,100.91
estimates,934,2007,99.091
estimates,934,2008,97.172
estimates,934,2009,95.183
estimates,934,2010,93.158
estimates,934,2011,91.237
estimates,934,2012,89.279
estimates,934,2013,87.368
estimates,934,2014,85.597
estimates,934,2015,84.016
medium_variant,934,2015,84.016
medium_variant,934,2016,82.755
medium_variant,934,2017,81.609
medium_variant,934,2018,80.571
medium_variant,934,2019,79.63
medium_variant,934,2020,78.77
medium_variant,934,2021,78.012
medium_variant,934,2022,77.345
medium_variant,934,2023,76.741
medium_variant,934,2024,76.165
medium_variant,934,2025,75.598
medium_variant,934,2026,75.122
medium_variant,934,2027,74.653
medium_variant,934,2028,74.182
medium_variant,934,2029,73.712
medium_variant,934,2030,73.245
medium_variant,934,2031,72.878
medium_variant,934,2032,72.493
medium_variant,934,2033,72.083
medium_variant,934,2034,71.637
medium_variant,934,2035,71.149
medium_variant,934,2036,70.703
medium_variant,934,2037,70.203
medium_variant,934,2038,69.668
medium_variant,934,2039,69.117
medium_variant,934,2040,68.565
medium_variant,934,2041,68.077
medium_variant,934,2042,67.58
medium_variant,934,2043,67.095
medium_variant,934,2044,66.642
medium_variant,934,2045,66.236
medium_variant,934,2046,65.934
medium_variant,934,2047,65.664
medium_variant,934,2048,65.432
medium_variant,934,2049,65.245
medium_variant,934,2050,65.103
medium_variant,934,2051,65.059
medium_variant,934,2052,65.05
medium_variant,934,2053,65.055
medium_variant,934,2054,65.044
medium_variant,934,2055,64.996
medium_variant,934,2056,64.966
medium_variant,934,2057,64.89
medium_variant,934,2058,64.771
medium_variant,934,2059,64.615
medium_variant,934,2060,64.426
medium_variant,934,2061,64.252
medium_variant,934,2062,64.04
medium_variant,934,2063,63.796
medium_variant,934,2064,63.535
medium_variant,934,2065,63.264
medium_variant,934,2066,63.042
medium_variant,934,2067,62.806
medium_variant,934,2068,62.562
medium_variant,934,2069,62.318
medium_variant,934,2070,62.08
medium_variant,934,2071,61.898
medium_variant,934,2072,61.713
medium_variant,934,2073,61.535
medium_variant,934,2074,61.369
medium_variant,934,2075,61.221
medium_variant,934,2076,61.132
medium_variant,934,2077,61.053
medium_variant,934,2078,60.981
medium_variant,934,2079,60.913
medium_variant,934,2080,60.845
medium_variant,934,2081,60.818
medium_variant,934,2082,60.783
medium_variant,934,2083,60.741
medium_variant,934,2084,60.687
medium_variant,934,2085,60.62
medium_variant,934,2086,60.578
medium_variant,934,2087,60.517
medium_variant,934,2088,60.439
medium_variant,934,2089,60.346
medium_variant,934,2090,60.241
medium_variant,934,2091,60.16
medium_variant,934,2092,60.06
medium_variant,934,2093,59.947
medium_variant,934,2094,59.824
medium_variant,934,2095,59.695
medium_variant,934,2096,59.596
medium_variant,934,2097,59.486
medium_variant,934,2098,59.369
medium_variant,934,2099,59.25
medium_variant,934,2100,59.13
high_variant,934,2015,79.8954852122009
low_variant,934,2015,79.8954852122009
constant_fertility,934,2015,79.8954852122009
instant_replacement,934,2015,79.8954852122009
zero_migration,934,2015,79.8954852122009
constant_mortality,934,2015,79.8954852122009
no_change,934,2015,79.8954852122009
high_variant,934,2020,75.7067399916783
low_variant,934,2020,72.3352316440422
constant_fertility,934,2020,74.6883926386003
instant_replacement,934,2020,73.41245757742
zero_migration,934,2020,74.04975045113
constant_mortality,934,2020,74.0205025694989
no_change,934,2020,74.6840550767126
high_variant,934,2025,74.9126489246658
low_variant,934,2025,66.6723239849147
constant_fertility,934,2025,72.7015198138269
instant_replacement,934,2025,69.8084506513274
zero_migration,934,2025,70.8343369149702
constant_mortality,934,2025,70.7724540779168
no_change,934,2025,72.6640911141861
high_variant,934,2030,74.8966022426193
low_variant,934,2030,61.0034035496897
constant_fertility,934,2030,71.5960169120774
instant_replacement,934,2030,66.7757331087339
zero_migration,934,2030,67.9933151310126
constant_mortality,934,2030,67.8978076112413
no_change,934,2030,71.5016738968896
high_variant,934,2035,75.0618126632215
low_variant,934,2035,55.6992845708205
constant_fertility,934,2035,71.2711211044663
instant_replacement,934,2035,64.116532430442
zero_migration,934,2035,65.4215020149277
constant_mortality,934,2035,65.2529512037337
no_change,934,2035,71.0713469532783
high_variant,934,2040,75.5224420218015
low_variant,934,2040,50.3233791043971
constant_fertility,934,2040,71.6375301969152
instant_replacement,934,2040,61.5447269205187
zero_migration,934,2040,62.928486576773
constant_mortality,934,2040,62.6047895232766
no_change,934,2040,71.2542289049227
high_variant,934,2045,74.6342495296016
low_variant,934,2045,47.1227993537566
constant_fertility,934,2045,72.3212906490553
instant_replacement,934,2045,60.1741154977857
zero_migration,934,2045,60.9239573951267
constant_mortality,934,2045,60.4834233295993
no_change,934,2045,71.7754199664325
high_variant,934,2050,73.7195605429523
low_variant,934,2050,45.0796430688568
constant_fertility,934,2050,73.517062762902
instant_replacement,934,2050,59.2362395733309
zero_migration,934,2050,59.4233517200861
constant_mortality,934,2050,58.9488336134369
no_change,934,2050,72.8324750829821
high_variant,934,2055,73.3847652649792
low_variant,934,2055,43.9242304927119
constant_fertility,934,2055,75.6643361546012
instant_replacement,934,2055,58.9236367589522
zero_migration,934,2055,58.5738759594766
constant_mortality,934,2055,58.0992559680078
no_change,934,2055,74.801000121106
high_variant,934,2060,74.0019774148201
low_variant,934,2060,42.8701055088067
constant_fertility,934,2060,78.7343068341606
instant_replacement,934,2060,59.059793523057
zero_migration,934,2060,58.1987550860846
constant_mortality,934,2060,57.6840364129865
no_change,934,2060,77.5665565962054
high_variant,934,2065,74.0195827350583
low_variant,934,2065,41.4962999553337
constant_fertility,934,2065,81.4846065866558
instant_replacement,934,2065,58.8065001687596
zero_migration,934,2065,57.4178197133588
constant_mortality,934,2065,56.8583802182916
no_change,934,2065,79.9449143382155
high_variant,934,2070,73.1027751525635
low_variant,934,2070,40.1188763904577
constant_fertility,934,2070,83.8047581877238
instant_replacement,934,2070,58.212064239473
zero_migration,934,2070,56.2799789683765
constant_mortality,934,2070,55.7010883832994
no_change,934,2070,81.8665161583095
high_variant,934,2075,71.8142643706122
low_variant,934,2075,39.2402104851966
constant_fertility,934,2075,86.2510426171469
