country,variant,freq,year,crudedeathrateper1000population
850,estimates,5yearly,1950,11.453
850,estimates,5yearly,1955,10.169
850,estimates,5yearly,1960,8.488
850,estimates,5yearly,1965,7.175
850,estimates,5yearly,1970,5.746
850,estimates,5yearly,1975,5.124
850,estimates,5yearly,1980,5.322
850,estimates,5yearly,1985,5.394
850,estimates,5yearly,1990,5.507
850,estimates,5yearly,1995,5.78
850,estimates,5yearly,2000,6.407
850,estimates,5yearly,2005,7.213
850,estimates,5yearly,2010,7.66
850,constant_fertility,5yearly,2015,8.618
850,constant_mortality,5yearly,2015,9.258
850,high_variant,5yearly,2015,8.608
850,instant_replacement,5yearly,2015,8.634
850,low_variant,5yearly,2015,8.646
850,medium_variant,5yearly,2015,8.626
850,momentum,5yearly,2015,9.162
850,no_change,5yearly,2015,9.251
850,zero_migration,5yearly,2015,8.53
850,constant_fertility,5yearly,2020,9.66
850,constant_mortality,5yearly,2020,10.99
850,high_variant,5yearly,2020,9.606
850,instant_replacement,5yearly,2020,9.734
850,low_variant,5yearly,2020,9.815
850,medium_variant,5yearly,2020,9.707
850,momentum,5yearly,2020,10.664
850,no_change,5yearly,2020,10.936
850,zero_migration,5yearly,2020,9.395
850,constant_fertility,5yearly,2025,10.744
850,constant_mortality,5yearly,2025,12.793
850,high_variant,5yearly,2025,10.624
850,instant_replacement,5yearly,2025,10.899
850,low_variant,5yearly,2025,11.141
850,medium_variant,5yearly,2025,10.878
850,momentum,5yearly,2025,12.111
850,no_change,5yearly,2025,12.64
850,zero_migration,5yearly,2025,10.281
850,constant_fertility,5yearly,2030,11.684
850,constant_mortality,5yearly,2030,14.337
850,high_variant,5yearly,2030,11.493
850,instant_replacement,5yearly,2030,11.932
850,low_variant,5yearly,2030,12.43
850,medium_variant,5yearly,2030,11.942
850,momentum,5yearly,2030,13.167
850,no_change,5yearly,2030,14.026
850,zero_migration,5yearly,2030,10.988
850,constant_fertility,5yearly,2035,12.33
850,constant_mortality,5yearly,2035,15.415
850,high_variant,5yearly,2035,12.076
850,instant_replacement,5yearly,2035,12.691
850,low_variant,5yearly,2035,13.507
850,medium_variant,5yearly,2035,12.753
850,momentum,5yearly,2035,13.711
850,no_change,5yearly,2035,14.894
850,zero_migration,5yearly,2035,11.416
