country,variant,freq,year,crudedeathrateper1000population
531,estimates,5yearly,1950,11.121
531,estimates,5yearly,1955,9.289
531,estimates,5yearly,1960,8.0
531,estimates,5yearly,1965,6.847
531,estimates,5yearly,1970,6.389
531,estimates,5yearly,1975,5.975
531,estimates,5yearly,1980,5.777
531,estimates,5yearly,1985,6.014
531,estimates,5yearly,1990,6.597
531,estimates,5yearly,1995,7.487
531,estimates,5yearly,2000,8.203
531,estimates,5yearly,2005,8.198
531,estimates,5yearly,2010,8.174
531,constant_fertility,5yearly,2015,8.84
531,constant_mortality,5yearly,2015,9.353
531,high_variant,5yearly,2015,8.826
531,instant_replacement,5yearly,2015,8.84
531,low_variant,5yearly,2015,8.862
531,medium_variant,5yearly,2015,8.843
531,momentum,5yearly,2015,9.424
531,no_change,5yearly,2015,9.35
531,zero_migration,5yearly,2015,8.917
531,constant_fertility,5yearly,2020,9.383
531,constant_mortality,5yearly,2020,10.389
531,high_variant,5yearly,2020,9.301
531,instant_replacement,5yearly,2020,9.375
531,low_variant,5yearly,2020,9.506
531,medium_variant,5yearly,2020,9.403
531,momentum,5yearly,2020,10.57
531,no_change,5yearly,2020,10.367
531,zero_migration,5yearly,2020,9.598
531,constant_fertility,5yearly,2025,9.936
531,constant_mortality,5yearly,2025,11.422
531,high_variant,5yearly,2025,9.751
531,instant_replacement,5yearly,2025,9.922
531,low_variant,5yearly,2025,10.226
531,medium_variant,5yearly,2025,9.982
531,momentum,5yearly,2025,11.711
531,no_change,5yearly,2025,11.368
531,zero_migration,5yearly,2025,10.306
531,constant_fertility,5yearly,2030,10.456
531,constant_mortality,5yearly,2030,12.411
531,high_variant,5yearly,2030,10.157
531,instant_replacement,5yearly,2030,10.434
531,low_variant,5yearly,2030,10.956
531,medium_variant,5yearly,2030,10.541
531,momentum,5yearly,2030,12.801
531,no_change,5yearly,2030,12.312
531,zero_migration,5yearly,2030,11.002
531,constant_fertility,5yearly,2035,10.921
531,constant_mortality,5yearly,2035,13.269
531,high_variant,5yearly,2035,10.507
531,instant_replacement,5yearly,2035,10.89
531,low_variant,5yearly,2035,11.659
531,medium_variant,5yearly,2035,11.052
531,momentum,5yearly,2035,13.735
531,no_change,5yearly,2035,13.112
531,zero_migration,5yearly,2035,11.649
531,constant_fertility,5yearly,2040,11.252
531,constant_mortality,5yearly,2040,13.894
531,high_variant,5yearly,2040,10.722
531,instant_replacement,5yearly,2040,11.216
531,low_variant,5yearly,2040,12.257
531,medium_variant,5yearly,2040,11.442
531,momentum,5yearly,2040,14.383
531,no_change,5yearly,2040,13.667
531,zero_migration,5yearly,2040,12.168
531,constant_fertility,5yearly,2045,11.408
531,constant_mortality,5yearly,2045,14.192
531,high_variant,5yearly,2045,10.744
531,instant_replacement,5yearly,2045,11.363
531,low_variant,5yearly,2045,12.715
531,medium_variant,5yearly,2045,11.668
531,momentum,5yearly,2045,14.633
531,no_change,5yearly,2045,13.879
531,zero_migration,5yearly,2045,12.502
531,constant_fertility,5yearly,2050,11.361
531,constant_mortality,5yearly,2050,14.148
531,high_variant,5yearly,2050,10.555
531,instant_replacement,5yearly,2050,11.309
531,low_variant,5yearly,2050,13.0
531,medium_variant,5yearly,2050,11.691
531,momentum,5yearly,2050,14.449
531,no_change,5yearly,2050,13.752
531,zero_migration,5yearly,2050,12.587
531,constant_fertility,5yearly,2055,11.088
531,constant_mortality,5yearly,2055,13.897
531,high_variant,5yearly,2055,10.15
531,instant_replacement,5yearly,2055,11.024
531,low_variant,5yearly,2055,13.069
531,medium_variant,5yearly,2055,11.491
531,momentum,5yearly,2055,13.936
531,no_change,5yearly,2055,13.409
531,zero_migration,5yearly,2055,12.356
531,constant_fertility,5yearly,2060,10.684
531,constant_mortality,5yearly,2060,13.621
531,high_variant,5yearly,2060,9.627
531,instant_replacement,5yearly,2060,10.608
531,low_variant,5yearly,2060,12.992
531,medium_variant,5yearly,2060,11.153
531,momentum,5yearly,2060,13.317
531,no_change,5yearly,2060,13.039
531,zero_migration,5yearly,2060,11.9
531,constant_fertility,5yearly,2065,10.268
531,constant_mortality,5yearly,2065,13.522
531,high_variant,5yearly,2065,9.118
531,instant_replacement,5yearly,2065,10.188
531,low_variant,5yearly,2065,12.905
531,medium_variant,5yearly,2065,10.808
531,momentum,5yearly,2065,12.834
531,no_change,5yearly,2065,12.837
531,zero_migration,5yearly,2065,11.349
531,constant_fertility,5yearly,2070,10.059
531,constant_mortality,5yearly,2070,13.664
531,high_variant,5yearly,2070,8.799
531,instant_replacement,5yearly,2070,9.972
531,low_variant,5yearly,2070,13.078
531,medium_variant,5yearly,2070,10.687
531,momentum,5yearly,2070,12.617
531,no_change,5yearly,2070,12.863
531,zero_migration,5yearly,2070,10.995
531,constant_fertility,5yearly,2075,10.032
531,constant_mortality,5yearly,2075,13.958
531,high_variant,5yearly,2075,8.646
531,instant_replacement,5yearly,2075,9.941
531,low_variant,5yearly,2075,13.52
531,medium_variant,5yearly,2075,10.76
531,momentum,5yearly,2075,12.628
531,no_change,5yearly,2075,13.015
531,zero_migration,5yearly,2075,10.87
531,constant_fertility,5yearly,2080,10.166
531,constant_mortality,5yearly,2080,14.259
531,high_variant,5yearly,2080,8.626
531,instant_replacement,5yearly,2080,10.06
531,low_variant,5yearly,2080,14.217
531,medium_variant,5yearly,2080,11.013
531,momentum,5yearly,2080,12.746
531,no_change,5yearly,2080,13.176
531,zero_migration,5yearly,2080,11.016
531,constant_fertility,5yearly,2085,10.274
531,constant_mortality,5yearly,2085,14.471
531,high_variant,5yearly,2085,8.584
531,instant_replacement,5yearly,2085,10.159
531,low_variant,5yearly,2085,14.936
531,medium_variant,5yearly,2085,11.24
531,momentum,5yearly,2085,12.846
531,no_change,5yearly,2085,13.255
531,zero_migration,5yearly,2085,11.245
531,constant_fertility,5yearly,2090,10.314
531,constant_mortality,5yearly,2090,14.592
531,high_variant,5yearly,2090,8.5
531,instant_replacement,5yearly,2090,10.189
531,low_variant,5yearly,2090,15.566
531,medium_variant,5yearly,2090,11.402
531,momentum,5yearly,2090,12.889
531,no_change,5yearly,2090,13.263
531,zero_migration,5yearly,2090,11.49
531,constant_fertility,5yearly,2095,10.236
531,constant_mortality,5yearly,2095,14.686
531,high_variant,5yearly,2095,8.357
531,instant_replacement,5yearly,2095,10.109
531,low_variant,5yearly,2095,15.987
531,medium_variant,5yearly,2095,11.43
531,momentum,5yearly,2095,12.887
531,no_change,5yearly,2095,13.267
531,zero_migration,5yearly,2095,11.632
531,constant_fertility,5yearly,Regi,Curaçao
531,constant_mortality,5yearly,Regi,Curaçao
531,estimates,5yearly,Regi,Curaçao
531,high_variant,5yearly,Regi,Curaçao
531,instant_replacement,5yearly,Regi,Curaçao
531,low_variant,5yearly,Regi,Curaçao
531,medium_variant,5yearly,Regi,Curaçao
531,momentum,5yearly,Regi,Curaçao
531,no_change,5yearly,Regi,Curaçao
531,zero_migration,5yearly,Regi,Curaçao
