country,variant,freq,year,crudedeathrateper1000population
226,estimates,5yearly,1950,30.773
226,estimates,5yearly,1955,29.007
226,estimates,5yearly,1960,26.959
226,estimates,5yearly,1965,25.279
226,estimates,5yearly,1970,26.108
226,estimates,5yearly,1975,23.522
226,estimates,5yearly,1980,18.471
226,estimates,5yearly,1985,18.391
226,estimates,5yearly,1990,16.652
226,estimates,5yearly,1995,14.782
226,estimates,5yearly,2000,13.289
226,estimates,5yearly,2005,12.052
226,estimates,5yearly,2010,10.741
226,constant_fertility,5yearly,2015,10.123
226,constant_mortality,5yearly,2015,10.591
226,high_variant,5yearly,2015,10.069
226,instant_replacement,5yearly,2015,9.135
226,low_variant,5yearly,2015,9.88
226,medium_variant,5yearly,2015,9.975
226,momentum,5yearly,2015,9.857
226,no_change,5yearly,2015,10.77
226,zero_migration,5yearly,2015,10.188
226,constant_fertility,5yearly,2020,9.066
226,constant_mortality,5yearly,2020,10.384
226,high_variant,5yearly,2020,8.959
226,instant_replacement,5yearly,2020,8.436
226,low_variant,5yearly,2020,8.742
226,medium_variant,5yearly,2020,8.852
226,momentum,5yearly,2020,10.2
226,no_change,5yearly,2020,10.705
226,zero_migration,5yearly,2020,9.294
226,constant_fertility,5yearly,2025,7.803
226,constant_mortality,5yearly,2025,10.196
226,high_variant,5yearly,2025,7.677
226,instant_replacement,5yearly,2025,7.639
226,low_variant,5yearly,2025,7.521
226,medium_variant,5yearly,2025,7.601
226,momentum,5yearly,2025,10.886
226,no_change,5yearly,2025,10.586
226,zero_migration,5yearly,2025,8.332
226,constant_fertility,5yearly,2030,6.773
226,constant_mortality,5yearly,2030,10.167
226,high_variant,5yearly,2030,6.655
226,instant_replacement,5yearly,2030,6.982
226,low_variant,5yearly,2030,6.641
226,medium_variant,5yearly,2030,6.647
226,momentum,5yearly,2030,11.603
226,no_change,5yearly,2030,10.557
226,zero_migration,5yearly,2030,7.594
226,constant_fertility,5yearly,2035,6.003
226,constant_mortality,5yearly,2035,10.257
226,high_variant,5yearly,2035,5.941
226,instant_replacement,5yearly,2035,6.485
226,low_variant,5yearly,2035,6.05
226,medium_variant,5yearly,2035,5.99
226,momentum,5yearly,2035,12.263
226,no_change,5yearly,2035,10.597
226,zero_migration,5yearly,2035,7.124
226,constant_fertility,5yearly,2040,5.433
226,constant_mortality,5yearly,2040,10.444
226,high_variant,5yearly,2040,5.464
226,instant_replacement,5yearly,2040,6.197
226,low_variant,5yearly,2040,5.688
226,medium_variant,5yearly,2040,5.565
226,momentum,5yearly,2040,12.988
226,no_change,5yearly,2040,10.684
226,zero_migration,5yearly,2040,6.873
226,constant_fertility,5yearly,2045,4.971
226,constant_mortality,5yearly,2045,10.751
226,high_variant,5yearly,2045,5.134
226,instant_replacement,5yearly,2045,6.125
226,low_variant,5yearly,2045,5.504
226,medium_variant,5yearly,2045,5.301
226,momentum,5yearly,2045,13.856
226,no_change,5yearly,2045,10.823
226,zero_migration,5yearly,2045,6.759
226,constant_fertility,5yearly,2050,4.631
226,constant_mortality,5yearly,2050,11.193
226,high_variant,5yearly,2050,4.975
226,instant_replacement,5yearly,2050,6.317
226,low_variant,5yearly,2050,5.546
226,medium_variant,5yearly,2050,5.232
226,momentum,5yearly,2050,14.842
226,no_change,5yearly,2050,11.006
226,zero_migration,5yearly,2050,6.798
226,constant_fertility,5yearly,2055,4.457
226,constant_mortality,5yearly,2055,11.783
226,high_variant,5yearly,2055,5.009
226,instant_replacement,5yearly,2055,6.748
226,low_variant,5yearly,2055,5.823
226,medium_variant,5yearly,2055,5.375
226,momentum,5yearly,2055,15.829
226,no_change,5yearly,2055,11.225
226,zero_migration,5yearly,2055,6.949
226,constant_fertility,5yearly,2060,4.351
226,constant_mortality,5yearly,2060,12.516
226,high_variant,5yearly,2060,5.163
226,instant_replacement,5yearly,2060,7.361
226,low_variant,5yearly,2060,6.283
226,medium_variant,5yearly,2060,5.663
226,momentum,5yearly,2060,16.641
226,no_change,5yearly,2060,11.462
226,zero_migration,5yearly,2060,7.098
226,constant_fertility,5yearly,2065,4.255
226,constant_mortality,5yearly,2065,13.332
226,high_variant,5yearly,2065,5.385
226,instant_replacement,5yearly,2065,8.089
226,low_variant,5yearly,2065,6.879
226,medium_variant,5yearly,2065,6.045
226,momentum,5yearly,2065,17.118
226,no_change,5yearly,2065,11.666
226,zero_migration,5yearly,2065,7.147
226,constant_fertility,5yearly,2070,4.133
226,constant_mortality,5yearly,2070,14.128
226,high_variant,5yearly,2070,5.622
226,instant_replacement,5yearly,2070,8.865
226,low_variant,5yearly,2070,7.552
226,medium_variant,5yearly,2070,6.466
226,momentum,5yearly,2070,17.321
226,no_change,5yearly,2070,11.782
226,zero_migration,5yearly,2070,7.093
226,constant_fertility,5yearly,2075,3.986
226,constant_mortality,5yearly,2075,14.832
226,high_variant,5yearly,2075,5.852
226,instant_replacement,5yearly,2075,9.623
226,low_variant,5yearly,2075,8.263
226,medium_variant,5yearly,2075,6.894
226,momentum,5yearly,2075,17.469
226,no_change,5yearly,2075,11.795
226,zero_migration,5yearly,2075,7.047
226,constant_fertility,5yearly,2080,3.823
226,constant_mortality,5yearly,2080,15.438
226,high_variant,5yearly,2080,6.041
226,instant_replacement,5yearly,2080,10.217
226,low_variant,5yearly,2080,8.933
226,medium_variant,5yearly,2080,7.274
226,momentum,5yearly,2080,17.698
226,no_change,5yearly,2080,11.739
226,zero_migration,5yearly,2080,7.114
226,constant_fertility,5yearly,2085,3.63
226,constant_mortality,5yearly,2085,15.996
226,high_variant,5yearly,2085,6.176
226,instant_replacement,5yearly,2085,10.591
226,low_variant,5yearly,2085,9.538
226,medium_variant,5yearly,2085,7.59
226,momentum,5yearly,2085,17.928
226,no_change,5yearly,2085,11.664
226,zero_migration,5yearly,2085,7.352
226,constant_fertility,5yearly,2090,3.434
226,constant_mortality,5yearly,2090,16.549
226,high_variant,5yearly,2090,6.294
226,instant_replacement,5yearly,2090,10.737
226,low_variant,5yearly,2090,10.108
226,medium_variant,5yearly,2090,7.878
226,momentum,5yearly,2090,17.949
226,no_change,5yearly,2090,11.605
226,zero_migration,5yearly,2090,7.75
226,constant_fertility,5yearly,2095,3.258
226,constant_mortality,5yearly,2095,17.11
226,high_variant,5yearly,2095,6.429
226,instant_replacement,5yearly,2095,10.662
226,low_variant,5yearly,2095,10.674
226,medium_variant,5yearly,2095,8.173
226,momentum,5yearly,2095,17.705
226,no_change,5yearly,2095,11.573
226,zero_migration,5yearly,2095,8.22
