country,variant,freq,year,crudedeathrateper1000population
51,estimates,5yearly,1950,11.81
51,estimates,5yearly,1955,10.545
51,estimates,5yearly,1960,8.652
51,estimates,5yearly,1965,6.745
51,estimates,5yearly,1970,5.993
51,estimates,5yearly,1975,6.247
51,estimates,5yearly,1980,6.487
51,estimates,5yearly,1985,7.932
51,estimates,5yearly,1990,8.779
51,estimates,5yearly,1995,8.636
51,estimates,5yearly,2000,8.675
51,estimates,5yearly,2005,9.662
51,estimates,5yearly,2010,9.705
51,constant_fertility,5yearly,2015,9.685
51,constant_mortality,5yearly,2015,10.218
51,high_variant,5yearly,2015,9.664
51,instant_replacement,5yearly,2015,9.635
51,low_variant,5yearly,2015,9.711
51,medium_variant,5yearly,2015,9.687
51,momentum,5yearly,2015,10.125
51,no_change,5yearly,2015,10.216
51,zero_migration,5yearly,2015,9.645
51,constant_fertility,5yearly,2020,9.777
51,constant_mortality,5yearly,2020,10.747
51,high_variant,5yearly,2020,9.655
51,instant_replacement,5yearly,2020,9.527
51,low_variant,5yearly,2020,9.919
51,medium_variant,5yearly,2020,9.784
51,momentum,5yearly,2020,10.362
51,no_change,5yearly,2020,10.738
51,zero_migration,5yearly,2020,9.678
51,constant_fertility,5yearly,2025,10.093
51,constant_mortality,5yearly,2025,11.494
51,high_variant,5yearly,2025,9.82
51,instant_replacement,5yearly,2025,9.646
51,low_variant,5yearly,2025,10.393
51,medium_variant,5yearly,2025,10.097
51,momentum,5yearly,2025,10.8
51,no_change,5yearly,2025,11.488
51,zero_migration,5yearly,2025,9.919
51,constant_fertility,5yearly,2030,10.614
51,constant_mortality,5yearly,2030,12.521
51,high_variant,5yearly,2030,10.179
51,instant_replacement,5yearly,2030,9.987
51,low_variant,5yearly,2030,11.123
51,medium_variant,5yearly,2030,10.629
51,momentum,5yearly,2030,11.487
51,no_change,5yearly,2030,12.507
51,zero_migration,5yearly,2030,10.366
51,constant_fertility,5yearly,2035,11.252
51,constant_mortality,5yearly,2035,13.65
51,high_variant,5yearly,2035,10.647
51,instant_replacement,5yearly,2035,10.438
51,low_variant,5yearly,2035,12.017
51,medium_variant,5yearly,2035,11.291
51,momentum,5yearly,2035,12.232
51,no_change,5yearly,2035,13.606
51,zero_migration,5yearly,2035,10.929
51,constant_fertility,5yearly,2040,11.896
51,constant_mortality,5yearly,2040,14.635
51,high_variant,5yearly,2040,11.071
51,instant_replacement,5yearly,2040,10.837
51,low_variant,5yearly,2040,12.954
51,medium_variant,5yearly,2040,11.945
51,momentum,5yearly,2040,12.783
51,no_change,5yearly,2040,14.573
51,zero_migration,5yearly,2040,11.477
51,constant_fertility,5yearly,2045,12.47
51,constant_mortality,5yearly,2045,15.442
