country,variant,freq,year,crudedeathrateper1000population
120,estimates,5yearly,1950,24.698
120,estimates,5yearly,1955,23.138
120,estimates,5yearly,1960,21.616
120,estimates,5yearly,1965,20.176
120,estimates,5yearly,1970,18.387
120,estimates,5yearly,1975,16.592
120,estimates,5yearly,1980,15.301
120,estimates,5yearly,1985,14.623
120,estimates,5yearly,1990,15.119
120,estimates,5yearly,1995,15.793
120,estimates,5yearly,2000,14.107
120,estimates,5yearly,2005,12.328
120,estimates,5yearly,2010,11.053
120,constant_fertility,5yearly,2015,9.81
120,constant_mortality,5yearly,2015,10.919
120,high_variant,5yearly,2015,9.763
120,instant_replacement,5yearly,2015,8.812
120,low_variant,5yearly,2015,9.576
120,medium_variant,5yearly,2015,9.67
120,momentum,5yearly,2015,9.928
120,no_change,5yearly,2015,11.086
120,zero_migration,5yearly,2015,9.67
120,constant_fertility,5yearly,2020,8.715
120,constant_mortality,5yearly,2020,10.845
120,high_variant,5yearly,2020,8.63
120,instant_replacement,5yearly,2020,8.125
120,low_variant,5yearly,2020,8.431
120,medium_variant,5yearly,2020,8.532
120,momentum,5yearly,2020,10.229
120,no_change,5yearly,2020,11.116
120,zero_migration,5yearly,2020,8.532
120,constant_fertility,5yearly,2025,7.806
120,constant_mortality,5yearly,2025,10.852
120,high_variant,5yearly,2025,7.721
120,instant_replacement,5yearly,2025,7.814
120,low_variant,5yearly,2025,7.618
120,medium_variant,5yearly,2025,7.671
120,momentum,5yearly,2025,10.853
120,no_change,5yearly,2025,11.137
120,zero_migration,5yearly,2025,7.671
120,constant_fertility,5yearly,2030,7.02
120,constant_mortality,5yearly,2030,10.939
120,high_variant,5yearly,2030,6.959
120,instant_replacement,5yearly,2030,7.54
120,low_variant,5yearly,2030,7.03
120,medium_variant,5yearly,2030,6.992
120,momentum,5yearly,2030,11.46
120,no_change,5yearly,2030,11.162
120,zero_migration,5yearly,2030,6.993
120,constant_fertility,5yearly,2035,6.402
120,constant_mortality,5yearly,2035,11.098
120,high_variant,5yearly,2035,6.403
120,instant_replacement,5yearly,2035,7.298
120,low_variant,5yearly,2035,6.616
120,medium_variant,5yearly,2035,6.502
120,momentum,5yearly,2035,11.962
120,no_change,5yearly,2035,11.213
120,zero_migration,5yearly,2035,6.502
120,constant_fertility,5yearly,2040,5.93
120,constant_mortality,5yearly,2040,11.331
120,high_variant,5yearly,2040,6.025
120,instant_replacement,5yearly,2040,7.195
120,low_variant,5yearly,2040,6.363
120,medium_variant,5yearly,2040,6.18
120,momentum,5yearly,2040,12.46
120,no_change,5yearly,2040,11.295
120,zero_migration,5yearly,2040,6.18
120,constant_fertility,5yearly,2045,5.533
120,constant_mortality,5yearly,2045,11.63
120,high_variant,5yearly,2045,5.752
120,instant_replacement,5yearly,2045,7.268
120,low_variant,5yearly,2045,6.237
120,medium_variant,5yearly,2045,5.972
120,momentum,5yearly,2045,13.037
120,no_change,5yearly,2045,11.393
120,zero_migration,5yearly,2045,5.972
120,constant_fertility,5yearly,2050,5.15
120,constant_mortality,5yearly,2050,11.985
120,high_variant,5yearly,2050,5.528
120,instant_replacement,5yearly,2050,7.486
120,low_variant,5yearly,2050,6.201
120,medium_variant,5yearly,2050,5.832
120,momentum,5yearly,2050,13.666
120,no_change,5yearly,2050,11.494
120,zero_migration,5yearly,2050,5.832
120,constant_fertility,5yearly,2055,4.87
120,constant_mortality,5yearly,2055,12.388
120,high_variant,5yearly,2055,5.427
120,instant_replacement,5yearly,2055,7.893
120,low_variant,5yearly,2055,6.322
120,medium_variant,5yearly,2055,5.828
120,momentum,5yearly,2055,14.383
120,no_change,5yearly,2055,11.585
120,zero_migration,5yearly,2055,5.828
120,constant_fertility,5yearly,2060,4.667
120,constant_mortality,5yearly,2060,12.824
120,high_variant,5yearly,2060,5.422
120,instant_replacement,5yearly,2060,8.431
120,low_variant,5yearly,2060,6.568
120,medium_variant,5yearly,2060,5.931
120,momentum,5yearly,2060,15.203
120,no_change,5yearly,2060,11.649
120,zero_migration,5yearly,2060,5.931
120,constant_fertility,5yearly,2065,4.476
120,constant_mortality,5yearly,2065,13.278
120,high_variant,5yearly,2065,5.453
120,instant_replacement,5yearly,2065,9.004
120,low_variant,5yearly,2065,6.878
120,medium_variant,5yearly,2065,6.079
120,momentum,5yearly,2065,15.999
120,no_change,5yearly,2065,11.683
120,zero_migration,5yearly,2065,6.08
120,constant_fertility,5yearly,2070,4.282
120,constant_mortality,5yearly,2070,13.741
120,high_variant,5yearly,2070,5.5
120,instant_replacement,5yearly,2070,9.583
120,low_variant,5yearly,2070,7.226
120,medium_variant,5yearly,2070,6.249
120,momentum,5yearly,2070,16.732
120,no_change,5yearly,2070,11.692
120,zero_migration,5yearly,2070,6.25
120,constant_fertility,5yearly,2075,4.093
120,constant_mortality,5yearly,2075,14.227
120,high_variant,5yearly,2075,5.568
120,instant_replacement,5yearly,2075,10.181
120,low_variant,5yearly,2075,7.622
120,medium_variant,5yearly,2075,6.449
120,momentum,5yearly,2075,17.374
120,no_change,5yearly,2075,11.69
120,zero_migration,5yearly,2075,6.449
120,constant_fertility,5yearly,2080,3.928
120,constant_mortality,5yearly,2080,14.742
120,high_variant,5yearly,2080,5.674
120,instant_replacement,5yearly,2080,10.758
120,low_variant,5yearly,2080,8.081
120,medium_variant,5yearly,2080,6.694
120,momentum,5yearly,2080,17.861
120,no_change,5yearly,2080,11.688
120,zero_migration,5yearly,2080,6.694
120,constant_fertility,5yearly,2085,3.805
120,constant_mortality,5yearly,2085,15.274
120,high_variant,5yearly,2085,5.838
120,instant_replacement,5yearly,2085,11.288
120,low_variant,5yearly,2085,8.622
120,medium_variant,5yearly,2085,7.003
120,momentum,5yearly,2085,18.108
120,no_change,5yearly,2085,11.688
120,zero_migration,5yearly,2085,7.003
120,constant_fertility,5yearly,2090,3.698
120,constant_mortality,5yearly,2090,15.792
120,high_variant,5yearly,2090,6.035
120,instant_replacement,5yearly,2090,11.64
120,low_variant,5yearly,2090,9.203
120,medium_variant,5yearly,2090,7.347
120,momentum,5yearly,2090,18.049
120,no_change,5yearly,2090,11.687
120,zero_migration,5yearly,2090,7.347
120,constant_fertility,5yearly,2095,3.596
120,constant_mortality,5yearly,2095,16.279
120,high_variant,5yearly,2095,6.241
120,instant_replacement,5yearly,2095,11.675
120,low_variant,5yearly,2095,9.767
120,medium_variant,5yearly,2095,7.688
120,momentum,5yearly,2095,17.772
120,no_change,5yearly,2095,11.687
120,zero_migration,5yearly,2095,7.688
