country,variant,freq,year,crudedeathrateper1000population
8,estimates,5yearly,1950,16.063
8,estimates,5yearly,1955,13.078
8,estimates,5yearly,1960,9.838
8,estimates,5yearly,1965,8.524
8,estimates,5yearly,1970,7.53
8,estimates,5yearly,1975,6.51
8,estimates,5yearly,1980,6.169
8,estimates,5yearly,1985,5.772
8,estimates,5yearly,1990,6.251
8,estimates,5yearly,1995,6.156
8,estimates,5yearly,2000,5.833
8,estimates,5yearly,2005,6.704
8,estimates,5yearly,2010,6.847
8,constant_fertility,5yearly,2015,7.666
8,constant_mortality,5yearly,2015,8.164
8,high_variant,5yearly,2015,7.657
8,instant_replacement,5yearly,2015,7.651
8,low_variant,5yearly,2015,7.676
8,medium_variant,5yearly,2015,7.667
8,momentum,5yearly,2015,8.105
8,no_change,5yearly,2015,8.163
8,zero_migration,5yearly,2015,7.625
8,constant_fertility,5yearly,2020,8.358
8,constant_mortality,5yearly,2020,9.345
8,high_variant,5yearly,2020,8.272
8,instant_replacement,5yearly,2020,8.229
8,low_variant,5yearly,2020,8.457
8,medium_variant,5yearly,2020,8.363
8,momentum,5yearly,2020,9.044
8,no_change,5yearly,2020,9.34
8,zero_migration,5yearly,2020,8.219
8,constant_fertility,5yearly,2025,9.021
8,constant_mortality,5yearly,2025,10.475
8,high_variant,5yearly,2025,8.811
8,instant_replacement,5yearly,2025,8.769
8,low_variant,5yearly,2025,9.271
8,medium_variant,5yearly,2025,9.034
8,momentum,5yearly,2025,9.87
8,no_change,5yearly,2025,10.46
8,zero_migration,5yearly,2025,8.762
8,constant_fertility,5yearly,2030,9.726
8,constant_mortality,5yearly,2030,11.654
8,high_variant,5yearly,2030,9.346
8,instant_replacement,5yearly,2030,9.329
8,low_variant,5yearly,2030,10.158
8,medium_variant,5yearly,2030,9.734
8,momentum,5yearly,2030,10.689
8,no_change,5yearly,2030,11.644
8,zero_migration,5yearly,2030,9.307
8,constant_fertility,5yearly,2035,10.565
8,constant_mortality,5yearly,2035,12.986
8,high_variant,5yearly,2035,9.991
8,instant_replacement,5yearly,2035,9.999
8,low_variant,5yearly,2035,11.206
8,medium_variant,5yearly,2035,10.564
8,momentum,5yearly,2035,11.588
8,no_change,5yearly,2035,12.987
8,zero_migration,5yearly,2035,9.949
8,constant_fertility,5yearly,2040,11.506
8,constant_mortality,5yearly,2040,14.343
8,high_variant,5yearly,2040,10.707
8,instant_replacement,5yearly,2040,10.74
8,low_variant,5yearly,2040,12.42
8,medium_variant,5yearly,2040,11.506
8,momentum,5yearly,2040,12.432
8,no_change,5yearly,2040,14.344
8,zero_migration,5yearly,2040,10.666
8,constant_fertility,5yearly,2045,12.37
8,constant_mortality,5yearly,2045,15.421
8,high_variant,5yearly,2045,11.295
8,instant_replacement,5yearly,2045,11.355
8,low_variant,5yearly,2045,13.641
8,medium_variant,5yearly,2045,12.381
8,momentum,5yearly,2045,12.947
8,no_change,5yearly,2045,15.408
8,zero_migration,5yearly,2045,11.29
8,constant_fertility,5yearly,2050,12.973
8,constant_mortality,5yearly,2050,16.11
8,high_variant,5yearly,2050,11.562
8,instant_replacement,5yearly,2050,11.659
8,low_variant,5yearly,2050,14.672
8,medium_variant,5yearly,2050,12.99
8,momentum,5yearly,2050,13.078
8,no_change,5yearly,2050,16.089
8,zero_migration,5yearly,2050,11.66
8,constant_fertility,5yearly,2055,13.387
8,constant_mortality,5yearly,2055,16.656
8,high_variant,5yearly,2055,11.583
8,instant_replacement,5yearly,2055,11.738
8,low_variant,5yearly,2055,15.575
8,medium_variant,5yearly,2055,13.392
8,momentum,5yearly,2055,13.083
8,no_change,5yearly,2055,16.647
8,zero_migration,5yearly,2055,11.855
8,constant_fertility,5yearly,2060,13.78
8,constant_mortality,5yearly,2060,17.359
8,high_variant,5yearly,2060,11.535
8,instant_replacement,5yearly,2060,11.768
8,low_variant,5yearly,2060,16.538
8,medium_variant,5yearly,2060,13.759
8,momentum,5yearly,2060,13.218
8,no_change,5yearly,2060,17.386
8,zero_migration,5yearly,2060,12.043
8,constant_fertility,5yearly,2065,14.348
8,constant_mortality,5yearly,2065,18.246
8,high_variant,5yearly,2065,11.596
8,instant_replacement,5yearly,2065,11.92
8,low_variant,5yearly,2065,17.821
8,medium_variant,5yearly,2065,14.296
8,momentum,5yearly,2065,13.488
8,no_change,5yearly,2065,18.317
8,zero_migration,5yearly,2065,12.4
8,constant_fertility,5yearly,2070,15.115
8,constant_mortality,5yearly,2070,19.102
8,high_variant,5yearly,2070,11.771
8,instant_replacement,5yearly,2070,12.197
8,low_variant,5yearly,2070,19.525
8,medium_variant,5yearly,2070,15.037
8,momentum,5yearly,2070,13.726
8,no_change,5yearly,2070,19.216
8,zero_migration,5yearly,2070,12.946
8,constant_fertility,5yearly,2075,15.882
8,constant_mortality,5yearly,2075,19.679
8,high_variant,5yearly,2075,11.872
8,instant_replacement,5yearly,2075,12.412
8,low_variant,5yearly,2075,21.471
8,medium_variant,5yearly,2075,15.775
8,momentum,5yearly,2075,13.768
8,no_change,5yearly,2075,19.836
8,zero_migration,5yearly,2075,13.5
8,constant_fertility,5yearly,2080,16.523
8,constant_mortality,5yearly,2080,19.785
8,high_variant,5yearly,2080,11.797
8,instant_replacement,5yearly,2080,12.463
8,low_variant,5yearly,2080,23.533
8,medium_variant,5yearly,2080,16.368
8,momentum,5yearly,2080,13.537
8,no_change,5yearly,2080,20.006
8,zero_migration,5yearly,2080,13.943
8,constant_fertility,5yearly,2085,16.84
8,constant_mortality,5yearly,2085,19.333
8,high_variant,5yearly,2085,11.442
8,instant_replacement,5yearly,2085,12.241
8,low_variant,5yearly,2085,25.418
8,medium_variant,5yearly,2085,16.612
8,momentum,5yearly,2085,13.076
8,no_change,5yearly,2085,19.651
8,zero_migration,5yearly,2085,14.105
8,constant_fertility,5yearly,2090,16.705
8,constant_mortality,5yearly,2090,18.634
8,high_variant,5yearly,2090,10.812
8,instant_replacement,5yearly,2090,11.74
8,low_variant,5yearly,2090,26.816
8,medium_variant,5yearly,2090,16.387
8,momentum,5yearly,2090,12.669
8,no_change,5yearly,2090,19.078
8,zero_migration,5yearly,2090,13.893
8,constant_fertility,5yearly,2095,16.102
8,constant_mortality,5yearly,2095,18.28
8,high_variant,5yearly,2095,10.013
8,instant_replacement,5yearly,2095,11.062
8,low_variant,5yearly,2095,27.409
8,medium_variant,5yearly,2095,15.696
8,momentum,5yearly,2095,12.644
8,no_change,5yearly,2095,18.87
8,zero_migration,5yearly,2095,13.339
8,constant_fertility,5yearly,Regi,Albania
8,constant_mortality,5yearly,Regi,Albania
8,estimates,5yearly,Regi,Albania
8,high_variant,5yearly,Regi,Albania
8,instant_replacement,5yearly,Regi,Albania
8,low_variant,5yearly,Regi,Albania
8,medium_variant,5yearly,Regi,Albania
8,momentum,5yearly,Regi,Albania
8,no_change,5yearly,Regi,Albania
8,zero_migration,5yearly,Regi,Albania
