country,variant,freq,year,crudedeathrateper1000population
600,estimates,5yearly,1950,8.794
600,estimates,5yearly,1955,8.525
600,estimates,5yearly,1960,7.918
600,estimates,5yearly,1965,7.603
600,estimates,5yearly,1970,7.041
600,estimates,5yearly,1975,6.907
600,estimates,5yearly,1980,6.812
600,estimates,5yearly,1985,6.61
600,estimates,5yearly,1990,6.237
600,estimates,5yearly,1995,5.971
600,estimates,5yearly,2000,5.612
600,estimates,5yearly,2005,5.602
600,estimates,5yearly,2010,5.597
600,constant_fertility,5yearly,2015,5.83
600,constant_mortality,5yearly,2015,5.988
600,high_variant,5yearly,2015,5.843
600,instant_replacement,5yearly,2015,5.771
600,low_variant,5yearly,2015,5.777
600,medium_variant,5yearly,2015,5.81
600,momentum,5yearly,2015,5.915
600,no_change,5yearly,2015,6.008
600,zero_migration,5yearly,2015,5.778
600,constant_fertility,5yearly,2020,6.046
600,constant_mortality,5yearly,2020,6.397
600,high_variant,5yearly,2020,6.04
600,instant_replacement,5yearly,2020,6.086
600,low_variant,5yearly,2020,6.053
600,medium_variant,5yearly,2020,6.046
600,momentum,5yearly,2020,6.373
600,no_change,5yearly,2020,6.401
600,zero_migration,5yearly,2020,5.987
600,constant_fertility,5yearly,2025,6.264
600,constant_mortality,5yearly,2025,6.85
600,high_variant,5yearly,2025,6.227
600,instant_replacement,5yearly,2025,6.417
600,low_variant,5yearly,2025,6.421
600,medium_variant,5yearly,2025,6.321
600,momentum,5yearly,2025,6.856
600,no_change,5yearly,2025,6.8
600,zero_migration,5yearly,2025,6.235
600,constant_fertility,5yearly,2030,6.514
600,constant_mortality,5yearly,2030,7.367
600,high_variant,5yearly,2030,6.443
600,instant_replacement,5yearly,2030,6.781
600,low_variant,5yearly,2030,6.897
600,medium_variant,5yearly,2030,6.658
600,momentum,5yearly,2030,7.377
600,no_change,5yearly,2030,7.231
600,zero_migration,5yearly,2030,6.551
600,constant_fertility,5yearly,2035,6.776
600,constant_mortality,5yearly,2035,7.941
600,high_variant,5yearly,2035,6.697
600,instant_replacement,5yearly,2035,7.16
600,low_variant,5yearly,2035,7.423
600,medium_variant,5yearly,2035,7.035
600,momentum,5yearly,2035,7.935
600,no_change,5yearly,2035,7.687
600,zero_migration,5yearly,2035,6.913
600,constant_fertility,5yearly,2040,7.033
600,constant_mortality,5yearly,2040,8.545
600,high_variant,5yearly,2040,6.963
600,instant_replacement,5yearly,2040,7.557
600,low_variant,5yearly,2040,7.996
600,medium_variant,5yearly,2040,7.438
600,momentum,5yearly,2040,8.52
600,no_change,5yearly,2040,8.138
600,zero_migration,5yearly,2040,7.311
600,constant_fertility,5yearly,2045,7.252
600,constant_mortality,5yearly,2045,9.182
600,high_variant,5yearly,2045,7.203
600,instant_replacement,5yearly,2045,7.953
600,low_variant,5yearly,2045,8.607
600,medium_variant,5yearly,2045,7.842
600,momentum,5yearly,2045,9.148
600,no_change,5yearly,2045,8.575
600,zero_migration,5yearly,2045,7.724
600,constant_fertility,5yearly,2050,7.459
600,constant_mortality,5yearly,2050,9.87
600,high_variant,5yearly,2050,7.437
600,instant_replacement,5yearly,2050,8.377
