country,variant,freq,year,crudedeathrateper1000population
458,estimates,5yearly,1950,14.491
458,estimates,5yearly,1955,11.903
458,estimates,5yearly,1960,9.669
458,estimates,5yearly,1965,7.834
458,estimates,5yearly,1970,6.842
458,estimates,5yearly,1975,6.132
458,estimates,5yearly,1980,5.582
458,estimates,5yearly,1985,5.078
458,estimates,5yearly,1990,4.783
458,estimates,5yearly,1995,4.545
458,estimates,5yearly,2000,4.442
458,estimates,5yearly,2005,4.672
458,estimates,5yearly,2010,4.727
458,constant_fertility,5yearly,2015,5.043
458,constant_mortality,5yearly,2015,5.358
458,high_variant,5yearly,2015,5.035
458,instant_replacement,5yearly,2015,5.045
458,low_variant,5yearly,2015,5.063
458,medium_variant,5yearly,2015,5.049
458,momentum,5yearly,2015,5.376
458,no_change,5yearly,2015,5.353
458,zero_migration,5yearly,2015,5.07
458,constant_fertility,5yearly,2020,5.382
458,constant_mortality,5yearly,2020,6.043
458,high_variant,5yearly,2020,5.337
458,instant_replacement,5yearly,2020,5.387
458,low_variant,5yearly,2020,5.494
458,medium_variant,5yearly,2020,5.414
458,momentum,5yearly,2020,6.065
458,no_change,5yearly,2020,6.009
458,zero_migration,5yearly,2020,5.461
458,constant_fertility,5yearly,2025,5.744
458,constant_mortality,5yearly,2025,6.773
458,high_variant,5yearly,2025,5.646
458,instant_replacement,5yearly,2025,5.752
458,low_variant,5yearly,2025,6.007
458,medium_variant,5yearly,2025,5.82
458,momentum,5yearly,2025,6.783
458,no_change,5yearly,2025,6.688
458,zero_migration,5yearly,2025,5.9
458,constant_fertility,5yearly,2030,6.153
458,constant_mortality,5yearly,2030,7.589
458,high_variant,5yearly,2030,6.001
458,instant_replacement,5yearly,2030,6.164
458,low_variant,5yearly,2030,6.606
458,medium_variant,5yearly,2030,6.288
458,momentum,5yearly,2030,7.574
458,no_change,5yearly,2030,7.431
458,zero_migration,5yearly,2030,6.407
458,constant_fertility,5yearly,2035,6.611
458,constant_mortality,5yearly,2035,8.471
458,high_variant,5yearly,2035,6.412
