country,variant,freq,year,crudedeathrateper1000population
608,estimates,5yearly,1950,13.304
608,estimates,5yearly,1955,11.864
608,estimates,5yearly,1960,10.55
608,estimates,5yearly,1965,9.438
608,estimates,5yearly,1970,8.547
608,estimates,5yearly,1975,8.431
608,estimates,5yearly,1980,7.76
608,estimates,5yearly,1985,6.853
608,estimates,5yearly,1990,6.435
608,estimates,5yearly,1995,6.074
608,estimates,5yearly,2000,5.963
608,estimates,5yearly,2005,5.963
608,estimates,5yearly,2010,6.407
608,constant_fertility,5yearly,2015,6.554
608,constant_mortality,5yearly,2015,6.829
608,high_variant,5yearly,2015,6.558
608,instant_replacement,5yearly,2015,6.51
608,low_variant,5yearly,2015,6.534
608,medium_variant,5yearly,2015,6.546
608,momentum,5yearly,2015,6.759
608,no_change,5yearly,2015,6.84
608,zero_migration,5yearly,2015,6.527
608,constant_fertility,5yearly,2020,6.687
608,constant_mortality,5yearly,2020,7.271
608,high_variant,5yearly,2020,6.672
608,instant_replacement,5yearly,2020,6.861
608,low_variant,5yearly,2020,6.757
608,medium_variant,5yearly,2020,6.714
608,momentum,5yearly,2020,7.37
608,no_change,5yearly,2020,7.252
608,zero_migration,5yearly,2020,6.683
608,constant_fertility,5yearly,2025,6.834
608,constant_mortality,5yearly,2025,7.757
608,high_variant,5yearly,2025,6.8
608,instant_replacement,5yearly,2025,7.251
608,low_variant,5yearly,2025,7.085
608,medium_variant,5yearly,2025,6.938
608,momentum,5yearly,2025,8.018
608,no_change,5yearly,2025,7.664
608,zero_migration,5yearly,2025,6.892
608,constant_fertility,5yearly,2030,7.012
608,constant_mortality,5yearly,2030,8.297
608,high_variant,5yearly,2030,6.968
608,instant_replacement,5yearly,2030,7.676
608,low_variant,5yearly,2030,7.513
608,medium_variant,5yearly,2030,7.227
608,momentum,5yearly,2030,8.689
608,no_change,5yearly,2030,8.086
608,zero_migration,5yearly,2030,7.166
608,constant_fertility,5yearly,2035,7.183
608,constant_mortality,5yearly,2035,8.862
608,high_variant,5yearly,2035,7.155
608,instant_replacement,5yearly,2035,8.108
608,low_variant,5yearly,2035,7.981
608,medium_variant,5yearly,2035,7.542
608,momentum,5yearly,2035,9.364
608,no_change,5yearly,2035,8.494
608,zero_migration,5yearly,2035,7.466
608,constant_fertility,5yearly,2040,7.324
608,constant_mortality,5yearly,2040,9.424
608,high_variant,5yearly,2040,7.335
608,instant_replacement,5yearly,2040,8.551
608,low_variant,5yearly,2040,8.478
608,medium_variant,5yearly,2040,7.864
608,momentum,5yearly,2040,10.041
608,no_change,5yearly,2040,8.854
608,zero_migration,5yearly,2040,7.776
608,constant_fertility,5yearly,2045,7.411
608,constant_mortality,5yearly,2045,9.973
608,high_variant,5yearly,2045,7.483
608,instant_replacement,5yearly,2045,8.989
608,low_variant,5yearly,2045,8.994
608,medium_variant,5yearly,2045,8.174
608,momentum,5yearly,2045,10.715
608,no_change,5yearly,2045,9.146
608,zero_migration,5yearly,2045,8.077
608,constant_fertility,5yearly,2050,7.41
608,constant_mortality,5yearly,2050,10.517
608,high_variant,5yearly,2050,7.561
608,instant_replacement,5yearly,2050,9.367
608,low_variant,5yearly,2050,9.479
608,medium_variant,5yearly,2050,8.429
608,momentum,5yearly,2050,11.39
608,no_change,5yearly,2050,9.375
608,zero_migration,5yearly,2050,8.327
608,constant_fertility,5yearly,2055,7.402
608,constant_mortality,5yearly,2055,11.079
608,high_variant,5yearly,2055,7.655
608,instant_replacement,5yearly,2055,9.779
608,low_variant,5yearly,2055,10.043
608,medium_variant,5yearly,2055,8.722
608,momentum,5yearly,2055,12.081
608,no_change,5yearly,2055,9.558
608,zero_migration,5yearly,2055,8.616
608,constant_fertility,5yearly,2060,7.376
608,constant_mortality,5yearly,2060,11.673
608,high_variant,5yearly,2060,7.751
608,instant_replacement,5yearly,2060,10.189
608,low_variant,5yearly,2060,10.67
608,medium_variant,5yearly,2060,9.036
608,momentum,5yearly,2060,12.769
608,no_change,5yearly,2060,9.71
608,zero_migration,5yearly,2060,8.93
608,constant_fertility,5yearly,2065,7.337
608,constant_mortality,5yearly,2065,12.296
608,high_variant,5yearly,2065,7.862
608,instant_replacement,5yearly,2065,10.594
608,low_variant,5yearly,2065,11.365
608,medium_variant,5yearly,2065,9.378
608,momentum,5yearly,2065,13.422
608,no_change,5yearly,2065,9.835
608,zero_migration,5yearly,2065,9.273
608,constant_fertility,5yearly,2070,7.283
608,constant_mortality,5yearly,2070,12.926
608,high_variant,5yearly,2070,7.978
608,instant_replacement,5yearly,2070,10.981
608,low_variant,5yearly,2070,12.113
608,medium_variant,5yearly,2070,9.737
608,momentum,5yearly,2070,14.007
608,no_change,5yearly,2070,9.923
608,zero_migration,5yearly,2070,9.633
608,constant_fertility,5yearly,2075,7.2
608,constant_mortality,5yearly,2075,13.518
608,high_variant,5yearly,2075,8.084
608,instant_replacement,5yearly,2075,11.324
608,low_variant,5yearly,2075,12.891
608,medium_variant,5yearly,2075,10.09
608,momentum,5yearly,2075,14.457
608,no_change,5yearly,2075,9.954
608,zero_migration,5yearly,2075,9.988
608,constant_fertility,5yearly,2080,7.065
608,constant_mortality,5yearly,2080,14.039
608,high_variant,5yearly,2080,8.151
608,instant_replacement,5yearly,2080,11.553
608,low_variant,5yearly,2080,13.634
608,medium_variant,5yearly,2080,10.395
608,momentum,5yearly,2080,14.706
608,no_change,5yearly,2080,9.927
608,zero_migration,5yearly,2080,10.291
608,constant_fertility,5yearly,2085,6.887
608,constant_mortality,5yearly,2085,14.515
608,high_variant,5yearly,2085,8.178
608,instant_replacement,5yearly,2085,11.633
608,low_variant,5yearly,2085,14.299
608,medium_variant,5yearly,2085,10.634
608,momentum,5yearly,2085,14.784
608,no_change,5yearly,2085,9.881
608,zero_migration,5yearly,2085,10.524
608,constant_fertility,5yearly,2090,6.707
608,constant_mortality,5yearly,2090,14.983
608,high_variant,5yearly,2090,8.213
608,instant_replacement,5yearly,2090,11.589
608,low_variant,5yearly,2090,14.918
608,medium_variant,5yearly,2090,10.854
608,momentum,5yearly,2090,14.743
