country,variant,freq,year,crudedeathrateper1000population
266,estimates,5yearly,1950,27.733
266,estimates,5yearly,1955,26.008
266,estimates,5yearly,1960,25.061
266,estimates,5yearly,1965,21.915
266,estimates,5yearly,1970,18.948
266,estimates,5yearly,1975,16.236
266,estimates,5yearly,1980,13.666
266,estimates,5yearly,1985,11.451
266,estimates,5yearly,1990,10.999
266,estimates,5yearly,1995,11.063
266,estimates,5yearly,2000,11.187
266,estimates,5yearly,2005,9.923
266,estimates,5yearly,2010,8.42
266,constant_fertility,5yearly,2015,7.414
266,constant_mortality,5yearly,2015,8.294
266,high_variant,5yearly,2015,7.399
266,instant_replacement,5yearly,2015,7.089
266,low_variant,5yearly,2015,7.311
266,medium_variant,5yearly,2015,7.355
266,momentum,5yearly,2015,7.976
266,no_change,5yearly,2015,8.367
266,zero_migration,5yearly,2015,7.357
266,constant_fertility,5yearly,2020,6.806
266,constant_mortality,5yearly,2020,8.25
266,high_variant,5yearly,2020,6.786
266,instant_replacement,5yearly,2020,6.829
266,low_variant,5yearly,2020,6.748
266,medium_variant,5yearly,2020,6.767
266,momentum,5yearly,2020,8.254
266,no_change,5yearly,2020,8.325
266,zero_migration,5yearly,2020,6.771
266,constant_fertility,5yearly,2025,6.235
266,constant_mortality,5yearly,2025,8.327
266,high_variant,5yearly,2025,6.236
266,instant_replacement,5yearly,2025,6.617
266,low_variant,5yearly,2025,6.318
266,medium_variant,5yearly,2025,6.276
266,momentum,5yearly,2025,8.668
266,no_change,5yearly,2025,8.336
266,zero_migration,5yearly,2025,6.282
266,constant_fertility,5yearly,2030,5.856
266,constant_mortality,5yearly,2030,8.559
266,high_variant,5yearly,2030,5.893
266,instant_replacement,5yearly,2030,6.548
266,low_variant,5yearly,2030,6.142
266,medium_variant,5yearly,2030,6.012
266,momentum,5yearly,2030,9.167
266,no_change,5yearly,2030,8.445
266,zero_migration,5yearly,2030,6.02
266,constant_fertility,5yearly,2035,5.669
266,constant_mortality,5yearly,2035,8.942
266,high_variant,5yearly,2035,5.779
266,instant_replacement,5yearly,2035,6.649
266,low_variant,5yearly,2035,6.188
266,medium_variant,5yearly,2035,5.971
266,momentum,5yearly,2035,9.758
266,no_change,5yearly,2035,8.648
266,zero_migration,5yearly,2035,5.981
266,constant_fertility,5yearly,2040,5.616
266,constant_mortality,5yearly,2040,9.452
266,high_variant,5yearly,2040,5.831
266,instant_replacement,5yearly,2040,6.937
266,low_variant,5yearly,2040,6.418
266,medium_variant,5yearly,2040,6.103
266,momentum,5yearly,2040,10.464
266,no_change,5yearly,2040,8.911
266,zero_migration,5yearly,2040,6.114
266,constant_fertility,5yearly,2045,5.62
266,constant_mortality,5yearly,2045,10.042
266,high_variant,5yearly,2045,5.974
266,instant_replacement,5yearly,2045,7.392
266,low_variant,5yearly,2045,6.786
266,medium_variant,5yearly,2045,6.346
