country,variant,freq,year,crudedeathrateper1000population
752,estimates,5yearly,1950,9.737
752,estimates,5yearly,1955,9.728
752,estimates,5yearly,1960,10.044
752,estimates,5yearly,1965,10.264
752,estimates,5yearly,1970,10.469
752,estimates,5yearly,1975,10.96
752,estimates,5yearly,1980,11.045
752,estimates,5yearly,1985,11.185
752,estimates,5yearly,1990,10.954
752,estimates,5yearly,1995,10.665
752,estimates,5yearly,2000,10.461
752,estimates,5yearly,2005,9.946
752,estimates,5yearly,2010,9.482
752,constant_fertility,5yearly,2015,9.079
752,constant_mortality,5yearly,2015,9.697
752,high_variant,5yearly,2015,9.045
752,instant_replacement,5yearly,2015,9.056
752,low_variant,5yearly,2015,9.111
752,medium_variant,5yearly,2015,9.078
752,momentum,5yearly,2015,9.778
752,no_change,5yearly,2015,9.697
752,zero_migration,5yearly,2015,9.176
752,constant_fertility,5yearly,2020,8.956
752,constant_mortality,5yearly,2020,10.066
752,high_variant,5yearly,2020,8.833
752,instant_replacement,5yearly,2020,8.887
752,low_variant,5yearly,2020,9.075
752,medium_variant,5yearly,2020,8.952
752,momentum,5yearly,2020,10.275
752,no_change,5yearly,2020,10.07
752,zero_migration,5yearly,2020,9.207
752,constant_fertility,5yearly,2025,9.131
752,constant_mortality,5yearly,2025,10.652
752,high_variant,5yearly,2025,8.885
752,instant_replacement,5yearly,2025,9.015
752,low_variant,5yearly,2025,9.372
752,medium_variant,5yearly,2025,9.122
752,momentum,5yearly,2025,11.004
752,no_change,5yearly,2025,10.662
752,zero_migration,5yearly,2025,9.539
752,constant_fertility,5yearly,2030,9.557
752,constant_mortality,5yearly,2030,11.295
752,high_variant,5yearly,2030,9.17
752,instant_replacement,5yearly,2030,9.392
752,low_variant,5yearly,2030,9.946
752,medium_variant,5yearly,2030,9.542
752,momentum,5yearly,2030,11.826
752,no_change,5yearly,2030,11.313
752,zero_migration,5yearly,2030,10.157
752,constant_fertility,5yearly,2035,9.894
752,constant_mortality,5yearly,2035,11.693
752,high_variant,5yearly,2035,9.366
752,instant_replacement,5yearly,2035,9.68
752,low_variant,5yearly,2035,10.437
752,medium_variant,5yearly,2035,9.873
752,momentum,5yearly,2035,12.408
752,no_change,5yearly,2035,11.719
752,zero_migration,5yearly,2035,10.701
752,constant_fertility,5yearly,2040,9.953
752,constant_mortality,5yearly,2040,11.787
752,high_variant,5yearly,2040,9.288
752,instant_replacement,5yearly,2040,9.69
752,low_variant,5yearly,2040,10.651
752,medium_variant,5yearly,2040,9.926
752,momentum,5yearly,2040,12.653
752,no_change,5yearly,2040,11.82
752,zero_migration,5yearly,2040,10.947
752,constant_fertility,5yearly,2045,9.86
752,constant_mortality,5yearly,2045,11.827
752,high_variant,5yearly,2045,9.049
752,instant_replacement,5yearly,2045,9.542
752,low_variant,5yearly,2045,10.723
752,medium_variant,5yearly,2045,9.827
752,momentum,5yearly,2045,12.804
752,no_change,5yearly,2045,11.868
752,zero_migration,5yearly,2045,11.016
752,constant_fertility,5yearly,2050,9.895
752,constant_mortality,5yearly,2050,11.938
