country,variant,freq,year,crudedeathrateper1000population
512,estimates,5yearly,1950,28.339
512,estimates,5yearly,1955,24.268
512,estimates,5yearly,1960,20.81
512,estimates,5yearly,1965,17.774
512,estimates,5yearly,1970,14.942
512,estimates,5yearly,1975,11.635
512,estimates,5yearly,1980,8.634
512,estimates,5yearly,1985,6.372
512,estimates,5yearly,1990,4.802
512,estimates,5yearly,1995,3.843
512,estimates,5yearly,2000,3.288
512,estimates,5yearly,2005,2.922
512,estimates,5yearly,2010,2.701
512,constant_fertility,5yearly,2015,2.486
512,constant_mortality,5yearly,2015,2.736
512,high_variant,5yearly,2015,2.485
512,instant_replacement,5yearly,2015,2.474
512,low_variant,5yearly,2015,2.477
512,medium_variant,5yearly,2015,2.481
512,momentum,5yearly,2015,2.89
512,no_change,5yearly,2015,2.744
512,zero_migration,5yearly,2015,2.631
512,constant_fertility,5yearly,2020,2.454
512,constant_mortality,5yearly,2020,2.973
512,high_variant,5yearly,2020,2.459
512,instant_replacement,5yearly,2020,2.502
512,low_variant,5yearly,2020,2.487
512,medium_variant,5yearly,2020,2.473
512,momentum,5yearly,2020,3.459
512,no_change,5yearly,2020,2.957
512,zero_migration,5yearly,2020,2.85
512,constant_fertility,5yearly,2025,2.595
512,constant_mortality,5yearly,2025,3.446
512,high_variant,5yearly,2025,2.614
512,instant_replacement,5yearly,2025,2.705
512,low_variant,5yearly,2025,2.707
512,medium_variant,5yearly,2025,2.659
512,momentum,5yearly,2025,4.259
512,no_change,5yearly,2025,3.375
512,zero_migration,5yearly,2025,3.238
512,constant_fertility,5yearly,2030,2.849
512,constant_mortality,5yearly,2030,4.14
512,high_variant,5yearly,2030,2.894
512,instant_replacement,5yearly,2030,3.031
512,low_variant,5yearly,2030,3.079
512,medium_variant,5yearly,2030,2.983
512,momentum,5yearly,2030,5.384
512,no_change,5yearly,2030,3.972
512,zero_migration,5yearly,2030,3.817
512,constant_fertility,5yearly,2035,3.205
512,constant_mortality,5yearly,2035,5.058
512,high_variant,5yearly,2035,3.295
512,instant_replacement,5yearly,2035,3.477
512,low_variant,5yearly,2035,3.596
512,medium_variant,5yearly,2035,3.438
512,momentum,5yearly,2035,6.869
512,no_change,5yearly,2035,4.738
512,zero_migration,5yearly,2035,4.594
512,constant_fertility,5yearly,2040,3.609
512,constant_mortality,5yearly,2040,6.138
512,high_variant,5yearly,2040,3.765
512,instant_replacement,5yearly,2040,3.999
512,low_variant,5yearly,2040,4.222
512,medium_variant,5yearly,2040,3.98
512,momentum,5yearly,2040,8.659
512,no_change,5yearly,2040,5.595
512,zero_migration,5yearly,2040,5.52
512,constant_fertility,5yearly,2045,4.062
512,constant_mortality,5yearly,2045,7.361
512,high_variant,5yearly,2045,4.309
512,instant_replacement,5yearly,2045,4.619
512,low_variant,5yearly,2045,4.983
512,medium_variant,5yearly,2045,4.624
512,momentum,5yearly,2045,10.729
512,no_change,5yearly,2045,6.498
512,zero_migration,5yearly,2045,6.619
512,constant_fertility,5yearly,2050,4.572
512,constant_mortality,5yearly,2050,8.727
512,high_variant,5yearly,2050,4.938
512,instant_replacement,5yearly,2050,5.359
512,low_variant,5yearly,2050,5.913
512,medium_variant,5yearly,2050,5.392
512,momentum,5yearly,2050,12.965
512,no_change,5yearly,2050,7.428
512,zero_migration,5yearly,2050,7.931
512,constant_fertility,5yearly,2055,5.127
512,constant_mortality,5yearly,2055,10.169
512,high_variant,5yearly,2055,5.649
512,instant_replacement,5yearly,2055,6.212
512,low_variant,5yearly,2055,7.027
512,medium_variant,5yearly,2055,6.287
512,momentum,5yearly,2055,15.03
512,no_change,5yearly,2055,8.306
512,zero_migration,5yearly,2055,9.49
512,constant_fertility,5yearly,2060,5.721
512,constant_mortality,5yearly,2060,11.611
512,high_variant,5yearly,2060,6.444
512,instant_replacement,5yearly,2060,7.171
