country,variant,freq,year,crudedeathrateper1000population
682,estimates,5yearly,1950,23.215
682,estimates,5yearly,1955,21.238
682,estimates,5yearly,1960,19.314
682,estimates,5yearly,1965,16.814
682,estimates,5yearly,1970,13.172
682,estimates,5yearly,1975,9.746
682,estimates,5yearly,1980,7.254
682,estimates,5yearly,1985,5.498
682,estimates,5yearly,1990,4.554
682,estimates,5yearly,1995,3.933
682,estimates,5yearly,2000,3.636
682,estimates,5yearly,2005,3.624
682,estimates,5yearly,2010,3.536
682,constant_fertility,5yearly,2015,3.607
682,constant_mortality,5yearly,2015,3.85
682,high_variant,5yearly,2015,3.608
682,instant_replacement,5yearly,2015,3.594
682,low_variant,5yearly,2015,3.597
682,medium_variant,5yearly,2015,3.602
682,momentum,5yearly,2015,3.89
682,no_change,5yearly,2015,3.858
682,zero_migration,5yearly,2015,3.652
682,constant_fertility,5yearly,2020,3.855
682,constant_mortality,5yearly,2020,4.374
682,high_variant,5yearly,2020,3.854
682,instant_replacement,5yearly,2020,3.931
682,low_variant,5yearly,2020,3.912
682,medium_variant,5yearly,2020,3.883
682,momentum,5yearly,2020,4.599
682,no_change,5yearly,2020,4.352
682,zero_migration,5yearly,2020,4.037
682,constant_fertility,5yearly,2025,4.285
682,constant_mortality,5yearly,2025,5.159
682,high_variant,5yearly,2025,4.287
682,instant_replacement,5yearly,2025,4.462
682,low_variant,5yearly,2025,4.474
682,medium_variant,5yearly,2025,4.378
682,momentum,5yearly,2025,5.601
682,no_change,5yearly,2025,5.066
682,zero_migration,5yearly,2025,4.668
682,constant_fertility,5yearly,2030,4.858
682,constant_mortality,5yearly,2030,6.206
682,high_variant,5yearly,2030,4.875
682,instant_replacement,5yearly,2030,5.152
682,low_variant,5yearly,2030,5.245
682,medium_variant,5yearly,2030,5.052
682,momentum,5yearly,2030,6.922
682,no_change,5yearly,2030,5.993
682,zero_migration,5yearly,2030,5.524
682,constant_fertility,5yearly,2035,5.556
682,constant_mortality,5yearly,2035,7.491
682,high_variant,5yearly,2035,5.614
682,instant_replacement,5yearly,2035,5.995
682,low_variant,5yearly,2035,6.214
682,medium_variant,5yearly,2035,5.897
682,momentum,5yearly,2035,8.527
682,no_change,5yearly,2035,7.091
682,zero_migration,5yearly,2035,6.591
682,constant_fertility,5yearly,2040,6.294
682,constant_mortality,5yearly,2040,8.904
682,high_variant,5yearly,2040,6.422
682,instant_replacement,5yearly,2040,6.925
682,low_variant,5yearly,2040,7.321
682,medium_variant,5yearly,2040,6.841
682,momentum,5yearly,2040,10.27
682,no_change,5yearly,2040,8.236
682,zero_migration,5yearly,2040,7.778
682,constant_fertility,5yearly,2045,7.001
682,constant_mortality,5yearly,2045,10.33
682,high_variant,5yearly,2045,7.223
682,instant_replacement,5yearly,2045,7.885
682,low_variant,5yearly,2045,8.521
682,medium_variant,5yearly,2045,7.822
682,momentum,5yearly,2045,11.967
682,no_change,5yearly,2045,9.295
682,zero_migration,5yearly,2045,9.003
682,constant_fertility,5yearly,2050,7.597
682,constant_mortality,5yearly,2050,11.631
682,high_variant,5yearly,2050,7.933
682,instant_replacement,5yearly,2050,8.794
682,low_variant,5yearly,2050,9.742
682,medium_variant,5yearly,2050,8.762
682,momentum,5yearly,2050,13.357
682,no_change,5yearly,2050,10.136
682,zero_migration,5yearly,2050,10.144
682,constant_fertility,5yearly,2055,8.05
682,constant_mortality,5yearly,2055,12.722
682,high_variant,5yearly,2055,8.521
682,instant_replacement,5yearly,2055,9.599
682,low_variant,5yearly,2055,10.944
682,medium_variant,5yearly,2055,9.622
682,momentum,5yearly,2055,14.231
682,no_change,5yearly,2055,10.691
682,zero_migration,5yearly,2055,11.11
682,constant_fertility,5yearly,2060,8.31
682,constant_mortality,5yearly,2060,13.552
682,high_variant,5yearly,2060,8.937
682,instant_replacement,5yearly,2060,10.221
682,low_variant,5yearly,2060,12.038
682,medium_variant,5yearly,2060,10.33
682,momentum,5yearly,2060,14.494
682,no_change,5yearly,2060,10.942
682,zero_migration,5yearly,2060,11.758
682,constant_fertility,5yearly,2065,8.354
682,constant_mortality,5yearly,2065,14.107
682,high_variant,5yearly,2065,9.151
682,instant_replacement,5yearly,2065,10.601
682,low_variant,5yearly,2065,12.949
682,medium_variant,5yearly,2065,10.831
682,momentum,5yearly,2065,14.245
682,no_change,5yearly,2065,10.914
682,zero_migration,5yearly,2065,11.982
682,constant_fertility,5yearly,2070,8.234
682,constant_mortality,5yearly,2070,14.482
682,high_variant,5yearly,2070,9.203
682,instant_replacement,5yearly,2070,10.787
682,low_variant,5yearly,2070,13.706
682,medium_variant,5yearly,2070,11.162
682,momentum,5yearly,2070,13.828
682,no_change,5yearly,2070,10.719
682,zero_migration,5yearly,2070,11.845
682,constant_fertility,5yearly,2075,8.01
682,constant_mortality,5yearly,2075,14.768
682,high_variant,5yearly,2075,9.141
682,instant_replacement,5yearly,2075,10.828
682,low_variant,5yearly,2075,14.355
682,medium_variant,5yearly,2075,11.367
682,momentum,5yearly,2075,13.531
682,no_change,5yearly,2075,10.465
682,zero_migration,5yearly,2075,11.543
682,constant_fertility,5yearly,2080,7.727
682,constant_mortality,5yearly,2080,15.035
682,high_variant,5yearly,2080,9.005
682,instant_replacement,5yearly,2080,10.765
682,low_variant,5yearly,2080,14.927
682,medium_variant,5yearly,2080,11.484
682,momentum,5yearly,2080,13.467
682,no_change,5yearly,2080,10.235
682,zero_migration,5yearly,2080,11.315
682,constant_fertility,5yearly,2085,7.464
682,constant_mortality,5yearly,2085,15.386
682,high_variant,5yearly,2085,8.885
682,instant_replacement,5yearly,2085,10.676
682,low_variant,5yearly,2085,15.519
682,medium_variant,5yearly,2085,11.607
682,momentum,5yearly,2085,13.556
682,no_change,5yearly,2085,10.12
682,zero_migration,5yearly,2085,11.365
682,constant_fertility,5yearly,2090,7.259
682,constant_mortality,5yearly,2090,15.809
682,high_variant,5yearly,2090,8.83
682,instant_replacement,5yearly,2090,10.591
682,low_variant,5yearly,2090,16.161
682,medium_variant,5yearly,2090,11.779
682,momentum,5yearly,2090,13.642
682,no_change,5yearly,2090,10.123
682,zero_migration,5yearly,2090,11.678
682,constant_fertility,5yearly,2095,7.17
682,constant_mortality,5yearly,2095,16.161
682,high_variant,5yearly,2095,8.912
682,instant_replacement,5yearly,2095,10.57
682,low_variant,5yearly,2095,16.93
682,medium_variant,5yearly,2095,12.08
682,momentum,5yearly,2095,13.618
682,no_change,5yearly,2095,10.155
682,zero_migration,5yearly,2095,12.181
682,constant_fertility,5yearly,Regi,Saudi Arabia
682,constant_mortality,5yearly,Regi,Saudi Arabia
682,estimates,5yearly,Regi,Saudi Arabia
682,high_variant,5yearly,Regi,Saudi Arabia
682,instant_replacement,5yearly,Regi,Saudi Arabia
682,low_variant,5yearly,Regi,Saudi Arabia
682,medium_variant,5yearly,Regi,Saudi Arabia
682,momentum,5yearly,Regi,Saudi Arabia
682,no_change,5yearly,Regi,Saudi Arabia
682,zero_migration,5yearly,Regi,Saudi Arabia
