variant,continent,year,gender,childdependencyratio2569
estimates,935,1950,male,135.848
estimates,935,1951,male,137.58
estimates,935,1952,male,139.579
estimates,935,1953,male,141.092
estimates,935,1954,male,141.848
estimates,935,1955,male,142.014
estimates,935,1956,male,143.688
estimates,935,1957,male,144.295
estimates,935,1958,male,144.482
estimates,935,1959,male,144.799
estimates,935,1960,male,145.447
estimates,935,1961,male,145.947
estimates,935,1962,male,147.132
estimates,935,1963,male,148.663
estimates,935,1964,male,150.086
estimates,935,1965,male,151.275
estimates,935,1966,male,153.556
estimates,935,1967,male,155.366
estimates,935,1968,male,156.811
estimates,935,1969,male,158.049
estimates,935,1970,male,159.086
estimates,935,1971,male,160.332
estimates,935,1972,male,161.143
estimates,935,1973,male,161.449
estimates,935,1974,male,161.056
estimates,935,1975,male,159.891
estimates,935,1976,male,158.514
estimates,935,1977,male,156.363
estimates,935,1978,male,153.767
estimates,935,1979,male,151.2
estimates,935,1980,male,148.938
estimates,935,1981,male,147.046
estimates,935,1982,male,145.558
estimates,935,1983,male,144.215
estimates,935,1984,male,142.687
estimates,935,1985,male,140.849
estimates,935,1986,male,139.549
estimates,935,1987,male,137.939
estimates,935,1988,male,136.068
estimates,935,1989,male,133.945
estimates,935,1990,male,131.555
estimates,935,1991,male,129.495
estimates,935,1992,male,126.876
estimates,935,1993,male,123.978
estimates,935,1994,male,121.13
estimates,935,1995,male,118.489
estimates,935,1996,male,115.669
estimates,935,1997,male,113.207
estimates,935,1998,male,110.978
estimates,935,1999,male,108.831
estimates,935,2000,male,106.737
estimates,935,2001,male,105.117
estimates,935,2002,male,103.551
estimates,935,2003,male,101.982
estimates,935,2004,male,100.374
estimates,935,2005,male,98.699
estimates,935,2006,male,97.183
estimates,935,2007,male,95.55
estimates,935,2008,male,93.818
estimates,935,2009,male,91.983
estimates,935,2010,male,90.06
estimates,935,2011,male,88.23
estimates,935,2012,male,86.284
estimates,935,2013,male,84.334
estimates,935,2014,male,82.522
estimates,935,2015,male,80.925
medium_variant,935,2015,male,80.925
medium_variant,935,2016,male,79.633
medium_variant,935,2017,male,78.501
medium_variant,935,2018,male,77.489
medium_variant,935,2019,male,76.536
medium_variant,935,2020,male,75.613
medium_variant,935,2021,male,74.847
medium_variant,935,2022,male,74.117
medium_variant,935,2023,male,73.412
medium_variant,935,2024,male,72.72
medium_variant,935,2025,male,72.04
medium_variant,935,2026,male,71.484
medium_variant,935,2027,male,70.923
medium_variant,935,2028,male,70.35
medium_variant,935,2029,male,69.762
medium_variant,935,2030,male,69.16
medium_variant,935,2031,male,68.666
medium_variant,935,2032,male,68.137
medium_variant,935,2033,male,67.579
medium_variant,935,2034,male,66.996
medium_variant,935,2035,male,66.395
medium_variant,935,2036,male,65.878
medium_variant,935,2037,male,65.337
medium_variant,935,2038,male,64.772
medium_variant,935,2039,male,64.182
medium_variant,935,2040,male,63.569
medium_variant,935,2041,male,63.031
medium_variant,935,2042,male,62.468
medium_variant,935,2043,male,61.901
medium_variant,935,2044,male,61.355
medium_variant,935,2045,male,60.847
medium_variant,935,2046,male,60.459
medium_variant,935,2047,male,60.091
medium_variant,935,2048,male,59.753
medium_variant,935,2049,male,59.455
medium_variant,935,2050,male,59.205
medium_variant,935,2051,male,59.077
medium_variant,935,2052,male,58.983
medium_variant,935,2053,male,58.904
medium_variant,935,2054,male,58.812
medium_variant,935,2055,male,58.69
medium_variant,935,2056,male,58.609
medium_variant,935,2057,male,58.491
medium_variant,935,2058,male,58.339
medium_variant,935,2059,male,58.16
medium_variant,935,2060,male,57.959
medium_variant,935,2061,male,57.808
medium_variant,935,2062,male,57.626
medium_variant,935,2063,male,57.421
medium_variant,935,2064,male,57.201
medium_variant,935,2065,male,56.975
medium_variant,935,2066,male,56.815
medium_variant,935,2067,male,56.64
medium_variant,935,2068,male,56.457
medium_variant,935,2069,male,56.272
medium_variant,935,2070,male,56.092
medium_variant,935,2071,male,55.982
medium_variant,935,2072,male,55.869
medium_variant,935,2073,male,55.757
medium_variant,935,2074,male,55.648
medium_variant,935,2075,male,55.546
medium_variant,935,2076,male,55.512
medium_variant,935,2077,male,55.475
medium_variant,935,2078,male,55.437
medium_variant,935,2079,male,55.4
medium_variant,935,2080,male,55.365
medium_variant,935,2081,male,55.385
medium_variant,935,2082,male,55.398
medium_variant,935,2083,male,55.403
medium_variant,935,2084,male,55.398
medium_variant,935,2085,male,55.383
medium_variant,935,2086,male,55.409
medium_variant,935,2087,male,55.417
medium_variant,935,2088,male,55.408
medium_variant,935,2089,male,55.386
medium_variant,935,2090,male,55.353
medium_variant,935,2091,male,55.356
medium_variant,935,2092,male,55.342
medium_variant,935,2093,male,55.313
medium_variant,935,2094,male,55.271
medium_variant,935,2095,male,55.218
medium_variant,935,2096,male,55.202
medium_variant,935,2097,male,55.169
medium_variant,935,2098,male,55.123
medium_variant,935,2099,male,55.069
medium_variant,935,2100,male,55.012
estimates,935,1950,female,134.23
estimates,935,1951,female,136.165
estimates,935,1952,female,138.346
estimates,935,1953,female,140.08
estimates,935,1954,female,141.062
estimates,935,1955,female,141.415
estimates,935,1956,female,143.063
estimates,935,1957,female,143.677
estimates,935,1958,female,143.873
estimates,935,1959,female,144.189
estimates,935,1960,female,144.826
estimates,935,1961,female,145.4
estimates,935,1962,female,146.605
estimates,935,1963,female,148.13
estimates,935,1964,female,149.579
estimates,935,1965,female,150.851
estimates,935,1966,female,153.273
estimates,935,1967,female,155.299
estimates,935,1968,female,156.994
estimates,935,1969,female,158.434
estimates,935,1970,female,159.581
estimates,935,1971,female,160.824
estimates,935,1972,female,161.52
estimates,935,1973,female,161.656
estimates,935,1974,female,161.131
estimates,935,1975,female,159.916
estimates,935,1976,female,158.4
estimates,935,1977,female,156.23
estimates,935,1978,female,153.689
estimates,935,1979,female,151.181
estimates,935,1980,female,148.948
estimates,935,1981,female,147.012
estimates,935,1982,female,145.44
estimates,935,1983,female,143.998
estimates,935,1984,female,142.392
estimates,935,1985,female,140.505
estimates,935,1986,female,139.078
estimates,935,1987,female,137.36
estimates,935,1988,female,135.382
estimates,935,1989,female,133.126
estimates,935,1990,female,130.565
estimates,935,1991,female,128.287
estimates,935,1992,female,125.418
estimates,935,1993,female,122.268
estimates,935,1994,female,119.21
estimates,935,1995,female,116.419
estimates,935,1996,female,113.355
estimates,935,1997,female,110.726
estimates,935,1998,female,108.373
estimates,935,1999,female,106.099
estimates,935,2000,female,103.855
estimates,935,2001,female,102.171
estimates,935,2002,female,100.5
estimates,935,2003,female,98.813
estimates,935,2004,female,97.103
estimates,935,2005,female,95.356
estimates,935,2006,female,93.69
estimates,935,2007,female,91.943
estimates,935,2008,female,90.125
estimates,935,2009,female,88.222
estimates,935,2010,female,86.243
estimates,935,2011,female,84.313
estimates,935,2012,female,82.293
estimates,935,2013,female,80.297
estimates,935,2014,female,78.47
