variant,continent,year,gender,childdependencyratio2569
estimates,903,1950,male,169.326
estimates,903,1951,male,170.371
estimates,903,1952,male,171.02
estimates,903,1953,male,171.382
estimates,903,1954,male,171.542
estimates,903,1955,male,171.569
estimates,903,1956,male,172.774
estimates,903,1957,male,173.602
estimates,903,1958,male,174.19
estimates,903,1959,male,174.666
estimates,903,1960,male,175.115
estimates,903,1961,male,176.702
estimates,903,1962,male,178.084
estimates,903,1963,male,179.305
estimates,903,1964,male,180.376
estimates,903,1965,male,181.32
estimates,903,1966,male,183.306
estimates,903,1967,male,184.92
estimates,903,1968,male,186.234
estimates,903,1969,male,187.32
estimates,903,1970,male,188.228
estimates,903,1971,male,189.884
estimates,903,1972,male,191.243
estimates,903,1973,male,192.334
estimates,903,1974,male,193.162
estimates,903,1975,male,193.759
estimates,903,1976,male,194.823
estimates,903,1977,male,195.437
estimates,903,1978,male,195.721
estimates,903,1979,male,195.788
estimates,903,1980,male,195.721
estimates,903,1981,male,196.765
estimates,903,1982,male,197.483
estimates,903,1983,male,197.933
estimates,903,1984,male,198.145
estimates,903,1985,male,198.151
estimates,903,1986,male,198.717
estimates,903,1987,male,198.888
estimates,903,1988,male,198.736
estimates,903,1989,male,198.321
estimates,903,1990,male,197.693
estimates,903,1991,male,197.515
estimates,903,1992,male,196.989
estimates,903,1993,male,196.18
estimates,903,1994,male,195.158
estimates,903,1995,male,193.981
estimates,903,1996,male,193.684
estimates,903,1997,male,193.167
estimates,903,1998,male,192.427
estimates,903,1999,male,191.44
estimates,903,2000,male,190.223
estimates,903,2001,male,189.446
estimates,903,2002,male,188.383
estimates,903,2003,male,187.107
estimates,903,2004,male,185.684
estimates,903,2005,male,184.169
estimates,903,2006,male,182.916
estimates,903,2007,male,181.512
estimates,903,2008,male,180.039
estimates,903,2009,male,178.577
estimates,903,2010,male,177.184
estimates,903,2011,male,175.911
estimates,903,2012,male,174.647
estimates,903,2013,male,173.399
estimates,903,2014,male,172.132
estimates,903,2015,male,170.829
medium_variant,903,2015,male,170.829
medium_variant,903,2016,male,169.85
medium_variant,903,2017,male,168.665
medium_variant,903,2018,male,167.36
medium_variant,903,2019,male,166.035
medium_variant,903,2020,male,164.722
medium_variant,903,2021,male,163.426
medium_variant,903,2022,male,162.163
medium_variant,903,2023,male,160.875
medium_variant,903,2024,male,159.477
medium_variant,903,2025,male,157.948
medium_variant,903,2026,male,156.605
medium_variant,903,2027,male,155.108
medium_variant,903,2028,male,153.485
medium_variant,903,2029,male,151.778
medium_variant,903,2030,male,150.01
medium_variant,903,2031,male,148.377
medium_variant,903,2032,male,146.659
medium_variant,903,2033,male,144.869
medium_variant,903,2034,male,142.999
medium_variant,903,2035,male,141.058
medium_variant,903,2036,male,139.252
medium_variant,903,2037,male,137.356
medium_variant,903,2038,male,135.429
medium_variant,903,2039,male,133.532
medium_variant,903,2040,male,131.702
medium_variant,903,2041,male,130.092
medium_variant,903,2042,male,128.508
medium_variant,903,2043,male,126.952
medium_variant,903,2044,male,125.42
medium_variant,903,2045,male,123.909
medium_variant,903,2046,male,122.561
medium_variant,903,2047,male,121.211
medium_variant,903,2048,male,119.86
medium_variant,903,2049,male,118.507
medium_variant,903,2050,male,117.153
medium_variant,903,2051,male,115.935
medium_variant,903,2052,male,114.694
medium_variant,903,2053,male,113.435
medium_variant,903,2054,male,112.156
medium_variant,903,2055,male,110.859
medium_variant,903,2056,male,109.68
medium_variant,903,2057,male,108.466
medium_variant,903,2058,male,107.23
medium_variant,903,2059,male,105.982
medium_variant,903,2060,male,104.731
medium_variant,903,2061,male,103.598
medium_variant,903,2062,male,102.447
medium_variant,903,2063,male,101.288
