variant,continent,year,gender,childdependencyratio2569
estimates,909,1950,male,96.71
estimates,909,1951,male,97.572
estimates,909,1952,male,98.113
estimates,909,1953,male,98.735
estimates,909,1954,male,99.555
estimates,909,1955,male,100.522
estimates,909,1956,male,101.882
estimates,909,1957,male,103.587
estimates,909,1958,male,105.364
estimates,909,1959,male,106.976
estimates,909,1960,male,108.335
estimates,909,1961,male,110.427
estimates,909,1962,male,112.152
estimates,909,1963,male,113.547
estimates,909,1964,male,114.719
estimates,909,1965,male,115.714
estimates,909,1966,male,117.075
estimates,909,1967,male,118.156
estimates,909,1968,male,118.932
estimates,909,1969,male,119.306
estimates,909,1970,male,119.196
estimates,909,1971,male,118.715
estimates,909,1972,male,117.975
estimates,909,1973,male,117.019
estimates,909,1974,male,115.894
estimates,909,1975,male,114.631
estimates,909,1976,male,114.068
estimates,909,1977,male,113.103
estimates,909,1978,male,111.897
estimates,909,1979,male,110.652
estimates,909,1980,male,109.462
estimates,909,1981,male,107.8
estimates,909,1982,male,106.373
estimates,909,1983,male,105.051
estimates,909,1984,male,103.63
estimates,909,1985,male,102.057
estimates,909,1986,male,100.896
estimates,909,1987,male,99.452
estimates,909,1988,male,97.906
estimates,909,1989,male,96.495
estimates,909,1990,male,95.314
estimates,909,1991,male,94.242
estimates,909,1992,male,93.393
estimates,909,1993,male,92.668
estimates,909,1994,male,91.88
estimates,909,1995,male,90.95
estimates,909,1996,male,89.912
estimates,909,1997,male,88.729
estimates,909,1998,male,87.53
estimates,909,1999,male,86.498
estimates,909,2000,male,85.72
estimates,909,2001,male,85.207
estimates,909,2002,male,84.856
estimates,909,2003,male,84.585
estimates,909,2004,male,84.268
estimates,909,2005,male,83.842
estimates,909,2006,male,83.748
estimates,909,2007,male,83.485
estimates,909,2008,male,83.081
estimates,909,2009,male,82.564
estimates,909,2010,male,81.937
estimates,909,2011,male,81.738
estimates,909,2012,male,81.425
estimates,909,2013,male,81.059
estimates,909,2014,male,80.707
estimates,909,2015,male,80.369
medium_variant,909,2015,male,80.369
medium_variant,909,2016,male,79.948
medium_variant,909,2017,male,79.597
medium_variant,909,2018,male,79.295
medium_variant,909,2019,male,78.995
medium_variant,909,2020,male,78.687
medium_variant,909,2021,male,78.596
medium_variant,909,2022,male,78.462
