variant,continent,year,gender,childdependencyratio2569
estimates,908,1950,male,101.993
estimates,908,1951,male,101.451
estimates,908,1952,male,99.928
estimates,908,1953,male,98.388
estimates,908,1954,male,97.218
estimates,908,1955,male,96.413
estimates,908,1956,male,95.688
estimates,908,1957,male,95.488
estimates,908,1958,male,95.471
estimates,908,1959,male,95.254
estimates,908,1960,male,94.687
estimates,908,1961,male,94.074
estimates,908,1962,male,93.094
estimates,908,1963,male,91.981
estimates,908,1964,male,91.127
estimates,908,1965,male,90.715
estimates,908,1966,male,90.879
estimates,908,1967,male,91.389
estimates,908,1968,male,92.034
estimates,908,1969,male,92.475
estimates,908,1970,male,92.516
estimates,908,1971,male,92.283
estimates,908,1972,male,91.682
estimates,908,1973,male,90.782
estimates,908,1974,male,89.705
estimates,908,1975,male,88.534
estimates,908,1976,male,87.668
estimates,908,1977,male,86.651
estimates,908,1978,male,85.469
estimates,908,1979,male,84.104
estimates,908,1980,male,82.562
estimates,908,1981,male,81.051
estimates,908,1982,male,79.437
estimates,908,1983,male,77.81
estimates,908,1984,male,76.252
estimates,908,1985,male,74.806
estimates,908,1986,male,73.627
estimates,908,1987,male,72.502
estimates,908,1988,male,71.43
estimates,908,1989,male,70.4
estimates,908,1990,male,69.397
estimates,908,1991,male,68.696
estimates,908,1992,male,67.938
estimates,908,1993,male,67.133
estimates,908,1994,male,66.295
estimates,908,1995,male,65.428
estimates,908,1996,male,64.422
estimates,908,1997,male,63.474
estimates,908,1998,male,62.554
estimates,908,1999,male,61.632
estimates,908,2000,male,60.711
estimates,908,2001,male,60.042
estimates,908,2002,male,59.344
estimates,908,2003,male,58.595
estimates,908,2004,male,57.775
estimates,908,2005,male,56.877
estimates,908,2006,male,56.088
estimates,908,2007,male,55.254
estimates,908,2008,male,54.428
estimates,908,2009,male,53.642
estimates,908,2010,male,52.899
estimates,908,2011,male,52.299
estimates,908,2012,male,51.687
estimates,908,2013,male,51.102
estimates,908,2014,male,50.601
estimates,908,2015,male,50.214
medium_variant,908,2015,male,50.214
medium_variant,908,2016,male,49.963
medium_variant,908,2017,male,49.828
medium_variant,908,2018,male,49.791
medium_variant,908,2019,male,49.827
medium_variant,908,2020,male,49.922
medium_variant,908,2021,male,50.163
medium_variant,908,2022,male,50.488
medium_variant,908,2023,male,50.856
medium_variant,908,2024,male,51.223
medium_variant,908,2025,male,51.559
medium_variant,908,2026,male,51.992
medium_variant,908,2027,male,52.379
medium_variant,908,2028,male,52.703
medium_variant,908,2029,male,52.946
medium_variant,908,2030,male,53.098
medium_variant,908,2031,male,53.253
medium_variant,908,2032,male,53.313
medium_variant,908,2033,male,53.295
medium_variant,908,2034,male,53.224
medium_variant,908,2035,male,53.12
medium_variant,908,2036,male,53.106
medium_variant,908,2037,male,53.062
medium_variant,908,2038,male,52.997
medium_variant,908,2039,male,52.921
medium_variant,908,2040,male,52.843
medium_variant,908,2041,male,52.899
medium_variant,908,2042,male,52.952
medium_variant,908,2043,male,53.01
medium_variant,908,2044,male,53.078
medium_variant,908,2045,male,53.158
medium_variant,908,2046,male,53.355
medium_variant,908,2047,male,53.555
medium_variant,908,2048,male,53.764
medium_variant,908,2049,male,53.987
medium_variant,908,2050,male,54.229
medium_variant,908,2051,male,54.574
medium_variant,908,2052,male,54.936
medium_variant,908,2053,male,55.292
medium_variant,908,2054,male,55.613
medium_variant,908,2055,male,55.882
medium_variant,908,2056,male,56.189
medium_variant,908,2057,male,56.449
medium_variant,908,2058,male,56.65
medium_variant,908,2059,male,56.782
medium_variant,908,2060,male,56.839
medium_variant,908,2061,male,56.916
medium_variant,908,2062,male,56.921
medium_variant,908,2063,male,56.864
medium_variant,908,2064,male,56.758
medium_variant,908,2065,male,56.616
medium_variant,908,2066,male,56.532
medium_variant,908,2067,male,56.413
medium_variant,908,2068,male,56.272
medium_variant,908,2069,male,56.124
medium_variant,908,2070,male,55.98
medium_variant,908,2071,male,55.931
medium_variant,908,2072,male,55.888
medium_variant,908,2073,male,55.851
medium_variant,908,2074,male,55.819
medium_variant,908,2075,male,55.791
medium_variant,908,2076,male,55.849
medium_variant,908,2077,male,55.91
medium_variant,908,2078,male,55.972
medium_variant,908,2079,male,56.032
medium_variant,908,2080,male,56.087
medium_variant,908,2081,male,56.207
medium_variant,908,2082,male,56.32
medium_variant,908,2083,male,56.423
medium_variant,908,2084,male,56.514
medium_variant,908,2085,male,56.589
medium_variant,908,2086,male,56.711
medium_variant,908,2087,male,56.817
medium_variant,908,2088,male,56.902
medium_variant,908,2089,male,56.959
medium_variant,908,2090,male,56.985
medium_variant,908,2091,male,57.041
medium_variant,908,2092,male,57.068
medium_variant,908,2093,male,57.066
medium_variant,908,2094,male,57.034
