variant,continent,year,gender,childdependencyratio2569
estimates,904,1950,male,160.779
estimates,904,1951,male,161.642
estimates,904,1952,male,162.471
estimates,904,1953,male,163.181
estimates,904,1954,male,163.759
estimates,904,1955,male,164.272
estimates,904,1956,male,165.745
estimates,904,1957,male,166.924
estimates,904,1958,male,167.984
estimates,904,1959,male,169.066
estimates,904,1960,male,170.222
estimates,904,1961,male,171.476
estimates,904,1962,male,172.82
estimates,904,1963,male,174.139
estimates,904,1964,male,175.261
estimates,904,1965,male,176.121
estimates,904,1966,male,177.622
estimates,904,1967,male,178.633
estimates,904,1968,male,179.273
estimates,904,1969,male,179.704
estimates,904,1970,male,179.986
estimates,904,1971,male,180.225
estimates,904,1972,male,180.29
estimates,904,1973,male,180.096
estimates,904,1974,male,179.509
estimates,904,1975,male,178.502
estimates,904,1976,male,177.509
estimates,904,1977,male,176.139
estimates,904,1978,male,174.49
estimates,904,1979,male,172.688
estimates,904,1980,male,170.816
estimates,904,1981,male,169.125
estimates,904,1982,male,167.278
estimates,904,1983,male,165.299
estimates,904,1984,male,163.169
estimates,904,1985,male,160.884
estimates,904,1986,male,158.519
estimates,904,1987,male,155.982
estimates,904,1988,male,153.358
estimates,904,1989,male,150.745
estimates,904,1990,male,148.205
estimates,904,1991,male,145.839
estimates,904,1992,male,143.515
estimates,904,1993,male,141.208
estimates,904,1994,male,138.881
estimates,904,1995,male,136.52
estimates,904,1996,male,134.133
estimates,904,1997,male,131.752
estimates,904,1998,male,129.375
estimates,904,1999,male,126.991
estimates,904,2000,male,124.597
estimates,904,2001,male,122.211
estimates,904,2002,male,119.785
estimates,904,2003,male,117.349
estimates,904,2004,male,114.929
estimates,904,2005,male,112.54
estimates,904,2006,male,110.092
estimates,904,2007,male,107.654
estimates,904,2008,male,105.25
estimates,904,2009,male,102.905
estimates,904,2010,male,100.644
estimates,904,2011,male,98.475
estimates,904,2012,male,96.405
estimates,904,2013,male,94.42
estimates,904,2014,male,92.502
estimates,904,2015,male,90.64
medium_variant,904,2015,male,90.64
medium_variant,904,2016,male,88.96
medium_variant,904,2017,male,87.287
medium_variant,904,2018,male,85.644
medium_variant,904,2019,male,84.055
medium_variant,904,2020,male,82.525
medium_variant,904,2021,male,81.034
medium_variant,904,2022,male,79.597
medium_variant,904,2023,male,78.218
medium_variant,904,2024,male,76.899
medium_variant,904,2025,male,75.644
medium_variant,904,2026,male,74.489
medium_variant,904,2027,male,73.386
medium_variant,904,2028,male,72.333
medium_variant,904,2029,male,71.333
medium_variant,904,2030,male,70.383
medium_variant,904,2031,male,69.515
medium_variant,904,2032,male,68.688
medium_variant,904,2033,male,67.894
medium_variant,904,2034,male,67.115
medium_variant,904,2035,male,66.342
medium_variant,904,2036,male,65.607
medium_variant,904,2037,male,64.871
medium_variant,904,2038,male,64.142
medium_variant,904,2039,male,63.437
medium_variant,904,2040,male,62.765
medium_variant,904,2041,male,62.15
medium_variant,904,2042,male,61.557
medium_variant,904,2043,male,60.989
medium_variant,904,2044,male,60.451
medium_variant,904,2045,male,59.943
medium_variant,904,2046,male,59.492
medium_variant,904,2047,male,59.064
medium_variant,904,2048,male,58.661
medium_variant,904,2049,male,58.282
medium_variant,904,2050,male,57.926
medium_variant,904,2051,male,57.617
medium_variant,904,2052,male,57.324
medium_variant,904,2053,male,57.047
medium_variant,904,2054,male,56.787
medium_variant,904,2055,male,56.544
medium_variant,904,2056,male,56.336
medium_variant,904,2057,male,56.137
medium_variant,904,2058,male,55.947
medium_variant,904,2059,male,55.771
medium_variant,904,2060,male,55.608
medium_variant,904,2061,male,55.478
medium_variant,904,2062,male,55.356
medium_variant,904,2063,male,55.24
medium_variant,904,2064,male,55.126
medium_variant,904,2065,male,55.013
medium_variant,904,2066,male,54.924
medium_variant,904,2067,male,54.829
medium_variant,904,2068,male,54.73
medium_variant,904,2069,male,54.628
medium_variant,904,2070,male,54.525
medium_variant,904,2071,male,54.44
medium_variant,904,2072,male,54.347
medium_variant,904,2073,male,54.252
medium_variant,904,2074,male,54.163
medium_variant,904,2075,male,54.086
medium_variant,904,2076,male,54.041
medium_variant,904,2077,male,54.001
medium_variant,904,2078,male,53.967
medium_variant,904,2079,male,53.937
medium_variant,904,2080,male,53.913
medium_variant,904,2081,male,53.913
medium_variant,904,2082,male,53.912
medium_variant,904,2083,male,53.912
medium_variant,904,2084,male,53.913
medium_variant,904,2085,male,53.915
medium_variant,904,2086,male,53.935
medium_variant,904,2087,male,53.95
medium_variant,904,2088,male,53.962
medium_variant,904,2089,male,53.972
medium_variant,904,2090,male,53.982
medium_variant,904,2091,male,54.008
medium_variant,904,2092,male,54.028
medium_variant,904,2093,male,54.043
medium_variant,904,2094,male,54.055
medium_variant,904,2095,male,54.065
medium_variant,904,2096,male,54.089
medium_variant,904,2097,male,54.106
medium_variant,904,2098,male,54.117
medium_variant,904,2099,male,54.125
medium_variant,904,2100,male,54.131
estimates,904,1950,female,156.554
estimates,904,1951,female,157.095
estimates,904,1952,female,157.672
estimates,904,1953,female,158.141
estimates,904,1954,female,158.47
estimates,904,1955,female,158.729
estimates,904,1956,female,159.956
estimates,904,1957,female,160.869
estimates,904,1958,female,161.679
estimates,904,1959,female,162.561
estimates,904,1960,female,163.582
