variant,region,year,gender,oldagedependencyratio1564
estimates,911,1950,male,6.133
estimates,911,1951,male,6.029
estimates,911,1952,male,5.896
estimates,911,1953,male,5.739
estimates,911,1954,male,5.565
estimates,911,1955,male,5.382
estimates,911,1956,male,5.378
estimates,911,1957,male,5.354
estimates,911,1958,male,5.31
estimates,911,1959,male,5.248
estimates,911,1960,male,5.17
estimates,911,1961,male,5.213
estimates,911,1962,male,5.233
estimates,911,1963,male,5.232
estimates,911,1964,male,5.208
estimates,911,1965,male,5.163
estimates,911,1966,male,5.211
estimates,911,1967,male,5.233
estimates,911,1968,male,5.234
estimates,911,1969,male,5.219
estimates,911,1970,male,5.191
estimates,911,1971,male,5.243
estimates,911,1972,male,5.275
estimates,911,1973,male,5.289
estimates,911,1974,male,5.287
estimates,911,1975,male,5.271
estimates,911,1976,male,5.319
estimates,911,1977,male,5.347
estimates,911,1978,male,5.358
estimates,911,1979,male,5.355
estimates,911,1980,male,5.34
estimates,911,1981,male,5.382
estimates,911,1982,male,5.406
estimates,911,1983,male,5.413
estimates,911,1984,male,5.406
estimates,911,1985,male,5.385
estimates,911,1986,male,5.417
estimates,911,1987,male,5.43
estimates,911,1988,male,5.427
estimates,911,1989,male,5.41
estimates,911,1990,male,5.382
estimates,911,1991,male,5.393
estimates,911,1992,male,5.387
estimates,911,1993,male,5.37
estimates,911,1994,male,5.344
estimates,911,1995,male,5.313
estimates,911,1996,male,5.324
estimates,911,1997,male,5.318
estimates,911,1998,male,5.296
estimates,911,1999,male,5.261
estimates,911,2000,male,5.215
estimates,911,2001,male,5.227
estimates,911,2002,male,5.225
estimates,911,2003,male,5.21
estimates,911,2004,male,5.185
estimates,911,2005,male,5.153
estimates,911,2006,male,5.166
estimates,911,2007,male,5.169
estimates,911,2008,male,5.161
estimates,911,2009,male,5.144
estimates,911,2010,male,5.12
estimates,911,2011,male,5.133
estimates,911,2012,male,5.135
estimates,911,2013,male,5.13
estimates,911,2014,male,5.121
estimates,911,2015,male,5.113
medium_variant,911,2015,male,5.113
medium_variant,911,2016,male,5.134
medium_variant,911,2017,male,5.15
medium_variant,911,2018,male,5.16
medium_variant,911,2019,male,5.163
medium_variant,911,2020,male,5.16
medium_variant,911,2021,male,5.178
medium_variant,911,2022,male,5.187
medium_variant,911,2023,male,5.19
medium_variant,911,2024,male,5.191
medium_variant,911,2025,male,5.193
medium_variant,911,2026,male,5.216
medium_variant,911,2027,male,5.236
medium_variant,911,2028,male,5.253
medium_variant,911,2029,male,5.271
medium_variant,911,2030,male,5.291
medium_variant,911,2031,male,5.33
medium_variant,911,2032,male,5.368
medium_variant,911,2033,male,5.405
medium_variant,911,2034,male,5.444
medium_variant,911,2035,male,5.486
medium_variant,911,2036,male,5.545
medium_variant,911,2037,male,5.602
medium_variant,911,2038,male,5.66
medium_variant,911,2039,male,5.721
medium_variant,911,2040,male,5.786
medium_variant,911,2041,male,5.864
medium_variant,911,2042,male,5.942
medium_variant,911,2043,male,6.02
medium_variant,911,2044,male,6.101
medium_variant,911,2045,male,6.186
medium_variant,911,2046,male,6.282
medium_variant,911,2047,male,6.377
medium_variant,911,2048,male,6.472
medium_variant,911,2049,male,6.569
medium_variant,911,2050,male,6.672
medium_variant,911,2051,male,6.783
medium_variant,911,2052,male,6.894
medium_variant,911,2053,male,7.005
medium_variant,911,2054,male,7.118
medium_variant,911,2055,male,7.236
medium_variant,911,2056,male,7.361
medium_variant,911,2057,male,7.486
medium_variant,911,2058,male,7.612
medium_variant,911,2059,male,7.741
medium_variant,911,2060,male,7.875
medium_variant,911,2061,male,8.017
medium_variant,911,2062,male,8.159
medium_variant,911,2063,male,8.306
medium_variant,911,2064,male,8.461
medium_variant,911,2065,male,8.63
medium_variant,911,2066,male,8.813
medium_variant,911,2067,male,9.001
medium_variant,911,2068,male,9.197
medium_variant,911,2069,male,9.406
medium_variant,911,2070,male,9.63
medium_variant,911,2071,male,9.868
medium_variant,911,2072,male,10.113
medium_variant,911,2073,male,10.365
medium_variant,911,2074,male,10.626
medium_variant,911,2075,male,10.897
medium_variant,911,2076,male,11.177
medium_variant,911,2077,male,11.46
medium_variant,911,2078,male,11.745
medium_variant,911,2079,male,12.033
medium_variant,911,2080,male,12.325
medium_variant,911,2081,male,12.618
medium_variant,911,2082,male,12.907
medium_variant,911,2083,male,13.196
medium_variant,911,2084,male,13.488
medium_variant,911,2085,male,13.787
medium_variant,911,2086,male,14.088
medium_variant,911,2087,male,14.387
medium_variant,911,2088,male,14.687
medium_variant,911,2089,male,14.993
medium_variant,911,2090,male,15.308
medium_variant,911,2091,male,15.628
medium_variant,911,2092,male,15.946
medium_variant,911,2093,male,16.268
medium_variant,911,2094,male,16.595
medium_variant,911,2095,male,16.933
medium_variant,911,2096,male,17.278
medium_variant,911,2097,male,17.621
medium_variant,911,2098,male,17.967
medium_variant,911,2099,male,18.318
medium_variant,911,2100,male,18.678
estimates,911,1950,female,7.459
estimates,911,1951,female,7.367
estimates,911,1952,female,7.246
estimates,911,1953,female,7.102
estimates,911,1954,female,6.943
estimates,911,1955,female,6.773
estimates,911,1956,female,6.772
estimates,911,1957,female,6.749
estimates,911,1958,female,6.707
estimates,911,1959,female,6.649
estimates,911,1960,female,6.579
estimates,911,1961,female,6.624
estimates,911,1962,female,6.647
estimates,911,1963,female,6.65
estimates,911,1964,female,6.631
estimates,911,1965,female,6.592
estimates,911,1966,female,6.645
estimates,911,1967,female,6.672
estimates,911,1968,female,6.677
estimates,911,1969,female,6.665
estimates,911,1970,female,6.64
estimates,911,1971,female,6.696
estimates,911,1972,female,6.73
estimates,911,1973,female,6.746
estimates,911,1974,female,6.746
estimates,911,1975,female,6.733
estimates,911,1976,female,6.784
estimates,911,1977,female,6.813
estimates,911,1978,female,6.826
estimates,911,1979,female,6.824
estimates,911,1980,female,6.812
estimates,911,1981,female,6.853
estimates,911,1982,female,6.874
estimates,911,1983,female,6.879
estimates,911,1984,female,6.87
estimates,911,1985,female,6.85
estimates,911,1986,female,6.879
estimates,911,1987,female,6.89
estimates,911,1988,female,6.884
estimates,911,1989,female,6.866
estimates,911,1990,female,6.838
estimates,911,1991,female,6.842
estimates,911,1992,female,6.831
estimates,911,1993,female,6.808
estimates,911,1994,female,6.776
estimates,911,1995,female,6.737
estimates,911,1996,female,6.735
estimates,911,1997,female,6.712
estimates,911,1998,female,6.673
estimates,911,1999,female,6.621
estimates,911,2000,female,6.557
estimates,911,2001,female,6.55
estimates,911,2002,female,6.529
estimates,911,2003,female,6.495
estimates,911,2004,female,6.452
estimates,911,2005,female,6.403
estimates,911,2006,female,6.398
estimates,911,2007,female,6.382
estimates,911,2008,female,6.357
estimates,911,2009,female,6.324
estimates,911,2010,female,6.284
estimates,911,2011,female,6.279
estimates,911,2012,female,6.261
estimates,911,2013,female,6.238
estimates,911,2014,female,6.214
estimates,911,2015,female,6.193
medium_variant,911,2015,female,6.193
medium_variant,911,2016,female,6.197
medium_variant,911,2017,female,6.197
