variant,region,year,gender,oldagedependencyratio1564
estimates,921,1950,male,5.987
estimates,921,1951,male,5.984
estimates,921,1952,male,5.979
estimates,921,1953,male,5.95
estimates,921,1954,male,5.874
estimates,921,1955,male,5.745
estimates,921,1956,male,5.767
estimates,921,1957,male,5.743
estimates,921,1958,male,5.692
estimates,921,1959,male,5.636
estimates,921,1960,male,5.584
estimates,921,1961,male,5.676
estimates,921,1962,male,5.759
estimates,921,1963,male,5.824
estimates,921,1964,male,5.856
estimates,921,1965,male,5.852
estimates,921,1966,male,5.933
estimates,921,1967,male,5.976
estimates,921,1968,male,5.992
estimates,921,1969,male,5.992
estimates,921,1970,male,5.982
estimates,921,1971,male,6.062
estimates,921,1972,male,6.124
estimates,921,1973,male,6.167
estimates,921,1974,male,6.187
estimates,921,1975,male,6.186
estimates,921,1976,male,6.243
estimates,921,1977,male,6.273
estimates,921,1978,male,6.281
estimates,921,1979,male,6.271
estimates,921,1980,male,6.249
estimates,921,1981,male,6.291
estimates,921,1982,male,6.311
estimates,921,1983,male,6.313
estimates,921,1984,male,6.301
estimates,921,1985,male,6.277
estimates,921,1986,male,6.329
estimates,921,1987,male,6.362
estimates,921,1988,male,6.378
estimates,921,1989,male,6.381
estimates,921,1990,male,6.376
estimates,921,1991,male,6.455
estimates,921,1992,male,6.518
estimates,921,1993,male,6.565
estimates,921,1994,male,6.593
estimates,921,1995,male,6.603
estimates,921,1996,male,6.675
estimates,921,1997,male,6.724
estimates,921,1998,male,6.756
estimates,921,1999,male,6.778
estimates,921,2000,male,6.794
estimates,921,2001,male,6.874
estimates,921,2002,male,6.944
estimates,921,2003,male,7.002
estimates,921,2004,male,7.045
estimates,921,2005,male,7.075
estimates,921,2006,male,7.147
estimates,921,2007,male,7.205
estimates,921,2008,male,7.252
estimates,921,2009,male,7.289
estimates,921,2010,male,7.32
estimates,921,2011,male,7.397
estimates,921,2012,male,7.463
estimates,921,2013,male,7.53
estimates,921,2014,male,7.614
estimates,921,2015,male,7.725
medium_variant,921,2015,male,7.725
medium_variant,921,2016,male,7.899
medium_variant,921,2017,male,8.088
medium_variant,921,2018,male,8.285
medium_variant,921,2019,male,8.483
medium_variant,921,2020,male,8.677
medium_variant,921,2021,male,8.904
medium_variant,921,2022,male,9.12
medium_variant,921,2023,male,9.332
medium_variant,921,2024,male,9.547
medium_variant,921,2025,male,9.768
medium_variant,921,2026,male,10.027
medium_variant,921,2027,male,10.282
medium_variant,921,2028,male,10.534
medium_variant,921,2029,male,10.781
medium_variant,921,2030,male,11.023
medium_variant,921,2031,male,11.297
medium_variant,921,2032,male,11.559
medium_variant,921,2033,male,11.814
medium_variant,921,2034,male,12.066
medium_variant,921,2035,male,12.318
medium_variant,921,2036,male,12.606
medium_variant,921,2037,male,12.887
medium_variant,921,2038,male,13.166
medium_variant,921,2039,male,13.446
medium_variant,921,2040,male,13.734
medium_variant,921,2041,male,14.068
medium_variant,921,2042,male,14.399
medium_variant,921,2043,male,14.734
medium_variant,921,2044,male,15.086
medium_variant,921,2045,male,15.46
medium_variant,921,2046,male,15.899
medium_variant,921,2047,male,16.346
medium_variant,921,2048,male,16.802
medium_variant,921,2049,male,17.266
medium_variant,921,2050,male,17.736
medium_variant,921,2051,male,18.258
medium_variant,921,2052,male,18.774
medium_variant,921,2053,male,19.283
medium_variant,921,2054,male,19.784
medium_variant,921,2055,male,20.278
medium_variant,921,2056,male,20.808
medium_variant,921,2057,male,21.314
medium_variant,921,2058,male,21.803
medium_variant,921,2059,male,22.283
medium_variant,921,2060,male,22.758
medium_variant,921,2061,male,23.273
medium_variant,921,2062,male,23.767
medium_variant,921,2063,male,24.246
medium_variant,921,2064,male,24.715
medium_variant,921,2065,male,25.179
medium_variant,921,2066,male,25.681
medium_variant,921,2067,male,26.16
medium_variant,921,2068,male,26.624
medium_variant,921,2069,male,27.084
medium_variant,921,2070,male,27.547
medium_variant,921,2071,male,28.066
medium_variant,921,2072,male,28.57
medium_variant,921,2073,male,29.057
medium_variant,921,2074,male,29.521
medium_variant,921,2075,male,29.96
medium_variant,921,2076,male,30.436
medium_variant,921,2077,male,30.866
medium_variant,921,2078,male,31.266
medium_variant,921,2079,male,31.653
medium_variant,921,2080,male,32.041
medium_variant,921,2081,male,32.494
medium_variant,921,2082,male,32.922
medium_variant,921,2083,male,33.333
medium_variant,921,2084,male,33.728
medium_variant,921,2085,male,34.112
medium_variant,921,2086,male,34.551
medium_variant,921,2087,male,34.955
medium_variant,921,2088,male,35.336
medium_variant,921,2089,male,35.701
medium_variant,921,2090,male,36.058
medium_variant,921,2091,male,36.464
medium_variant,921,2092,male,36.837
medium_variant,921,2093,male,37.186
medium_variant,921,2094,male,37.522
medium_variant,921,2095,male,37.851
medium_variant,921,2096,male,38.226
medium_variant,921,2097,male,38.57
medium_variant,921,2098,male,38.893
medium_variant,921,2099,male,39.206
medium_variant,921,2100,male,39.518
estimates,921,1950,female,6.385
estimates,921,1951,female,6.405
estimates,921,1952,female,6.435
estimates,921,1953,female,6.445
estimates,921,1954,female,6.401
estimates,921,1955,female,6.294
estimates,921,1956,female,6.301
estimates,921,1957,female,6.255
estimates,921,1958,female,6.182
estimates,921,1959,female,6.111
estimates,921,1960,female,6.057
estimates,921,1961,female,6.138
estimates,921,1962,female,6.219
estimates,921,1963,female,6.283
estimates,921,1964,female,6.313
estimates,921,1965,female,6.302
estimates,921,1966,female,6.363
estimates,921,1967,female,6.385
estimates,921,1968,female,6.381
estimates,921,1969,female,6.366
estimates,921,1970,female,6.349
estimates,921,1971,female,6.422
estimates,921,1972,female,6.482
estimates,921,1973,female,6.528
estimates,921,1974,female,6.556
estimates,921,1975,female,6.567
estimates,921,1976,female,6.632
estimates,921,1977,female,6.676
estimates,921,1978,female,6.702
estimates,921,1979,female,6.713
estimates,921,1980,female,6.712
estimates,921,1981,female,6.754
estimates,921,1982,female,6.777
estimates,921,1983,female,6.787
estimates,921,1984,female,6.789
estimates,921,1985,female,6.787
estimates,921,1986,female,6.834
estimates,921,1987,female,6.869
estimates,921,1988,female,6.895
estimates,921,1989,female,6.914
estimates,921,1990,female,6.929
estimates,921,1991,female,7.015
estimates,921,1992,female,7.092
estimates,921,1993,female,7.159
estimates,921,1994,female,7.218
estimates,921,1995,female,7.27
estimates,921,1996,female,7.364
estimates,921,1997,female,7.444
estimates,921,1998,female,7.515
estimates,921,1999,female,7.584
estimates,921,2000,female,7.656
estimates,921,2001,female,7.76
estimates,921,2002,female,7.857
estimates,921,2003,female,7.944
estimates,921,2004,female,8.017
estimates,921,2005,female,8.077
estimates,921,2006,female,8.147
estimates,921,2007,female,8.203
estimates,921,2008,female,8.25
estimates,921,2009,female,8.295
estimates,921,2010,female,8.34
estimates,921,2011,female,8.434
estimates,921,2012,female,8.523
estimates,921,2013,female,8.616
estimates,921,2014,female,8.727
estimates,921,2015,female,8.865
medium_variant,921,2015,female,8.865
medium_variant,921,2016,female,9.054
medium_variant,921,2017,female,9.259
medium_variant,921,2018,female,9.478
medium_variant,921,2019,female,9.703
medium_variant,921,2020,female,9.935
medium_variant,921,2021,female,10.187
medium_variant,921,2022,female,10.437
medium_variant,921,2023,female,10.69
medium_variant,921,2024,female,10.955
medium_variant,921,2025,female,11.237
medium_variant,921,2026,female,11.542
medium_variant,921,2027,female,11.854
medium_variant,921,2028,female,12.172
medium_variant,921,2029,female,12.493
medium_variant,921,2030,female,12.817
medium_variant,921,2031,female,13.147
medium_variant,921,2032,female,13.473
medium_variant,921,2033,female,13.799
medium_variant,921,2034,female,14.131
medium_variant,921,2035,female,14.472
medium_variant,921,2036,female,14.819
medium_variant,921,2037,female,15.168
medium_variant,921,2038,female,15.525
medium_variant,921,2039,female,15.899
medium_variant,921,2040,female,16.297
medium_variant,921,2041,female,16.722
medium_variant,921,2042,female,17.159
medium_variant,921,2043,female,17.616
medium_variant,921,2044,female,18.105
medium_variant,921,2045,female,18.633
medium_variant,921,2046,female,19.199
medium_variant,921,2047,female,19.787
medium_variant,921,2048,female,20.399
medium_variant,921,2049,female,21.033
medium_variant,921,2050,female,21.686
medium_variant,921,2051,female,22.352
medium_variant,921,2052,female,23.024
medium_variant,921,2053,female,23.697
medium_variant,921,2054,female,24.367
medium_variant,921,2055,female,25.03
medium_variant,921,2056,female,25.668
medium_variant,921,2057,female,26.282
medium_variant,921,2058,female,26.879
medium_variant,921,2059,female,27.472
medium_variant,921,2060,female,28.069
medium_variant,921,2061,female,28.641
medium_variant,921,2062,female,29.198
medium_variant,921,2063,female,29.747
medium_variant,921,2064,female,30.297
medium_variant,921,2065,female,30.854
medium_variant,921,2066,female,31.386
medium_variant,921,2067,female,31.904
medium_variant,921,2068,female,32.421
medium_variant,921,2069,female,32.953
medium_variant,921,2070,female,33.509
medium_variant,921,2071,female,34.059
medium_variant,921,2072,female,34.612
medium_variant,921,2073,female,35.166
medium_variant,921,2074,female,35.713
medium_variant,921,2075,female,36.251
medium_variant,921,2076,female,36.756
medium_variant,921,2077,female,37.226
medium_variant,921,2078,female,37.678
medium_variant,921,2079,female,38.134
medium_variant,921,2080,female,38.614
medium_variant,921,2081,female,39.086
medium_variant,921,2082,female,39.55
medium_variant,921,2083,female,40.013
medium_variant,921,2084,female,40.481
medium_variant,921,2085,female,40.96
medium_variant,921,2086,female,41.409
medium_variant,921,2087,female,41.839
medium_variant,921,2088,female,42.264
medium_variant,921,2089,female,42.696
medium_variant,921,2090,female,43.146
medium_variant,921,2091,female,43.551
medium_variant,921,2092,female,43.943
medium_variant,921,2093,female,44.332
medium_variant,921,2094,female,44.727
medium_variant,921,2095,female,45.141
medium_variant,921,2096,female,45.503
medium_variant,921,2097,female,45.854
medium_variant,921,2098,female,46.203
medium_variant,921,2099,female,46.565
medium_variant,921,2100,female,46.949
