variant,region,year,gender,oldagedependencyratio1564
estimates,924,1950,male,13.712
estimates,924,1951,male,13.861
estimates,924,1952,male,13.956
estimates,924,1953,male,14.004
estimates,924,1954,male,14.008
estimates,924,1955,male,13.975
estimates,924,1956,male,14.088
estimates,924,1957,male,14.161
estimates,924,1958,male,14.198
estimates,924,1959,male,14.201
estimates,924,1960,male,14.177
estimates,924,1961,male,14.296
estimates,924,1962,male,14.364
estimates,924,1963,male,14.405
estimates,924,1964,male,14.454
estimates,924,1965,male,14.534
estimates,924,1966,male,14.81
estimates,924,1967,male,15.089
estimates,924,1968,male,15.359
estimates,924,1969,male,15.607
estimates,924,1970,male,15.828
estimates,924,1971,male,16.202
estimates,924,1972,male,16.529
estimates,924,1973,male,16.808
estimates,924,1974,male,17.034
estimates,924,1975,male,17.205
estimates,924,1976,male,17.505
estimates,924,1977,male,17.741
estimates,924,1978,male,17.901
estimates,924,1979,male,17.966
estimates,924,1980,male,17.931
estimates,924,1981,male,17.995
estimates,924,1982,male,17.954
estimates,924,1983,male,17.859
estimates,924,1984,male,17.778
estimates,924,1985,male,17.748
estimates,924,1986,male,17.929
estimates,924,1987,male,18.134
estimates,924,1988,male,18.338
estimates,924,1989,male,18.504
estimates,924,1990,male,18.614
estimates,924,1991,male,18.841
estimates,924,1992,male,19.013
estimates,924,1993,male,19.135
estimates,924,1994,male,19.21
estimates,924,1995,male,19.244
estimates,924,1996,male,19.378
estimates,924,1997,male,19.466
estimates,924,1998,male,19.52
estimates,924,1999,male,19.552
estimates,924,2000,male,19.574
estimates,924,2001,male,19.711
estimates,924,2002,male,19.825
estimates,924,2003,male,19.928
estimates,924,2004,male,20.029
estimates,924,2005,male,20.136
estimates,924,2006,male,20.394
estimates,924,2007,male,20.646
estimates,924,2008,male,20.927
estimates,924,2009,male,21.282
estimates,924,2010,male,21.736
estimates,924,2011,male,22.352
estimates,924,2012,male,23.059
estimates,924,2013,male,23.811
estimates,924,2014,male,24.526
estimates,924,2015,male,25.148
medium_variant,924,2015,male,25.148
medium_variant,924,2016,male,25.718
medium_variant,924,2017,male,26.184
medium_variant,924,2018,male,26.583
medium_variant,924,2019,male,26.974
medium_variant,924,2020,male,27.397
medium_variant,924,2021,male,27.862
medium_variant,924,2022,male,28.327
medium_variant,924,2023,male,28.808
medium_variant,924,2024,male,29.321
medium_variant,924,2025,male,29.882
medium_variant,924,2026,male,30.478
medium_variant,924,2027,male,31.103
medium_variant,924,2028,male,31.75
medium_variant,924,2029,male,32.405
medium_variant,924,2030,male,33.06
medium_variant,924,2031,male,33.677
medium_variant,924,2032,male,34.276
medium_variant,924,2033,male,34.851
medium_variant,924,2034,male,35.389
medium_variant,924,2035,male,35.887
medium_variant,924,2036,male,36.284
medium_variant,924,2037,male,36.618
medium_variant,924,2038,male,36.911
medium_variant,924,2039,male,37.191
medium_variant,924,2040,male,37.481
medium_variant,924,2041,male,37.715
medium_variant,924,2042,male,37.929
medium_variant,924,2043,male,38.139
medium_variant,924,2044,male,38.369
medium_variant,924,2045,male,38.648
medium_variant,924,2046,male,38.873
medium_variant,924,2047,male,39.113
medium_variant,924,2048,male,39.387
medium_variant,924,2049,male,39.71
medium_variant,924,2050,male,40.084
medium_variant,924,2051,male,40.383
medium_variant,924,2052,male,40.698
medium_variant,924,2053,male,41.032
medium_variant,924,2054,male,41.391
medium_variant,924,2055,male,41.786
medium_variant,924,2056,male,42.097
medium_variant,924,2057,male,42.403
medium_variant,924,2058,male,42.7
medium_variant,924,2059,male,42.982
medium_variant,924,2060,male,43.254
medium_variant,924,2061,male,43.391
medium_variant,924,2062,male,43.477
medium_variant,924,2063,male,43.538
medium_variant,924,2064,male,43.606
medium_variant,924,2065,male,43.711
medium_variant,924,2066,male,43.685
medium_variant,924,2067,male,43.647
medium_variant,924,2068,male,43.643
medium_variant,924,2069,male,43.729
medium_variant,924,2070,male,43.941
medium_variant,924,2071,male,44.073
medium_variant,924,2072,male,44.289
medium_variant,924,2073,male,44.582
medium_variant,924,2074,male,44.935
medium_variant,924,2075,male,45.346
medium_variant,924,2076,male,45.598
medium_variant,924,2077,male,45.859
medium_variant,924,2078,male,46.147
medium_variant,924,2079,male,46.489
medium_variant,924,2080,male,46.911
medium_variant,924,2081,male,47.174
medium_variant,924,2082,male,47.449
medium_variant,924,2083,male,47.756
medium_variant,924,2084,male,48.116
medium_variant,924,2085,male,48.553
medium_variant,924,2086,male,48.81
medium_variant,924,2087,male,49.074
medium_variant,924,2088,male,49.364
medium_variant,924,2089,male,49.703
medium_variant,924,2090,male,50.118
medium_variant,924,2091,male,50.31
medium_variant,924,2092,male,50.504
medium_variant,924,2093,male,50.733
medium_variant,924,2094,male,51.026
medium_variant,924,2095,male,51.409
medium_variant,924,2096,male,51.531
medium_variant,924,2097,male,51.676
medium_variant,924,2098,male,51.87
medium_variant,924,2099,male,52.142
medium_variant,924,2100,male,52.519
estimates,924,1950,female,17.51
estimates,924,1951,female,17.86
estimates,924,1952,female,18.189
estimates,924,1953,female,18.499
estimates,924,1954,female,18.789
estimates,924,1955,female,19.059
estimates,924,1956,female,19.363
estimates,924,1957,female,19.64
estimates,924,1958,female,19.897
estimates,924,1959,female,20.14
estimates,924,1960,female,20.378
estimates,924,1961,female,20.685
estimates,924,1962,female,20.964
estimates,924,1963,female,21.233
estimates,924,1964,female,21.517
estimates,924,1965,female,21.833
estimates,924,1966,female,22.245
estimates,924,1967,female,22.669
estimates,924,1968,female,23.102
estimates,924,1969,female,23.534
estimates,924,1970,female,23.96
estimates,924,1971,female,24.434
estimates,924,1972,female,24.876
estimates,924,1973,female,25.286
estimates,924,1974,female,25.664
estimates,924,1975,female,26.01
estimates,924,1976,female,26.371
estimates,924,1977,female,26.687
estimates,924,1978,female,26.943
estimates,924,1979,female,27.112
estimates,924,1980,female,27.187
estimates,924,1981,female,27.246
estimates,924,1982,female,27.197
estimates,924,1983,female,27.103
estimates,924,1984,female,27.052
estimates,924,1985,female,27.093
estimates,924,1986,female,27.259
estimates,924,1987,female,27.491
estimates,924,1988,female,27.752
estimates,924,1989,female,27.986
estimates,924,1990,female,28.16
estimates,924,1991,female,28.327
estimates,924,1992,female,28.431
