continent,year,variant,gender,agebroad,percentagetotalpopulation
903,2020,Low_variant,female,90plus,0.0519634788557754
903,2020,Low_variant,male,90plus,0.0299561833933526
903,2020,Medium_variant,female,90plus,0.0515305185719159
903,2020,Medium_variant,male,90plus,0.0296995514086921
903,2020,No_change,female,90plus,0.0495707919155026
903,2020,No_change,male,90plus,0.0286319458082907
903,2020,Zero_migration,female,90plus,0.051454748376392
903,2020,Zero_migration,male,90plus,0.029641565102886
903,2025,Constant_fertility,female,total,100
903,2025,Constant_fertility,male,total,100
903,2025,Constant_mortality,female,total,100
903,2025,Constant_mortality,male,total,100
903,2025,High_variant,female,total,100
903,2025,High_variant,male,total,100
903,2025,Instant_replacement,female,total,100
903,2025,Instant_replacement,male,total,100
903,2025,Low_variant,female,total,100
903,2025,Low_variant,male,total,100
903,2025,Medium_variant,female,total,100
903,2025,Medium_variant,male,total,100
903,2025,No_change,female,total,100
903,2025,No_change,male,total,100
903,2025,Zero_migration,female,total,100
903,2025,Zero_migration,male,total,100
903,2025,Medium_variant,female,0_1,5.72339136159532
903,2025,Medium_variant,male,0_1,5.88594100974449
903,2025,Constant_fertility,female,0_4,15.6117744051676
903,2025,Constant_fertility,male,0_4,16.0165247080103
903,2025,Constant_mortality,female,0_4,13.7713183522003
903,2025,Constant_mortality,male,0_4,14.1180255274519
903,2025,High_variant,female,0_4,14.9414256073777
903,2025,High_variant,male,0_4,15.3351720621211
903,2025,Instant_replacement,female,0_4,8.84953081648896
903,2025,Instant_replacement,male,0_4,9.12365542036168
903,2025,Low_variant,female,0_4,12.8248962070515
903,2025,Low_variant,male,0_4,13.175977107154
903,2025,Medium_variant,female,0_4,13.9051309207295
903,2025,Medium_variant,male,0_4,14.2785838458431
903,2025,No_change,female,0_4,15.4639474377843
903,2025,No_change,male,0_4,15.8399356472183
903,2025,Zero_migration,female,0_4,13.9184134554012
903,2025,Zero_migration,male,0_4,14.2777419629579
903,2025,Constant_fertility,female,0_14,40.2956877737565
903,2025,Constant_fertility,male,0_14,41.2800876596177
903,2025,Constant_mortality,female,0_14,38.2376296265282
903,2025,Constant_mortality,male,0_14,39.177176607834
903,2025,High_variant,female,0_14,39.6632404347364
903,2025,High_variant,male,0_14,40.6447487629615
903,2025,Instant_replacement,female,0_14,29.9722503233225
903,2025,Instant_replacement,male,0_14,30.8387493258645
903,2025,Low_variant,female,0_14,37.1047893775937
903,2025,Low_variant,male,0_14,38.0596121633233
903,2025,Medium_variant,female,0_14,38.4105730766777
903,2025,Medium_variant,male,0_14,39.3797285732386
903,2025,No_change,female,0_14,40.1104669359285
903,2025,No_change,male,0_14,41.0640071620987
903,2025,Zero_migration,female,0_14,38.3959543126972
903,2025,Zero_migration,male,0_14,39.3244502672836
903,2025,Medium_variant,female,0_17,44.7774197068602
903,2025,Medium_variant,male,0_17,45.8897640810644
903,2025,Constant_fertility,female,0_19,50.3068788989467
903,2025,Constant_fertility,male,0_19,51.4939431940726
903,2025,Constant_mortality,female,0_19,48.6357297949823
903,2025,Constant_mortality,male,0_19,49.798319828562
903,2025,High_variant,female,0_19,49.7804800336709
903,2025,High_variant,male,0_19,50.9691163783653
903,2025,Instant_replacement,female,0_19,41.7143887171601
903,2025,Instant_replacement,male,0_19,42.8687121467277
903,2025,Low_variant,female,0_19,47.6510288521225
903,2025,Low_variant,male,0_19,48.8336434569097
903,2025,Medium_variant,female,0_19,48.7378593518103
903,2025,Medium_variant,male,0_19,49.9241362559896
903,2025,No_change,female,0_19,50.1932710189286
903,2025,No_change,male,0_19,51.3556717279855
903,2025,Zero_migration,female,0_19,48.7085366337845
903,2025,Zero_migration,male,0_19,49.8560747532072
903,2025,Constant_fertility,female,0_24,58.9977252411599
903,2025,Constant_fertility,male,0_24,60.2833142649761
903,2025,Constant_mortality,female,0_24,57.6695439090886
903,2025,Constant_mortality,male,0_24,58.9456402719564
903,2025,High_variant,female,0_24,58.5633884470816
903,2025,High_variant,male,0_24,59.8535868643721
903,2025,Instant_replacement,female,0_24,51.9079034082943
903,2025,Instant_replacement,male,0_24,53.2209142013576
903,2025,Low_variant,female,0_24,56.8063576851411
903,2025,Low_variant,male,0_24,58.1050648755317
903,2025,Medium_variant,female,0_24,57.703112040213
903,2025,Medium_variant,male,0_24,58.997958725276
903,2025,No_change,female,0_24,58.953156527114
903,2025,No_change,male,0_24,60.21923249548
903,2025,Zero_migration,female,0_24,57.6791315360951
903,2025,Zero_migration,male,0_24,58.9592033040385
903,2025,Medium_variant,female,3_4,5.40517799057498
903,2025,Medium_variant,male,3_4,5.54231734646785
903,2025,Medium_variant,female,3_5,8.04050110429132
903,2025,Medium_variant,male,3_5,8.24249117075996
903,2025,Medium_variant,female,3_6,10.6342174357771
903,2025,Medium_variant,male,3_6,10.8993478462008
903,2025,Medium_variant,female,4_5,5.31449505912415
903,2025,Medium_variant,male,4_5,5.44645216894827
903,2025,Medium_variant,female,4_6,7.90821139060995
903,2025,Medium_variant,male,4_6,8.10330884438911
903,2025,Medium_variant,female,5_10,15.208138397534
903,2025,Medium_variant,male,5_10,15.5782817748689
903,2025,Medium_variant,female,5_11,17.6071186605597
903,2025,Medium_variant,male,5_11,18.036175017423
903,2025,Constant_fertility,female,5_14,24.6839133685889
903,2025,Constant_fertility,male,5_14,25.2635629516074
903,2025,Constant_mortality,female,5_14,24.4663112743279
903,2025,Constant_mortality,male,5_14,25.059151080382
903,2025,High_variant,female,5_14,24.7218148273587
903,2025,High_variant,male,5_14,25.3095767008404
903,2025,Instant_replacement,female,5_14,21.1227195068335
903,2025,Instant_replacement,male,5_14,21.7150939055028
903,2025,Low_variant,female,5_14,24.2798931705423
903,2025,Low_variant,male,5_14,24.8836350561693
903,2025,Medium_variant,female,5_14,24.5054421559482
903,2025,Medium_variant,male,5_14,25.1011447273955
903,2025,No_change,female,5_14,24.6465194981442
903,2025,No_change,male,5_14,25.2240715148804
903,2025,Zero_migration,female,5_14,24.477540857296
903,2025,Zero_migration,male,5_14,25.0467083043256
903,2025,Medium_variant,female,6_9,10.1365268326778
903,2025,Medium_variant,male,6_9,10.3824290562844
903,2025,Medium_variant,female,6_10,12.5728152838177
903,2025,Medium_variant,male,6_10,12.8781079505768
903,2025,Medium_variant,female,6_11,14.9717955468433
903,2025,Medium_variant,male,6_11,15.3360011931308
903,2025,Medium_variant,female,6_12,17.3270606429189
903,2025,Medium_variant,male,6_12,17.7491059972159
903,2025,Medium_variant,female,7_10,9.97909895233189
903,2025,Medium_variant,male,7_10,10.2212512751359
903,2025,Medium_variant,female,7_12,14.7333443114331
903,2025,Medium_variant,male,7_12,15.0922493217751
903,2025,Medium_variant,female,11_16,13.6011290568753
903,2025,Medium_variant,male,11_16,13.9251759938507
903,2025,Medium_variant,female,11_17,15.6641503885967
903,2025,Medium_variant,male,11_17,16.0328984603525
903,2025,Medium_variant,female,11_18,17.6712855990635
903,2025,Medium_variant,male,11_18,18.0798437051334
903,2025,Medium_variant,female,12_14,6.89832349538848
903,2025,Medium_variant,male,12_14,7.06496970997258
903,2025,Medium_variant,female,12_16,11.2021487938497
903,2025,Medium_variant,male,12_16,11.4672827512966
903,2025,Medium_variant,female,12_17,13.265170125571
903,2025,Medium_variant,male,12_17,13.5750052177984
903,2025,Medium_variant,female,12_18,15.2723053360379
903,2025,Medium_variant,male,12_18,15.6219504625793
903,2025,Medium_variant,female,13_17,10.9099050294954
903,2025,Medium_variant,male,13_17,11.1619004137134
903,2025,Medium_variant,female,13_18,12.9170402399623
903,2025,Medium_variant,male,13_18,13.2088456584942
903,2025,Medium_variant,female,13_19,14.8703446744455
903,2025,Medium_variant,male,13_19,15.1962725886385
903,2025,Constant_fertility,female,15plus,59.7043122262436
903,2025,Constant_fertility,male,15plus,58.7199123403823
903,2025,Constant_mortality,female,15plus,61.7623703734718
903,2025,Constant_mortality,male,15plus,60.8228233921661
903,2025,High_variant,female,15plus,60.3367595652636
903,2025,High_variant,male,15plus,59.3552512370385
903,2025,Instant_replacement,female,15plus,70.0277496766775
903,2025,Instant_replacement,male,15plus,69.1612506741355
903,2025,Low_variant,female,15plus,62.8952106224063
903,2025,Low_variant,male,15plus,61.9403878366767
903,2025,Medium_variant,female,15plus,61.5894269233223
903,2025,Medium_variant,male,15plus,60.6202714267614
903,2025,No_change,female,15plus,59.8895330640715
903,2025,No_change,male,15plus,58.9359928379013
903,2025,Zero_migration,female,15plus,61.6040456873028
903,2025,Zero_migration,male,15plus,60.6755497327164
903,2025,Medium_variant,female,15_17,6.36684663018254
903,2025,Medium_variant,male,15_17,6.51003550782585
903,2025,Constant_fertility,female,15_24,18.7020374674035
903,2025,Constant_fertility,male,15_24,19.0032266053584
903,2025,Constant_mortality,female,15_24,19.4319142825604
903,2025,Constant_mortality,male,15_24,19.7684636641225
903,2025,High_variant,female,15_24,18.9001480123452
903,2025,High_variant,male,15_24,19.2088381014106
903,2025,Instant_replacement,female,15_24,21.9356530849718
903,2025,Instant_replacement,male,15_24,22.3821648754931
903,2025,Low_variant,female,15_24,19.7015683075474
903,2025,Low_variant,male,15_24,20.0454527122084
903,2025,Medium_variant,female,15_24,19.2925389635353
903,2025,Medium_variant,male,15_24,19.6182301520374
903,2025,No_change,female,15_24,18.8426895911855
903,2025,No_change,male,15_24,19.1552253333813
903,2025,Zero_migration,female,15_24,19.2831772233979
903,2025,Zero_migration,male,15_24,19.6347530367549
903,2025,Constant_fertility,female,15_49,47.6418770437064
903,2025,Constant_fertility,male,15_49,47.8653626755082
903,2025,Constant_mortality,female,15_49,49.3638133531361
903,2025,Constant_mortality,male,15_49,49.6652677176141
903,2025,High_variant,female,15_49,48.1465470958131
903,2025,High_variant,male,15_49,48.3832572958888
903,2025,Instant_replacement,female,15_49,55.879484841137
903,2025,Instant_replacement,male,15_49,56.3764851093678
903,2025,Low_variant,female,15_49,50.1880983027819
903,2025,Low_variant,male,15_49,50.4905237405343
903,2025,Medium_variant,female,15_49,49.1461302418872
903,2025,Medium_variant,male,15_49,49.4144347578361
903,2025,No_change,female,15_49,47.866954588234
903,2025,No_change,male,15_49,48.1245752486592
903,2025,Zero_migration,female,15_49,49.1849816495576
903,2025,Zero_migration,male,15_49,49.4973265698309
903,2025,Constant_fertility,female,15_59,53.4704087700968
903,2025,Constant_fertility,male,15_59,53.4337294694772
903,2025,Constant_mortality,female,15_59,55.4004651920014
903,2025,Constant_mortality,male,15_59,55.4171631757319
903,2025,High_variant,female,15_59,54.0368204157885
903,2025,High_variant,male,15_59,54.0118728176582
903,2025,Instant_replacement,female,15_59,62.7158693053324
903,2025,Instant_replacement,male,15_59,62.9350361975393
903,2025,Low_variant,female,15_59,56.3281360468155
903,2025,Low_variant,male,15_59,56.3642858952867
903,2025,Medium_variant,female,15_59,55.1586930777588
903,2025,Medium_variant,male,15_59,55.1630112287521
903,2025,No_change,female,15_59,53.7205500558857
903,2025,No_change,male,15_59,53.6980327912637
903,2025,Zero_migration,female,15_59,55.1870920928355
903,2025,Zero_migration,male,15_59,55.2300840787984
903,2025,Constant_fertility,female,15_64,55.5837207600075
903,2025,Constant_fertility,male,15_64,55.3687825361041
903,2025,Constant_mortality,female,15_64,57.5824432748598
903,2025,Constant_mortality,male,15_64,57.4124911688366
903,2025,High_variant,female,15_64,56.1725187040201
903,2025,High_variant,male,15_64,55.9678628106414
903,2025,Instant_replacement,female,15_64,65.1946175098833
903,2025,Instant_replacement,male,15_64,65.2141946134628
903,2025,Low_variant,female,15_64,58.5543940466164
903,2025,Low_variant,male,15_64,58.4054663510176
903,2025,Medium_variant,female,15_64,57.338731160696
903,2025,Medium_variant,male,15_64,57.1606886340611
903,2025,No_change,female,15_64,55.836360309916
903,2025,No_change,male,15_64,55.6314597516741
903,2025,Zero_migration,female,15_64,57.3631876665524
903,2025,Zero_migration,male,15_64,57.2239969794682
903,2025,Medium_variant,female,16plus,59.4074647610867
903,2025,Medium_variant,male,16plus,58.3878991176705
903,2025,Medium_variant,female,17plus,57.2856016248611
903,2025,Medium_variant,male,17plus,56.2179583854374
903,2025,Medium_variant,female,18plus,55.2225802931398
903,2025,Medium_variant,male,18plus,54.1102359189356
903,2025,Medium_variant,female,18_23,11.2375812778411
903,2025,Medium_variant,male,18_23,11.3996334091755
903,2025,Constant_fertility,female,20plus,49.6931211010534
903,2025,Constant_fertility,male,20plus,48.5060568059273
903,2025,Constant_mortality,female,20plus,51.3642702050177
903,2025,Constant_mortality,male,20plus,50.201680171438
903,2025,High_variant,female,20plus,50.2195199663291
903,2025,High_variant,male,20plus,49.0308836216347
903,2025,Instant_replacement,female,20plus,58.2856112828399
903,2025,Instant_replacement,male,20plus,57.1312878532722
903,2025,Low_variant,female,20plus,52.3489711478775
903,2025,Low_variant,male,20plus,51.1663565430903
903,2025,Medium_variant,female,20plus,51.2621406481897
903,2025,Medium_variant,male,20plus,50.0758637440104
903,2025,No_change,female,20plus,49.8067289810714
903,2025,No_change,male,20plus,48.6443282720145
903,2025,Zero_migration,female,20plus,51.2914633662155
903,2025,Zero_migration,male,20plus,50.1439252467928
903,2025,Constant_fertility,female,20_64,45.5725296348173
903,2025,Constant_fertility,male,20_64,45.1549270016491
903,2025,Constant_mortality,female,20_64,47.1843431064057
903,2025,Constant_mortality,male,20_64,46.7913479481086
903,2025,High_variant,female,20_64,46.0552791050856
903,2025,High_variant,male,20_64,45.6434951952377
903,2025,Instant_replacement,female,20_64,53.4524791160457
903,2025,Instant_replacement,male,20_64,53.1842317925996
903,2025,Low_variant,female,20_64,48.0081545720876
903,2025,Low_variant,male,20_64,47.6314350574312
903,2025,Medium_variant,female,20_64,47.0114448855634
903,2025,Medium_variant,male,20_64,46.6162809513102
903,2025,No_change,female,20_64,45.753556226916
903,2025,No_change,male,20_64,45.3397951857873
903,2025,Zero_migration,female,20_64,47.0506053454651
903,2025,Zero_migration,male,20_64,46.6923724935447
903,2025,Constant_fertility,female,20_69,47.2156326020312
903,2025,Constant_fertility,male,20_69,46.5825375546032
903,2025,Constant_mortality,female,20_69,48.8715698500446
903,2025,Constant_mortality,male,20_69,48.2568076831291
903,2025,High_variant,female,20_69,47.7157874499113
903,2025,High_variant,male,20_69,47.0865522377627
903,2025,Instant_replacement,female,20_69,55.3797103591878
903,2025,Instant_replacement,male,20_69,54.86571268379
903,2025,Low_variant,female,20_69,49.7390732167177
903,2025,Low_variant,male,20_69,49.1373424712081
903,2025,Medium_variant,female,20_69,48.7064274815145
903,2025,Medium_variant,male,20_69,48.090093424158
903,2025,No_change,female,20_69,47.3896186542176
903,2025,No_change,male,20_69,46.7597916597946
903,2025,Zero_migration,female,20_69,48.741907293804
903,2025,Zero_migration,male,20_69,48.1629960356677
903,2025,Medium_variant,female,21plus,49.3629476456677
903,2025,Medium_variant,male,21plus,48.1481506637023
903,2025,Constant_fertility,female,25plus,41.0022747588401
903,2025,Constant_fertility,male,25plus,39.7166857350239
903,2025,Constant_mortality,female,25plus,42.3304560909114
903,2025,Constant_mortality,male,25plus,41.0543597280436
903,2025,High_variant,female,25plus,41.4366115529184
903,2025,High_variant,male,25plus,40.1464131356279
903,2025,Instant_replacement,female,25plus,48.0920965917057
903,2025,Instant_replacement,male,25plus,46.7790857986424
903,2025,Low_variant,female,25plus,43.1936423148589
903,2025,Low_variant,male,25plus,41.8949351244684
903,2025,Medium_variant,female,25plus,42.296887959787
903,2025,Medium_variant,male,25plus,41.002041274724
903,2025,No_change,female,25plus,41.046843472886
903,2025,No_change,male,25plus,39.78076750452
903,2025,Zero_migration,female,25plus,42.3208684639049
903,2025,Zero_migration,male,25plus,41.0407966959615
903,2025,Constant_fertility,female,25_49,28.939839576303
903,2025,Constant_fertility,male,25_49,28.8621360701497
903,2025,Constant_mortality,female,25_49,29.9318990705757
903,2025,Constant_mortality,male,25_49,29.8968040534916
903,2025,High_variant,female,25_49,29.2463990834679
903,2025,High_variant,male,25_49,29.1744191944782
903,2025,Instant_replacement,female,25_49,33.9438317561652
903,2025,Instant_replacement,male,25_49,33.9943202338747
903,2025,Low_variant,female,25_49,30.4865299952346
903,2025,Low_variant,male,25_49,30.4450710283259
903,2025,Medium_variant,female,25_49,29.8535912783519
903,2025,Medium_variant,male,25_49,29.7962046057987
903,2025,No_change,female,25_49,29.0242649970485
903,2025,No_change,male,25_49,28.9693499152779
903,2025,Zero_migration,female,25_49,29.9018044261598
903,2025,Zero_migration,male,25_49,29.862573533076
903,2025,Constant_fertility,female,25_64,36.881683292604
903,2025,Constant_fertility,male,25_64,36.3655559307457
903,2025,Constant_mortality,female,25_64,38.1505289922994
903,2025,Constant_mortality,male,25_64,37.6440275047141
903,2025,High_variant,female,25_64,37.2723706916749
903,2025,High_variant,male,25_64,36.7590247092309
903,2025,Instant_replacement,female,25_64,43.2589644249114
903,2025,Instant_replacement,male,25_64,42.8320297379696
903,2025,Low_variant,female,25_64,38.852825739069
903,2025,Low_variant,male,25_64,38.3600136388092
903,2025,Medium_variant,female,25_64,38.0461921971607
903,2025,Medium_variant,male,25_64,37.5424584820237
903,2025,No_change,female,25_64,36.9936707187306
903,2025,No_change,male,25_64,36.4762344182928
903,2025,Zero_migration,female,25_64,38.0800104431546
903,2025,Zero_migration,male,25_64,37.5892439427133
903,2025,Constant_fertility,female,25_69,38.5247862598179
903,2025,Constant_fertility,male,25_69,37.7931664836998
903,2025,Constant_mortality,female,25_69,39.8377557359383
903,2025,Constant_mortality,male,25_69,39.1094872397346
903,2025,High_variant,female,25_69,38.9328790365006
903,2025,High_variant,male,25_69,38.2020817517559
903,2025,Instant_replacement,female,25_69,45.1861956680535
903,2025,Instant_replacement,male,25_69,44.5135106291601
903,2025,Low_variant,female,25_69,40.5837443836991
903,2025,Low_variant,male,25_69,39.8659210525861
903,2025,Medium_variant,female,25_69,39.7411747931118
903,2025,Medium_variant,male,25_69,39.0162709548716
903,2025,No_change,female,25_69,38.6297331460322
903,2025,No_change,male,25_69,37.8962308923001
903,2025,Zero_migration,female,25_69,39.7713123914935
903,2025,Zero_migration,male,25_69,39.0598674848363
903,2025,Constant_fertility,female,50plus,12.0624351825371
903,2025,Constant_fertility,male,50plus,10.8545496648742
903,2025,Constant_mortality,female,50plus,12.3985570203357
903,2025,Constant_mortality,male,50plus,11.1575556745519
903,2025,High_variant,female,50plus,12.1902124694505
903,2025,High_variant,male,50plus,10.9719939411497
903,2025,Instant_replacement,female,50plus,14.1482648355405
903,2025,Instant_replacement,male,50plus,12.7847655647677
903,2025,Low_variant,female,50plus,12.7071123196243
903,2025,Low_variant,male,50plus,11.4498640961425
903,2025,Medium_variant,female,50plus,12.4432966814351
903,2025,Medium_variant,male,50plus,11.2058366689253
903,2025,No_change,female,50plus,12.0225784758375
903,2025,No_change,male,50plus,10.8114175892421
903,2025,Zero_migration,female,50plus,12.4190640377452
903,2025,Zero_migration,male,50plus,11.1782231628855
903,2025,Constant_fertility,female,60plus,6.23390345614677
903,2025,Constant_fertility,male,60plus,5.28618287090511
903,2025,Constant_mortality,female,60plus,6.36190518147041
903,2025,Constant_mortality,male,60plus,5.40566021643415
903,2025,High_variant,female,60plus,6.29993914947504
903,2025,High_variant,male,60plus,5.34337841938031
903,2025,Instant_replacement,female,60plus,7.31188037134506
903,2025,Instant_replacement,male,60plus,6.22621447659618
903,2025,Low_variant,female,60plus,6.56707457559077
903,2025,Low_variant,male,60plus,5.57610194139006
903,2025,Medium_variant,female,60plus,6.43073384556354
903,2025,Medium_variant,male,60plus,5.45726019800932
903,2025,No_change,female,60plus,6.16898300818576
903,2025,No_change,male,60plus,5.23796004663761
903,2025,Zero_migration,female,60plus,6.41695359446732
903,2025,Zero_migration,male,60plus,5.44546565391801
903,2025,Constant_fertility,female,65plus,4.12059146623609
903,2025,Constant_fertility,male,65plus,3.35112980427823
903,2025,Constant_mortality,female,65plus,4.17992709861199
903,2025,Constant_mortality,male,65plus,3.41033222332941
903,2025,High_variant,female,65plus,4.16424086124351
903,2025,High_variant,male,65plus,3.38738842639707
903,2025,Instant_replacement,female,65plus,4.83313216679425
903,2025,Instant_replacement,male,65plus,3.9470560606727
903,2025,Low_variant,female,65plus,4.34081657578982
903,2025,Low_variant,male,65plus,3.53492148565916
903,2025,Medium_variant,female,65plus,4.25069576262633
903,2025,Medium_variant,male,65plus,3.45958279270029
903,2025,No_change,female,65plus,4.05317275415547
903,2025,No_change,male,65plus,3.3045330862272
903,2025,Zero_migration,female,65plus,4.24085802075037
903,2025,Zero_migration,male,65plus,3.45155275324818
903,2025,Constant_fertility,female,70plus,2.47748849902218
903,2025,Constant_fertility,male,70plus,1.9235192513241
903,2025,Constant_mortality,female,70plus,2.49270035497306
903,2025,Constant_mortality,male,70plus,1.94487248830892
903,2025,High_variant,female,70plus,2.5037325164178
903,2025,High_variant,male,70plus,1.94433138387207
903,2025,Instant_replacement,female,70plus,2.90590092365216
903,2025,Instant_replacement,male,70plus,2.26557516948223
903,2025,Low_variant,female,70plus,2.60989793115975
903,2025,Low_variant,male,70plus,2.02901407188227
903,2025,Medium_variant,female,70plus,2.5557131666752
903,2025,Medium_variant,male,70plus,1.98577031985243
903,2025,No_change,female,70plus,2.41711032685388
903,2025,No_change,male,70plus,1.8845366122199
903,2025,Zero_migration,female,70plus,2.54955607241148
903,2025,Zero_migration,male,70plus,1.98092921112518
903,2025,Constant_fertility,female,75plus,1.31414256290512
903,2025,Constant_fertility,male,75plus,0.959500638005961
903,2025,Constant_mortality,female,75plus,1.30792664587419
903,2025,Constant_mortality,male,75plus,0.96201181106361
903,2025,High_variant,female,75plus,1.32806326538056
903,2025,High_variant,male,75plus,0.969882262439558
903,2025,Instant_replacement,female,75plus,1.54138780186681
903,2025,Instant_replacement,male,75plus,1.13012701203437
903,2025,Low_variant,female,75plus,1.38437694363818
903,2025,Low_variant,male,75plus,1.01212415480321
903,2025,Medium_variant,female,75plus,1.35563553664547
903,2025,Medium_variant,male,75plus,0.990553064400119
903,2025,No_change,female,75plus,1.26826461508526
903,2025,No_change,male,75plus,0.932167064924222
903,2025,Zero_migration,female,75plus,1.35230259506886
903,2025,Zero_migration,male,75plus,0.988113739942005
903,2025,Constant_fertility,female,80plus,0.587053371363282
903,2025,Constant_fertility,male,80plus,0.399074198497816
903,2025,Constant_mortality,female,80plus,0.576261274007866
903,2025,Constant_mortality,male,80plus,0.395960092972906
903,2025,High_variant,female,80plus,0.593272023395894
903,2025,High_variant,male,80plus,0.40339210959223
903,2025,Instant_replacement,female,80plus,0.688569487361747
903,2025,Instant_replacement,male,80plus,0.470040868385565
903,2025,Low_variant,female,80plus,0.618428452848964
903,2025,Low_variant,male,80plus,0.420961299929704
903,2025,Medium_variant,female,80plus,0.605589100141682
903,2025,Medium_variant,male,80plus,0.411989481389565
903,2025,No_change,female,80plus,0.55878636185116
903,2025,No_change,male,80plus,0.383676479066479
903,2025,Zero_migration,female,80plus,0.60407511406937
903,2025,Zero_migration,male,80plus,0.410968403337023
903,2025,Constant_fertility,female,85plus,0.211026242509053
903,2025,Constant_fertility,male,85plus,0.132101948796526
903,2025,Constant_mortality,female,85plus,0.203811998591689
903,2025,Constant_mortality,male,85plus,0.129537267480883
903,2025,High_variant,female,85plus,0.213261641939374
903,2025,High_variant,male,85plus,0.133531268137264
903,2025,Instant_replacement,female,85plus,0.247518359298944
903,2025,Instant_replacement,male,85plus,0.155593518753771
903,2025,Low_variant,female,85plus,0.222304545091599
903,2025,Low_variant,male,85plus,0.139347039467743
903,2025,Medium_variant,female,85plus,0.217689223060871
903,2025,Medium_variant,male,85plus,0.136377178930874
903,2025,No_change,female,85plus,0.1976314567429
903,2025,No_change,male,85plus,0.125518731086517
903,2025,Zero_migration,female,85plus,0.217106757121012
903,2025,Zero_migration,male,85plus,0.135977824335392
903,2025,Constant_fertility,female,90plus,0.0553788104413193
903,2025,Constant_fertility,male,90plus,0.0312565251076892
903,2025,Constant_mortality,female,90plus,0.0526329949155147
903,2025,Constant_mortality,male,90plus,0.0302510959517291
903,2025,High_variant,female,90plus,0.0559654377718375
903,2025,High_variant,male,90plus,0.031594715091014
903,2025,Instant_replacement,female,90plus,0.064955362885132
903,2025,Instant_replacement,male,90plus,0.0368148433297579
903,2025,Low_variant,female,90plus,0.0583385322910407
903,2025,Low_variant,male,90plus,0.0329707795947382
903,2025,Medium_variant,female,90plus,0.0571273509667352
903,2025,Medium_variant,male,90plus,0.0322680835233884
903,2025,No_change,female,90plus,0.0510369054416167
903,2025,No_change,male,90plus,0.0293127170501834
903,2025,Zero_migration,female,90plus,0.0569642794973632
903,2025,Zero_migration,male,90plus,0.0321526925958036
903,2030,Constant_fertility,female,total,100
903,2030,Constant_fertility,male,total,100
903,2030,Constant_mortality,female,total,100
903,2030,Constant_mortality,male,total,100
903,2030,High_variant,female,total,100
903,2030,High_variant,male,total,100
903,2030,Instant_replacement,female,total,100
903,2030,Instant_replacement,male,total,100
903,2030,Low_variant,female,total,100
903,2030,Low_variant,male,total,100
903,2030,Medium_variant,female,total,100
903,2030,Medium_variant,male,total,100
903,2030,No_change,female,total,100
903,2030,No_change,male,total,100
903,2030,Zero_migration,female,total,100
903,2030,Zero_migration,male,total,100
903,2030,Medium_variant,female,0_1,5.46522323654918
903,2030,Medium_variant,male,0_1,5.61313459895046
903,2030,Constant_fertility,female,0_4,15.6127213031539
903,2030,Constant_fertility,male,0_4,15.9962780001592
903,2030,Constant_mortality,female,0_4,13.1462092179544
903,2030,Constant_mortality,male,0_4,13.462928037018
903,2030,High_variant,female,0_4,14.4912590289424
903,2030,High_variant,male,0_4,14.8583213939493
903,2030,Instant_replacement,female,0_4,9.28578609945722
903,2030,Instant_replacement,male,0_4,9.57773789508598
903,2030,Low_variant,female,0_4,12.0127458957168
903,2030,Low_variant,male,0_4,12.3378955003534
903,2030,Medium_variant,female,0_4,13.2959452515299
903,2030,Medium_variant,male,0_4,13.6439313148449
903,2030,No_change,female,0_4,15.4411799239512
903,2030,No_change,male,0_4,15.7902855002204
903,2030,Zero_migration,female,0_4,13.3086060865465
903,2030,Zero_migration,male,0_4,13.6384595139571
903,2030,Constant_fertility,female,0_14,40.4691243034113
903,2030,Constant_fertility,male,0_14,41.405645123688
903,2030,Constant_mortality,female,0_14,36.5741812929524
903,2030,Constant_mortality,male,0_14,37.4280956124971
903,2030,High_variant,female,0_14,39.0291260966947
903,2030,High_variant,male,0_14,39.958662916851
903,2030,Instant_replacement,female,0_14,24.7077438008454
903,2030,Instant_replacement,male,0_14,25.4483724086232
903,2030,Low_variant,female,0_14,34.5462113915522
903,2030,Low_variant,male,0_14,35.4274652707331
903,2030,Medium_variant,female,0_14,36.8671489433298
903,2030,Medium_variant,male,0_14,37.7754446938402
903,2030,No_change,female,0_14,40.1550286731465
903,2030,No_change,male,0_14,41.0352116157889
903,2030,Zero_migration,female,0_14,36.8680802118915
903,2030,Zero_migration,male,0_14,37.7249303644882
903,2030,Medium_variant,female,0_17,43.2569039865014
903,2030,Medium_variant,male,0_17,44.3077183742228
903,2030,Constant_fertility,female,0_19,50.2954422843895
903,2030,Constant_fertility,male,0_19,51.4294542923563
903,2030,Constant_mortality,female,0_19,47.0945959664931
903,2030,Constant_mortality,male,0_19,48.1827147184232
903,2030,High_variant,female,0_19,49.0931338496721
903,2030,High_variant,male,0_19,50.2300091314072
903,2030,Instant_replacement,female,0_19,37.1371515258726
903,2030,Instant_replacement,male,0_19,38.2035017175445
903,2030,Low_variant,female,0_19,45.3501804647502
903,2030,Low_variant,male,0_19,46.473969102539
903,2030,Medium_variant,female,0_19,47.2880181522826
903,2030,Medium_variant,male,0_19,48.4202767653056
903,2030,No_change,female,0_19,50.0813751390435
903,2030,No_change,male,0_19,51.1697382502629
903,2030,Zero_migration,female,0_19,47.2658986394663
903,2030,Zero_migration,male,0_19,48.3428934271058
