agebroad,gender,percentagetotalpopulation,continent,variant,year
15_64,female,67.792,935,estimates,2013
20_64,female,59.736,935,estimates,2013
20_69,female,62.467,935,estimates,2013
25_49,female,37.089,935,estimates,2013
25_64,female,51.099,935,estimates,2013
25_69,female,53.83,935,estimates,2013
15plus,female,75.663,935,estimates,2013
16plus,female,74.08,935,estimates,2013
17plus,female,72.485,935,estimates,2013
18plus,female,70.874,935,estimates,2013
20plus,female,67.607,935,estimates,2013
21plus,female,65.947,935,estimates,2013
25plus,female,58.97,935,estimates,2013
50plus,female,21.881,935,estimates,2013
60plus,female,11.765,935,estimates,2013
65plus,female,7.871,935,estimates,2013
70plus,female,5.14,935,estimates,2013
75plus,female,3.106,935,estimates,2013
80plus,female,1.594,935,estimates,2013
85plus,female,0.665,935,estimates,2013
90plus,female,0.217,935,estimates,2013
total,female,100,935,estimates,2013
0_1,male,3.488,935,estimates,2013
0_4,male,8.702,935,estimates,2013
0_14,male,25.516,935,estimates,2013
0_17,male,30.502,935,estimates,2013
0_19,male,33.891,935,estimates,2013
0_24,male,42.739,935,estimates,2013
3_4,male,3.471,935,estimates,2013
3_5,male,5.194,935,estimates,2013
3_6,male,6.906,935,estimates,2013
4_5,male,3.454,935,estimates,2013
4_6,male,5.167,935,estimates,2013
5_14,male,16.814,935,estimates,2013
5_10,male,10.185,935,estimates,2013
5_11,male,11.851,935,estimates,2013
6_9,male,6.789,935,estimates,2013
6_10,male,8.463,935,estimates,2013
6_11,male,10.129,935,estimates,2013
6_12,male,11.788,935,estimates,2013
7_10,male,6.75,935,estimates,2013
7_12,male,10.076,935,estimates,2013
11_16,male,9.94,935,estimates,2013
11_17,male,11.615,935,estimates,2013
11_18,male,13.304,935,estimates,2013
12_14,male,4.963,935,estimates,2013
12_16,male,8.274,935,estimates,2013
12_17,male,9.95,935,estimates,2013
12_18,male,11.639,935,estimates,2013
13_17,male,8.29,935,estimates,2013
13_18,male,9.979,935,estimates,2013
13_19,male,11.679,935,estimates,2013
15_17,male,4.986,935,estimates,2013
18_23,male,10.412,935,estimates,2013
15_24,male,17.223,935,estimates,2013
15_49,male,54.324,935,estimates,2013
15_59,male,64.211,935,estimates,2013
15_64,male,67.9,935,estimates,2013
20_64,male,59.526,935,estimates,2013
20_69,male,62.014,935,estimates,2013
25_49,male,37.101,935,estimates,2013
25_64,male,50.678,935,estimates,2013
25_69,male,53.166,935,estimates,2013
15plus,male,74.484,935,estimates,2013
16plus,male,72.833,935,estimates,2013
17plus,male,71.173,935,estimates,2013
18plus,male,69.498,935,estimates,2013
20plus,male,66.109,935,estimates,2013
21plus,male,64.393,935,estimates,2013
25plus,male,57.261,935,estimates,2013
50plus,male,20.16,935,estimates,2013
60plus,male,10.273,935,estimates,2013
65plus,male,6.584,935,estimates,2013
70plus,male,4.095,935,estimates,2013
75plus,male,2.298,935,estimates,2013
80plus,male,1.066,935,estimates,2013
85plus,male,0.389,935,estimates,2013
90plus,male,0.105,935,estimates,2013
total,male,100,935,estimates,2013
0_1,female,3.29,935,estimates,2014
0_4,female,8.221,935,estimates,2014
0_14,female,24.146,935,estimates,2014
0_17,female,28.848,935,estimates,2014
0_19,female,32.048,935,estimates,2014
0_24,female,40.427,935,estimates,2014
3_4,female,3.285,935,estimates,2014
3_5,female,4.917,935,estimates,2014
3_6,female,6.54,935,estimates,2014
4_5,female,3.273,935,estimates,2014
4_6,female,4.896,935,estimates,2014
5_14,female,15.925,935,estimates,2014
5_10,female,9.65,935,estimates,2014
5_11,female,11.226,935,estimates,2014
6_9,female,6.434,935,estimates,2014
6_10,female,8.018,935,estimates,2014
6_11,female,9.594,935,estimates,2014
6_12,female,11.164,935,estimates,2014
7_10,female,6.394,935,estimates,2014
7_12,female,9.54,935,estimates,2014
11_16,female,9.401,935,estimates,2014
11_17,female,10.977,935,estimates,2014
11_18,female,12.569,935,estimates,2014
12_14,female,4.699,935,estimates,2014
12_16,female,7.825,935,estimates,2014
12_17,female,9.401,935,estimates,2014
12_18,female,10.993,935,estimates,2014
13_17,female,7.831,935,estimates,2014
13_18,female,9.423,935,estimates,2014
13_19,female,11.031,935,estimates,2014
15_17,female,4.702,935,estimates,2014
18_23,female,9.839,935,estimates,2014
15_24,female,16.281,935,estimates,2014
15_49,female,53.477,935,estimates,2014
15_59,female,63.753,935,estimates,2014
15_64,female,67.8,935,estimates,2014
20_64,female,59.898,935,estimates,2014
20_69,female,62.736,935,estimates,2014
25_49,female,37.196,935,estimates,2014
25_64,female,51.519,935,estimates,2014
25_69,female,54.357,935,estimates,2014
15plus,female,75.854,935,estimates,2014
16plus,female,74.293,935,estimates,2014
17plus,female,72.728,935,estimates,2014
18plus,female,71.152,935,estimates,2014
20plus,female,67.952,935,estimates,2014
21plus,female,66.332,935,estimates,2014
25plus,female,59.573,935,estimates,2014
50plus,female,22.377,935,estimates,2014
60plus,female,12.101,935,estimates,2014
65plus,female,8.054,935,estimates,2014
70plus,female,5.216,935,estimates,2014
75plus,female,3.162,935,estimates,2014
80plus,female,1.631,935,estimates,2014
85plus,female,0.68,935,estimates,2014
90plus,female,0.221,935,estimates,2014
total,female,100,935,estimates,2014
0_1,male,3.446,935,estimates,2014
0_4,male,8.612,935,estimates,2014
0_14,male,25.319,935,estimates,2014
0_17,male,30.223,935,estimates,2014
0_19,male,33.549,935,estimates,2014
0_24,male,42.17,935,estimates,2014
3_4,male,3.441,935,estimates,2014
3_5,male,5.152,935,estimates,2014
3_6,male,6.855,935,estimates,2014
4_5,male,3.43,935,estimates,2014
4_6,male,5.132,935,estimates,2014
5_14,male,16.708,935,estimates,2014
5_10,male,10.128,935,estimates,2014
5_11,male,11.783,935,estimates,2014
6_9,male,6.753,935,estimates,2014
6_10,male,8.417,935,estimates,2014
6_11,male,10.072,935,estimates,2014
6_12,male,11.719,935,estimates,2014
7_10,male,6.714,935,estimates,2014
7_12,male,10.017,935,estimates,2014
11_16,male,9.843,935,estimates,2014
11_17,male,11.484,935,estimates,2014
11_18,male,13.14,935,estimates,2014
12_14,male,4.924,935,estimates,2014
12_16,male,8.187,935,estimates,2014
12_17,male,9.829,935,estimates,2014
12_18,male,11.484,935,estimates,2014
13_17,male,8.181,935,estimates,2014
13_18,male,9.837,935,estimates,2014
13_19,male,11.506,935,estimates,2014
15_17,male,4.904,935,estimates,2014
18_23,male,10.171,935,estimates,2014
15_24,male,16.85,935,estimates,2014
15_49,male,54.071,935,estimates,2014
15_59,male,64.107,935,estimates,2014
15_64,male,67.951,935,estimates,2014
20_64,male,59.722,935,estimates,2014
20_69,male,62.3,935,estimates,2014
25_49,male,37.221,935,estimates,2014
25_64,male,51.101,935,estimates,2014
25_69,male,53.679,935,estimates,2014
15plus,male,74.681,935,estimates,2014
16plus,male,73.05,935,estimates,2014
17plus,male,71.418,935,estimates,2014
18plus,male,69.777,935,estimates,2014
20plus,male,66.451,935,estimates,2014
21plus,male,64.772,935,estimates,2014
25plus,male,57.83,935,estimates,2014
50plus,male,20.609,935,estimates,2014
60plus,male,10.574,935,estimates,2014
65plus,male,6.729,935,estimates,2014
70plus,male,4.151,935,estimates,2014
75plus,male,2.338,935,estimates,2014
80plus,male,1.09,935,estimates,2014
85plus,male,0.399,935,estimates,2014
90plus,male,0.106,935,estimates,2014
total,male,100,935,estimates,2014
total,female,100,935,constant_fertility,2015
0_4,female,8.13246023110716,935,constant_fertility,2015
0_14,female,23.956497852984,935,constant_fertility,2015
0_19,female,31.7239321315397,935,constant_fertility,2015
0_24,female,39.8716016402692,935,constant_fertility,2015
5_14,female,15.8240376218768,935,constant_fertility,2015
15plus,female,76.043502147016,935,constant_fertility,2015
15_24,female,15.9151037872852,935,constant_fertility,2015
15_49,female,53.1403577938695,935,constant_fertility,2015
15_59,female,63.6154452854982,935,constant_fertility,2015
15_64,female,67.7715708343735,935,constant_fertility,2015
20plus,female,68.2760678684603,935,constant_fertility,2015
20_64,female,60.0041365558178,935,constant_fertility,2015
20_69,female,62.972498016008,935,constant_fertility,2015
25plus,female,60.1283983597308,935,constant_fertility,2015
25_49,female,37.2252540065843,935,constant_fertility,2015
25_64,female,51.8564670470882,935,constant_fertility,2015
25_69,female,54.8248285072785,935,constant_fertility,2015
50plus,female,22.9031443531465,935,constant_fertility,2015
60plus,female,12.4280568615178,935,constant_fertility,2015
65plus,female,8.27193131264252,935,constant_fertility,2015
70plus,female,5.30356985245227,935,constant_fertility,2015
75plus,female,3.20611125633446,935,constant_fertility,2015
80plus,female,1.65956545933248,935,constant_fertility,2015
85plus,female,0.688322728695867,935,constant_fertility,2015
90plus,female,0.218118535367234,935,constant_fertility,2015
total,male,100,935,constant_fertility,2015
0_4,male,8.51584357199632,935,constant_fertility,2015
0_14,male,25.1195204164792,935,constant_fertility,2015
0_19,male,33.2233193593547,935,constant_fertility,2015
0_24,male,41.6391140705488,935,constant_fertility,2015
5_14,male,16.6036768444829,935,constant_fertility,2015
15plus,male,74.8804795835208,935,constant_fertility,2015
15_24,male,16.5195936540697,935,constant_fertility,2015
15_49,male,53.7977233131246,935,constant_fertility,2015
15_59,male,64.0205131719878,935,constant_fertility,2015
15_64,male,67.9734376731311,935,constant_fertility,2015
20plus,male,66.7766806406454,935,constant_fertility,2015
20_64,male,59.8696387302556,935,constant_fertility,2015
20_69,male,62.5666976505767,935,constant_fertility,2015
25plus,male,58.3608859294512,935,constant_fertility,2015
25_49,male,37.2781296590549,935,constant_fertility,2015
25_64,male,51.4538440190614,935,constant_fertility,2015
25_69,male,54.1509029393825,935,constant_fertility,2015
50plus,male,21.0827562703962,935,constant_fertility,2015
60plus,male,10.859966411533,935,constant_fertility,2015
65plus,male,6.90704191038973,935,constant_fertility,2015
70plus,male,4.2099829900687,935,constant_fertility,2015
75plus,male,2.36297829104848,935,constant_fertility,2015
80plus,male,1.10251921620546,935,constant_fertility,2015
85plus,male,0.399676472035148,935,constant_fertility,2015
90plus,male,0.102076991481386,935,constant_fertility,2015
total,female,100,935,constant_mortality,2015
0_4,female,8.13246023110716,935,constant_mortality,2015
0_14,female,23.956497852984,935,constant_mortality,2015
0_19,female,31.7239321315397,935,constant_mortality,2015
0_24,female,39.8716016402692,935,constant_mortality,2015
5_14,female,15.8240376218768,935,constant_mortality,2015
15plus,female,76.043502147016,935,constant_mortality,2015
15_24,female,15.9151037872852,935,constant_mortality,2015
15_49,female,53.1403577938695,935,constant_mortality,2015
15_59,female,63.6154452854982,935,constant_mortality,2015
15_64,female,67.7715708343735,935,constant_mortality,2015
20plus,female,68.2760678684603,935,constant_mortality,2015
20_64,female,60.0041365558178,935,constant_mortality,2015
20_69,female,62.972498016008,935,constant_mortality,2015
25plus,female,60.1283983597308,935,constant_mortality,2015
25_49,female,37.2252540065843,935,constant_mortality,2015
25_64,female,51.8564670470882,935,constant_mortality,2015
25_69,female,54.8248285072785,935,constant_mortality,2015
50plus,female,22.9031443531465,935,constant_mortality,2015
60plus,female,12.4280568615178,935,constant_mortality,2015
65plus,female,8.27193131264252,935,constant_mortality,2015
70plus,female,5.30356985245227,935,constant_mortality,2015
75plus,female,3.20611125633446,935,constant_mortality,2015
80plus,female,1.65956545933248,935,constant_mortality,2015
85plus,female,0.688322728695867,935,constant_mortality,2015
90plus,female,0.218118535367234,935,constant_mortality,2015
total,male,100,935,constant_mortality,2015
0_4,male,8.51584357199632,935,constant_mortality,2015
0_14,male,25.1195204164792,935,constant_mortality,2015
0_19,male,33.2233193593547,935,constant_mortality,2015
0_24,male,41.6391140705488,935,constant_mortality,2015
5_14,male,16.6036768444829,935,constant_mortality,2015
15plus,male,74.8804795835208,935,constant_mortality,2015
15_24,male,16.5195936540697,935,constant_mortality,2015
15_49,male,53.7977233131246,935,constant_mortality,2015
15_59,male,64.0205131719878,935,constant_mortality,2015
15_64,male,67.9734376731311,935,constant_mortality,2015
20plus,male,66.7766806406454,935,constant_mortality,2015
20_64,male,59.8696387302556,935,constant_mortality,2015
20_69,male,62.5666976505767,935,constant_mortality,2015
25plus,male,58.3608859294512,935,constant_mortality,2015
25_49,male,37.2781296590549,935,constant_mortality,2015
25_64,male,51.4538440190614,935,constant_mortality,2015
25_69,male,54.1509029393825,935,constant_mortality,2015
50plus,male,21.0827562703962,935,constant_mortality,2015
60plus,male,10.859966411533,935,constant_mortality,2015
65plus,male,6.90704191038973,935,constant_mortality,2015
70plus,male,4.2099829900687,935,constant_mortality,2015
75plus,male,2.36297829104848,935,constant_mortality,2015
80plus,male,1.10251921620546,935,constant_mortality,2015
85plus,male,0.399676472035148,935,constant_mortality,2015
90plus,male,0.102076991481386,935,constant_mortality,2015
0_1,female,3.248,935,estimates,2015
0_4,female,8.132,935,estimates,2015
0_14,female,23.956,935,estimates,2015
0_17,female,28.592,935,estimates,2015
0_19,female,31.724,935,estimates,2015
0_24,female,39.872,935,estimates,2015
3_4,female,3.255,935,estimates,2015
3_5,female,4.876,935,estimates,2015
3_6,female,6.489,935,estimates,2015
4_5,female,3.247,935,estimates,2015
4_6,female,4.86,935,estimates,2015
5_14,female,15.824,935,estimates,2015
5_10,female,9.597,935,estimates,2015
5_11,female,11.164,935,estimates,2015
6_9,female,6.4,935,estimates,2015
6_10,female,7.976,935,estimates,2015
6_11,female,9.543,935,estimates,2015
6_12,female,11.102,935,estimates,2015
7_10,female,6.363,935,estimates,2015
7_12,female,9.489,935,estimates,2015
11_16,female,9.316,935,estimates,2015
11_17,female,10.863,935,estimates,2015
11_18,female,12.421,935,estimates,2015
12_14,female,4.66,935,estimates,2015
12_16,female,7.749,935,estimates,2015
12_17,female,9.296,935,estimates,2015
12_18,female,10.854,935,estimates,2015
13_17,female,7.737,935,estimates,2015
13_18,female,9.295,935,estimates,2015
13_19,female,10.869,935,estimates,2015
15_17,female,4.636,935,estimates,2015
18_23,female,9.592,935,estimates,2015
15_24,female,15.915,935,estimates,2015
15_49,female,53.14,935,estimates,2015
15_59,female,63.615,935,estimates,2015
15_64,female,67.772,935,estimates,2015
20_64,female,60.004,935,estimates,2015
20_69,female,62.972,935,estimates,2015
25_49,female,37.225,935,estimates,2015
25_64,female,51.856,935,estimates,2015
25_69,female,54.825,935,estimates,2015
15plus,female,76.044,935,estimates,2015
16plus,female,74.498,935,estimates,2015
17plus,female,72.954,935,estimates,2015
18plus,female,71.408,935,estimates,2015
20plus,female,68.276,935,estimates,2015
21plus,female,66.687,935,estimates,2015
25plus,female,60.128,935,estimates,2015
50plus,female,22.903,935,estimates,2015
60plus,female,12.428,935,estimates,2015
65plus,female,8.272,935,estimates,2015
70plus,female,5.304,935,estimates,2015
75plus,female,3.206,935,estimates,2015
80plus,female,1.66,935,estimates,2015
85plus,female,0.688,935,estimates,2015
90plus,female,0.218,935,estimates,2015
total,female,100,935,estimates,2015
0_1,male,3.401,935,estimates,2015
0_4,male,8.516,935,estimates,2015
0_14,male,25.12,935,estimates,2015
0_17,male,29.964,935,estimates,2015
0_19,male,33.223,935,estimates,2015
0_24,male,41.639,935,estimates,2015
3_4,male,3.409,935,estimates,2015
3_5,male,5.107,935,estimates,2015
3_6,male,6.798,935,estimates,2015
4_5,male,3.401,935,estimates,2015
4_6,male,5.092,935,estimates,2015
5_14,male,16.604,935,estimates,2015
5_10,male,10.067,935,estimates,2015
5_11,male,11.713,935,estimates,2015
6_9,male,6.714,935,estimates,2015
6_10,male,8.369,935,estimates,2015
6_11,male,10.015,935,estimates,2015
6_12,male,11.653,935,estimates,2015
7_10,male,6.678,935,estimates,2015
7_12,male,9.961,935,estimates,2015
11_16,male,9.767,935,estimates,2015
11_17,male,11.381,935,estimates,2015
11_18,male,13.003,935,estimates,2015
12_14,male,4.89,935,estimates,2015
12_16,male,8.121,935,estimates,2015
12_17,male,9.735,935,estimates,2015
12_18,male,11.357,935,estimates,2015
13_17,male,8.097,935,estimates,2015
13_18,male,9.72,935,estimates,2015
13_19,male,11.357,935,estimates,2015
15_17,male,4.844,935,estimates,2015
18_23,male,9.946,935,estimates,2015
15_24,male,16.52,935,estimates,2015
15_49,male,53.798,935,estimates,2015
15_59,male,64.021,935,estimates,2015
15_64,male,67.973,935,estimates,2015
20_64,male,59.87,935,estimates,2015
20_69,male,62.567,935,estimates,2015
25_49,male,37.278,935,estimates,2015
25_64,male,51.454,935,estimates,2015
25_69,male,54.151,935,estimates,2015
15plus,male,74.88,935,estimates,2015
16plus,male,73.263,935,estimates,2015
17plus,male,71.65,935,estimates,2015
18plus,male,70.036,935,estimates,2015
20plus,male,66.777,935,estimates,2015
21plus,male,65.127,935,estimates,2015
25plus,male,58.361,935,estimates,2015
50plus,male,21.083,935,estimates,2015
60plus,male,10.86,935,estimates,2015
65plus,male,6.907,935,estimates,2015
70plus,male,4.21,935,estimates,2015
75plus,male,2.363,935,estimates,2015
80plus,male,1.103,935,estimates,2015
85plus,male,0.4,935,estimates,2015
90plus,male,0.102,935,estimates,2015
total,male,100,935,estimates,2015
total,female,100,935,high_variant,2015
0_4,female,8.13246023110717,935,high_variant,2015
0_14,female,23.956497852984,935,high_variant,2015
0_19,female,31.7239321315397,935,high_variant,2015
0_24,female,39.8716016402692,935,high_variant,2015
5_14,female,15.8240376218768,935,high_variant,2015
15plus,female,76.043502147016,935,high_variant,2015
15_24,female,15.9151037872852,935,high_variant,2015
15_49,female,53.1403577938695,935,high_variant,2015
15_59,female,63.6154452854982,935,high_variant,2015
15_64,female,67.7715708343735,935,high_variant,2015
20plus,female,68.2760678684603,935,high_variant,2015
20_64,female,60.0041365558178,935,high_variant,2015
20_69,female,62.972498016008,935,high_variant,2015
25plus,female,60.1283983597308,935,high_variant,2015
25_49,female,37.2252540065843,935,high_variant,2015
25_64,female,51.8564670470882,935,high_variant,2015
25_69,female,54.8248285072785,935,high_variant,2015
50plus,female,22.9031443531465,935,high_variant,2015
60plus,female,12.4280568615178,935,high_variant,2015
65plus,female,8.27193131264253,935,high_variant,2015
70plus,female,5.30356985245228,935,high_variant,2015
75plus,female,3.20611125633446,935,high_variant,2015
80plus,female,1.65956545933248,935,high_variant,2015
85plus,female,0.688322728695867,935,high_variant,2015
90plus,female,0.218118535367234,935,high_variant,2015
total,male,100,935,high_variant,2015
0_4,male,8.51584357199632,935,high_variant,2015
0_14,male,25.1195204164792,935,high_variant,2015
0_19,male,33.2233193593547,935,high_variant,2015
0_24,male,41.6391140705488,935,high_variant,2015
5_14,male,16.6036768444829,935,high_variant,2015
15plus,male,74.8804795835208,935,high_variant,2015
15_24,male,16.5195936540697,935,high_variant,2015
15_49,male,53.7977233131246,935,high_variant,2015
15_59,male,64.0205131719878,935,high_variant,2015
15_64,male,67.9734376731311,935,high_variant,2015
20plus,male,66.7766806406454,935,high_variant,2015
20_64,male,59.8696387302556,935,high_variant,2015
20_69,male,62.5666976505767,935,high_variant,2015
25plus,male,58.3608859294512,935,high_variant,2015
25_49,male,37.2781296590549,935,high_variant,2015
25_64,male,51.4538440190614,935,high_variant,2015
25_69,male,54.1509029393825,935,high_variant,2015
50plus,male,21.0827562703962,935,high_variant,2015
60plus,male,10.859966411533,935,high_variant,2015
65plus,male,6.90704191038973,935,high_variant,2015
70plus,male,4.2099829900687,935,high_variant,2015
75plus,male,2.36297829104848,935,high_variant,2015
80plus,male,1.10251921620546,935,high_variant,2015
85plus,male,0.399676472035148,935,high_variant,2015
90plus,male,0.102076991481386,935,high_variant,2015
total,female,100,935,instant_replacement,2015
0_4,female,8.13246023110717,935,instant_replacement,2015
0_14,female,23.956497852984,935,instant_replacement,2015
0_19,female,31.7239321315397,935,instant_replacement,2015
0_24,female,39.8716016402692,935,instant_replacement,2015
5_14,female,15.8240376218768,935,instant_replacement,2015
15plus,female,76.043502147016,935,instant_replacement,2015
15_24,female,15.9151037872852,935,instant_replacement,2015
15_49,female,53.1403577938695,935,instant_replacement,2015
15_59,female,63.6154452854982,935,instant_replacement,2015
15_64,female,67.7715708343735,935,instant_replacement,2015
20plus,female,68.2760678684603,935,instant_replacement,2015
20_64,female,60.0041365558178,935,instant_replacement,2015
20_69,female,62.972498016008,935,instant_replacement,2015
25plus,female,60.1283983597308,935,instant_replacement,2015
25_49,female,37.2252540065843,935,instant_replacement,2015
25_64,female,51.8564670470882,935,instant_replacement,2015
25_69,female,54.8248285072785,935,instant_replacement,2015
50plus,female,22.9031443531465,935,instant_replacement,2015
60plus,female,12.4280568615178,935,instant_replacement,2015
65plus,female,8.27193131264253,935,instant_replacement,2015
70plus,female,5.30356985245227,935,instant_replacement,2015
75plus,female,3.20611125633446,935,instant_replacement,2015
80plus,female,1.65956545933248,935,instant_replacement,2015
85plus,female,0.688322728695867,935,instant_replacement,2015
90plus,female,0.218118535367234,935,instant_replacement,2015
total,male,100,935,instant_replacement,2015
0_4,male,8.51584357199632,935,instant_replacement,2015
0_14,male,25.1195204164792,935,instant_replacement,2015
0_19,male,33.2233193593547,935,instant_replacement,2015
0_24,male,41.6391140705488,935,instant_replacement,2015
5_14,male,16.6036768444829,935,instant_replacement,2015
15plus,male,74.8804795835209,935,instant_replacement,2015
15_24,male,16.5195936540697,935,instant_replacement,2015
15_49,male,53.7977233131246,935,instant_replacement,2015
15_59,male,64.0205131719878,935,instant_replacement,2015
15_64,male,67.9734376731311,935,instant_replacement,2015
20plus,male,66.7766806406454,935,instant_replacement,2015
20_64,male,59.8696387302556,935,instant_replacement,2015
20_69,male,62.5666976505767,935,instant_replacement,2015
25plus,male,58.3608859294512,935,instant_replacement,2015
25_49,male,37.2781296590549,935,instant_replacement,2015
25_64,male,51.4538440190614,935,instant_replacement,2015
25_69,male,54.1509029393825,935,instant_replacement,2015
50plus,male,21.0827562703962,935,instant_replacement,2015
60plus,male,10.859966411533,935,instant_replacement,2015
65plus,male,6.90704191038973,935,instant_replacement,2015
70plus,male,4.2099829900687,935,instant_replacement,2015
75plus,male,2.36297829104848,935,instant_replacement,2015
80plus,male,1.10251921620546,935,instant_replacement,2015
85plus,male,0.399676472035148,935,instant_replacement,2015
90plus,male,0.102076991481386,935,instant_replacement,2015
total,female,100,935,low_variant,2015
0_4,female,8.13246023110717,935,low_variant,2015
0_14,female,23.956497852984,935,low_variant,2015
0_19,female,31.7239321315397,935,low_variant,2015
0_24,female,39.8716016402692,935,low_variant,2015
5_14,female,15.8240376218768,935,low_variant,2015
15plus,female,76.043502147016,935,low_variant,2015
15_24,female,15.9151037872852,935,low_variant,2015
15_49,female,53.1403577938695,935,low_variant,2015
15_59,female,63.6154452854982,935,low_variant,2015
15_64,female,67.7715708343735,935,low_variant,2015
20plus,female,68.2760678684603,935,low_variant,2015
20_64,female,60.0041365558178,935,low_variant,2015
20_69,female,62.972498016008,935,low_variant,2015
25plus,female,60.1283983597308,935,low_variant,2015
25_49,female,37.2252540065843,935,low_variant,2015
25_64,female,51.8564670470882,935,low_variant,2015
25_69,female,54.8248285072785,935,low_variant,2015
50plus,female,22.9031443531465,935,low_variant,2015
60plus,female,12.4280568615178,935,low_variant,2015
65plus,female,8.27193131264252,935,low_variant,2015
70plus,female,5.30356985245228,935,low_variant,2015
75plus,female,3.20611125633446,935,low_variant,2015
80plus,female,1.65956545933248,935,low_variant,2015
85plus,female,0.688322728695867,935,low_variant,2015
90plus,female,0.218118535367234,935,low_variant,2015
total,male,100,935,low_variant,2015
0_4,male,8.51584357199632,935,low_variant,2015
0_14,male,25.1195204164792,935,low_variant,2015
0_19,male,33.2233193593547,935,low_variant,2015
0_24,male,41.6391140705488,935,low_variant,2015
5_14,male,16.6036768444829,935,low_variant,2015
15plus,male,74.8804795835209,935,low_variant,2015
15_24,male,16.5195936540697,935,low_variant,2015
15_49,male,53.7977233131246,935,low_variant,2015
15_59,male,64.0205131719878,935,low_variant,2015
15_64,male,67.9734376731311,935,low_variant,2015
20plus,male,66.7766806406454,935,low_variant,2015
20_64,male,59.8696387302556,935,low_variant,2015
20_69,male,62.5666976505767,935,low_variant,2015
25plus,male,58.3608859294512,935,low_variant,2015
25_49,male,37.2781296590549,935,low_variant,2015
25_64,male,51.4538440190614,935,low_variant,2015
25_69,male,54.1509029393825,935,low_variant,2015
50plus,male,21.0827562703962,935,low_variant,2015
60plus,male,10.859966411533,935,low_variant,2015
65plus,male,6.90704191038973,935,low_variant,2015
70plus,male,4.2099829900687,935,low_variant,2015
75plus,male,2.36297829104848,935,low_variant,2015
80plus,male,1.10251921620546,935,low_variant,2015
85plus,male,0.399676472035148,935,low_variant,2015
90plus,male,0.102076991481386,935,low_variant,2015
0_1,female,3.248,935,medium_variant,2015
0_4,female,8.132,935,medium_variant,2015
0_14,female,23.956,935,medium_variant,2015
0_17,female,28.592,935,medium_variant,2015
0_19,female,31.724,935,medium_variant,2015
0_24,female,39.872,935,medium_variant,2015
3_4,female,3.255,935,medium_variant,2015
3_5,female,4.876,935,medium_variant,2015
3_6,female,6.489,935,medium_variant,2015
4_5,female,3.247,935,medium_variant,2015
4_6,female,4.86,935,medium_variant,2015
5_14,female,15.824,935,medium_variant,2015
5_10,female,9.597,935,medium_variant,2015
5_11,female,11.164,935,medium_variant,2015
6_9,female,6.4,935,medium_variant,2015
6_10,female,7.976,935,medium_variant,2015
6_11,female,9.543,935,medium_variant,2015
6_12,female,11.102,935,medium_variant,2015
7_10,female,6.363,935,medium_variant,2015
7_12,female,9.489,935,medium_variant,2015
11_16,female,9.316,935,medium_variant,2015
11_17,female,10.863,935,medium_variant,2015
11_18,female,12.421,935,medium_variant,2015
12_14,female,4.66,935,medium_variant,2015
12_16,female,7.749,935,medium_variant,2015
12_17,female,9.296,935,medium_variant,2015
12_18,female,10.854,935,medium_variant,2015
13_17,female,7.737,935,medium_variant,2015
13_18,female,9.295,935,medium_variant,2015
13_19,female,10.869,935,medium_variant,2015
15_17,female,4.636,935,medium_variant,2015
18_23,female,9.592,935,medium_variant,2015
15_24,female,15.915,935,medium_variant,2015
15_49,female,53.14,935,medium_variant,2015
15_59,female,63.615,935,medium_variant,2015
15_64,female,67.772,935,medium_variant,2015
20_64,female,60.004,935,medium_variant,2015
20_69,female,62.972,935,medium_variant,2015
25_49,female,37.225,935,medium_variant,2015
25_64,female,51.856,935,medium_variant,2015
25_69,female,54.825,935,medium_variant,2015
15plus,female,76.044,935,medium_variant,2015
16plus,female,74.498,935,medium_variant,2015
17plus,female,72.954,935,medium_variant,2015
18plus,female,71.408,935,medium_variant,2015
20plus,female,68.276,935,medium_variant,2015
21plus,female,66.687,935,medium_variant,2015
25plus,female,60.128,935,medium_variant,2015
50plus,female,22.903,935,medium_variant,2015
60plus,female,12.428,935,medium_variant,2015
65plus,female,8.272,935,medium_variant,2015
70plus,female,5.304,935,medium_variant,2015
75plus,female,3.206,935,medium_variant,2015
80plus,female,1.66,935,medium_variant,2015
85plus,female,0.688,935,medium_variant,2015
90plus,female,0.218,935,medium_variant,2015
total,female,100,935,medium_variant,2015
0_1,male,3.401,935,medium_variant,2015
0_4,male,8.516,935,medium_variant,2015
0_14,male,25.12,935,medium_variant,2015
0_17,male,29.964,935,medium_variant,2015
0_19,male,33.223,935,medium_variant,2015
0_24,male,41.639,935,medium_variant,2015
3_4,male,3.409,935,medium_variant,2015
3_5,male,5.107,935,medium_variant,2015
3_6,male,6.798,935,medium_variant,2015
4_5,male,3.401,935,medium_variant,2015
4_6,male,5.092,935,medium_variant,2015
5_14,male,16.604,935,medium_variant,2015
5_10,male,10.067,935,medium_variant,2015
5_11,male,11.713,935,medium_variant,2015
6_9,male,6.714,935,medium_variant,2015
6_10,male,8.369,935,medium_variant,2015
6_11,male,10.015,935,medium_variant,2015
6_12,male,11.653,935,medium_variant,2015
7_10,male,6.678,935,medium_variant,2015
7_12,male,9.961,935,medium_variant,2015
11_16,male,9.767,935,medium_variant,2015
11_17,male,11.381,935,medium_variant,2015
11_18,male,13.003,935,medium_variant,2015
12_14,male,4.89,935,medium_variant,2015
