agebroad,gender,percentagetotalpopulation,continent,variant,year
13_19,male,10.303,908,estimates,2000
15_17,male,4.421,908,estimates,2000
18_23,male,8.782,908,estimates,2000
15_24,male,14.671,908,estimates,2000
15_49,male,52.883,908,estimates,2000
15_59,male,64.313,908,estimates,2000
15_64,male,69.598,908,estimates,2000
20_64,male,62.236,908,estimates,2000
20_69,male,66.458,908,estimates,2000
25_49,male,38.212,908,estimates,2000
25_64,male,54.927,908,estimates,2000
25_69,male,59.148,908,estimates,2000
15plus,male,81.325,908,estimates,2000
16plus,male,79.851,908,estimates,2000
17plus,male,78.377,908,estimates,2000
18plus,male,76.903,908,estimates,2000
20plus,male,73.963,908,estimates,2000
21plus,male,72.497,908,estimates,2000
25plus,male,66.653,908,estimates,2000
50plus,male,28.441,908,estimates,2000
60plus,male,17.012,908,estimates,2000
65plus,male,11.727,908,estimates,2000
70plus,male,7.505,908,estimates,2000
75plus,male,3.973,908,estimates,2000
80plus,male,1.754,908,estimates,2000
85plus,male,0.772,908,estimates,2000
90plus,male,0.192,908,estimates,2000
total,male,100,908,estimates,2000
0_1,female,1.911,908,estimates,2001
0_4,female,4.758,908,estimates,2001
0_14,female,16.206,908,estimates,2001
0_17,female,20.146,908,estimates,2001
0_19,female,22.784,908,estimates,2001
0_24,female,29.392,908,estimates,2001
3_4,female,1.904,908,estimates,2001
3_5,female,2.884,908,estimates,2001
3_6,female,3.892,908,estimates,2001
4_5,female,1.939,908,estimates,2001
4_6,female,2.946,908,estimates,2001
5_14,female,11.448,908,estimates,2001
5_10,female,6.391,908,estimates,2001
5_11,female,7.598,908,estimates,2001
6_9,female,4.248,908,estimates,2001
6_10,female,5.411,908,estimates,2001
6_11,female,6.618,908,estimates,2001
6_12,female,7.873,908,estimates,2001
7_10,female,4.403,908,estimates,2001
7_12,female,6.865,908,estimates,2001
11_16,female,7.68,908,estimates,2001
11_17,female,8.997,908,estimates,2001
11_18,female,10.315,908,estimates,2001
12_14,female,3.85,908,estimates,2001
12_16,female,6.473,908,estimates,2001
12_17,female,7.79,908,estimates,2001
12_18,female,9.108,908,estimates,2001
13_17,female,6.535,908,estimates,2001
13_18,female,7.853,908,estimates,2001
13_19,female,9.173,908,estimates,2001
15_17,female,3.94,908,estimates,2001
18_23,female,7.92,908,estimates,2001
15_24,female,13.186,908,estimates,2001
15_49,female,48.775,908,estimates,2001
15_59,female,60.357,908,estimates,2001
15_64,female,66.027,908,estimates,2001
20_64,female,59.449,908,estimates,2001
20_69,female,64.453,908,estimates,2001
25_49,female,35.589,908,estimates,2001
25_64,female,52.841,908,estimates,2001
25_69,female,57.846,908,estimates,2001
15plus,female,83.794,908,estimates,2001
16plus,female,82.485,908,estimates,2001
17plus,female,81.171,908,estimates,2001
18plus,female,79.854,908,estimates,2001
20plus,female,77.216,908,estimates,2001
21plus,female,75.895,908,estimates,2001
25plus,female,70.608,908,estimates,2001
50plus,female,35.019,908,estimates,2001
60plus,female,23.437,908,estimates,2001
65plus,female,17.767,908,estimates,2001
70plus,female,12.763,908,estimates,2001
75plus,female,8.034,908,estimates,2001
80plus,female,4.164,908,estimates,2001
85plus,female,2.107,908,estimates,2001
90plus,female,0.723,908,estimates,2001
total,female,100,908,estimates,2001
0_1,male,2.165,908,estimates,2001
0_4,male,5.386,908,estimates,2001
0_14,male,18.308,908,estimates,2001
0_17,male,22.733,908,estimates,2001
0_19,male,25.685,908,estimates,2001
0_24,male,33.011,908,estimates,2001
3_4,male,2.154,908,estimates,2001
3_5,male,3.262,908,estimates,2001
3_6,male,4.401,908,estimates,2001
4_5,male,2.192,908,estimates,2001
4_6,male,3.331,908,estimates,2001
5_14,male,12.921,908,estimates,2001
5_10,male,7.22,908,estimates,2001
5_11,male,8.583,908,estimates,2001
6_9,male,4.799,908,estimates,2001
6_10,male,6.112,908,estimates,2001
6_11,male,7.475,908,estimates,2001
6_12,male,8.89,908,estimates,2001
7_10,male,4.973,908,estimates,2001
7_12,male,7.751,908,estimates,2001
11_16,male,8.65,908,estimates,2001
11_17,male,10.127,908,estimates,2001
11_18,male,11.604,908,estimates,2001
12_14,male,4.339,908,estimates,2001
12_16,male,7.287,908,estimates,2001
12_17,male,8.764,908,estimates,2001
12_18,male,10.241,908,estimates,2001
13_17,male,7.35,908,estimates,2001
13_18,male,8.826,908,estimates,2001
13_19,male,10.301,908,estimates,2001
15_17,male,4.426,908,estimates,2001
18_23,male,8.815,908,estimates,2001
15_24,male,14.704,908,estimates,2001
15_49,male,52.856,908,estimates,2001
15_59,male,64.524,908,estimates,2001
15_64,male,69.684,908,estimates,2001
20_64,male,62.307,908,estimates,2001
20_69,male,66.596,908,estimates,2001
25_49,male,38.152,908,estimates,2001
25_64,male,54.98,908,estimates,2001
25_69,male,59.27,908,estimates,2001
15plus,male,81.692,908,estimates,2001
16plus,male,80.22,908,estimates,2001
17plus,male,78.744,908,estimates,2001
18plus,male,77.267,908,estimates,2001
20plus,male,74.315,908,estimates,2001
21plus,male,72.842,908,estimates,2001
25plus,male,66.989,908,estimates,2001
50plus,male,28.836,908,estimates,2001
60plus,male,17.168,908,estimates,2001
65plus,male,12.009,908,estimates,2001
70plus,male,7.719,908,estimates,2001
75plus,male,4.19,908,estimates,2001
80plus,male,1.852,908,estimates,2001
85plus,male,0.792,908,estimates,2001
90plus,male,0.227,908,estimates,2001
total,male,100,908,estimates,2001
0_1,female,1.901,908,estimates,2002
0_4,female,4.738,908,estimates,2002
0_14,female,15.859,908,estimates,2002
0_17,female,19.796,908,estimates,2002
0_19,female,22.44,908,estimates,2002
0_24,female,29.07,908,estimates,2002
3_4,female,1.891,908,estimates,2002
3_5,female,2.854,908,estimates,2002
3_6,female,3.838,908,estimates,2002
4_5,female,1.911,908,estimates,2002
4_6,female,2.895,908,estimates,2002
5_14,female,11.121,908,estimates,2002
5_10,female,6.201,908,estimates,2002
5_11,female,7.366,908,estimates,2002
6_9,female,4.118,908,estimates,2002
6_10,female,5.239,908,estimates,2002
6_11,female,6.403,908,estimates,2002
6_12,female,7.612,908,estimates,2002
7_10,female,4.254,908,estimates,2002
7_12,female,6.628,908,estimates,2002
11_16,female,7.539,908,estimates,2002
11_17,female,8.856,908,estimates,2002
11_18,female,10.177,908,estimates,2002
12_14,female,3.755,908,estimates,2002
12_16,female,6.375,908,estimates,2002
12_17,female,7.692,908,estimates,2002
12_18,female,9.013,908,estimates,2002
13_17,female,6.483,908,estimates,2002
13_18,female,7.804,908,estimates,2002
13_19,female,9.127,908,estimates,2002
15_17,female,3.937,908,estimates,2002
18_23,female,7.948,908,estimates,2002
15_24,female,13.211,908,estimates,2002
15_49,female,48.771,908,estimates,2002
15_59,female,60.695,908,estimates,2002
15_64,female,66.108,908,estimates,2002
20_64,female,59.527,908,estimates,2002
20_69,female,64.688,908,estimates,2002
25_49,female,35.56,908,estimates,2002
25_64,female,52.896,908,estimates,2002
25_69,female,58.058,908,estimates,2002
15plus,female,84.141,908,estimates,2002
16plus,female,82.834,908,estimates,2002
17plus,female,81.522,908,estimates,2002
18plus,female,80.204,908,estimates,2002
20plus,female,77.56,908,estimates,2002
21plus,female,76.235,908,estimates,2002
25plus,female,70.93,908,estimates,2002
50plus,female,35.37,908,estimates,2002
60plus,female,23.447,908,estimates,2002
65plus,female,18.033,908,estimates,2002
70plus,female,12.872,908,estimates,2002
75plus,female,8.26,908,estimates,2002
80plus,female,4.313,908,estimates,2002
85plus,female,2.067,908,estimates,2002
90plus,female,0.792,908,estimates,2002
total,female,100,908,estimates,2002
0_1,male,2.154,908,estimates,2002
0_4,male,5.364,908,estimates,2002
0_14,male,17.919,908,estimates,2002
0_17,male,22.344,908,estimates,2002
0_19,male,25.304,908,estimates,2002
0_24,male,32.66,908,estimates,2002
3_4,male,2.139,908,estimates,2002
3_5,male,3.227,908,estimates,2002
3_6,male,4.34,908,estimates,2002
4_5,male,2.161,908,estimates,2002
4_6,male,3.273,908,estimates,2002
5_14,male,12.555,908,estimates,2002
5_10,male,7.007,908,estimates,2002
5_11,male,8.321,908,estimates,2002
6_9,male,4.653,908,estimates,2002
6_10,male,5.919,908,estimates,2002
6_11,male,7.233,908,estimates,2002
6_12,male,8.597,908,estimates,2002
7_10,male,4.806,908,estimates,2002
7_12,male,7.485,908,estimates,2002
11_16,male,8.495,908,estimates,2002
11_17,male,9.973,908,estimates,2002
11_18,male,11.454,908,estimates,2002
12_14,male,4.234,908,estimates,2002
12_16,male,7.18,908,estimates,2002
12_17,male,8.659,908,estimates,2002
12_18,male,10.139,908,estimates,2002
13_17,male,7.295,908,estimates,2002
13_18,male,8.775,908,estimates,2002
13_19,male,10.255,908,estimates,2002
15_17,male,4.425,908,estimates,2002
18_23,male,8.853,908,estimates,2002
15_24,male,14.741,908,estimates,2002
15_49,male,52.846,908,estimates,2002
15_59,male,64.83,908,estimates,2002
15_64,male,69.777,908,estimates,2002
20_64,male,62.392,908,estimates,2002
20_69,male,66.808,908,estimates,2002
25_49,male,38.105,908,estimates,2002
25_64,male,55.036,908,estimates,2002
25_69,male,59.452,908,estimates,2002
15plus,male,82.081,908,estimates,2002
16plus,male,80.609,908,estimates,2002
17plus,male,79.134,908,estimates,2002
18plus,male,77.656,908,estimates,2002
20plus,male,74.696,908,estimates,2002
21plus,male,73.217,908,estimates,2002
25plus,male,67.34,908,estimates,2002
50plus,male,29.235,908,estimates,2002
60plus,male,17.251,908,estimates,2002
65plus,male,12.304,908,estimates,2002
70plus,male,7.888,908,estimates,2002
75plus,male,4.396,908,estimates,2002
80plus,male,1.949,908,estimates,2002
85plus,male,0.787,908,estimates,2002
90plus,male,0.257,908,estimates,2002
total,male,100,908,estimates,2002
0_1,female,1.905,908,estimates,2003
0_4,female,4.717,908,estimates,2003
0_14,female,15.517,908,estimates,2003
0_17,female,19.433,908,estimates,2003
0_19,female,22.079,908,estimates,2003
0_24,female,28.735,908,estimates,2003
3_4,female,1.885,908,estimates,2003
3_5,female,2.836,908,estimates,2003
3_6,female,3.803,908,estimates,2003
4_5,female,1.894,908,estimates,2003
4_6,female,2.861,908,estimates,2003
5_14,female,10.8,908,estimates,2003
5_10,female,6.046,908,estimates,2003
5_11,female,7.168,908,estimates,2003
6_9,female,4.015,908,estimates,2003
6_10,female,5.095,908,estimates,2003
6_11,female,6.217,908,estimates,2003
6_12,female,7.382,908,estimates,2003
7_10,female,4.129,908,estimates,2003
7_12,female,6.415,908,estimates,2003
11_16,female,7.355,908,estimates,2003
11_17,female,8.67,908,estimates,2003
11_18,female,9.991,908,estimates,2003
12_14,female,3.633,908,estimates,2003
12_16,female,6.234,908,estimates,2003
12_17,female,7.549,908,estimates,2003
12_18,female,8.869,908,estimates,2003
13_17,female,6.383,908,estimates,2003
13_18,female,7.704,908,estimates,2003
13_19,female,9.029,908,estimates,2003
15_17,female,3.916,908,estimates,2003
18_23,female,7.97,908,estimates,2003
15_24,female,13.217,908,estimates,2003
15_49,female,48.745,908,estimates,2003
15_59,female,61.061,908,estimates,2003
15_64,female,66.177,908,estimates,2003
20_64,female,59.615,908,estimates,2003
20_69,female,64.965,908,estimates,2003
25_49,female,35.527,908,estimates,2003
25_64,female,52.96,908,estimates,2003
25_69,female,58.309,908,estimates,2003
15plus,female,84.483,908,estimates,2003
16plus,female,83.191,908,estimates,2003
17plus,female,81.882,908,estimates,2003
18plus,female,80.567,908,estimates,2003
20plus,female,77.921,908,estimates,2003
21plus,female,76.593,908,estimates,2003
25plus,female,71.265,908,estimates,2003
50plus,female,35.738,908,estimates,2003
60plus,female,23.422,908,estimates,2003
65plus,female,18.305,908,estimates,2003
70plus,female,12.956,908,estimates,2003
75plus,female,8.459,908,estimates,2003
80plus,female,4.463,908,estimates,2003
85plus,female,2.001,908,estimates,2003
90plus,female,0.829,908,estimates,2003
total,female,100,908,estimates,2003
0_1,male,2.159,908,estimates,2003
0_4,male,5.34,908,estimates,2003
0_14,male,17.536,908,estimates,2003
0_17,male,21.941,908,estimates,2003
0_19,male,24.906,908,estimates,2003
0_24,male,32.298,908,estimates,2003
3_4,male,2.132,908,estimates,2003
3_5,male,3.207,908,estimates,2003
3_6,male,4.299,908,estimates,2003
4_5,male,2.141,908,estimates,2003
4_6,male,3.234,908,estimates,2003
5_14,male,12.196,908,estimates,2003
5_10,male,6.832,908,estimates,2003
5_11,male,8.099,908,estimates,2003
6_9,male,4.537,908,estimates,2003
6_10,male,5.757,908,estimates,2003
6_11,male,7.023,908,estimates,2003
6_12,male,8.339,908,estimates,2003
7_10,male,4.665,908,estimates,2003
7_12,male,7.246,908,estimates,2003
11_16,male,8.292,908,estimates,2003
11_17,male,9.769,908,estimates,2003
11_18,male,11.25,908,estimates,2003
12_14,male,4.098,908,estimates,2003
12_16,male,7.026,908,estimates,2003
12_17,male,8.503,908,estimates,2003
12_18,male,9.984,908,estimates,2003
13_17,male,7.187,908,estimates,2003
13_18,male,8.668,908,estimates,2003
13_19,male,10.152,908,estimates,2003
15_17,male,4.405,908,estimates,2003
18_23,male,8.887,908,estimates,2003
15_24,male,14.761,908,estimates,2003
15_49,male,52.829,908,estimates,2003
15_59,male,65.166,908,estimates,2003
15_64,male,69.881,908,estimates,2003
20_64,male,62.511,908,estimates,2003
20_69,male,67.064,908,estimates,2003
25_49,male,38.067,908,estimates,2003
25_64,male,55.12,908,estimates,2003
25_69,male,59.673,908,estimates,2003
15plus,male,82.464,908,estimates,2003
16plus,male,81.008,908,estimates,2003
17plus,male,79.535,908,estimates,2003
18plus,male,78.059,908,estimates,2003
20plus,male,75.094,908,estimates,2003
21plus,male,73.61,908,estimates,2003
25plus,male,67.702,908,estimates,2003
50plus,male,29.635,908,estimates,2003
60plus,male,17.298,908,estimates,2003
65plus,male,12.582,908,estimates,2003
70plus,male,8.03,908,estimates,2003
75plus,male,4.579,908,estimates,2003
80plus,male,2.04,908,estimates,2003
85plus,male,0.77,908,estimates,2003
90plus,male,0.273,908,estimates,2003
total,male,100,908,estimates,2003
0_1,female,1.915,908,estimates,2004
0_4,female,4.712,908,estimates,2004
0_14,female,15.217,908,estimates,2004
0_17,female,19.078,908,estimates,2004
0_19,female,21.719,908,estimates,2004
0_24,female,28.394,908,estimates,2004
3_4,female,1.864,908,estimates,2004
3_5,female,2.807,908,estimates,2004
3_6,female,3.76,908,estimates,2004
4_5,female,1.88,908,estimates,2004
4_6,female,2.834,908,estimates,2004
5_14,female,10.505,908,estimates,2004
5_10,female,5.925,908,estimates,2004
5_11,female,7.005,908,estimates,2004
6_9,female,3.936,908,estimates,2004
6_10,female,4.982,908,estimates,2004
6_11,female,6.063,908,estimates,2004
6_12,female,7.184,908,estimates,2004
7_10,female,4.029,908,estimates,2004
7_12,female,6.231,908,estimates,2004
11_16,female,7.131,908,estimates,2004
11_17,female,8.442,908,estimates,2004
11_18,female,9.759,908,estimates,2004
12_14,female,3.5,908,estimates,2004
12_16,female,6.05,908,estimates,2004
12_17,female,7.361,908,estimates,2004
12_18,female,8.679,908,estimates,2004
13_17,female,6.24,908,estimates,2004
13_18,female,7.557,908,estimates,2004
13_19,female,8.881,908,estimates,2004
15_17,female,3.862,908,estimates,2004
18_23,female,7.977,908,estimates,2004
15_24,female,13.177,908,estimates,2004
15_49,female,48.662,908,estimates,2004
15_59,female,61.357,908,estimates,2004
15_64,female,66.259,908,estimates,2004
20_64,female,59.756,908,estimates,2004
20_69,female,65.225,908,estimates,2004
25_49,female,35.485,908,estimates,2004
25_64,female,53.082,908,estimates,2004
25_69,female,58.551,908,estimates,2004
15plus,female,84.783,908,estimates,2004
16plus,female,83.526,908,estimates,2004
17plus,female,82.233,908,estimates,2004
18plus,female,80.922,908,estimates,2004
20plus,female,78.281,908,estimates,2004
21plus,female,76.951,908,estimates,2004
25plus,female,71.606,908,estimates,2004
50plus,female,36.122,908,estimates,2004
60plus,female,23.427,908,estimates,2004
65plus,female,18.524,908,estimates,2004
70plus,female,13.056,908,estimates,2004
75plus,female,8.616,908,estimates,2004
80plus,female,4.595,908,estimates,2004
85plus,female,1.944,908,estimates,2004
90plus,female,0.817,908,estimates,2004
total,female,100,908,estimates,2004
0_1,male,2.171,908,estimates,2004
0_4,male,5.334,908,estimates,2004
0_14,male,17.199,908,estimates,2004
0_17,male,21.547,908,estimates,2004
0_19,male,24.509,908,estimates,2004
0_24,male,31.932,908,estimates,2004
3_4,male,2.108,908,estimates,2004
3_5,male,3.173,908,estimates,2004
3_6,male,4.25,908,estimates,2004
4_5,male,2.125,908,estimates,2004
4_6,male,3.203,908,estimates,2004
5_14,male,11.865,908,estimates,2004
5_10,male,6.695,908,estimates,2004
5_11,male,7.915,908,estimates,2004
6_9,male,4.447,908,estimates,2004
6_10,male,5.63,908,estimates,2004
6_11,male,6.85,908,estimates,2004
6_12,male,8.117,908,estimates,2004
7_10,male,4.552,908,estimates,2004
7_12,male,7.039,908,estimates,2004
11_16,male,8.044,908,estimates,2004
11_17,male,9.519,908,estimates,2004
11_18,male,10.997,908,estimates,2004
12_14,male,3.95,908,estimates,2004
12_16,male,6.824,908,estimates,2004
12_17,male,8.298,908,estimates,2004
12_18,male,9.777,908,estimates,2004
13_17,male,7.031,908,estimates,2004
13_18,male,8.51,908,estimates,2004
13_19,male,9.994,908,estimates,2004
15_17,male,4.348,908,estimates,2004
18_23,male,8.906,908,estimates,2004
15_24,male,14.733,908,estimates,2004
15_49,male,52.765,908,estimates,2004
15_59,male,65.436,908,estimates,2004
15_64,male,70.003,908,estimates,2004
20_64,male,62.693,908,estimates,2004
20_69,male,67.322,908,estimates,2004
25_49,male,38.032,908,estimates,2004
25_64,male,55.27,908,estimates,2004
25_69,male,59.899,908,estimates,2004
15plus,male,82.801,908,estimates,2004
16plus,male,81.384,908,estimates,2004
17plus,male,79.928,908,estimates,2004
18plus,male,78.453,908,estimates,2004
20plus,male,75.491,908,estimates,2004
21plus,male,74.004,908,estimates,2004
25plus,male,68.068,908,estimates,2004
50plus,male,30.036,908,estimates,2004
60plus,male,17.366,908,estimates,2004
65plus,male,12.798,908,estimates,2004
70plus,male,8.169,908,estimates,2004
75plus,male,4.723,908,estimates,2004
80plus,male,2.12,908,estimates,2004
85plus,male,0.751,908,estimates,2004
90plus,male,0.265,908,estimates,2004
total,male,100,908,estimates,2004
0_1,female,1.932,908,estimates,2005
0_4,female,4.734,908,estimates,2005
0_14,female,14.976,908,estimates,2005
0_17,female,18.74,908,estimates,2005
0_19,female,21.372,908,estimates,2005
0_24,female,28.052,908,estimates,2005
3_4,female,1.862,908,estimates,2005
3_5,female,2.795,908,estimates,2005
3_6,female,3.737,908,estimates,2005
4_5,female,1.863,908,estimates,2005
4_6,female,2.805,908,estimates,2005
5_14,female,10.242,908,estimates,2005
5_10,female,5.824,908,estimates,2005
5_11,female,6.872,908,estimates,2005
6_9,female,3.869,908,estimates,2005
6_10,female,4.891,908,estimates,2005
6_11,female,5.939,908,estimates,2005
6_12,female,7.02,908,estimates,2005
7_10,female,3.949,908,estimates,2005
7_12,female,6.078,908,estimates,2005
11_16,female,6.888,908,estimates,2005
11_17,female,8.182,908,estimates,2005
11_18,female,9.494,908,estimates,2005
12_14,female,3.37,908,estimates,2005
12_16,female,5.84,908,estimates,2005
12_17,female,7.134,908,estimates,2005
12_18,female,8.446,908,estimates,2005
13_17,female,6.053,908,estimates,2005
13_18,female,7.366,908,estimates,2005
13_19,female,8.685,908,estimates,2005
15_17,female,3.764,908,estimates,2005
18_23,female,7.969,908,estimates,2005
15_24,female,13.076,908,estimates,2005
15_49,female,48.506,908,estimates,2005
15_59,female,61.522,908,estimates,2005
15_64,female,66.365,908,estimates,2005
20_64,female,59.969,908,estimates,2005
20_69,female,65.435,908,estimates,2005
25_49,female,35.43,908,estimates,2005
25_64,female,53.289,908,estimates,2005
25_69,female,58.755,908,estimates,2005
15plus,female,85.024,908,estimates,2005
16plus,female,83.812,908,estimates,2005
17plus,female,82.553,908,estimates,2005
18plus,female,81.26,908,estimates,2005
20plus,female,78.628,908,estimates,2005
21plus,female,77.301,908,estimates,2005
25plus,female,71.948,908,estimates,2005
50plus,female,36.518,908,estimates,2005
60plus,female,23.502,908,estimates,2005
65plus,female,18.659,908,estimates,2005
70plus,female,13.193,908,estimates,2005
75plus,female,8.727,908,estimates,2005
80plus,female,4.705,908,estimates,2005
85plus,female,1.912,908,estimates,2005
90plus,female,0.752,908,estimates,2005
total,female,100,908,estimates,2005
0_1,male,2.191,908,estimates,2005
0_4,male,5.359,908,estimates,2005
0_14,male,16.928,908,estimates,2005
0_17,male,21.171,908,estimates,2005
0_19,male,24.126,908,estimates,2005
0_24,male,31.568,908,estimates,2005
3_4,male,2.104,908,estimates,2005
3_5,male,3.159,908,estimates,2005
3_6,male,4.223,908,estimates,2005
4_5,male,2.105,908,estimates,2005
4_6,male,3.169,908,estimates,2005
5_14,male,11.569,908,estimates,2005
5_10,male,6.58,908,estimates,2005
5_11,male,7.764,908,estimates,2005
6_9,male,4.371,908,estimates,2005
6_10,male,5.525,908,estimates,2005
6_11,male,6.71,908,estimates,2005
6_12,male,7.93,908,estimates,2005
7_10,male,4.461,908,estimates,2005
7_12,male,6.866,908,estimates,2005
11_16,male,7.775,908,estimates,2005
11_17,male,9.232,908,estimates,2005
11_18,male,10.707,908,estimates,2005
12_14,male,3.805,908,estimates,2005
12_16,male,6.591,908,estimates,2005
12_17,male,8.047,908,estimates,2005
12_18,male,9.523,908,estimates,2005
13_17,male,6.827,908,estimates,2005
13_18,male,8.302,908,estimates,2005
13_19,male,9.782,908,estimates,2005
15_17,male,4.242,908,estimates,2005
18_23,male,8.91,908,estimates,2005
15_24,male,14.639,908,estimates,2005
15_49,male,52.632,908,estimates,2005
15_59,male,65.586,908,estimates,2005
15_64,male,70.141,908,estimates,2005
20_64,male,62.943,908,estimates,2005
20_69,male,67.559,908,estimates,2005
25_49,male,37.993,908,estimates,2005
25_64,male,55.501,908,estimates,2005
25_69,male,60.118,908,estimates,2005
15plus,male,83.072,908,estimates,2005
16plus,male,81.704,908,estimates,2005
17plus,male,80.286,908,estimates,2005
18plus,male,78.829,908,estimates,2005
20plus,male,75.874,908,estimates,2005
21plus,male,74.388,908,estimates,2005
25plus,male,68.432,908,estimates,2005
50plus,male,30.44,908,estimates,2005
60plus,male,17.486,908,estimates,2005
65plus,male,12.931,908,estimates,2005
70plus,male,8.315,908,estimates,2005
75plus,male,4.824,908,estimates,2005
80plus,male,2.186,908,estimates,2005
85plus,male,0.734,908,estimates,2005
90plus,male,0.233,908,estimates,2005
total,male,100,908,estimates,2005
0_1,female,1.963,908,estimates,2006
0_4,female,4.792,908,estimates,2006
0_14,female,14.809,908,estimates,2006
0_17,female,18.461,908,estimates,2006
0_19,female,21.077,908,estimates,2006
0_24,female,27.745,908,estimates,2006
3_4,female,1.874,908,estimates,2006
3_5,female,2.805,908,estimates,2006
3_6,female,3.739,908,estimates,2006
4_5,female,1.864,908,estimates,2006
4_6,female,2.798,908,estimates,2006
5_14,female,10.017,908,estimates,2006
5_10,female,5.733,908,estimates,2006
5_11,female,6.757,908,estimates,2006
6_9,female,3.804,908,estimates,2006
6_10,female,4.802,908,estimates,2006
6_11,female,5.826,908,estimates,2006
6_12,female,6.877,908,estimates,2006
7_10,female,3.868,908,estimates,2006
7_12,female,5.943,908,estimates,2006
11_16,female,6.672,908,estimates,2006
11_17,female,7.936,908,estimates,2006
11_18,female,9.235,908,estimates,2006
12_14,female,3.26,908,estimates,2006
12_16,female,5.649,908,estimates,2006
12_17,female,6.912,908,estimates,2006
12_18,female,8.211,908,estimates,2006
13_17,female,5.861,908,estimates,2006
13_18,female,7.16,908,estimates,2006
13_19,female,8.477,908,estimates,2006
15_17,female,3.652,908,estimates,2006
18_23,female,7.942,908,estimates,2006
15_24,female,12.936,908,estimates,2006
15_49,female,48.242,908,estimates,2006
15_59,female,61.502,908,estimates,2006
15_64,female,66.42,908,estimates,2006
20_64,female,60.152,908,estimates,2006
20_69,female,65.489,908,estimates,2006
25_49,female,35.305,908,estimates,2006
25_64,female,53.484,908,estimates,2006
25_69,female,58.82,908,estimates,2006
15plus,female,85.191,908,estimates,2006
16plus,female,84.019,908,estimates,2006
17plus,female,82.803,908,estimates,2006
18plus,female,81.539,908,estimates,2006
20plus,female,78.923,908,estimates,2006
21plus,female,77.6,908,estimates,2006
25plus,female,72.255,908,estimates,2006
50plus,female,36.949,908,estimates,2006
60plus,female,23.689,908,estimates,2006
65plus,female,18.771,908,estimates,2006
70plus,female,13.434,908,estimates,2006
75plus,female,8.898,908,estimates,2006
80plus,female,4.929,908,estimates,2006
85plus,female,2.045,908,estimates,2006
90plus,female,0.771,908,estimates,2006
total,female,100,908,estimates,2006
0_1,male,2.226,908,estimates,2006
0_4,male,5.427,908,estimates,2006
0_14,male,16.742,908,estimates,2006
0_17,male,20.856,908,estimates,2006
0_19,male,23.793,908,estimates,2006
0_24,male,31.226,908,estimates,2006
3_4,male,2.119,908,estimates,2006
3_5,male,3.171,908,estimates,2006
3_6,male,4.226,908,estimates,2006
4_5,male,2.107,908,estimates,2006
4_6,male,3.162,908,estimates,2006
5_14,male,11.315,908,estimates,2006
5_10,male,6.476,908,estimates,2006
5_11,male,7.633,908,estimates,2006
6_9,male,4.297,908,estimates,2006
6_10,male,5.424,908,estimates,2006
6_11,male,6.581,908,estimates,2006
6_12,male,7.768,908,estimates,2006
7_10,male,4.369,908,estimates,2006
7_12,male,6.713,908,estimates,2006
11_16,male,7.531,908,estimates,2006
11_17,male,8.953,908,estimates,2006
11_18,male,10.413,908,estimates,2006
12_14,male,3.682,908,estimates,2006
12_16,male,6.375,908,estimates,2006
12_17,male,7.797,908,estimates,2006
12_18,male,9.256,908,estimates,2006
13_17,male,6.609,908,estimates,2006
13_18,male,8.069,908,estimates,2006
13_19,male,9.547,908,estimates,2006
15_17,male,4.114,908,estimates,2006
18_23,male,8.882,908,estimates,2006
15_24,male,14.485,908,estimates,2006
15_49,male,52.345,908,estimates,2006
15_59,male,65.503,908,estimates,2006
15_64,male,70.158,908,estimates,2006
20_64,male,63.106,908,estimates,2006
20_69,male,67.627,908,estimates,2006
25_49,male,37.861,908,estimates,2006
25_64,male,55.673,908,estimates,2006
25_69,male,60.194,908,estimates,2006
15plus,male,83.258,908,estimates,2006
16plus,male,81.937,908,estimates,2006
17plus,male,80.566,908,estimates,2006
18plus,male,79.144,908,estimates,2006
20plus,male,76.207,908,estimates,2006
21plus,male,74.725,908,estimates,2006
25plus,male,68.774,908,estimates,2006
50plus,male,30.913,908,estimates,2006
60plus,male,17.755,908,estimates,2006
65plus,male,13.101,908,estimates,2006
70plus,male,8.579,908,estimates,2006
75plus,male,5.011,908,estimates,2006
80plus,male,2.352,908,estimates,2006
85plus,male,0.81,908,estimates,2006
90plus,male,0.245,908,estimates,2006
total,male,100,908,estimates,2006
0_1,female,1.987,908,estimates,2007
0_4,female,4.853,908,estimates,2007
0_14,female,14.686,908,estimates,2007
0_17,female,18.213,908,estimates,2007
0_19,female,20.785,908,estimates,2007
0_24,female,27.443,908,estimates,2007
3_4,female,1.895,908,estimates,2007
3_5,female,2.829,908,estimates,2007
3_6,female,3.761,908,estimates,2007
4_5,female,1.876,908,estimates,2007
4_6,female,2.808,908,estimates,2007
5_14,female,9.833,908,estimates,2007
5_10,female,5.669,908,estimates,2007
5_11,female,6.668,908,estimates,2007
6_9,female,3.762,908,estimates,2007
6_10,female,4.735,908,estimates,2007
6_11,female,5.733,908,estimates,2007
6_12,female,6.759,908,estimates,2007
7_10,female,3.803,908,estimates,2007
7_12,female,5.827,908,estimates,2007
11_16,female,6.469,908,estimates,2007
11_17,female,7.691,908,estimates,2007
11_18,female,8.959,908,estimates,2007
12_14,female,3.166,908,estimates,2007
12_16,female,5.471,908,estimates,2007
12_17,female,6.692,908,estimates,2007
